Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
46380,0.516797,0.210547,10.3742,2.30164,-3.35083,-20.6873,-1.64795,-5.06592,0.488281,-0.983185,-0.0144958,0.0323486,0.178833,-11.1167,31.8667,-50.9417,-7251,-28873
46386,0.540723,0.229688,10.4221,2.29065,-3.3728,-20.6653,-1.15967,-3.84521,0.854492,-0.983215,-0.0144043,0.0325317,0.17868,-11.1083,31.875,-50.8917,-7251,-28873
46392,0.550293,0.229688,10.3503,2.28516,-3.38928,-20.6433,-0.671387,-2.92969,1.0376,-0.983246,-0.0143127,0.0326538,0.178497,-11.0917,31.875,-50.8417,-7251,-28873
46398,0.583789,0.253613,10.312,2.27417,-3.41125,-20.5994,-0.244141,-2.19727,1.28174,-0.983276,-0.0142517,0.0327759,0.178314,-11.0833,31.925,-50.7917,-7251,-28873
46404,0.62207,0.229688,10.2642,2.27417,-3.41675,-20.5774,0.305176,-0.854492,1.95312,-0.983337,-0.0141907,0.0328674,0.177887,-11.0917,31.9333,-50.7917,-7251,-28873
46410,0.665137,0.244043,10.2689,2.26868,-3.41675,-20.5499,0.549316,0,2.13623,-0.983398,-0.0141602,0.0328979,0.177673,-11.0917,31.9167,-50.775,-7251,-28873
46416,0.693848,0.248828,10.2115,2.26868,-3.41675,-20.5225,0.915527,0.671387,1.70898,-0.983429,-0.0141907,0.0328674,0.177429,-11.0917,31.8917,-50.8,-7251,-28873
46422,0.674707,0.267969,10.2163,2.27417,-3.41125,-20.495,1.09863,1.15967,1.28174,-0.98349,-0.0142212,0.0328369,0.177185,-11.0667,32.3083,-50.8333,-7251,-28873
46428,0.679492,0.277539,10.1589,2.27966,-3.39478,-20.4401,1.28174,1.40381,1.09863,-0.983521,-0.0142517,0.0327759,0.176971,-11.0333,32.5583,-50.925,-7251,-28873
46434,0.636426,0.287109,10.1589,2.28516,-3.38928,-20.4181,1.64795,2.19727,1.09863,-0.983612,-0.0143738,0.0326233,0.176544,-11.0083,32.475,-50.9583,-7251,-28873
46440,0.579004,0.320605,10.1589,2.29065,-3.3728,-20.3906,1.89209,2.19727,1.15967,-0.983643,-0.0144348,0.0325317,0.1763,-10.9917,32.3917,-50.975,-7251,-28873
46446,0.564648,0.358887,10.1493,2.29614,-3.36182,-20.3632,1.70898,1.83105,1.34277,-0.983673,-0.0145264,0.0324402,0.176086,-10.9667,32.3417,-50.9667,-7251,-28873
