Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Label,
186082,302,433,344,422,676,596,662,521,675,810,703,487,750,829,799,456,453,502,464,512,488,514,518,275,266,314,352,312,235,137,460,551,585,580,364,259,279,269,325,185,240,87,75,53,55,Default,
186098,327,468,371,458,719,632,697,549,712,838,729,509,785,858,822,476,478,525,481,527,517,541,547,294,282,333,373,330,248,145,476,572,604,598,383,266,288,278,335,191,245,89,74,52,54,Default,
186114,346,490,390,475,752,663,730,574,750,879,769,522,809,878,842,486,482,533,489,542,537,559,568,303,292,349,389,348,257,149,482,580,609,610,393,275,297,289,345,199,255,91,81,56,57,Default,
186130,354,500,400,485,769,680,745,588,770,910,785,537,840,903,870,492,488,541,493,543,542,572,576,312,294,352,393,352,257,154,490,592,621,621,407,283,305,298,356,209,265,93,80,58,57,Default,
186146,361,505,406,501,796,704,766,606,792,937,808,554,861,924,893,494,496,551,505,559,550,581,586,323,303,360,402,363,264,158,501,601,633,634,414,293,308,303,361,214,272,95,82,58,61,Default,
186162,373,522,419,513,816,720,784,615,811,953,821,562,880,943,907,502,507,561,515,559,558,588,590,326,305,366,406,368,267,159,511,612,641,642,418,304,314,307,364,217,277,95,81,59,61,Default,
186178,389,534,431,542,854,746,808,639,833,976,849,581,896,960,926,522,520,572,525,580,574,600,603,332,315,375,415,377,275,163,522,621,647,650,423,300,315,309,367,219,278,96,83,58,61,Default,
186194,408,552,445,558,887,768,828,657,859,1007,867,589,916,978,944,530,535,587,538,586,583,605,609,340,319,378,417,381,277,165,527,627,654,656,430,302,323,310,367,223,280,98,85,61,62,Default,
186210,419,562,453,576,899,787,847,674,876,1023,883,597,927,986,957,538,538,590,542,592,592,613,621,350,322,382,422,385,287,165,535,637,662,663,436,306,317,310,368,223,285,95,82,60,59,Default,
186226,435,574,464,596,924,806,867,692,895,1039,895,617,941,1003,971,553,556,605,558,607,609,628,635,360,331,392,429,396,293,168,548,643,666,671,441,306,324,315,370,225,286,98,82,59,59,Default,
186242,448,590,474,612,948,820,887,711,920,1056,916,640,962,1022,994,567,564,611,563,627,631,645,651,373,346,408,444,412,306,172,555,651,673,679,455,307,329,321,377,235,285,96,83,62,60,Default,
186258,458,596,481,636,970,840,899,736,941,1085,936,658,980,1043,1013,569,571,617,570,636,641,655,663,377,354,418,456,422,313,175,567,659,687,690,460,318,332,328,386,240,290,94,81,59,59,Default,
186274,476,614,493,666,1001,866,926,761,970,1104,960,675,998,1057,1032,579,578,621,576,668,667,681,687,385,360,423,459,427,319,181,581,674,701,704,468,330,339,337,393,248,298,94,82,60,61,Default,
186290,499,634,513,696,1032,891,952,793,994,1128,980,700,1023,1085,1054,591,592,638,590,679,675,686,696,400,371,429,467,435,324,185,593,680,711,713,477,333,344,340,397,252,302,98,83,62,62,Default,
186306,518,652,528,735,1082,938,985,820,1033,1173,1011,721,1053,1114,1082,605,605,654,601,692,692,706,711,404,377,441,475,445,333,184,606,695,722,723,484,335,349,345,402,257,305,96,83,62,62,Default,
186322,539,676,546,766,1111,968,1007,852,1069,1201,1037,740,1077,1130,1100,619,616,666,613,713,711,721,725,414,384,447,481,453,343,188,615,700,728,729,489,340,354,348,404,259,308,96,83,62,62,Default,
186338,560,699,566,798,1160,1010,1049,876,1111,1235,1072,766,1104,1159,1133,630,631,678,627,725,721,730,739,422,394,452,489,460,343,193,622,709,735,737,495,343,358,352,406,263,311,97,84,64,63,Default,
186354,577,713,581,822,1194,1029,1068,899,1149,1262,1097,780,1131,1177,1146,639,642,685,635,739,742,750,755,432,396,456,488,460,346,192,630,718,743,744,503,356,362,354,410,265,313,96,86,64,63,Default,
186370,590,729,591,837,1214,1047,1084,921,1177,1286,1119,801,1158,1200,1169,647,650,694,640,738,745,755,762,437,401,462,495,467,350,193,636,723,745,748,502,353,362,355,410,263,316,96,84,62,62,Default,
186386,606,739,602,856,1239,1064,1102,931,1191,1297,1132,816,1173,1214,1177,652,659,700,647,751,755,762,769,444,404,464,496,466,352,195,639,730,750,754,507,356,365,358,414,269,319,95,82,64,62,Default,
186402,616,747,610,865,1247,1070,1108,936,1199,1305,1140,819,1181,1221,1187,653,657,699,647,750,762,766,775,444,406,469,500,472,354,196,650,733,756,759,511,364,365,359,414,269,320,97,86,65,64,Default,
186418,613,749,613,868,1251,1074,1115,938,1202,1306,1141,818,1184,1223,1185,650,658,700,646,752,762,766,778,444,411,475,505,477,356,198,647,734,754,761,513,360,368,360,416,270,323,99,87,65,65,Default,
186434,605,742,606,864,1247,1073,1121,929,1196,1299,1138,817,1184,1225,1186,650,660,703,652,754,764,769,782,443,409,473,504,479,354,200,642,733,754,762,511,361,368,361,417,273,323,99,87,67,65,Default,
186450,591,733,597,853,1242,1065,1114,914,1184,1287,1128,808,1181,1222,1182,650,659,703,651,753,766,770,783,440,406,472,500,476,356,198,644,734,754,762,514,363,370,362,419,273,324,98,86,66,64,Default,
186466,583,726,593,845,1233,1057,1108,908,1175,1278,1122,804,1174,1217,1178,646,656,700,648,751,764,771,782,440,404,470,497,473,354,198,646,737,759,766,516,364,371,363,418,272,327,99,90,65,65,Default,
186482,575,720,586,835,1226,1051,1104,895,1164,1268,1112,794,1166,1214,1171,640,651,692,642,752,762,768,780,441,398,466,493,470,352,198,643,737,757,766,516,360,371,362,419,273,328,99,85,66,64,Default,
186498,574,718,587,833,1222,1048,1096,897,1160,1267,1106,790,1160,1207,1162,639,646,691,636,750,762,766,776,435,396,461,489,464,348,196,641,733,753,759,514,361,370,364,418,270,325,95,82,63,64,Default,
186514,562,708,576,817,1210,1037,1088,880,1144,1256,1094,783,1158,1205,1156,635,646,691,635,743,759,765,776,434,393,462,489,464,348,197,635,732,752,759,512,364,367,364,422,275,328,95,86,65,65,Default,
186530,550,696,569,806,1195,1025,1078,870,1128,1245,1086,776,1152,1203,1153,634,644,690,634,746,759,766,777,439,393,462,489,465,349,199,638,733,756,763,516,366,371,366,425,274,330,99,86,65,65,Default,
186546,539,688,562,788,1185,1011,1062,851,1115,1232,1072,765,1150,1199,1150,631,642,688,632,738,755,763,775,432,391,461,489,464,348,198,633,731,755,764,514,367,369,368,426,277,332,98,86,66,65,Default,
186562,529,679,555,779,1171,996,1049,849,1106,1225,1067,765,1148,1198,1148,634,642,689,634,733,752,758,768,430,390,460,489,464,344,198,634,732,755,763,516,369,374,368,429,276,331,101,87,66,66,Default,
186578,529,680,555,775,1167,989,1041,849,1107,1221,1064,766,1144,1194,1143,633,642,688,632,729,747,754,762,427,392,461,488,464,339,200,633,731,754,762,513,365,376,369,430,277,333,101,87,66,66,Default,
186594,525,677,552,770,1161,979,1036,844,1101,1216,1059,759,1137,1190,1135,630,637,684,628,722,742,748,758,418,386,456,483,458,333,196,634,731,754,762,510,368,376,370,432,275,333,103,93,68,68,Default,
