Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Label,
182466,6,6,6,6,6,6,7,6,6,6,6,8,8,8,8,4,5,6,8,5,5,6,7,6,6,6,5,6,6,5,5,5,7,6,6,5,6,6,6,6,6,5,6,5,5,Default,
182482,6,6,6,6,6,6,6,6,6,6,6,8,8,8,9,4,4,6,8,5,4,6,8,5,6,5,5,7,6,5,5,6,6,6,6,5,5,6,6,6,6,6,6,5,6,Default,
182498,6,6,6,6,6,5,6,6,6,6,6,8,8,7,8,4,6,6,8,5,5,6,7,5,6,5,6,7,6,5,6,7,5,6,6,5,6,6,7,6,6,6,6,6,6,Default,
182514,6,5,6,6,6,6,6,6,5,6,7,8,8,8,8,5,5,6,8,5,4,6,7,5,6,5,6,7,5,6,6,6,6,6,6,5,6,6,6,5,6,6,5,5,6,Default,
182530,4,5,6,6,5,6,6,6,6,6,6,8,8,8,8,5,5,6,8,5,5,6,7,5,6,6,6,7,5,6,6,5,5,6,5,6,6,6,6,6,6,6,6,6,5,Default,
182546,6,6,6,6,6,6,6,6,6,6,6,8,7,8,9,5,5,6,8,4,5,6,7,5,5,5,6,7,6,6,6,5,6,7,5,6,6,6,6,6,6,6,6,5,6,Default,
182562,6,6,6,6,5,6,6,6,6,5,6,8,8,8,9,6,5,6,8,5,5,6,8,5,5,5,6,8,6,6,6,5,6,7,6,6,5,6,6,6,6,6,6,6,5,Default,
182578,7,7,8,4,8,6,8,7,5,6,8,10,9,8,11,7,4,4,8,5,6,6,7,5,5,5,6,7,5,6,6,6,6,7,5,6,6,6,6,6,6,6,6,6,5,Default,
182594,7,7,7,7,8,8,7,6,7,4,8,6,6,7,9,5,5,6,8,5,5,6,8,4,6,5,4,8,7,4,4,6,6,8,6,4,7,7,7,4,7,7,4,7,7,Default,
182610,6,6,6,5,6,6,7,6,6,6,6,8,8,8,8,5,4,6,8,6,5,6,8,5,6,5,6,7,5,5,6,5,6,7,6,6,6,6,6,6,6,6,6,6,6,Default,
182626,6,6,6,4,5,6,5,6,6,6,6,8,8,8,9,5,5,6,8,4,5,6,8,5,5,5,6,7,5,6,6,5,5,7,6,6,6,6,7,5,5,6,6,6,6,Default,
182642,6,6,6,5,6,6,6,6,6,6,6,8,7,7,8,5,5,6,8,4,4,6,7,5,6,6,6,7,5,5,6,5,6,6,6,6,6,6,7,6,6,6,5,6,5,Default,
182658,6,6,6,6,6,6,7,6,5,6,6,8,8,7,8,4,5,6,8,5,5,6,8,5,6,5,5,7,6,6,6,6,5,7,5,6,6,6,7,6,6,6,6,5,6,Default,
182674,6,6,6,6,6,6,7,6,6,6,6,8,7,7,8,4,5,6,8,5,5,6,6,4,5,6,5,7,5,6,6,4,5,6,5,6,6,6,7,6,5,5,6,6,5,Default,
182690,6,6,6,5,6,6,7,6,6,6,6,8,7,8,8,5,6,6,7,5,6,6,7,5,6,5,6,6,5,5,5,6,6,6,6,6,6,6,6,5,6,5,6,6,6,Default,
182706,6,5,6,6,5,6,6,6,4,6,6,8,8,7,8,4,5,6,7,5,4,6,7,5,5,6,6,7,6,5,6,6,6,7,5,6,6,6,6,6,6,5,6,5,6,Default,
182722,6,6,6,5,6,6,6,6,6,6,6,8,7,7,8,5,5,6,8,4,5,6,7,5,5,6,6,7,5,6,6,5,5,7,5,6,6,6,7,4,5,6,5,6,6,Default,
182738,6,7,6,5,6,6,7,6,4,6,6,8,7,7,8,5,6,7,7,5,5,6,7,5,6,6,6,6,6,6,6,6,6,7,6,5,6,5,7,6,6,6,6,5,6,Default,
182754,6,6,6,6,5,6,6,6,5,6,6,8,8,6,8,4,5,6,7,4,6,6,7,5,6,6,5,6,5,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,Default,
182770,5,6,6,5,6,5,8,6,6,6,6,8,7,7,8,5,4,6,8,6,5,6,7,5,5,6,6,7,6,6,5,6,6,6,6,6,6,6,6,4,6,4,6,6,6,Default,
182786,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,4,5,6,8,5,5,6,7,5,5,5,6,7,6,6,6,5,6,7,5,6,6,6,6,6,5,6,6,6,6,Default,
182802,5,6,6,6,6,5,7,6,6,5,6,8,8,7,8,4,5,6,7,6,4,6,7,5,6,6,6,7,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,6,6,Default,
182818,6,6,6,4,6,6,7,6,5,6,6,8,7,7,8,5,4,6,7,5,5,6,7,5,6,6,6,7,6,6,6,6,6,7,5,6,6,6,7,5,6,6,6,6,6,Default,
182834,5,6,6,6,6,6,7,6,6,6,6,8,7,6,6,5,5,6,6,5,6,6,6,5,6,6,6,6,6,5,6,6,5,6,6,5,6,6,6,5,6,6,6,5,6,Default,
182850,6,6,6,5,6,6,6,6,5,6,6,7,7,6,6,5,5,6,6,5,6,6,6,6,6,6,5,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Default,
182866,6,6,6,6,5,6,6,6,6,6,6,7,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,5,6,6,5,6,6,6,6,6,Default,
