Timestamp,AccX,AccY,AccZ,AngularVelX,AngularVelY,AngularVelZ,MagX,MagY,MagZ,AirPressure
492602,-0.602582,9.70827,1.61167,0.07,-0.28,0.35,-29.0761,-38.6474,-3.9972,1014.54
492608,-0.593018,9.69392,1.6308,0.35,0.14,0.49,-28.9902,-38.9947,-4.66353,1014.54
492614,-0.57867,9.68914,1.63558,0,-0.42,0.21,-29.2766,-37.9529,-4.03973,1014.52
492620,-0.573888,9.6748,1.63558,-0.49,0.35,0.42,-30.1933,-38.1555,-3.27417,1014.52
492626,-0.57867,9.69871,1.62602,-0.21,-0.56,0.42,-30.0788,-38.2423,-4.50758,1014.54
492632,-0.583453,9.68914,1.64036,0.14,-0.21,0.49,-29.1621,-37.2584,-4.28074,1014.54
492638,-0.640842,9.71305,1.61645,-0.42,-0.91,0.77,-29.6777,-37.0847,-3.9972,1014.54
492644,-0.631277,9.76088,1.58776,-0.91,-0.56,0.91,-29.5918,-38.9947,-4.9896,1014.55
492650,-0.564323,9.69392,1.65471,-0.49,-0.42,1.19,-29.8496,-38.5895,-4.36581,1014.55
492656,-0.511717,9.6748,1.6834,-0.56,-0.14,0.98,-30.0501,-37.6346,-4.89036,1014.53
492662,-0.530846,9.63654,1.68819,-0.49,-0.56,0.84,-30.1933,-37.9529,-4.8053,1014.53
492668,-0.47824,9.66523,1.68819,0.07,-0.21,0.98,-29.6491,-39.5735,-4.55011,1014.56
492674,-0.554758,9.68436,1.68819,-0.28,-0.14,0.56,-31.3679,-37.9818,-4.56429,1014.56
492680,-0.502152,9.66523,1.64993,-0.56,-0.49,0.56,-30.3939,-38.1555,-4.05391,1014.54
492686,-0.49737,9.6461,1.67384,0.63,0.14,0.49,-29.9069,-39.342,-4.47922,1014.54
492692,-0.516499,9.67958,1.64993,-0.35,-0.21,0.28,-30.3652,-37.7214,-4.43669,1014.55
492698,-0.569106,9.66523,1.66428,0.07,0,0.14,-29.6204,-37.2873,-3.82707,1014.55
492704,-0.530846,9.66523,1.65471,-0.28,0.14,0.14,-29.735,-38.8211,-5.28732,1014.55
492710,-0.540411,9.69392,1.65471,0.07,0.21,0,-30.0215,-38.2423,-5.47162,1014.55
492716,-0.559541,9.70827,1.6308,0,0,0.35,-29.8782,-37.3741,-4.40834,1014.55
492722,-0.564323,9.70349,1.62123,0.63,-0.63,0.28,-29.7636,-38.7632,-4.55011,1014.51
492728,-0.521282,9.75131,1.61645,-0.28,-0.35,0.21,-29.9069,-38.0976,-5.38656,1014.51
492734,-0.569106,9.71305,1.61167,0.07,-0.35,0.63,-30.3366,-37.6346,-4.22403,1014.56
492740,-0.583453,9.7274,1.64515,0.07,-0.14,0.63,-30.0501,-37.4609,-4.43669,1014.56
492746,-0.521282,9.68914,1.64515,0,-0.63,0.56,-29.9928,-39.1104,-5.44327,1014.56
492752,-0.5978,9.71305,1.64993,-0.21,0.21,0.77,-30.5944,-37.6346,-4.9896,1014.56
492758,-0.5978,9.7274,1.65471,-0.84,-0.21,0.35,-29.9928,-37.1715,-3.28834,1014.53
492764,-0.540411,9.6748,1.69297,0.14,0.28,1.05,-29.9355,-38.3001,-4.53593,1014.53
492770,-0.540411,9.62697,1.70732,0.28,-0.42,0.77,-31.2533,-37.8661,-4.57846,1014.57
492776,-0.521282,9.64132,1.7121,-0.56,-0.49,0.21,-30.1074,-37.6056,-3.77037,1014.57
492782,-0.521282,9.68436,1.68819,0.63,-0.14,0.56,-29.7923,-38.9657,-5.6701,1014.56
492788,-0.535629,9.67001,1.67384,0.28,-0.21,0.14,-29.7636,-38.5606,-5.71263,1014.56
492794,-0.516499,9.66045,1.64515,-0.28,-0.14,0.14,-30.136,-37.1426,-3.91214,1014.57
492800,-0.516499,9.65567,1.67862,0.42,-0.49,0.42,-30.7663,-37.8661,-4.74859,1014.57
492806,-0.511717,9.6748,1.66428,0.28,-0.28,-0.42,-29.9928,-38.9368,-4.6777,1014.57
492812,-0.559541,9.66523,1.64036,0.07,0.42,0,-30.1647,-38.3001,-4.25239,1014.54
492818,-0.526064,9.66523,1.6834,0.35,0.07,0.07,-30.2793,-37.2005,-4.23821,1014.54
492824,-0.559541,9.69871,1.64993,0.42,0.56,-0.28,-29.8782,-39.1973,-5.03213,1014.56
492830,-0.554758,9.6748,1.66428,0.21,-0.42,-0.07,-29.9928,-38.0686,-5.42909,1014.56
492836,-0.583453,9.72262,1.64993,0.56,0.14,-0.14,-29.5631,-36.8821,-4.46505,1014.54
492842,-0.569106,9.70827,1.61645,-0.07,-0.49,0.49,-29.5918,-37.895,-4.8053,1014.54
492848,-0.549976,9.70827,1.60689,-0.14,-0.91,0.42,-29.6204,-38.4738,-5.10302,1014.56
492854,-0.49737,9.6461,1.6834,-0.21,-0.98,0.35,-29.5345,-37.6346,-4.63517,1014.56
492860,-0.506934,9.66045,1.70253,0.49,-0.42,0.35,-29.5345,-37.4609,-5.31567,1014.57
492866,-0.49737,9.6748,1.66906,0.21,0.07,0.35,-30.3079,-38.7342,-5.49998,1014.57
492872,-0.506934,9.6748,1.65949,0.14,-0.28,-0.21,-30.222,-37.6924,-4.19568,1014.52
492878,-0.487805,9.66045,1.66906,0.07,0,-0.07,-29.7063,-37.1715,-4.12479,1014.52
492884,-0.502152,9.66045,1.6834,0.42,0.21,0.21,-29.735,-38.387,-4.56429,1014.52
492890,-0.516499,9.66523,1.65949,0.21,0.49,-0.07,-30.0788,-38.2133,-5.23061,1014.54
492896,-0.521282,9.68436,1.64515,0.14,0.49,-0.21,-29.5631,-37.4609,-3.44429,1014.54
492902,-0.521282,9.69392,1.6308,0.28,-0.21,-0.14,-30.3366,-38.6474,-4.63517,1014.54
492908,-0.511717,9.66523,1.64993,0.42,0.35,-0.28,-30.2506,-38.5895,-4.97542,1014.54
492914,-0.526064,9.6748,1.65471,0.21,0,-0.7,-30.4798,-37.7214,-5.35821,1014.53
492920,-0.526064,9.66523,1.66428,0.28,-0.21,-0.42,-29.7636,-38.387,-4.02555,1014.53
492926,-0.540411,9.69392,1.6834,0.63,-0.21,-0.35,-29.6777,-39.0236,-3.91214,1014.54
492932,-0.535629,9.68436,1.67862,0.14,0,-0.49,-30.0501,-37.7503,-3.75619,1014.54
492938,-0.549976,9.70349,1.6834,0.42,-0.07,-0.49,-30.5371,-37.5188,-4.23821,1014.53
492944,-0.573888,9.68914,1.65949,0.28,-0.56,-0.49,-29.8782,-38.5027,-5.03213,1014.53
492950,-0.602582,9.72262,1.64993,0.07,-0.14,-0.14,-30.3366,-38.0686,-4.55011,1014.51
492956,-0.612147,9.73218,1.62123,0.35,0.35,-0.07,-30.222,-37.4609,-4.12479,1014.51
492962,-0.640842,9.7561,1.60689,0,-0.21,0.49,-30.4225,-38.387,-4.74859,1014.54
492968,-0.645624,9.69392,1.67384,0,-0.07,0.56,-30.136,-37.9239,-5.65593,1014.54
