Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
29632,42,0,8,29,0,2,32,177,210,151,76,8,3,3,4,13,2,4,3,6,1,4,2,4,25,1,4,3,4,0,19,0,1,24,4,0,0,1,4,10,0,3,2,4,0,
29648,42,0,8,27,0,3,33,177,210,151,75,8,2,3,4,12,1,4,4,6,1,4,3,4,25,1,3,3,4,0,17,1,2,24,4,0,0,2,3,4,0,2,2,4,0,
29664,41,0,8,26,0,3,33,176,210,150,74,9,3,2,4,12,1,5,3,6,0,4,4,4,26,1,4,3,4,0,18,0,1,24,4,0,1,2,5,4,0,2,2,4,0,
29680,42,0,8,26,0,2,35,176,209,150,75,9,4,3,4,12,1,5,4,6,1,3,3,4,25,1,3,3,4,0,17,0,2,24,4,0,1,2,4,4,0,2,3,4,0,
29696,42,0,8,26,0,3,37,171,208,151,75,10,3,3,4,12,2,4,4,6,1,6,3,4,25,1,3,3,4,0,17,0,2,23,4,0,1,1,4,4,0,3,3,4,6,
29712,42,0,8,27,0,1,39,176,210,151,74,10,1,3,4,12,1,4,4,6,1,4,4,4,25,1,4,2,4,0,14,0,2,24,4,0,3,3,4,4,0,3,3,4,0,
29728,43,0,8,25,0,2,38,175,209,151,75,8,3,3,4,12,1,5,4,6,1,4,3,4,25,0,3,3,4,0,18,0,2,24,4,0,0,1,4,4,0,2,3,4,0,
29744,41,0,8,27,0,2,39,175,210,151,75,8,2,3,5,12,1,4,3,6,1,4,3,4,24,0,3,3,4,0,16,1,2,24,4,0,0,3,4,3,0,2,2,4,0,
29760,42,0,8,26,0,3,40,175,211,151,74,9,2,2,4,12,1,5,3,6,1,4,4,3,25,1,3,3,4,0,17,2,1,24,4,0,0,2,4,4,0,1,2,4,0,
29776,41,0,8,25,0,2,39,176,210,151,75,9,3,3,4,13,1,5,3,6,8,4,2,4,24,0,4,3,4,0,19,0,1,24,4,0,1,1,4,4,0,2,3,4,0,
29792,41,0,8,26,0,2,39,176,211,151,75,9,2,3,5,12,1,6,4,6,1,3,3,4,25,2,4,3,4,0,16,0,1,25,4,0,0,2,4,4,0,2,3,4,0,
29808,40,0,9,29,0,3,40,176,210,151,74,9,3,3,4,11,1,5,4,6,1,3,3,4,24,1,4,2,4,0,16,1,0,25,4,0,0,2,4,4,0,1,2,4,0,
29824,42,0,8,26,0,3,39,174,210,150,76,9,3,3,4,12,1,4,4,6,1,4,3,4,25,1,4,3,4,0,18,1,1,25,4,0,1,2,4,4,0,2,3,3,0,
29840,42,0,8,27,0,2,40,175,209,151,74,9,3,3,4,12,1,4,3,6,1,4,3,3,25,1,3,3,4,0,17,1,2,25,4,5,1,2,4,3,0,3,3,4,0,
