Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
18105,6,0,2,6,0,2,3,6,0,2,2,6,0,1,2,6,0,1,3,6,0,1,3,4,6,0,2,2,4,0,6,0,2,2,4,0,0,2,2,4,0,2,2,4,0,
18121,6,0,6,6,0,2,3,7,0,2,3,6,0,2,1,7,0,2,2,6,0,2,3,4,6,0,3,3,4,0,6,0,2,2,4,0,0,1,3,4,0,2,3,4,0,
18137,6,0,1,7,0,2,2,6,0,0,3,6,0,2,2,6,0,2,3,6,0,2,3,3,6,0,2,2,4,0,6,0,1,2,4,0,0,2,2,4,0,2,2,4,0,
18153,6,0,2,7,0,2,3,6,0,2,2,6,0,0,3,6,0,2,3,7,0,1,2,4,6,0,2,3,4,0,7,0,1,2,4,0,0,1,3,4,0,2,3,4,0,
18169,6,0,2,6,0,1,3,6,0,2,3,7,0,2,3,8,0,2,2,6,0,2,2,4,7,0,2,3,2,0,7,0,2,3,4,0,0,1,2,4,0,1,2,4,0,
18185,6,0,2,6,0,1,3,6,0,2,3,6,0,1,3,6,0,2,2,6,0,2,1,5,6,0,1,3,4,0,6,0,1,3,4,0,0,1,3,0,0,1,2,4,0,
18201,6,0,2,6,0,1,3,7,0,2,2,6,0,1,2,7,0,1,3,6,0,2,3,4,6,0,2,2,4,0,6,0,2,2,4,0,0,2,2,4,0,2,3,4,0,
18217,5,0,2,6,0,2,2,6,0,1,3,6,0,1,3,6,0,4,2,6,0,1,2,4,7,0,2,3,4,0,6,0,1,3,4,0,0,2,3,4,0,2,2,4,0,
18233,7,0,2,6,0,2,3,6,0,2,3,6,1,1,2,7,0,2,2,6,0,2,3,3,6,0,2,3,4,0,6,0,3,3,4,0,0,2,1,4,0,0,3,4,0,
18249,6,0,2,7,0,2,3,6,0,2,3,6,0,2,2,6,0,2,3,6,0,2,2,4,8,0,3,2,4,0,6,0,2,2,4,0,0,2,2,4,0,2,3,4,0,
18265,7,0,4,6,0,4,3,6,0,2,3,6,0,1,3,7,0,2,2,6,0,1,2,4,6,0,1,3,4,0,7,1,2,3,4,0,0,2,2,4,0,2,2,4,1,
18281,6,0,2,6,0,1,2,6,0,2,3,6,0,1,2,6,0,1,2,6,0,1,3,4,7,0,2,3,4,0,7,0,2,3,4,0,0,2,2,4,0,1,3,4,0,
18297,6,0,2,7,0,1,4,7,0,2,3,6,0,2,2,6,1,2,2,7,0,2,7,4,6,0,2,3,4,0,6,0,2,2,4,0,0,1,3,4,0,2,2,3,0,
