Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
29626,-1.46426,-9.46982,2.25381,-77.3932,9.47571,-107.067,-5.67627,-0.793457,-4.69971,0.504028,-0.318207,0.539307,-0.594757,15595,-10224,-15630,-9068,-28653
29632,-1.50254,-9.43154,2.21553,-77.4152,9.44824,-107.078,-5.92041,-1.09863,-4.57764,0.503784,-0.31842,0.539368,-0.594788,16619,-8944,-13326,-9068,-28653
29638,-1.57432,-9.41719,2.18682,-77.4481,9.42078,-107.089,-6.22559,-1.2207,-4.5166,0.50354,-0.318634,0.539429,-0.594818,17899,-7920,-12302,-9068,-28653
29644,-1.55996,-9.38848,2.26338,-77.5031,9.37134,-107.106,-6.5918,-2.0752,-3.84521,0.503052,-0.319092,0.539612,-0.594818,19179,-7152,-12046,-9068,-28653
29650,-1.52168,-9.4124,2.31123,-77.536,9.34937,-107.106,-7.08008,-2.2583,-3.35693,0.502869,-0.319336,0.539673,-0.594788,20715,-7408,-11790,-9068,-28653
29656,-1.57432,-9.46504,2.3208,-77.569,9.33289,-107.111,-7.38525,-2.0752,-2.74658,0.502655,-0.31958,0.539764,-0.594757,21227,-7664,-12046,-9068,-28653
29662,-1.59824,-9.58467,2.39258,-77.6019,9.31641,-107.111,-7.32422,-2.44141,-2.44141,0.502472,-0.319824,0.539886,-0.594666,21227,-7664,-12302,-9068,-28653
29668,-1.60781,-9.51289,2.40215,-77.6294,9.29993,-107.111,-7.32422,-2.56348,-2.0752,0.502319,-0.320038,0.539978,-0.594604,21483,-7152,-11278,-9068,-28653
29674,-1.6126,-9.58945,2.45479,-77.6898,9.26697,-107.111,-7.01904,-3.05176,-2.2583,0.502014,-0.320496,0.540192,-0.594421,21995,-7408,-9486,-9068,-28653
29680,-1.58867,-9.61816,2.42607,-77.7173,9.25049,-107.111,-6.34766,-2.62451,-2.92969,0.501862,-0.320709,0.540283,-0.59433,22763,-7152,-5390,-9068,-28653
29686,-1.59824,-9.60381,2.40215,-77.7393,9.22852,-107.111,-5.85938,-2.38037,-3.35693,0.501709,-0.320953,0.540344,-0.594269,22763,-7408,-4110,-9068,-28653
29692,-1.67959,-9.60381,2.34473,-77.7612,9.20654,-107.111,-5.43213,-2.80762,-3.2959,0.501556,-0.321167,0.540405,-0.594238,22763,-7664,-2830,-9068,-28653
29698,-1.69873,-9.60859,2.2873,-77.7832,9.18457,-107.111,-4.88281,-2.68555,-3.78418,0.501434,-0.321381,0.540436,-0.594238,23019,-7920,-1550,-9068,-28653
29704,-1.79443,-9.46504,2.22031,-77.8162,9.13513,-107.117,-4.57764,-2.68555,-4.27246,0.501129,-0.321777,0.540466,-0.594238,23275,-8944,-1038,-9068,-28653
29710,-1.85186,-9.40283,2.1916,-77.8381,9.11316,-107.111,-5.31006,-3.11279,-3.90625,0.500977,-0.321991,0.540466,-0.594238,24555,-10224,243,-9068,-28653
29716,-1.88057,-9.36934,2.20596,-77.8601,9.09119,-107.106,-5.7373,-3.72314,-3.78418,0.500824,-0.322235,0.540466,-0.594208,25067,-9968,755,-9068,-28653
29722,-1.871,-9.45547,2.15332,-77.8821,9.06921,-107.1,-5.85938,-4.39453,-3.54004,0.500702,-0.322479,0.540497,-0.594177,25323,-9456,243,-9068,-28653
29728,-1.89492,-9.53203,2.12461,-77.9041,9.04724,-107.089,-5.85938,-4.69971,-3.2959,0.50061,-0.322723,0.540497,-0.594116,25067,-8432,499,-9068,-28653
29734,-1.86143,-9.56074,2.22031,-77.937,9.00879,-107.062,-4.69971,-5.67627,-2.68555,0.500427,-0.323242,0.540497,-0.593964,24555,-7664,499,-9068,-28653
29740,-1.85186,-9.63252,2.23945,-77.948,8.99231,-107.045,-4.15039,-6.04248,-2.44141,0.500397,-0.323486,0.540466,-0.593903,24299,-6640,755,-9068,-28653
29746,-1.89014,-9.51289,2.29209,-77.959,8.98132,-107.023,-3.17383,-6.04248,-2.13623,0.500397,-0.32373,0.540436,-0.593842,24811,-6384,1267,-9068,-28653
29752,-1.91885,-9.38848,2.3543,-77.9645,8.96484,-107.007,-2.99072,-6.53076,-1.83105,0.500397,-0.323944,0.540375,-0.593781,24555,-5872,2035,-9068,-28653
29758,-1.91406,-9.32627,2.37822,-77.9645,8.95386,-106.979,-2.86865,-6.95801,-1.70898,0.500427,-0.324127,0.540283,-0.593689,24299,-5360,1779,-9068,-28653
29764,-1.89971,-9.25449,2.33994,-77.981,8.9209,-106.935,-3.35693,-6.89697,-2.38037,0.500519,-0.324554,0.5401,-0.593536,23531,-4592,2291,-9068,-28653
29770,-1.90928,-9.2832,2.3543,-77.9865,8.90442,-106.913,-3.41797,-7.14111,-2.38037,0.500549,-0.324768,0.540009,-0.593475,22763,-3056,3315,-9068,-28653
29776,-1.90928,-9.35498,2.36865,-77.9919,8.88794,-106.886,-3.60107,-7.38525,-2.50244,0.50061,-0.325012,0.539917,-0.593414,23019,-3056,4083,-9068,-28653
29782,-1.95713,-9.49375,2.36865,-78.0029,8.87146,-106.859,-3.60107,-7.56836,-2.38037,0.500641,-0.325256,0.539825,-0.593323,24043,-3312,5107,-9068,-28653
29788,-2.0002,-9.63252,2.43564,-78.0084,8.85498,-106.831,-3.11279,-8.05664,-2.19727,0.500671,-0.3255,0.539734,-0.593231,24811,-3824,5619,-9068,-28653
29794,-1.96191,-9.69951,2.39258,-77.9974,8.82751,-106.765,-0.427246,-9.27734,-1.95312,0.500854,-0.325989,0.539459,-0.593079,27115,-4080,7155,-9068,-28653
29800,-1.95234,-9.5751,2.40693,-77.981,8.81104,-106.732,0.793457,-9.21631,-1.77002,0.501007,-0.326202,0.539246,-0.593018,27627,-4336,7923,-9068,-28653
29806,-1.99063,-9.46504,2.38779,-77.959,8.79456,-106.694,1.46484,-9.70459,-2.0752,0.50116,-0.326385,0.539032,-0.592987,27883,-4592,8179,-9068,-28653
29812,-2.00498,-9.35498,2.34951,-77.937,8.77808,-106.655,1.95312,-10.498,-1.89209,0.501343,-0.326538,0.538757,-0.592987,28139,-4592,7667,-9068,-28653
29818,-1.97148,-9.13965,2.30166,-77.915,8.76709,-106.611,2.01416,-10.9253,-1.70898,0.501556,-0.326721,0.538483,-0.592957,27883,-4080,6899,-9068,-28653
29824,-2.02412,-8.82861,2.19639,-77.8766,8.73413,-106.518,0.671387,-11.9019,-2.19727,0.502014,-0.327118,0.537872,-0.592896,27627,-3568,5107,-9068,-28653
29830,-2.04326,-8.86689,2.1916,-77.8656,8.71765,-106.469,-0.732422,-12.6953,-1.83105,0.502258,-0.327362,0.537598,-0.592834,27371,-3824,5363,-9068,-28653
29836,-2.07197,-9.02959,2.22031,-77.8601,8.70117,-106.414,-1.70898,-13.1226,-1.28174,0.502472,-0.327667,0.537323,-0.592712,27115,-5104,5107,-9068,-28653
29842,-2.05762,-9.10137,2.24902,-77.8546,8.69019,-106.353,-2.86865,-13.7939,-0.732422,0.502716,-0.327942,0.537079,-0.59256,26603,-5360,4339,-9068,-28653
29848,-2.0002,-9.13008,2.39258,-77.8601,8.6792,-106.293,-3.90625,-14.6484,-0.12207,0.50296,-0.328278,0.536865,-0.592377,26859,-5872,3315,-9068,-28653
29854,-1.76572,-9.49854,2.69404,-77.8766,8.67371,-106.166,-5.49316,-14.5264,1.64795,0.50354,-0.32901,0.53653,-0.591797,28907,-5616,755,-9068,-28653
29860,-1.65566,-9.68516,2.81846,-77.8876,8.6792,-106.106,-5.06592,-14.0381,2.2583,0.503815,-0.329346,0.536377,-0.591492,30187,-5360,-782,-9068,-28653
29866,-1.50254,-9.88135,2.86152,-77.8931,8.68469,-106.046,-4.21143,-12.8784,2.80762,0.50412,-0.329651,0.536255,-0.591156,31467,-5104,-782,-9068,-28653
29872,-1.40684,-9.94834,3.01465,-77.8876,8.69568,-105.996,-2.19727,-11.5356,3.11279,0.504425,-0.329895,0.536163,-0.590881,31979,-5104,-1294,-9068,-28653
29878,-1.41162,-9.89092,3.11992,-77.8766,8.70667,-105.958,-1.0376,-9.39941,3.2959,0.50473,-0.330078,0.536011,-0.590637,32235,-5104,-2062,-9068,-28653
