Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
16432,-9.8335,0.358887,-0.29668,128.238,87.1271,-13.1012,0.244141,0.671387,-0.244141,0.243439,0.681946,0.224426,-0.652069,-20752,2795,4078,-8977,-28664
16438,-9.8,0.330176,-0.287109,128.293,87.1216,-13.0463,0.305176,0.732422,0,0.243439,0.681976,0.224426,-0.652039,-19984,2539,4078,-8977,-28664
16444,-9.84785,0.373242,-0.325391,128.359,87.1216,-12.9803,0.183105,0.915527,0.12207,0.243439,0.682007,0.224426,-0.652039,-19472,2539,5102,-8977,-28664
16450,-9.81914,0.368457,-0.320605,128.386,87.1161,-12.9529,0.0610352,0.793457,0.549316,0.243439,0.682007,0.224426,-0.652008,-19472,2795,6894,-8977,-28664
16456,-9.79521,0.392383,-0.31582,128.408,87.1106,-12.9254,-0.0610352,0.854492,0.610352,0.243439,0.682068,0.224426,-0.651947,-19216,2539,7918,-8977,-28664
16462,-9.77607,0.421094,-0.325391,128.485,87.1051,-12.8485,0.12207,0.549316,0,0.243469,0.682098,0.224426,-0.651917,-19984,2795,7662,-8977,-28664
16468,-9.79043,0.411523,-0.330176,128.485,87.1051,-12.854,0.0610352,0.12207,0.183105,0.243469,0.682098,0.224457,-0.651886,-19728,2027,7406,-8977,-28664
16474,-9.81914,0.387598,-0.373242,128.469,87.1051,-12.8705,0.0610352,-0.183105,0,0.243469,0.682098,0.224426,-0.651886,-19216,1515,6638,-8977,-28664
16480,-9.83828,0.368457,-0.344531,128.397,87.1051,-12.9419,0,-0.549316,0.488281,0.243469,0.682098,0.224426,-0.651886,-18704,747,6894,-8977,-28664
16486,-9.85264,0.349316,-0.330176,128.32,87.1051,-13.0133,-0.366211,-0.610352,0.427246,0.24353,0.682068,0.224426,-0.651917,-17680,1259,6382,-8977,-28664
16492,-9.77129,0.416309,-0.244043,128.123,87.1051,-13.2056,-0.427246,-0.671387,0.793457,0.243561,0.682068,0.224396,-0.651917,-17168,2027,4846,-8977,-28664
16498,-9.79521,0.483301,-0.224902,128.084,87.0996,-13.244,-0.183105,-0.12207,0.427246,0.243622,0.682037,0.224396,-0.651917,-17424,3563,2542,-8977,-28664
16504,-9.79521,0.46416,-0.287109,128.101,87.1051,-13.2275,0.12207,-0.0610352,-0.366211,0.243622,0.682037,0.224396,-0.651917,-17680,4587,-19,-8977,-28664
16510,-9.77607,0.425879,-0.301465,128.15,87.1051,-13.1726,0.244141,0.12207,-0.732422,0.243622,0.682037,0.224426,-0.651917,-17936,5611,-2835,-8977,-28664
16516,-9.79521,0.363672,-0.373242,128.161,87.1106,-13.1561,0.244141,-0.305176,-0.610352,0.243622,0.682007,0.224457,-0.651947,-17680,8683,-8211,-8977,-28664
16522,-9.81436,0.358887,-0.334961,128.09,87.1161,-13.2275,0.12207,-0.915527,-0.610352,0.243622,0.681976,0.224487,-0.651978,-17168,9707,-9747,-8977,-28664
16528,-9.81914,0.373242,-0.30625,128.024,87.1216,-13.288,-0.12207,-0.976562,-0.183105,0.243622,0.681946,0.224487,-0.652008,-16912,10219,-10259,-8977,-28664
16534,-9.82871,0.368457,-0.267969,127.974,87.1271,-13.3374,0,-0.732422,-0.12207,0.243652,0.681915,0.224518,-0.652008,-16656,10219,-9491,-8977,-28664
16540,-9.82871,0.373242,-0.239258,127.93,87.1271,-13.3813,0,-0.427246,0.183105,0.243652,0.681885,0.224518,-0.652039,-16400,9963,-8723,-8977,-28664
16546,-9.84307,0.406738,-0.267969,127.925,87.1216,-13.3868,0,0.12207,0.305176,0.243713,0.681854,0.224518,-0.652039,-15632,9195,-8211,-8977,-28664
16552,-9.80957,0.382812,-0.30625,127.936,87.1216,-13.3704,0.12207,0.12207,0.0610352,0.243713,0.681854,0.224548,-0.652008,-15632,9195,-7699,-8977,-28664
16558,-9.82393,0.411523,-0.349316,127.936,87.1216,-13.3649,0.12207,0.12207,0.12207,0.243713,0.681854,0.224548,-0.652008,-15888,9195,-7443,-8977,-28664
16564,-9.77129,0.397168,-0.325391,127.892,87.1216,-13.4088,-0.12207,-0.366211,0.244141,0.243744,0.681854,0.224548,-0.652008,-16656,9707,-6163,-8977,-28664
16570,-9.80957,0.401953,-0.330176,127.82,87.1216,-13.4802,0.12207,-0.732422,0.244141,0.243774,0.681854,0.224548,-0.652008,-17424,9963,-4115,-8977,-28664
