TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,291577,4.14395,8.76162,-1.01445,97.1741,-25.2081,-127.853,1.52588,-1.52588,0.244141,0.430756,0.192017,-0.720764,-0.507874,60003,60040,2672,3110,-30120
6,291583,4.15352,8.77119,-1.05273,0,0,0,1.64795,-1.95313,0.12207,0,0,0,0,0,0,0,0,0
84,291661,4.20615,8.7999,-1.16758,97.3279,-25.2136,-127.974,1.09863,-0.915527,0.183105,0.429993,0.191803,-0.72168,-0.507324,60010,60049,2686,3110,-30120
90,291667,4.1918,8.83818,-1.17236,97.3334,-25.2136,-127.974,0.854492,-0.732422,0.183105,0.429932,0.191772,-0.721741,-0.507294,59989,60048,2690,3110,-30120
96,291673,4.18701,8.78555,-1.14365,97.3389,-25.2191,-127.98,0.732422,-0.610352,0.305176,0.429901,0.191772,-0.721771,-0.507263,59970,60046,2693,3110,-30120
102,291679,4.17744,8.78555,-1.08623,97.3499,-25.2191,-127.985,0.854492,-0.549316,0.0610352,0.429901,0.191742,-0.721802,-0.507263,59984,60042,2699,3110,-30120
108,291685,4.17744,8.77598,-1.0958,97.3553,-25.2191,-127.991,0.854492,-0.793457,0.183105,0.429871,0.191742,-0.721832,-0.507233,59968,60041,2702,3110,-30120
114,291691,4.18701,8.81426,-1.14365,97.3608,4.39009e+24,1.19557e+30,0.793457,-0.732422,0.12207,0,0,0,0,0,0,0,0,0
582,292159,0,0,0,0,0,0,1.02932,1.02932,1.03656,0,0,0,0,0,0,0,0,0
654,292231,0,0,0,0,0,0,0,0,0,0.433899,0.191864,-0.718109,-0.509033,0,0,0,0,0
660,292237,4.17744,8.81904,-1.01445,96.6467,-25.3345,-127.436,-1.89209,1.89209,0.12207,0.43399,0.191895,-0.718018,-0.509064,59879,60043,2653,3110,-30120
666,292243,4.21572,8.82383,-1.01924,96.6357,-25.3345,-127.425,-2.2583,1.95313,0.12207,0.434174,0.191925,-0.717865,-0.509155,59874,60044,2651,3110,-30120
672,292249,4.20137,8.78555,-0.976172,96.6028,-25.34,-127.397,-2.44141,2.0752,0.244141,0.434265,0.191925,-0.717773,-0.509186,59863,60044,2646,3110,-30120
678,292255,4.18701,8.77119,-0.952246,96.5863,-25.34,-127.381,-2.44141,2.0752,0.0610352,0.434357,0.191925,-0.717682,-0.509216,59859,60044,2645,3110,-30120
684,292261,4.18223,8.81426,-0.976172,96.5698,-25.34,-127.37,-2.2583,2.19727,0.12207,0.434448,0.191956,-0.71759,-0.509277,59858,60046,2642,3110,-30120
690,292267,4.18223,8.81426,-0.961816,96.5533,-25.3455,-127.354,-2.0752,1.95313,0.244141,0.43454,0.191986,-0.717499,-0.509308,59856,60048,2641,3110,-30120
696,292273,4.16787,8.77119,-0.966602,96.5424,-25.3455,-127.343,-1.83105,1.89209,0.244141,0.434723,0.192017,-0.717346,-0.509369,59854,60049,2641,3110,-30120
702,292279,4.18701,8.80469,-0.971387,96.5149,-25.351,-127.321,-1.83105,1.64795,0.244141,0.434814,0.192017,-0.717255,-0.509399,59848,60052,2642,3110,-30120
708,292285,4.18223,8.80947,-0.990527,96.5039,-25.351,-127.31,-1.64795,1.46484,0.12207,0.434906,0.192017,-0.717194,-0.50943,59847,60054,2642,3110,-30120
714,292291,4.20137,8.80469,-1.0001,96.4929,-25.351,-127.304,-1.77002,1.34277,0.244141,0.434967,0.192047,-0.717133,-0.50946,59845,60054,2640,3110,-30120
720,292297,4.22051,8.84297,-1.05273,96.4819,-25.3564,-127.293,-1.64795,1.34277,0.12207,0.435028,0.192047,-0.717072,-0.509491,59844,60053,2638,3110,-30120
726,292303,4.22529,8.83818,-1.00488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,292441,4.24443,8.7999,-0.971387,96.2238,-25.3729,-127.084,-0.244141,0.305176,-0.0610352,0.436554,0.19223,-0.715546,-0.510254,59840,60070,2591,3118,-30121
870,292447,4.19658,8.81426,-0.91875,96.2183,-25.3729,-127.084,-0.488281,0.12207,0,0.436554,0.19223,-0.715515,-4.20368e+37,59840,60072,2591,3118,-30121
1206,292783,0,0,0,0,0,0,0,0,0,0.436432,0.192627,-0.714905,-0.511078,59834,60072,2583,3118,-30121
1212,292789,4.20137,8.82383,-0.937891,96.1249,-25.2795,-127.046,0,-0.183105,-0.183105,0.436401,0.192657,-0.714905,-0.511078,59832,60070,2573,3118,-30121
1218,292795,4.19658,8.80469,-0.961816,96.1249,-25.2795,-127.04,0,-0.12207,-0.244141,0.436432,0.192688,-0.714905,-0.511078,59829,60070,2569,3118,-30121
1284,292861,0,0,0,96.1194,-25.2631,-127.007,0,0,0,0.436493,0.192932,-0.714783,-0.511078,59825,60073,2573,3118,-30121
1290,292867,4.19658,8.81426,-0.966602,96.1139,-25.2631,-127.007,-0.305176,-0.0610352,-0.305176,0.436493,0.192963,-0.714783,-0.511078,59825,60072,2572,3118,-30121
1296,292873,4.20615,8.7999,-0.923535,96.1139,-25.2631,-127.002,-0.305176,0,-0.183105,0.436523,0.192963,-0.714752,-0.511078,59823,60068,2573,3118,-30121
1302,292879,4.17744,8.82383,-0.880469,96.1084,-25.2576,-126.996,-0.305176,0,-0.427246,0.436523,0.193024,-0.714752,-0.511078,59821,60071,2580,3118,-30121
1308,292885,4.18223,8.79512,-0.904395,96.1084,-25.2576,-126.996,-0.183105,0,-0.244141,0.436554,0.193024,-0.714722,-0.511108,59822,60074,2585,3118,-30121
1314,292891,4.17744,8.81426,-0.899609,96.1084,-25.2576,-126.991,-0.244141,0,-0.0610352,0.436554,0.193054,-0.714722,-0.511108,59822,60077,2590,3118,-30121
1320,292897,4.17744,8.81904,-0.90918,96.1084,-25.2576,-126.991,-0.183105,-0.183105,-0.0610352,0.436554,0.193054,-0.714691,-0.511108,59822,60078,2595,3118,-30121
1326,292903,4.1918,8.83818,-0.92832,96.1029,-25.2576,-126.991,-0.244141,-0.12207,-0.12207,0.436554,0.193054,-0.714691,-0.511108,59824,60081,2597,3118,-30121
1332,292909,4.1918,8.83818,-0.952246,96.1029,-25.2521,-126.985,-0.305176,0,-0.427246,0.436584,0.193085,-0.714691,-0.511108,59823,60081,2588,3118,-30121
1338,292915,4.19658,8.81426,-0.980957,96.0974,-25.2521,-126.985,-0.366211,0.0610352,-0.305176,0.436584,0.193085,-0.714661,-0.511139,59821,60081,2582,3118,-30121
1428,293005,4.12002,8.75205,-0.803906,95.993,-25.1971,-126.914,-1.09863,0.183105,-0.915527,0.436768,0.19342,-0.71402,-0.511719,59833,60082,2573,3110,-30120
1434,293011,4.13438,8.73291,-0.818262,95.993,-25.1917,-126.914,-0.549316,-0.366211,-0.854492,0.436798,0.193451,-0.713989,-0.51178,59832,60081,2572,3110,-30120
1440,293017,4.13916,8.80469,-0.885254,95.9875,-25.1862,-126.914,-0.305176,-0.427246,-0.793457,0.436768,0.193481,-0.713959,-0.51178,59830,60079,2571,3110,-30120
1446,293023,4.16787,8.88125,-0.947461,95.9875,-25.1807,-126.914,-0.488281,-0.671387,-0.793457,0.436768,0.193481,-0.713959,-0.51181,59831,60078,2569,3110,-30120
1452,293029,4.21572,8.84297,-0.90918,95.9821,-25.1752,-126.914,-1.09863,-0.244141,-0.793457,0.436707,0.193512,-0.713928,-0.511871,59830,60077,2571,3110,-30120
1458,293035,4.18701,8.81904,-0.90918,95.9766,-25.1697,-126.914,-1.0376,0,-1.15967,0.436707,0.193542,-0.713898,-0.511902,59828,60077,2573,3110,-30120
1464,293041,4.20615,8.82383,-0.952246,95.9711,-25.1642,-126.909,-0.793457,0,-0.793457,0.436707,0.193573,-0.713867,-0.511963,59830,60078,2574,3110,-30120
1470,293047,4.1583,8.86211,-0.933105,95.9656,-25.1642,-126.909,-0.793457,-0.12207,-0.976563,0.436707,0.193573,-0.713837,-0.511993,59830,60079,2575,3110,-30120
1476,293053,4.1583,8.85732,-0.90918,95.9601,-25.1587,-126.903,-1.09863,0,-0.915527,0.436707,0.193604,-0.713806,-0.512024,59828,60079,2580,3110,-30120
1482,293059,4.13916,8.81426,-0.823047,95.9491,-25.1477,-126.898,-1.2207,0.183105,-0.793457,0.436707,0.193634,-0.713715,-0.512115,59824,60083,2589,3110,-30120
1488,293065,4.15352,8.78555,-0.799121,95.9381,-25.1477,-126.892,-1.09863,0.12207,-0.732422,0.436707,0.193665,-0.713684,-0.512177,59823,60087,2591,3110,-30120
1494,293071,4.12959,8.78076,-0.837402,1.75292e-38,-4.2201e+37,-4.2201e+37,-0.915527,0.0610352,-0.732422,0,0,0,0,0,0,0,0,0
1572,293149,0,0,0,95.8777,-25.0983,-126.887,0,0,0,0.436646,0.193787,-0.713287,-0.512726,59994,60111,2565,3110,-30120
1578,293155,4.14873,8.82383,-0.827832,95.8722,-25.0928,-126.887,-0.427246,0,-0.305176,0.436615,0.193787,-0.713287,-0.512756,60024,60111,2566,3110,-30120
1584,293161,4.1248,8.79033,-0.832617,95.8722,-25.0928,-126.892,-0.244141,0,-0.427246,0.436615,0.193756,-0.713287,-0.512787,60003,60112,2565,3110,-30120
1590,293167,4.1248,8.80947,-0.866113,95.8722,-25.0928,-126.892,0.0610352,-0.183105,-0.305176,0.436584,0.193756,-0.713257,-0.512817,59985,60112,2566,3110,-30120
1596,293173,4.11523,8.85732,-0.923535,95.8722,-25.0928,-126.898,0,-0.305176,-0.305176,0.436554,0.193726,-0.713287,-0.512817,59969,60109,2568,3110,-30120
1602,293179,4.16787,8.82861,-0.890039,95.8722,-25.0873,-126.898,-0.305176,-0.0610352,0,0.436554,0.193726,-0.713287,-0.512848,59942,60104,2565,3110,-30120
1608,293185,4.15352,8.81904,-0.866113,95.8667,-25.0873,-126.898,-0.183105,0.0610352,-0.0610352,0.436554,0.193695,-0.713257,-0.512878,59932,60103,2564,3110,-30120
