TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,171935,4.52197,8.7377,-0.435449,90.9558,-27.7899,127.304,-2.31934,2.44141,0.488281,-0.14859,-0.458038,-0.545471,-0.685883,720,57691,3658,3001,-30107
6,171941,4.50283,8.71377,-0.421094,90.9448,-27.7899,127.321,-2.50244,2.62451,0.549316,-0.14856,-0.457977,-0.545441,-0.685974,720,57689,3657,3001,-30107
12,171947,4.54111,8.7042,-0.459375,90.9338,-27.7899,127.332,-2.2583,2.62451,0.366211,-0.148529,-0.457886,-0.545441,-0.686066,724,57687,3656,3001,-30107
18,171953,4.53633,8.79512,-0.545508,90.9009,-27.7899,127.365,-2.74658,3.05176,0.244141,-0.148499,-0.457794,-0.54541,-0.686127,733,57723,3656,3001,-30107
24,171959,4.5124,8.81426,-0.521582,90.8844,-27.7899,127.381,-3.54004,3.41797,0.427246,-0.148407,-0.457581,-0.545319,-0.68634,734,57757,3655,3001,-30107
30,171965,4.49805,8.80469,-0.45459,90.8569,-27.7954,127.403,-4.45557,3.90625,0.549316,-0.148407,-0.457458,-0.545258,-0.686493,737,57748,3655,3001,-30107
36,171971,4.47891,8.72334,-0.31582,90.8295,-27.7954,127.425,-4.63867,4.57764,0.427246,-0.148346,-0.457306,-0.545166,-0.686676,740,57740,3656,3001,-30107
42,171977,4.46934,8.63242,-0.272754,90.802,-27.7954,127.452,-4.27246,4.57764,0.549316,-0.148315,-0.457153,-0.545105,-0.686829,740,57733,3654,3001,-30107
48,171983,4.45977,8.62764,-0.31582,90.7581,-27.7954,127.496,-3.05176,3.78418,0.427246,-0.148254,-0.457031,-0.545044,-0.686981,740,57724,3652,3001,-30107
54,171989,4.4167,8.71377,-0.354102,90.7416,-27.7954,127.513,-2.56348,3.17383,0.427246,-0.148163,-0.456818,-0.544983,-0.687195,742,57722,3650,3001,-30107
60,171995,4.44063,8.75684,-0.44502,90.7251,-27.7954,127.524,-2.80762,2.62451,0.366211,-0.148132,-0.456726,-0.544952,-0.687286,744,57720,3648,3001,-30107
66,172001,4.49326,8.71855,-0.449805,90.7141,-27.7954,127.54,-2.99072,2.56348,0.671387,-0.148102,-0.456635,-0.544922,-0.687378,743,57718,3647,3001,-30107
72,172007,4.57939,8.78555,-0.401953,90.6976,-27.8009,127.557,-3.05176,3.11279,0.427246,-0.148071,-0.456543,-0.544891,-0.687469,746,57717,3647,3001,-30107
78,172013,4.50283,8.75684,-0.421094,90.6482,-27.8009,127.595,-3.96729,4.02832,0.366211,-0.148041,-0.456421,-0.54483,-0.687592,752,57714,3644,3001,-30107
84,172019,4.46934,8.69941,-0.31582,90.6207,-27.8009,127.617,-4.5166,4.08936,0.427246,-0.14798,-0.456177,-0.544678,-0.687897,752,57711,3642,3001,-30107
90,172025,4.56025,8.62764,-0.234473,90.5988,-27.8009,127.639,-3.90625,4.27246,0.793457,-0.147949,-0.456055,-0.544617,-0.688049,754,57709,3641,3001,-30107
96,172031,4.42627,8.7042,-0.282324,90.5768,-27.8009,127.656,-3.41797,3.60107,0.12207,-0.147919,-0.455933,-0.544586,-0.688171,756,57706,3642,3001,-30107
102,172037,4.40234,8.72813,-0.334961,90.5603,-27.8009,127.672,-3.41797,2.99072,0.183105,-0.147888,-0.455811,-0.544525,-0.688293,756,57704,3643,3001,-30107
108,172043,4.52197,8.69941,-0.382813,90.5383,-27.8009,127.683,-2.80762,1.09863,0.549316,-0.147919,-0.45578,-0.544495,-0.688354,757,57699,3639,3001,-30107
114,172049,4.74688,8.7377,-0.282324,90.5219,-27.8009,127.694,-2.99072,2.01416,0.549316,-0.147919,-0.455688,-0.544373,-0.688477,759,57697,3635,3001,-30107
120,172055,4.60811,8.7999,-0.334961,90.5054,-27.8009,127.711,-3.23486,3.11279,-0.0610352,-0.147888,-0.455566,-0.544342,-0.688599,759,57695,3632,3001,-30107
126,172061,4.5124,8.76162,-0.373242,90.4834,-27.8009,127.733,-4.02832,3.72314,-0.0610352,-0.147888,-0.455444,-0.544281,-0.688721,757,57694,3631,3001,-30107
132,172067,4.42627,8.72813,-0.354102,90.4559,-27.7954,127.749,-4.08936,3.66211,-0.12207,-0.147888,-0.455322,-0.54422,-0.688873,758,57693,3631,3001,-30107
138,172073,4.60332,8.68027,-0.253613,90.4175,-27.7954,127.776,-3.41797,2.80762,0.12207,-0.147888,-0.455231,-0.544159,-0.688965,761,57692,3631,3001,-30107
144,172079,4.48369,8.80469,-0.339746,90.401,-27.7899,127.787,-2.99072,2.50244,-0.183105,-0.147888,-0.455048,-0.544067,-0.689148,760,57690,3626,3001,-30107
150,172085,4.49326,8.82383,-0.354102,90.3845,-27.7899,127.798,-3.66211,2.62451,0.0610352,-0.147888,-0.454956,-0.544006,-0.68927,763,57689,3621,3001,-30107
156,172091,4.48848,8.79033,-0.368457,90.3625,-27.7899,127.815,-3.96729,2.86865,0.305176,-0.147888,-0.454834,-0.543945,-0.689392,767,57688,3616,3001,-30107
162,172097,4.50283,8.75205,-0.311035,90.3406,-27.7899,127.831,-4.08936,2.99072,0.305176,-0.147888,-0.454742,-0.543884,-0.689514,770,57686,3608,3001,-30107
168,172103,4.43105,8.72334,-0.258398,90.3021,-27.7899,127.859,-3.17383,2.99072,-0.0610352,-0.147888,-0.454651,-0.543793,-0.689636,772,57684,3599,3001,-30107
174,172109,4.39277,8.71855,-0.301465,90.2856,-27.7899,127.87,-3.2959,2.44141,0.12207,-0.147888,-0.454468,-0.543701,-0.689819,775,57685,3599,3001,-30107
180,172115,4.42148,8.69463,-0.244043,90.2692,-27.7844,127.881,-3.2959,2.01416,0.0610352,-0.147888,-0.454407,-0.543671,-0.689911,777,57686,3597,3001,-30107
186,172121,4.49326,8.67549,-0.272754,90.2582,-27.7844,127.886,-3.17383,1.28174,0.0610352,-0.147919,-0.454346,-0.54361,-0.689972,777,57688,3596,3001,-30107
192,172127,4.41191,8.65156,-0.186621,90.2527,-27.7844,127.881,-2.01416,-0.183105,-0.244141,-0.14798,-0.454346,-0.543579,-0.689972,779,57690,3596,3001,-30107
198,172133,4.6416,8.82383,-0.382813,90.2417,-27.7789,127.881,-2.38037,0.244141,-0.0610352,-0.14801,-0.454346,-0.543549,-0.690002,781,57691,3599,3001,-30107
204,172139,4.71338,8.89561,-0.234473,90.2252,-27.7734,127.886,-3.23486,2.19727,-0.12207,-0.148071,-0.454254,-0.543457,-0.690125,781,57691,3599,3001,-30107
210,172145,4.56025,8.82383,-0.291895,90.2032,-27.7734,127.903,-4.15039,3.17383,-0.244141,-0.148102,-0.454132,-0.543396,-0.690247,780,57691,3598,3001,-30107
216,172151,4.4167,8.66113,-0.277539,90.1813,-27.7679,127.919,-4.45557,2.92969,-0.305176,-0.148132,-0.45401,-0.543335,-0.690369,780,57691,3600,3001,-30107
222,172157,4.34971,8.63242,-0.220117,90.1593,-27.7679,127.925,-3.90625,1.83105,-0.366211,-0.148163,-0.453949,-0.543274,-0.69046,779,57691,3601,3001,-30107
228,172163,4.50283,8.73291,-0.301465,90.1373,-27.7625,127.93,-2.80762,0.427246,-0.244141,-0.148224,-0.453888,-0.543213,-0.690521,774,57693,3604,3001,-30107
234,172169,4.5459,8.7999,-0.339746,90.1263,-27.757,127.936,-2.99072,0.854492,-0.183105,-0.148285,-0.453827,-0.543121,-0.690613,776,57695,3601,3001,-30107
240,172175,4.50283,8.65156,-0.320605,90.1099,-27.757,127.941,-4.27246,1.34277,0.183105,-0.148346,-0.453766,-0.54303,-0.690704,777,57697,3598,3001,-30107
246,172181,4.48369,8.77119,-0.210547,90.0934,-27.7515,127.952,-3.41797,2.2583,-0.549316,-0.148376,-0.453674,-0.542999,-0.690796,778,57697,3596,3001,-30107
252,172187,4.39277,8.77119,-0.234473,90.0714,-27.7515,127.963,-3.72314,2.2583,-0.183105,-0.148407,-0.453583,-0.542938,-0.690887,781,57697,3595,3001,-30107
258,172193,4.39277,8.62764,-0.153125,90.0494,-27.746,127.974,-2.80762,0.671387,0.183105,-0.148438,-0.453522,-0.542877,-0.690979,788,57698,3597,3001,-30107
