TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,96857,4.41191,8.7042,-0.827832,95.3998,-26.8011,71.2518,-0.12207,0.12207,0.0610352,0.43222,0.675659,0.292328,0.52066,440,57088,64917,3076,-30116
6,96863,4.39277,8.69941,-0.832617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,96905,4.40234,8.69941,-0.823047,95.3998,-26.8011,71.2573,-0.12207,0.0610352,0,0.43222,0.675629,0.292328,0.520691,448,57084,64925,3076,-30116
54,96911,4.43105,8.72813,-0.856543,95.3998,-26.8011,71.2573,-0.12207,0,0.183105,0.43222,0.675629,0.292328,0.520691,446,57084,64921,3076,-30116
60,96917,4.42148,8.71855,-0.823047,95.3998,-26.8011,71.2573,-0.183105,0,0.12207,0.43222,0.675629,0.292328,0.520691,445,57082,64919,3076,-30116
66,96923,4.39756,8.7042,-0.813477,95.3943,-26.8011,71.2573,-0.244141,-0.0610352,0,0.43222,0.675629,0.292328,0.520691,445,57079,64915,3076,-30116
72,96929,4.41191,8.68984,-0.808691,95.3998,-26.8011,71.2573,0,-0.12207,0,0.43222,0.675629,0.292297,0.520691,444,57080,64911,3076,-30116
78,96935,4.41191,8.70898,-0.842188,95.3998,-26.8011,71.2518,0.12207,-0.183105,0.0610352,0.43222,0.675659,0.292297,0.520691,444,57082,64910,3076,-30116
84,96941,4.41191,8.77598,-0.837402,95.3998,-26.8011,71.2518,-0.12207,0,0.0610352,0.43222,0.675659,0.292328,0.52066,443,57083,64897,3076,-30116
90,96947,4.42627,8.71377,-0.818262,95.3998,-26.8011,71.2518,-0.183105,-0.12207,0.0610352,0.43222,0.675659,0.292297,0.520691,443,57085,64896,3076,-30116
96,96953,4.43584,8.66592,-0.813477,95.3998,-26.8011,71.2518,0.0610352,-0.12207,0.0610352,0,0,0,0,0,0,0,0,0
102,96959,0,0,0,0,0,0,0,0,0,0.43222,0.675659,0.292297,0.52066,0,0,0,3076,0
108,96965,4.42148,8.72813,-0.846973,95.4053,-26.8011,71.2518,0.183105,-0.12207,0.0610352,0.43222,0.67569,0.292297,0.52066,445,57082,64901,3076,-30116
114,96971,4.41191,8.72334,-0.866113,95.4053,-26.8011,71.2518,-0.183105,0,0,0.43222,0.67569,0.292297,0.52066,445,57082,64905,3076,-30116
120,96977,4.44541,8.7042,-0.851758,95.4053,-26.8011,71.2518,-0.12207,0.0610352,0,0.43222,0.67569,0.292297,0.52066,444,57081,64904,3076,-30116
126,96983,4.42627,8.69463,-0.842188,95.3998,-26.8011,71.2518,-0.305176,0.12207,0.0610352,0.43222,0.67569,0.292297,0.52066,442,57080,64904,3076,-30116
132,96989,4.44063,8.72334,-0.823047,95.3998,-26.8011,71.2518,-0.244141,0.12207,0,0.43222,0.67569,0.292297,0.52066,442,57080,64904,3076,-30116
138,96995,4.39277,8.70898,-0.861328,95.3998,-26.8011,71.2518,0,0,-0.12207,0.43222,0.675659,0.292297,0.52066,443,57081,64906,3076,-30116
144,97001,4.43105,8.72334,-0.823047,95.3998,-26.8011,71.2518,-0.0610352,0,0,0.43222,0.675659,0.292297,0.52066,444,57078,64905,3076,-30116
150,97007,4.39756,8.71377,-0.823047,95.3998,-26.8011,71.2518,-0.12207,0,-0.0610352,0.43222,0.675659,0.292297,0.52066,445,57079,64908,3076,-30116
156,97013,4.43584,8.7042,-0.813477,95.3998,-26.8011,71.2518,-0.0610352,-0.12207,-0.0610352,0.43222,0.675659,0.292297,0.52066,445,57080,64908,3076,-30116
162,97019,4.43584,8.68027,-0.885254,95.3998,-26.8011,71.2463,-0.12207,-0.244141,0,0.432251,0.675659,0.292297,0.52066,446,57079,64908,3076,-30116
168,97025,4.45977,8.7377,-0.866113,95.4053,-26.8011,71.2463,0.244141,0,0,0.43222,0.67569,0.292297,0.52066,445,57077,64906,3076,-30116
174,97031,4.39277,8.7042,-0.803906,95.3998,-26.8011,71.2518,-0.732422,0.12207,0,0.43222,0.675659,0.292297,0.52066,446,57075,64904,3076,-30116
180,97037,4.43584,8.59893,-0.866113,95.3998,-26.8011,71.2518,0.12207,-0.0610352,0,0.432251,0.675659,0.292297,0.520691,445,57074,64902,3076,-30116
186,97043,4.4167,8.75684,-0.832617,95.3998,-26.8011,71.2518,0.244141,-0.183105,0,0.432251,0.675659,0.292297,0.52066,445,57073,64901,3076,-30116
192,97049,4.44063,8.77598,-0.856543,95.3998,-26.8011,71.2463,-0.12207,-0.244141,0,0.432251,0.675659,0.292297,0.52066,445,57075,64900,3076,-30116
198,97055,4.47412,8.69941,-0.904395,95.3998,-26.8011,71.2518,-0.366211,0.244141,0,0.432251,0.675659,0.292297,0.52066,444,57079,64900,3076,-30116
204,97061,4.4167,8.69463,-0.851758,95.3943,-26.8011,71.2518,-0.427246,0.305176,0,0.432251,0.675659,0.292267,0.52066,441,57082,64896,3076,-30116
210,97067,4.4167,8.69463,-0.851758,95.3943,-26.8011,71.2518,-0.427246,0.305176,0,0.432251,0.675659,0.292267,0.52066,441,57082,64896,3076,-30116
288,97145,4.41191,8.70898,-0.842188,95.3723,-26.8011,71.2683,-0.366211,0.244141,0,0.432343,0.675507,0.292267,0.520813,430,57080,64896,3076,-30116
294,97151,4.42627,8.68984,-0.803906,95.3668,-26.8011,71.2683,-0.305176,0.305176,0,0.432343,0.675507,0.292267,0.520813,428,57085,64899,3076,-30116
300,97157,4.4167,8.69941,-0.832617,95.3668,-26.8011,71.2738,-0.244141,0.183105,0,0.432343,0.675476,0.292267,0.520844,427,57085,64897,3076,-30116
306,97163,4.40234,8.68984,-0.832617,95.3613,-26.8011,71.2738,-0.305176,0.183105,0,0.432343,0.675476,0.292267,0.520844,426,57084,64896,3076,-30116
312,97169,4.41191,8.70898,-0.813477,95.3613,-26.8011,71.2738,-0.12207,0.0610352,0,0.432343,0.675476,0.292236,0.520844,425,57084,64894,3076,-30116
318,97175,4.41191,8.70898,-0.823047,95.3613,-26.8011,71.2738,-0.244141,0.183105,0,0.432343,0.675476,0.292236,0.520844,425,57086,64892,3076,-30116
324,97181,4.43105,8.7042,-0.818262,95.3613,-26.8011,71.2738,-0.12207,0.12207,0,0.432343,0.675446,0.292267,0.520874,426,57084,64886,3076,-30116
330,97187,4.40713,8.70898,-0.823047,95.3613,-26.8011,71.2738,-0.12207,0.12207,0,0.432343,0.675446,0.292267,0.520874,429,57085,64885,3076,-30116
336,97193,4.40713,8.74727,-0.823047,95.3613,-26.8011,71.2738,-0.12207,0.183105,0,0.432343,0.675446,0.292267,0.520874,431,57085,64884,3076,-30116
342,97199,4.42148,8.71377,-0.842188,95.3613,-26.8011,71.2793,-0.244141,0.183105,0,0.432343,0.675446,0.292267,0.520874,432,57083,64884,3076,-30116
348,97205,4.43105,8.71377,-0.842188,95.3558,-26.8011,71.2793,-0.12207,0.244141,0,0.432343,0.675446,0.292267,0.520874,434,57081,64886,3076,-30116
408,97265,4.40234,8.7042,-0.818262,95.3448,-26.8011,71.2903,-0.12207,0.244141,0,0.432373,0.675354,0.292267,0.520966,444,57082,64902,3076,-30116
414,97271,4.4167,8.68506,-0.832617,95.3394,-26.8011,71.2903,-0.183105,0.183105,0,0.432373,0.675354,0.292267,0.520966,444,57086,64905,3076,-30116
420,97277,4.44541,8.69941,-0.827832,95.3394,-26.8011,71.2958,-0.183105,0.183105,0,0.432404,0.675323,0.292267,0.520996,443,57087,64904,3076,-30116
426,97283,4.40713,8.69463,-0.813477,95.3394,-26.8011,71.2958,-0.183105,0.244141,0,0.432404,0.675323,0.292267,0.520996,443,57086,64902,3076,-30116
432,97289,4.40234,8.70898,-0.813477,95.3394,-26.8011,71.2958,-0.183105,0.183105,0,0.432404,0.675323,0.292267,0.520996,443,57087,64902,3076,-30116
438,97295,4.37842,8.69463,-0.808691,95.3394,-26.8011,71.2958,-0.12207,0.12207,0,0.432404,0.675323,0.292267,0.520996,443,57088,64905,3076,-30116
444,97301,4.43105,8.71377,-0.808691,95.3394,-26.8011,71.2958,0,0.305176,0,0.432404,0.675323,0.292267,0.520996,443,57088,64905,3076,-30116
528,97385,4.43584,8.73291,-0.823047,95.3229,-26.8121,71.3177,-0.183105,0.305176,0,0.432343,0.675232,0.292297,0.521149,434,57077,64919,3076,-30116
534,97391,4.42627,8.71855,-0.827832,95.3229,-26.8121,71.3232,-0.244141,0.305176,0,0.432343,0.675232,0.292297,0.521179,436,57081,64924,3076,-30116
540,97397,4.41191,8.71377,-0.827832,95.3229,-26.8121,71.3232,-0.244141,0.305176,0,0.432343,0.675232,0.292297,0.521179,436,57081,64924,3076,-30116
612,97469,4.39277,8.7042,-0.803906,95.2789,-26.8176,71.3507,-0.244141,0.244141,0.12207,0.432404,0.675018,0.292236,0.521393,439,57081,64927,3076,-30116
618,97475,4.4167,8.71855,-0.813477,95.2789,-26.8176,71.3507,-0.488281,0.366211,0.0610352,0.432404,0.674988,0.292236,0.521423,441,57081,64927,3076,-30116
624,97481,4.4167,8.70898,-0.813477,95.2734,-26.8176,71.3562,-0.12207,0.244141,0.0610352,0.432434,0.674957,0.292236,0.521454,442,57079,64927,3076,-30116
630,97487,4.4167,8.7042,-0.794336,95.2734,-26.8231,71.3562,0.0610352,0.183105,0.0610352,0.432434,0.674957,0.292236,0.521454,443,57078,64927,3076,-30116
636,97493,4.42148,8.74248,-0.813477,95.2734,-26.8231,71.3562,-0.0610352,0.183105,0,0.432404,0.674957,0.292236,0.521454,442,57080,64929,3076,-30116
642,97499,4.42627,8.71855,-0.799121,95.2734,-26.8231,71.3562,-0.12207,0.183105,0,0.432404,0.674957,0.292236,0.521454,441,57079,64929,3076,-30116
672,97529,4.42627,8.71855,-0.799121,95.2625,-26.8231,71.3672,-0.12207,0.183105,0,0.432434,0.674896,0.292236,0.521545,442,57077,64920,3076,-30116
678,97535,4.41191,8.6707,-0.775195,95.257,-26.8231,71.3727,-0.0610352,0.366211,0,0.432434,0.674896,0.292236,0.521545,443,57080,64919,3076,-30116
684,97541,4.4502,8.73291,-0.837402,95.257,-26.8231,71.3727,-0.0610352,0.244141,0.0610352,0.432404,0.674866,0.292236,0.521576,444,57077,64910,3076,-30116
690,97547,4.43584,8.72334,-0.818262,95.257,-26.8231,71.3727,-0.244141,0.305176,0.12207,0.432404,0.674866,0.292236,0.521576,443,57076,64909,3076,-30116
696,97553,4.44541,8.71377,-0.827832,95.257,-26.8231,71.3782,-0.305176,0.244141,0.0610352,0.432404,0.674866,0.292236,0.521606,443,57075,64909,3076,-30116
702,97559,4.41191,8.69463,-0.813477,95.2515,-26.8231,71.3782,-0.305176,0.244141,0,0.432404,0.674835,0.292236,0.521606,442,57072,64910,3076,-30116
708,97565,4.44063,8.71855,-0.808691,95.2515,-26.8286,71.3782,-0.183105,0.244141,0,0.432404,0.674835,0.292236,0.521606,442,57070,64909,3076,-30116
714,97571,4.4502,8.7042,-0.789551,95.2515,-26.8286,71.3782,-0.12207,0.183105,0.12207,0.432404,0.674835,0.292236,0.521637,442,57073,64909,3076,-30116
720,97577,4.40234,8.7042,-0.784766,95.246,-26.8286,71.3837,-0.244141,0.305176,0.12207,0.432404,0.674835,0.292236,0.521637,441,57073,64910,3076,-30116
726,97583,4.40234,8.7042,-0.784766,95.246,-26.8286,71.3837,-0.244141,0.305176,0.0610352,0.432404,0.674835,0.292236,0.521637,441,57073,64910,3076,-30116
774,97631,0,0,0,0,0,0,0,0,0,0.432373,0.674744,0.292236,0.521759,0,0,0,3076,-30116
780,97637,4.44063,8.69941,-0.808691,95.235,-26.8341,71.3947,-0.305176,0.183105,0,0.432373,0.674744,0.292236,0.521759,433,57078,64889,3076,-30116
786,97643,4.42627,8.73291,-0.846973,95.235,-26.8341,71.3947,-0.12207,0.0610352,0,0.432373,0.674744,0.292236,0.521759,433,57077,64893,3076,-30116
792,97649,4.40713,8.71855,-0.827832,95.235,-26.8341,71.4001,-0.305176,0.183105,0.0610352,0.432404,0.674744,0.292236,0.52179,433,57077,64897,3076,-30116
798,97655,4.44541,8.69941,-0.823047,95.2295,-26.8341,71.4001,-0.366211,0.305176,0,0.432404,0.674744,0.292206,0.52179,434,57076,64900,3076,-30116
804,97661,4.4167,8.72334,-0.77041,95.2295,-26.8341,71.4001,-0.244141,0.183105,0.0610352,0.432404,0.674713,0.292206,0.52182,436,57075,64899,3076,-30116
810,97667,4.42148,8.69463,-0.789551,95.2295,-26.8396,71.4056,-0.0610352,0.305176,0.12207,0.432404,0.674713,0.292206,0.52182,435,57076,64898,3076,-30116
816,97673,4.42148,8.71855,-0.827832,95.224,-26.8396,71.4056,-0.12207,0.244141,0.12207,0.432404,0.674683,0.292206,0.52182,435,57079,64897,3076,-30116
822,97679,4.43584,8.71855,-0.799121,95.224,-26.8396,71.4056,-0.12207,0.183105,0,0.432404,0.674683,0.292206,0.521851,434,57080,64893,3076,-30116
828,97685,4.39756,8.71855,-0.799121,95.224,-26.8396,71.4056,-0.12207,0.183105,0.12207,0.432404,0.674683,0.292206,0.521851,434,57079,64888,3076,-30116
834,97691,4.42148,8.7042,-0.789551,95.224,-26.8396,71.4111,-0.183105,0.183105,0,0.432373,0.674683,0.292206,0.521881,433,57082,64886,3076,-30116
840,97697,4.43584,8.69941,-0.794336,95.2185,-26.8396,71.4111,-0.366211,0.244141,0.0610352,0.432373,0.674683,0.292206,0.521881,434,57083,64887,3076,-30116
846,97703,4.41191,8.7042,-0.823047,95.2185,-26.8396,71.4111,-0.12207,0.12207,0.0610352,0.432404,0.674652,0.292206,0.521881,435,57082,64888,3076,-30116
852,97709,4.42627,8.70898,-0.818262,95.2185,-26.8396,71.4111,-0.183105,0.305176,0.12207,0.432404,0.674652,0.292206,0.521881,437,57081,64893,3076,-30116
858,97715,4.45498,8.71855,-0.813477,95.2185,-26.8396,71.4111,-0.244141,0.183105,0.12207,0.432373,0.674652,0.292206,0.521912,440,57081,64898,3076,-30116
864,97721,4.42148,8.69941,-0.813477,95.213,-26.8451,71.4166,-0.244141,0.305176,0.12207,0.432404,0.674622,0.292206,0.521942,441,57077,64900,3076,-30116
870,97727,4.40234,8.69463,-0.808691,95.213,-26.8451,71.4166,-0.12207,0.183105,0.12207,0.432404,0.674622,0.292206,0.521942,442,57077,64903,3076,-30116
876,97733,4.41191,8.68984,-0.784766,95.213,-26.8451,71.4166,-0.183105,0.183105,0,0.432373,0.674622,0.292206,0.521942,442,57076,64907,3076,-30116
882,97739,4.44541,8.69941,-0.784766,95.2075,-26.8451,71.4166,-0.366211,0.183105,0.0610352,0.432404,0.674622,0.292206,0.521973,441,57076,64905,3076,-30116
