TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,143496,5.36895,8.22568,-0.105273,88.8574,-33.6401,129.452,-1.28174,0.427246,0.793457,-0.108643,-0.472931,-0.51767,-0.704559,65314,57754,3481,3135,-30123
6,143502,5.34023,8.21133,-0.114844,88.8519,-33.6401,129.452,-1.15967,0.366211,0.854492,-0.108643,-0.472931,-0.51767,-0.70459,65348,57753,3478,3135,-30123
12,143508,5.34023,8.22568,-0.0861328,88.8519,-33.6456,129.452,-1.0376,0.488281,0.671387,-0.108612,-0.472931,-0.51767,-0.70459,65379,57754,3477,3135,-30123
18,143514,5.30674,8.23047,-0.0382813,88.8519,-33.6456,129.457,-1.0376,0.366211,0.671387,-0.108582,-0.472931,-0.517639,-0.70462,65389,57756,3472,3135,-30123
24,143520,5.35459,8.22568,-0.124414,88.8519,-33.6456,129.457,-0.732422,0.0610352,0.671387,-0.108582,-0.4729,-0.517639,-0.70462,65371,57755,3474,3135,-30123
30,143526,5.36895,8.26396,-0.119629,88.8519,-33.6456,129.463,-0.732422,0.183105,0.610352,-0.108551,-0.472931,-0.51767,-0.70462,65354,57754,3477,3135,-30123
36,143532,5.35938,8.27832,-0.119629,88.8519,-33.6511,129.463,-1.09863,0.183105,0.854492,-0.108521,-0.472931,-0.51767,-0.70462,65339,57754,3480,3135,-30123
42,143538,5.39287,8.2209,-0.110059,88.8519,-33.6511,129.463,-1.28174,0.427246,0.610352,-0.108521,-0.472931,-0.51767,-0.70462,65325,57754,3483,3135,-30123
48,143544,5.36895,8.25439,-0.0957031,88.8464,-33.6511,129.468,-1.28174,0.610352,0.488281,-0.10849,-0.4729,-0.51767,-0.70462,65392,57753,3485,3135,-30123
54,143550,5.37852,8.20176,-0.14834,88.8464,-33.6511,129.474,-1.46484,0.427246,0.488281,-0.108459,-0.47287,-0.517639,-0.704651,65371,57752,3489,3135,-30123
