TimeSinceCollection,Timestamp,PlantarValue
0,423625,58;0;1;12;0;1;2;10;0;4;2;6;0;2;3;10;0;1;2;6;0;1;3;3;6;0;1;3;7;0;6;0;2;3;4;0;0;1;4;4;0;2;2;4;0
16,423641,57;0;2;12;0;4;1;10;0;1;2;6;0;2;3;10;2;1;3;6;0;2;2;4;6;0;1;2;4;0;6;0;1;2;4;0;0;2;2;4;0;2;2;4;0
32,423657,57;0;2;12;0;2;2;12;0;0;2;6;0;2;3;10;0;2;2;7;0;2;2;4;7;0;1;2;4;0;6;0;3;2;4;0;0;2;2;4;0;2;2;3;0
48,423673,57;0;2;12;0;1;3;12;0;1;3;6;0;1;3;11;0;2;3;6;0;2;3;4;6;0;2;2;4;0;6;0;2;3;4;0;0;1;2;4;0;2;2;4;0
64,423689,58;0;2;13;0;1;3;12;0;2;2;6;0;2;2;12;0;2;3;6;0;2;1;4;6;0;1;2;4;0;7;0;1;2;4;0;0;1;2;4;0;2;2;4;0
80,423705,58;1;2;13;0;1;3;12;0;1;3;6;1;2;3;9;0;1;2;6;0;1;4;4;8;0;1;3;4;0;6;0;1;3;4;0;0;1;2;3;0;2;2;4;0
96,423721,57;0;3;12;0;1;3;9;0;2;2;6;0;2;3;9;0;1;2;7;0;1;2;4;6;0;1;3;4;0;6;0;2;2;4;0;0;1;3;4;0;2;2;4;0
112,423737,57;0;2;12;0;2;2;12;0;1;3;6;0;2;2;11;0;1;3;6;0;1;3;4;6;0;2;2;4;0;6;0;2;2;4;1;0;2;3;4;0;1;3;4;0
128,423753,57;0;3;12;0;1;3;11;0;2;3;6;0;1;2;11;0;1;3;6;0;2;2;4;6;0;1;4;4;0;6;0;1;3;4;0;0;2;2;4;0;2;3;4;1
144,423769,56;0;4;12;1;2;2;12;0;2;2;2;0;1;2;10;0;2;3;6;0;1;3;4;6;0;1;3;4;0;6;0;3;2;4;0;0;2;2;4;0;2;2;4;0
160,423785,56;0;2;12;0;2;3;12;0;2;2;6;0;1;2;10;1;2;3;6;0;2;1;4;6;0;3;6;4;0;6;0;1;2;4;0;0;2;2;4;0;2;3;4;0
176,423801,58;1;2;14;0;1;3;8;0;2;3;6;0;2;2;11;0;2;3;6;0;2;3;4;7;0;2;2;4;0;7;0;2;3;4;0;0;1;3;4;0;2;2;4;0
192,423817,56;0;1;12;0;2;3;13;0;2;2;6;0;2;3;11;0;1;2;6;0;1;2;4;5;0;2;3;4;0;6;0;1;2;4;0;0;1;2;4;0;2;2;4;0
208,423833,58;0;2;13;0;2;2;11;0;1;3;6;0;1;2;12;0;1;2;6;0;2;3;4;6;0;2;2;4;0;6;0;4;3;4;0;1;2;3;4;0;2;2;4;0
224,423849,57;0;1;12;0;2;4;12;0;1;3;7;0;2;3;12;0;2;3;6;0;2;3;4;6;0;4;3;4;0;6;0;1;3;8;0;0;2;1;4;0;2;2;4;0
240,423865,58;0;2;12;0;2;3;11;0;3;2;7;0;2;2;8;0;2;3;7;1;2;2;4;6;0;2;2;4;0;5;0;2;2;4;0;1;2;3;4;0;1;2;4;0
