TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,121542,-9.78564,-0.368457,0,-95.7404,87.4017,-142.086,0,0.183105,1.40381,0.64212,0.264038,0.657623,-0.292175,-6.85,11.3667,-109.467,-1489,-29568
6,121548,-9.78086,-0.358887,-0.0191406,-95.7843,87.4072,-142.136,0,0.305176,1.52588,0.64212,0.26413,0.657623,-0.292175,-6.85,11.375,-109.475,-1489,-29568
12,121554,-9.77129,-0.358887,-0.0287109,-95.8008,87.4072,-142.158,0.0610352,0.12207,0.610352,0.64212,0.264191,0.657593,-0.292175,-6.83333,11.3667,-109.5,-1489,-29568
18,121560,-9.78086,-0.363672,-0.0478516,-95.8392,87.4127,-142.202,0,0.305176,0,0.64209,0.264313,0.657562,-0.292206,-6.8,11.3667,-109.508,-1489,-29568
24,121566,-9.79521,-0.382813,-0.0382813,-95.8997,87.4072,-142.273,0,0.366211,-0.610352,0.642059,0.264343,0.657562,-0.292236,-6.78333,11.3667,-109.5,-1489,-29568
30,121572,-9.77607,-0.378027,-0.0191406,-95.9216,87.4017,-142.3,0.12207,0.366211,-0.915527,0.642029,0.264343,0.657562,-0.292267,-6.76667,11.375,-109.5,-1489,-29568
36,121578,-9.79521,-0.406738,-0.0478516,-95.9491,87.3962,-142.333,0,0.427246,-1.2207,0.641998,0.264374,0.657562,-0.292328,-6.76667,11.375,-109.508,-1489,-29568
42,121584,-9.77129,-0.392383,-0.0430664,-95.9601,87.3907,-142.35,-0.12207,0.305176,-1.77002,0.641968,0.264374,0.657562,-0.292389,-6.775,11.35,-109.517,-1489,-29568
48,121590,-9.79521,-0.401953,-0.0430664,-95.9381,87.3743,-142.339,0,0.12207,-1.95313,0.641876,0.264343,0.657593,-0.292511,-6.75,11.325,-109.525,-1489,-29568
54,121596,-9.79521,-0.449805,-0.0382813,-95.9106,87.3633,-142.311,0,-0.0610352,-1.77002,0.641846,0.264313,0.657623,-0.292603,-6.75833,11.3167,-109.542,-1489,-29568
60,121602,-9.81436,-0.440234,-0.0143555,-95.9052,87.3578,-142.311,0,0.183105,-1.83105,0.641815,0.264282,0.657623,-0.292664,-6.75833,11.3,-109.567,-1489,-29568
66,121608,-9.80479,-0.46416,-0.0334961,-95.8832,87.3468,-142.295,-0.12207,0,-1.58691,0.641785,0.264252,0.657623,-0.292755,-6.74167,11.3083,-109.583,-1489,-29568
