TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,3671455,9.66602,1.40205,-0.0143555,90.5383,-81.7603,54.9042,0.12207,0.0610352,-0.244141,0.257782,0.688965,-0.161072,0.657898,-141.408,-61.6083,-58.875,-1381,-29581
6,3671461,9.71387,1.40684,-0.00478516,90.5273,-81.7603,54.9152,-0.12207,0.305176,-0.12207,0.257782,0.688965,-0.161072,0.657898,-141.433,-61.6083,-58.8083,-1381,-29581
12,3671467,9.70908,1.41641,0,90.5054,-81.7603,54.9371,-0.0610352,0.244141,0,0.257782,0.688934,-0.161072,0.657898,-141.433,-61.6417,-58.7583,-1381,-29581
18,3671473,9.70908,1.43076,-0.0239258,90.4999,-81.7603,54.9481,0.183105,0.244141,-0.0610352,0.257782,0.688934,-0.161041,0.657928,-141.408,-61.6583,-58.7083,-1381,-29581
24,3671479,9.71865,1.43076,-0.00957031,90.4834,-81.7603,54.9591,0,0.366211,0.0610352,0.257782,0.688934,-0.161041,0.657928,-141.383,-61.675,-58.7,-1381,-29581
30,3671485,9.7043,1.39727,-0.00478516,90.4834,-81.7603,54.9591,0,0,-0.0610352,0.257782,0.688934,-0.161041,0.657928,-141.358,-61.6583,-58.7083,-1381,-29581
36,3671491,9.71865,1.39727,0,90.4779,-81.7603,54.9646,0,0.183105,0.183105,0.257782,0.688934,-0.161041,0.657928,-141.342,-61.6417,-58.6917,-1381,-29581
42,3671497,9.71387,1.38291,0.00478516,90.4779,-81.7603,54.9701,0,0,0.183105,0.257782,0.688934,-0.161041,0.657959,-141.325,-61.6333,-58.6583,-1381,-29581
48,3671503,9.70908,1.38291,-0.0287109,90.4834,-81.7603,54.9646,0,-0.0610352,0.183105,0.257751,0.688934,-0.161041,0.657959,-141.325,-61.625,-58.6917,-1381,-29581
54,3671509,9.72344,1.41641,-0.00478516,90.4944,-81.7603,54.9536,0,-0.305176,0,0.257751,0.688934,-0.161041,0.657928,-141.325,-61.6333,-58.6833,-1381,-29581
60,3671515,9.69473,1.38291,0,90.4999,-81.7603,54.9481,0.0610352,-0.183105,0,0.257751,0.688934,-0.161041,0.657928,-141.325,-61.6417,-58.725,-1381,-29581
66,3671521,9.67559,1.39727,-0.0382813,90.5054,-81.7603,54.9426,0,-0.244141,0.0610352,0.257751,0.688934,-0.161041,0.657928,-141.317,-61.625,-58.7917,-1381,-29581
72,3671527,9.71387,1.39248,0,90.5273,-81.7603,54.9207,0,-0.183105,-0.0610352,0.257751,0.688965,-0.161041,0.657928,-141.283,-61.6333,-58.825,-1381,-29581
78,3671533,9.72344,1.42598,-0.0143555,90.5328,-81.7603,54.9152,0,-0.183105,0,0.257751,0.688965,-0.161041,0.657898,-141.275,-61.65,-58.8167,-1381,-29581
84,3671539,9.71865,1.39727,0,90.5383,-81.7603,54.9097,0,-0.12207,0.244141,0.257721,0.688965,-0.161041,0.657898,-141.3,-61.6833,-58.8,-1381,-29581
90,3671545,9.7043,1.42598,-0.0191406,90.5383,-81.7603,54.9097,0,0,-0.244141,0.257721,0.688965,-0.161041,0.657898,-141.308,-61.7083,-58.8,-1381,-29581
96,3671551,9.73779,1.41162,-0.0287109,90.5383,-81.7603,54.9152,0.0610352,0.0610352,-0.0610352,0.257721,0.688965,-0.161041,0.657898,-141.317,-61.7167,-58.775,-1381,-29581
102,3671557,9.74258,1.43076,0.00957031,90.5383,-81.7603,54.9152,0,0,-0.183105,0.257721,0.688965,-0.161011,0.657898,-141.267,-61.6833,-58.7583,-1381,-29581
108,3671563,9.69951,1.40684,-0.0191406,90.5328,-81.7603,54.9207,0,0.12207,-0.183105,0.257721,0.688965,-0.161011,0.657898,-141.233,-61.6583,-58.7583,-1381,-29581
114,3671569,9.70908,1.41162,-0.0191406,90.5328,-81.7603,54.9207,-0.0610352,0,-0.0610352,0.257751,0.688965,-0.161011,0.657898,-141.217,-61.6333,-58.7333,-1381,-29581
120,3671575,9.7043,1.41162,-0.0239258,90.5328,-81.7548,54.9207,0,0.0610352,-0.183105,0.257751,0.688965,-0.161011,0.657898,-141.192,-61.6167,-58.7167,-1381,-29581
126,3671581,9.69473,1.39727,-0.0334961,90.5273,-81.7548,54.9261,0,0.183105,0,0.257751,0.688965,-0.161011,0.657928,-141.183,-61.6167,-58.7083,-1381,-29581
132,3671587,9.71865,1.41641,0.00957031,90.5219,-81.7548,54.9316,-0.0610352,0.0610352,-0.0610352,0.257751,0.688965,-0.16098,0.657928,-141.167,-61.6333,-58.7,-1381,-29581
138,3671593,9.71865,1.39727,-0.0239258,90.5219,-81.7548,54.9316,-0.12207,0,0.12207,0.257751,0.688965,-0.16098,0.657928,-141.175,-61.6333,-58.75,-1381,-29581
144,3671599,9.70908,1.39248,-0.00957031,90.5219,-81.7548,54.9316,-0.0610352,0,0.0610352,0.257751,0.688965,-0.161011,0.657928,-141.192,-61.6333,-58.8083,-1381,-29581
150,3671605,9.7043,1.39727,-0.0191406,90.5219,-81.7548,54.9316,-0.0610352,0,0.0610352,0.257751,0.688965,-0.161011,0.657928,-141.208,-61.6417,-58.8667,-1381,-29581
156,3671611,9.69951,1.39727,0,90.5219,-81.7603,54.9316,0,-0.0610352,0.183105,0.257721,0.688965,-0.161011,0.657928,-141.225,-61.65,-58.9167,-1381,-29581
162,3671617,9.70908,1.41162,-0.0287109,90.5328,-81.7603,54.9207,0,-0.244141,0.0610352,0.257721,0.688965,-0.161011,0.657898,-141.233,-61.675,-58.9417,-1381,-29581
