TimeSinceCollection,Timestamp,PlantarValue
464,874240,23;0;1;12;0;2;2;11;0;3;3;7;0;2;2;11;0;1;3;7;0;1;2;4;7;0;2;2;4;0;6;0;1;3;4;0;0;2;2;4;0;1;2;4;1
480,874256,22;0;2;13;0;2;3;11;0;2;3;6;0;4;3;11;0;1;2;7;0;1;3;4;6;0;2;2;4;0;8;0;2;2;4;0;0;1;2;4;0;0;3;4;0
496,874272,23;0;4;12;0;2;3;11;0;1;2;7;0;2;3;12;0;1;2;6;0;1;2;4;6;0;1;2;4;0;6;0;2;3;4;0;0;2;2;4;0;1;2;4;0
512,874288,22;0;2;13;0;2;3;11;0;1;2;7;0;1;2;11;0;1;2;7;0;1;2;4;6;0;1;2;4;0;6;0;2;5;4;0;0;2;2;4;0;1;3;4;0
528,874304,22;0;1;13;0;2;1;11;0;1;2;7;0;2;2;12;0;1;3;6;0;1;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
544,874320,22;0;2;12;0;2;3;12;0;1;2;6;0;2;2;11;0;2;3;6;0;2;3;4;6;0;1;2;4;0;6;0;1;3;4;0;0;2;2;3;0;1;3;4;0
560,874336,23;0;2;12;0;1;2;9;0;1;3;6;0;3;3;10;0;1;3;6;0;1;2;4;6;0;2;2;4;0;7;0;1;2;4;0;0;2;2;4;0;2;3;4;0
576,874352,23;0;2;12;0;2;3;12;0;2;4;6;0;2;2;11;0;2;2;6;0;1;3;3;6;0;2;2;4;1;7;0;2;3;4;0;0;1;2;4;0;2;2;4;0
592,874368,23;0;3;12;0;1;2;12;0;2;2;7;0;1;3;12;0;1;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;2;4;0;0;1;3;4;0;1;2;4;0
608,874384,23;0;1;12;0;2;2;12;0;1;2;6;0;2;2;11;0;2;2;6;0;2;3;4;6;0;2;2;4;0;6;0;2;3;2;0;0;2;0;4;0;2;3;4;0
624,874400,22;0;2;13;0;1;2;11;0;1;2;6;0;3;3;11;0;1;3;6;0;1;3;4;6;0;2;3;4;0;6;0;1;2;4;0;0;1;3;4;0;2;2;6;0
640,874416,22;0;2;12;0;3;2;10;0;1;3;8;0;1;2;10;0;2;3;6;0;3;3;4;6;0;1;3;4;1;6;0;2;2;4;0;0;1;3;4;0;2;2;4;0
656,874432,24;0;2;12;1;3;3;11;0;3;3;6;0;2;2;11;0;2;0;6;0;2;3;4;6;0;1;2;4;0;7;0;2;2;4;0;0;1;3;4;0;1;3;4;0
672,874448,22;0;2;12;0;1;3;11;0;2;2;6;0;2;3;11;0;2;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;2;4;0;1;2;2;4;0;2;3;4;0
688,874464,23;0;2;12;0;2;3;12;0;2;0;6;0;2;3;12;1;2;3;6;0;0;2;4;6;0;2;3;4;1;6;0;2;2;4;0;0;0;3;4;0;2;2;4;0
704,874480,22;0;2;13;0;2;3;11;1;2;2;6;0;2;1;12;0;2;3;9;0;2;3;4;6;0;2;3;4;0;6;0;2;3;4;0;0;1;3;4;0;1;2;4;0
720,874496,22;0;2;12;0;2;3;11;0;2;3;7;5;1;3;11;0;2;2;6;0;2;3;4;6;0;3;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
736,874512,22;0;1;12;0;2;2;12;0;2;2;6;0;1;3;12;0;2;3;6;0;3;3;4;6;0;2;2;4;0;8;0;2;2;3;0;0;1;2;4;0;2;2;4;0
752,874528,23;0;2;12;0;2;3;11;0;1;3;6;0;1;3;12;0;2;3;7;0;1;2;4;7;0;2;3;4;0;6;0;2;3;4;0;0;3;3;4;0;1;3;4;0
768,874544,22;0;2;13;0;2;2;9;0;1;3;6;0;1;2;11;0;2;1;7;0;2;2;4;6;0;2;2;4;0;6;0;1;2;4;0;0;2;3;4;0;2;3;4;0
784,874560,23;0;2;12;0;1;3;12;0;1;4;6;0;1;3;12;0;1;2;6;0;2;2;4;6;0;1;3;4;0;6;0;3;3;4;0;2;2;2;4;0;2;2;4;0
800,874576,23;0;1;12;0;2;3;11;0;1;2;6;0;2;2;11;0;1;2;8;0;1;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;1;4;4;0;1;3;4;0
816,874592,23;0;2;12;0;2;3;12;0;2;2;6;0;2;3;10;0;2;3;7;0;1;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;2;3;4;0;1;4;4;3
832,874608,23;0;2;13;0;2;3;10;0;1;2;6;0;2;2;11;0;2;3;6;0;1;3;4;6;0;2;3;4;0;6;0;3;3;4;0;0;2;2;4;0;2;2;4;0
848,874624,23;0;3;13;0;2;2;12;0;2;2;6;0;2;2;11;0;1;3;6;0;2;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;1;3;4;0;4;3;4;0
864,874640,22;0;2;13;0;1;3;10;1;3;2;6;0;2;1;10;0;1;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;2;4;0;0;1;2;4;0;1;2;4;0
880,874656,22;0;2;12;0;2;3;10;0;2;2;6;0;1;3;10;0;2;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
896,874672,23;0;2;13;0;2;3;12;0;1;3;6;0;1;3;11;0;2;2;6;0;2;2;3;7;0;2;1;4;0;6;0;1;3;4;0;0;2;2;4;1;1;2;4;0
912,874688,23;0;2;12;0;1;3;12;0;2;3;7;1;2;3;12;0;1;3;6;0;2;3;4;6;0;1;3;4;0;6;0;1;2;4;0;0;2;2;4;0;2;3;4;0
928,874704,23;0;2;12;0;2;2;11;0;1;2;6;0;1;6;12;0;1;2;6;0;1;2;4;6;0;1;2;4;1;6;0;2;3;4;0;0;2;2;4;0;1;3;4;0
944,874720,23;0;1;12;0;1;3;10;0;2;3;6;0;2;2;11;0;2;2;6;0;4;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;4;3;4;0;2;2;4;0
960,874736,23;0;3;12;0;3;2;11;0;1;2;6;0;2;2;12;0;2;3;6;0;1;3;4;6;0;3;3;4;0;6;0;2;6;4;0;0;2;3;4;0;1;2;4;0
976,874752,22;0;2;13;0;2;1;11;0;1;2;6;0;2;0;11;0;1;3;6;0;2;3;4;7;1;2;2;4;1;6;0;2;2;4;0;0;2;3;4;0;2;3;4;0
992,874768,22;0;2;12;0;2;2;11;1;2;2;6;0;2;3;11;0;2;2;6;0;3;2;4;4;0;1;3;4;0;6;0;2;2;4;0;0;1;2;4;0;0;2;4;0
1008,874784,23;0;0;12;0;2;3;12;0;1;1;6;0;1;2;11;0;2;2;6;0;1;3;4;6;0;1;2;4;0;6;0;2;3;4;0;3;2;2;4;0;2;2;5;0
1024,874800,23;0;2;13;0;1;2;11;0;2;3;7;0;1;2;10;0;1;3;6;0;2;3;4;6;0;1;3;4;0;6;0;2;3;4;0;0;1;2;4;0;1;1;4;0
1040,874816,22;0;2;12;0;1;1;11;3;2;3;6;1;0;2;11;0;2;2;6;0;2;3;4;6;0;3;3;4;0;6;0;1;2;4;0;0;1;2;4;0;2;2;4;1
1056,874832,22;0;2;12;0;2;3;11;0;4;2;7;0;2;3;11;0;2;2;6;0;2;2;4;6;0;1;2;4;0;6;0;2;4;4;0;0;1;3;4;0;2;3;4;0
1072,874848,22;0;2;12;0;1;2;12;0;2;2;6;0;3;2;11;0;1;3;6;0;1;3;4;6;0;2;2;4;0;6;0;1;2;4;0;0;1;2;4;0;2;3;4;0
1088,874864,23;0;2;12;0;1;3;12;0;1;4;6;0;2;2;11;0;3;2;6;0;2;2;4;6;0;2;2;4;0;6;0;2;3;4;3;0;1;2;4;0;3;2;4;0
1104,874880,24;0;2;12;0;7;2;11;0;2;3;6;0;2;2;11;0;2;3;6;0;2;2;3;6;0;1;3;5;0;6;0;1;3;4;0;0;1;2;4;0;2;3;4;0
1120,874896,22;0;2;11;0;2;2;10;0;1;3;6;0;2;2;11;0;1;3;6;0;1;1;4;6;0;1;3;4;0;6;0;2;3;8;0;0;2;3;4;0;2;3;4;0
1136,874912,23;0;2;12;0;1;2;11;0;2;2;7;0;1;2;11;0;2;2;6;0;2;1;6;6;0;1;3;4;0;6;0;2;0;4;0;0;2;2;4;0;2;2;4;0
1152,874928,22;0;2;12;0;1;3;12;0;2;2;6;0;1;3;11;0;2;3;6;0;1;3;4;6;0;2;2;4;0;6;0;1;3;4;0;0;1;2;4;0;2;2;2;0
1168,874944,24;0;1;12;0;1;2;11;0;1;2;6;0;2;2;12;0;3;3;6;0;1;1;4;6;0;2;2;4;0;6;0;2;1;4;0;0;2;3;4;0;1;2;4;0
