0,0,0
0,0,0
-2.2736664110861e-07,1.63927127872837e-05,6.60308755306033e-07
-9.65113598983363e-07,4.81437934586855e-05,2.3576715656575e-06
-8.69615420926637e-07,9.6483180928854e-05,4.93568225145769e-06
-6.55883257415492e-06,1.76630903270693e-06,-7.63481791217686e-08
-3.12793759118465e-05,-3.78592095309483e-05,-4.19163579396276e-07
-3.90419102581578e-05,-7.80305092740259e-05,-6.00193465855419e-07
-4.26891779491672e-05,-9.53934377235147e-05,-2.14354337791787e-07
-4.55254890076508e-05,-0.000105373090562969,3.93960434028024e-08
-4.79820466825417e-05,-0.000114707533149581,7.49852986325225e-07
-4.89489647637954e-05,-0.000119924427578985,8.54831042800147e-07
-4.88785114183701e-05,-0.000122068845914306,6.52029489918104e-07
-4.97351577671487e-05,-0.000122803847214474,1.57042851841919e-07
-5.01559323084704e-05,-0.000122888544656437,-1.39101545968444e-08
-4.9905396516508e-05,-0.000122683531928842,4.11492535955179e-07
-4.73542229131038e-05,-0.000121824844562179,6.85817139406363e-07
-4.52794850721318e-05,-0.000121207181923593,1.4105599184989e-06
-4.27265430306682e-05,-0.000122396085682091,1.31495278764705e-06
-4.2481748879647e-05,-0.000126027350384658,1.40624484072986e-06
-4.18756042103504e-05,-0.000129189261011095,1.18866641839398e-06
-4.14529781715435e-05,-0.00013149606639361,1.07802225326701e-06
-4.30876827349905e-05,-0.00013107096015561,1.13300313922549e-06
-4.33454901674303e-05,-0.000136340792775787,1.37375509909651e-06
-4.44714833399632e-05,-0.000140452588433906,1.26582098332725e-06
-4.46946925102721e-05,-0.000144637374543141,1.09157043728765e-06
-4.45235904409397e-05,-0.000148872479633113,6.65898966686922e-07
-4.30225610367999e-05,-0.00015329899888351,6.12016403436578e-07
-4.32614229782179e-05,-0.000157268756965529,2.38329974951378e-07
-4.27137710777739e-05,-0.000161606288816689,-2.01509994535915e-08
-4.15460687278394e-05,-0.000165414083528748,1.16385987276428e-07
-4.07753281873911e-05,-0.000168973442561326,1.07168883663989e-07
-4.17029347251406e-05,-0.000171828720655579,3.4913210600112e-07
-4.09009258930021e-05,-0.000174746304957573,8.39886268225809e-07
