0,0,0
0,0,0
3.02721842786345e-06,4.67416191792627e-06,1.66546739075991e-06
8.80408158777183e-06,1.40015281636155e-05,5.31917853741341e-06
1.89353768307107e-05,2.85125696087448e-05,1.00342024501722e-05
-2.24679873244742e-06,6.05681556099254e-06,-7.80184345477403e-08
1.8796260656188e-05,-5.91700088785334e-07,-4.66147303512238e-07
2.89474074818643e-05,-2.06126368012258e-06,-3.9347201134096e-07
4.30049665479475e-05,3.94003602670054e-06,-8.87395209247786e-08
5.08602642351329e-05,5.63767015753249e-06,-7.51144532388396e-08
5.21417689095444e-05,6.41899699875935e-06,-6.43447717055848e-08
5.3218250992323e-05,6.86871053148524e-06,2.94405920496666e-07
5.21206846789062e-05,6.83878081016203e-06,4.40957052889887e-07
5.30672166891399e-05,6.59018492404237e-06,6.27572920079588e-07
4.85004373967239e-05,8.05080420174999e-06,2.47618291796453e-07
4.76105736595118e-05,6.36397919963416e-06,5.67154439241446e-07
4.54286786020669e-05,4.5821792110075e-06,6.14494560268723e-07
4.64616009356505e-05,-3.02706041797875e-07,4.9831854169293e-07
4.85011484261573e-05,1.61425541067236e-06,3.87990715351228e-07
5.24063725520155e-05,4.30946856504856e-06,3.38668146342534e-07
5.24763200268458e-05,3.28356520719887e-06,1.50628731859544e-07
5.28967925198866e-05,3.41596267836342e-06,3.69237198491546e-07
5.97051548491145e-05,3.54498126990133e-06,2.31432039422729e-07
6.47034239119548e-05,8.69451525206395e-06,1.91948590140402e-07
6.63630121598676e-05,1.45020169606336e-05,4.61742349395604e-07
7.305022724977e-05,1.79252667761583e-05,2.75731631923644e-07
8.01351487551274e-05,2.75011674063893e-05,4.18830044167969e-08
8.43397806939037e-05,3.54949676690713e-05,3.84266409042359e-07
8.89438132240659e-05,4.25420438044238e-05,8.5740828606888e-07
9.51984404126184e-05,5.25083458619676e-05,1.06103772028248e-06
0.00010334843692639,6.26588471936705e-05,1.1011522887152e-06
0.000108687821721978,7.22010539034125e-05,1.24813803181509e-06
0.000112561646092496,8.14917657254441e-05,1.05102493502503e-06
0.000118104915987036,8.98186676133919e-05,1.14956853302422e-06
0.000123231443061633,9.58785057630376e-05,1.13543390025828e-06
