TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,63198,0,-0.610352,-1.09863,-79.6014,-21.0718,95.3284,3.45967,-9.02481,1.66523,-0.595154,0.319977,0.559784,-0.479492,-124.317,50.5333,-68.275,-10182,-28518
6,63204,-0.488281,-0.732422,-0.976563,-79.6069,-21.0773,95.3284,3.52666,-9.01045,1.71309,-0.595184,0.319946,0.559814,-0.479462,-124.3,50.5167,-68.3167,-10157,-28521
12,63210,-0.427246,-0.732422,-0.793457,-79.6069,-21.0828,95.3339,3.52666,-9.06787,1.65566,-0.595154,0.319916,0.559875,-0.479431,-124.3,50.5167,-68.3417,-10157,-28521
18,63216,-0.671387,-0.915527,-1.0376,-79.6179,-21.0938,95.3448,3.52666,-9.02959,1.64131,-0.595154,0.319885,0.559937,-0.479401,-124.317,50.5417,-68.325,-10157,-28521
24,63222,-0.549316,-1.0376,-0.732422,-79.6234,-21.0938,95.3448,3.49316,-9.04395,1.61738,-0.595123,0.319855,0.559998,-0.47937,-124.308,50.525,-68.3,-10157,-28521
30,63228,-0.610352,-1.34277,-1.09863,-79.6289,-21.0992,95.3503,3.5793,-9.06309,1.65566,-0.595123,0.319824,0.560028,-0.47937,-124.325,50.5167,-68.225,-10157,-28521
36,63234,-0.854492,-0.915527,-0.854492,-79.6344,-21.1047,95.3558,3.55537,-9.08223,1.59824,-0.595093,0.319794,0.560089,-0.47934,-124.358,50.5167,-68.2083,-10157,-28521
42,63240,-0.793457,-1.34277,-1.09863,-79.6399,-21.1102,95.3613,3.56016,-9.0918,1.55518,-0.595062,0.319763,0.560211,-0.479279,-124.367,50.5,-68.2083,-10157,-28521
48,63246,-0.305176,-1.15967,-0.854492,-79.6454,-21.1212,95.3723,3.48838,-9.04395,1.6126,-0.595032,0.319733,0.560272,-0.479248,-124.375,50.4833,-68.2417,-10157,-28521
54,63252,-0.12207,-1.28174,-0.915527,-79.6509,-21.1267,95.3778,3.55537,-9.07266,1.66045,-0.595032,0.319702,0.560303,-0.479248,-124.383,50.4833,-68.2417,-10157,-28521
60,63258,-0.305176,-0.915527,-1.2207,-79.6509,-21.1322,95.3833,3.4501,-9.0918,1.63174,-0.595001,0.319672,0.560364,-0.479248,-124.392,50.4667,-68.2,-10157,-28521
66,63264,-0.183105,-1.28174,-1.2207,-79.6564,-21.1377,95.3888,3.46924,-9.04873,1.61738,-0.595001,0.319611,0.560394,-0.479218,-124.375,50.4583,-68.1667,-10157,-28521
72,63270,0,-0.854492,-1.28174,-79.6619,-21.1432,95.3888,3.53145,-9.12529,1.56953,-0.594971,0.31955,0.560486,-0.479187,-124.367,50.45,-68.125,-10157,-28521
78,63276,0,-0.854492,-1.0376,-79.6619,-21.1542,95.3998,3.55537,-9.01523,1.62217,-0.594971,0.319519,0.560516,-0.479156,-124.383,50.475,-68.075,-10157,-28521
84,63282,0,-0.671387,-1.40381,-79.6619,-21.1597,95.3998,3.51709,-9.03438,1.62217,-0.594971,0.319458,0.560577,-0.479156,-124.375,50.45,-68.0333,-10157,-28521
90,63288,0.244141,-0.976563,-1.40381,-79.6674,-21.1707,95.4053,3.53623,-9.0918,1.5791,-0.594971,0.319427,0.560608,-0.479126,-124.383,50.4417,-68,-10157,-28521
96,63294,-0.183105,-0.915527,-1.40381,-79.6674,-21.1761,95.4053,3.62236,-9.04873,1.5791,-0.595001,0.319366,0.560638,-0.479126,-124.4,50.45,-67.9583,-10157,-28521
102,63300,0,-0.427246,-1.28174,-79.6674,-21.1816,95.4053,3.56016,-9.10137,1.55518,-0.595001,0.319305,0.56073,-0.479065,-124.392,50.45,-67.925,-10157,-28521
108,63306,0.0610352,-0.427246,-0.793457,-79.6729,-21.1926,95.4108,3.62715,-9.01523,1.59346,-0.595001,0.319275,0.56073,-0.479034,-124.383,50.4417,-67.9917,-10157,-28521
114,63312,0,-0.305176,-1.0376,-79.6729,-21.1926,95.4108,3.56494,-9.06309,1.60781,-0.595032,0.319244,0.56076,-0.479004,-124.383,50.4583,-68.05,-10157,-28521
120,63318,-0.12207,-0.671387,-0.732422,-79.6729,-21.1981,95.4108,3.5793,-9.03438,1.60303,-0.595032,0.319244,0.560791,-0.478973,-124.383,50.475,-68.1083,-10157,-28521
126,63324,0,-0.366211,-0.427246,-79.6729,-21.1981,95.4163,3.65586,-9.01523,1.61738,-0.595032,0.319214,0.560822,-0.478973,-124.367,50.4583,-68.1583,-10165,-28520
132,63330,-0.244141,-0.183105,0.305176,-79.6783,-21.1981,95.4163,3.75635,-9.01523,1.56953,-0.595001,0.319214,0.560852,-0.478973,-124.383,50.4667,-68.1667,-10165,-28520
138,63336,-0.488281,-0.610352,0.671387,-79.6838,-21.1981,95.4218,3.64629,-9.05352,1.58389,-0.594971,0.319214,0.560852,-0.478973,-124.408,50.4667,-68.15,-10165,-28520
144,63342,-0.427246,-0.183105,0.610352,-79.6893,-21.1926,95.4218,3.54102,-9.08701,1.55039,-0.59494,0.319244,0.560883,-0.478973,-124.433,50.4417,-68.1667,-10165,-28520
150,63348,-0.0610352,-0.366211,0.427246,-79.6893,-21.1926,95.4272,3.39746,-9.08223,1.62695,-0.59491,0.319275,0.560883,-0.478973,-124.433,50.4167,-68.1333,-10165,-28520
156,63354,0,-0.488281,0.183105,-79.6893,-21.1926,95.4272,3.44531,-9.00566,1.73701,-0.59491,0.319275,0.560883,-0.479004,-124.467,50.3917,-68.0833,-10165,-28520
162,63360,-0.793457,-0.976563,0.0610352,-79.6948,-21.1926,95.4327,3.50273,-9.02959,1.64609,-0.594849,0.319275,0.560944,-0.479004,-124.483,50.375,-68.05,-10165,-28520
168,63366,-0.915527,-0.915527,0,-79.7113,-21.1926,95.4437,3.56016,-9.06787,1.56953,-0.594818,0.319275,0.560974,-0.479004,-124.492,50.3333,-68.0917,-10165,-28520
174,63372,-0.732422,-0.610352,-0.12207,-79.7113,-21.1926,95.4437,3.5123,-9.09658,1.56475,-0.594788,0.319275,0.561005,-0.479004,-124.483,50.3167,-68.1167,-10165,-28520
180,63378,-0.488281,-0.732422,0,-79.7168,-21.1926,95.4492,3.54102,-9.06309,1.55996,-0.594757,0.319305,0.561066,-0.478973,-124.475,50.3083,-68.1167,-10165,-28520
186,63384,-0.488281,-0.854492,-0.0610352,-79.7223,-21.1926,95.4547,3.52666,-9.02959,1.61738,-0.594727,0.319305,0.561096,-0.478973,-124.467,50.2833,-68.125,-10165,-28520
192,63390,-0.488281,-0.610352,-0.183105,-79.7333,-21.1926,95.4602,3.57451,-9.05352,1.49297,-0.594666,0.319305,0.561157,-0.478973,-124.442,50.2917,-68.1083,-10165,-28520
198,63396,-0.183105,-0.488281,0.12207,-79.7333,-21.1926,95.4602,3.56016,-9.11094,1.56953,-0.594666,0.319305,0.561188,-0.478943,-124.442,50.3167,-68.1333,-10165,-28520
204,63402,0.12207,-0.305176,0,-79.7333,-21.1926,95.4657,3.5123,-9.05352,1.56475,-0.594635,0.319305,0.561188,-0.478943,-124.425,50.3167,-68.1667,-10165,-28520
210,63408,0.12207,-0.305176,-0.305176,-79.7333,-21.1981,95.4657,3.49795,-9.03438,1.60303,-0.594635,0.319305,0.561188,-0.478973,-124.425,50.3,-68.1667,-10165,-28520
216,63414,-0.0610352,-0.305176,-0.244141,-79.7388,-21.1981,95.4657,3.52666,-9.04395,1.61738,-0.594635,0.319275,0.561218,-0.478973,-124.442,50.2917,-68.1667,-10165,-28520
222,63420,0.366211,-0.183105,0.12207,-79.7388,-21.1981,95.4712,3.56016,-9.07744,1.60303,-0.594604,0.319275,0.561249,-0.478943,-124.45,50.275,-68.1333,-10165,-28520
228,63426,0.183105,-0.12207,-0.244141,-79.7388,-21.1981,95.4712,3.50752,-9.04395,1.56475,-0.594604,0.319275,0.561218,-0.478973,-124.483,50.2333,-68.1083,-10165,-28520
234,63432,0.183105,-0.12207,-0.366211,-79.7388,-21.1981,95.4712,3.58887,-9.07266,1.59824,-0.594604,0.319244,0.561249,-0.478973,-124.5,50.2333,-68.1167,-10165,-28520
240,63438,0.12207,-0.0610352,-0.244141,-79.7388,-21.2036,95.4712,3.58408,-9.02959,1.55518,-0.594604,0.319244,0.561249,-0.478943,-124.5,50.225,-68.1333,-10173,-28519
246,63444,0,0,-0.0610352,-79.7388,-21.2036,95.4712,3.61279,-9.03916,1.5791,-0.594635,0.319244,0.561249,-0.478943,-124.5,50.2,-68.1667,-10173,-28519
252,63450,-0.0610352,0.305176,0,-79.7388,-21.2036,95.4712,3.5458,-9.06309,1.59824,-0.594604,0.319244,0.561249,-0.478943,-124.492,50.1833,-68.1833,-10165,-28520
258,63456,0,-0.0610352,0.0610352,-79.7388,-21.1981,95.4712,3.52666,-9.06309,1.67002,-0.594604,0.319244,0.561249,-0.478943,-124.525,50.1917,-68.1667,-10165,-28520
264,63462,-0.183105,-0.366211,-0.244141,-79.7388,-21.2036,95.4712,3.53623,-9.01523,1.66045,-0.594604,0.319244,0.561249,-0.478943,-124.533,50.1833,-68.1583,-10165,-28520
270,63468,-0.366211,-0.488281,-0.0610352,-79.7443,-21.2036,95.4767,3.5123,-9.01045,1.67002,-0.594604,0.319244,0.561279,-0.478943,-124.533,50.1667,-68.15,-10165,-28520
276,63474,-0.244141,-0.732422,-0.366211,-79.7498,-21.2036,95.4767,3.53623,-9.0583,1.62695,-0.594574,0.319244,0.56131,-0.478912,-124.55,50.1583,-68.1167,-10165,-28520
282,63480,-0.366211,-0.610352,-0.366211,-79.7552,-21.2091,95.4822,3.50273,-9.07744,1.58867,-0.594543,0.319244,0.56134,-0.478912,-124.558,50.15,-68.1,-10165,-28520
288,63486,-0.488281,-0.610352,-0.305176,-79.7607,-21.2091,95.4877,3.55059,-9.00088,1.53604,-0.594543,0.319244,0.561371,-0.478912,-124.567,50.1417,-68.075,-10165,-28520
294,63492,-0.305176,-0.549316,-0.244141,-79.7607,-21.2091,95.4877,3.56973,-9.03916,1.56475,-0.594513,0.319244,0.561401,-0.478882,-124.575,50.1833,-68.05,-10165,-28520
300,63498,-0.244141,-0.793457,-0.183105,-79.7662,-21.2091,95.4932,3.62236,-9.04395,1.53125,-0.594482,0.319244,0.561432,-0.478882,-124.583,50.2,-68.025,-10165,-28520
306,63504,-0.305176,-0.549316,0.244141,-79.7662,-21.2091,95.4987,3.66543,-9.06309,1.51689,-0.594482,0.319214,0.561462,-0.478882,-124.6,50.1917,-67.9917,-10165,-28520
312,63510,0,-0.366211,0.12207,-79.7717,-21.2091,95.4987,3.53623,-9.09658,1.56953,-0.594421,0.319244,0.561523,-0.478882,-124.583,50.1917,-67.9167,-10165,-28520
318,63516,-0.12207,-0.244141,0.0610352,-79.7772,-21.2091,95.4987,3.50752,-9.07744,1.56475,-0.594421,0.319244,0.561523,-0.478882,-124.575,50.2083,-67.875,-10165,-28520
324,63522,0.183105,-0.610352,-0.12207,-79.7772,-21.2091,95.5042,3.5123,-9.0583,1.66523,-0.594421,0.319244,0.561523,-0.478882,-124.567,50.2083,-67.85,-10165,-28520
330,63528,0,-0.366211,-0.0610352,-79.7772,-21.2091,95.5042,3.50273,-9.02002,1.6126,-0.594391,0.319244,0.561554,-0.478882,-124.575,50.2167,-67.8333,-10165,-28520
336,63534,0,-0.427246,-0.0610352,-79.7827,-21.2091,95.5096,3.50273,-9.03916,1.59824,-0.594391,0.319214,0.561554,-0.478882,-124.567,50.2417,-67.8417,-10165,-28520
342,63540,0.12207,-0.244141,-0.0610352,-79.7827,-21.2146,95.5096,3.52188,-9.06309,1.55039,-0.59436,0.319214,0.561584,-0.478882,-124.583,50.25,-67.925,-10165,-28520
348,63546,0,-0.183105,-0.305176,-79.7827,-21.2146,95.5096,3.56973,-8.99609,1.59346,-0.59436,0.319214,0.561584,-0.478882,-124.575,50.25,-67.9667,-10165,-28520
354,63552,0.12207,0,-0.0610352,-79.7827,-21.2146,95.5096,3.52188,-9.05352,1.59346,-0.59436,0.319214,0.561615,-0.478882,-124.6,50.275,-67.95,-10165,-28520
360,63558,0.305176,-0.244141,0,-79.7827,-21.2146,95.5151,3.5123,-9.04395,1.58867,-0.59436,0.319214,0.561615,-0.478882,-124.617,50.3083,-67.9333,-10190,-28517
366,63564,0.12207,-0.366211,0.0610352,-79.7827,-21.2146,95.5151,3.55537,-9.06309,1.62217,-0.59436,0.319214,0.561615,-0.478882,-124.6,50.3,-67.9083,-10190,-28517
372,63570,0,-0.12207,-0.244141,-79.7827,-21.2146,95.5151,3.54102,-9.01523,1.62217,-0.59433,0.319183,0.561615,-0.478882,-124.592,50.2917,-67.85,-10190,-28517
378,63576,0.12207,-0.305176,-0.12207,-79.7827,-21.2146,95.5151,3.56494,-9.03916,1.65088,-0.59433,0.319183,0.561615,-0.478882,-124.608,50.2917,-67.85,-10190,-28517
384,63582,-0.305176,-0.0610352,0,-79.7882,-21.2146,95.5151,3.54102,-9.01523,1.59346,-0.59433,0.319183,0.561646,-0.478882,-124.625,50.2833,-67.8333,-10190,-28517
390,63588,-0.183105,-0.12207,-0.244141,-79.7882,-21.2146,95.5151,3.50273,-9.07266,1.65088,-0.59433,0.319183,0.561646,-0.478882,-124.633,50.3,-67.8083,-10190,-28517
396,63594,-0.366211,-0.366211,-0.244141,-79.7937,-21.2146,95.5206,3.50273,-9.04873,1.64609,-0.59433,0.319214,0.561646,-0.478882,-124.625,50.325,-67.775,-10190,-28517
402,63600,-0.183105,-0.488281,-0.244141,-79.7937,-21.2201,95.5206,3.5458,-9.0583,1.6126,-0.594299,0.319183,0.561707,-0.478851,-124.558,50.3583,-67.7417,-10190,-28517
408,63606,-0.244141,-0.366211,-0.427246,-79.7992,-21.2201,95.5261,3.5793,-9.0918,1.53604,-0.594299,0.319183,0.561707,-0.478851,-124.55,50.3583,-67.7417,-10190,-28517
414,63612,-0.12207,-0.366211,-0.610352,-79.7992,-21.2256,95.5261,3.5458,-9.0583,1.55518,-0.594299,0.319183,0.561737,-0.478821,-124.567,50.3667,-67.725,-10190,-28517
420,63618,-0.0610352,-0.244141,-0.12207,-79.7992,-21.2256,95.5261,3.59844,-9.08223,1.58389,-0.594269,0.319153,0.561768,-0.478821,-124.583,50.3583,-67.7417,-10190,-28517
426,63624,-0.12207,-0.244141,-0.183105,-79.8047,-21.2256,95.5261,3.55059,-9.07744,1.60303,-0.594269,0.319153,0.561768,-0.478821,-124.575,50.3417,-67.75,-10190,-28517
432,63630,-0.183105,-0.366211,0.0610352,-79.8047,-21.2311,95.5316,3.58887,-9.04395,1.56953,-0.594269,0.319153,0.561798,-0.47879,-124.55,50.3417,-67.8,-10190,-28517
438,63636,-0.305176,-0.610352,-0.183105,-79.8102,-21.2311,95.5371,3.55537,-9.06787,1.55996,-0.594238,0.319153,0.561829,-0.47879,-124.55,50.3667,-67.8583,-10190,-28517
444,63642,-0.12207,-0.427246,-0.305176,-79.8102,-21.2311,95.5371,3.56494,-9.07744,1.54561,-0.594238,0.319153,0.561829,-0.47879,-124.558,50.3917,-67.9083,-10190,-28517
450,63648,0.0610352,-0.305176,-0.0610352,-79.8157,-21.2311,95.5371,3.49795,-9.04873,1.55996,-0.594238,0.319153,0.561859,-0.47879,-124.542,50.4167,-67.9333,-10190,-28517
456,63654,0,-0.244141,-0.244141,-79.8157,-21.2311,95.5371,3.53145,-9.04873,1.56953,-0.594208,0.319122,0.56189,-0.47879,-124.55,50.45,-67.9167,-10190,-28517
462,63660,0.12207,-0.12207,-0.183105,-79.8157,-21.2311,95.5426,3.55537,-9.02481,1.60781,-0.594208,0.319122,0.56189,-0.47879,-124.567,50.4417,-67.8917,-10190,-28517
468,63666,0,-0.12207,-0.0610352,-79.8157,-21.2311,95.5426,3.62715,-9.02002,1.58867,-0.594208,0.319122,0.56189,-0.47879,-124.567,50.4083,-67.8833,-10190,-28517
474,63672,-0.12207,0,0.12207,-79.8157,-21.2311,95.5426,3.58408,-9.06787,1.55518,-0.594208,0.319122,0.56189,-0.47879,-124.583,50.4,-67.8917,-10223,-28513
480,63678,-0.0610352,0,0.12207,-79.8212,-21.2311,95.5426,3.56973,-9.08701,1.56475,-0.594208,0.319153,0.56189,-0.47879,-124.575,50.375,-67.9083,-10223,-28513
486,63684,0,0,0.183105,-79.8212,-21.2311,95.5426,3.54102,-9.07744,1.55039,-0.594177,0.319153,0.56189,-0.47879,-124.575,50.3583,-67.9167,-10223,-28513
492,63690,0,0,0.12207,-79.8212,-21.2311,95.5426,3.50273,-9.02959,1.61738,-0.594177,0.319153,0.56189,-0.47879,-124.6,50.375,-67.9583,-10223,-28513
498,63696,0,0.0610352,-0.244141,-79.8212,-21.2311,95.5426,3.48838,-9.04873,1.5791,-0.594177,0.319183,0.56189,-0.47879,-124.633,50.3833,-67.9833,-10223,-28513
504,63702,0.244141,0.0610352,-0.0610352,-79.8212,-21.2311,95.5426,3.52666,-9.06787,1.6126,-0.594177,0.319183,0.56192,-0.47876,-124.65,50.3583,-68.0083,-10223,-28513
510,63708,0.12207,0.0610352,-0.427246,-79.8212,-21.2311,95.5426,3.52188,-9.08701,1.56475,-0.594177,0.319183,0.56189,-0.47879,-124.65,50.35,-68.025,-10223,-28513
516,63714,0.366211,0,-0.0610352,-79.8212,-21.2311,95.5426,3.55059,-9.07744,1.55518,-0.594177,0.319153,0.56189,-0.47876,-124.667,50.35,-68.0333,-10223,-28513
522,63720,0.427246,0,-0.12207,-79.8157,-21.2311,95.5426,3.53623,-9.06787,1.56953,-0.594208,0.319153,0.56189,-0.47876,-124.675,50.3583,-68.05,-10223,-28513
528,63726,0.305176,-0.12207,0,-79.8157,-21.2311,95.5426,3.55537,-9.04395,1.59824,-0.594208,0.319153,0.56189,-0.47876,-124.675,50.3833,-68.0583,-10223,-28513
534,63732,0.488281,0.244141,-0.0610352,-79.8157,-21.2311,95.5371,3.58887,-9.04873,1.58389,-0.594208,0.319153,0.56189,-0.47876,-124.683,50.425,-68.0583,-10223,-28513
540,63738,0.244141,0,-0.366211,-79.8157,-21.2311,95.5371,3.52666,-9.06309,1.56953,-0.594208,0.319153,0.56189,-0.47879,-124.675,50.4333,-68.0167,-10223,-28513
546,63744,0.549316,0,-0.488281,-79.8157,-21.2366,95.5371,3.52188,-9.04395,1.66523,-0.594238,0.319122,0.56189,-0.47876,-124.667,50.4167,-67.975,-10223,-28513
552,63750,0.244141,-0.0610352,-0.366211,-79.8102,-21.2366,95.5371,3.54102,-9.0583,1.60781,-0.594238,0.319122,0.56189,-0.47876,-124.658,50.3917,-67.925,-10223,-28513
558,63756,0.305176,-0.183105,-0.366211,-79.8102,-21.2421,95.5371,3.55059,-9.05352,1.6126,-0.594238,0.319092,0.56189,-0.47876,-124.65,50.375,-67.8583,-10223,-28513
564,63762,0.183105,-0.12207,-0.0610352,-79.8102,-21.2421,95.5371,3.52188,-9.02959,1.55996,-0.594238,0.319092,0.56189,-0.47876,-124.633,50.35,-67.85,-10223,-28513
570,63768,0,-0.183105,0,-79.8157,-21.2366,95.5426,3.55537,-9.07744,1.5791,-0.594238,0.319092,0.56189,-0.47876,-124.6,50.35,-67.8583,-10223,-28513
576,63774,0.12207,0.0610352,-0.427246,-79.8157,-21.2421,95.5371,3.53145,-9.05352,1.59346,-0.594238,0.319092,0.56189,-0.47876,-124.575,50.35,-67.8333,-10223,-28513
582,63780,0.0610352,-0.244141,-0.427246,-79.8157,-21.2421,95.5371,3.54102,-9.0583,1.59824,-0.594238,0.319092,0.56189,-0.47876,-124.517,50.3583,-67.825,-10223,-28513
588,63786,0.0610352,0.0610352,-0.427246,-79.8157,-21.2421,95.5371,3.56494,-9.00088,1.57432,-0.594238,0.319061,0.56192,-0.478729,-124.483,50.3417,-67.825,-10231,-28512
594,63792,0.0610352,-0.0610352,-0.366211,-79.8157,-21.2476,95.5371,3.56016,-9.08223,1.54561,-0.594269,0.319061,0.56192,-0.478729,-124.467,50.35,-67.8167,-10231,-28512
600,63798,0.12207,-0.0610352,-0.549316,-79.8157,-21.2476,95.5371,3.54102,-9.04395,1.58389,-0.594269,0.319061,0.56192,-0.478729,-124.442,50.3583,-67.8833,-10231,-28512
606,63804,0.12207,0,-0.12207,-79.8157,-21.2476,95.5371,3.47402,-9.04395,1.61738,-0.594269,0.319031,0.561951,-0.478699,-124.417,50.325,-67.95,-10231,-28512
612,63810,0.366211,0,-0.427246,-79.8157,-21.2531,95.5371,3.51709,-9.08701,1.58867,-0.594269,0.319031,0.561951,-0.478699,-124.408,50.3,-68.1083,-10231,-28512
618,63816,0.366211,0,-0.732422,-79.8102,-21.2531,95.5371,3.5123,-9.03916,1.55996,-0.594269,0.319031,0.561951,-0.478699,-124.417,50.2833,-68.1167,-10231,-28512
624,63822,0.488281,0.183105,-1.09863,-79.8102,-21.2585,95.5371,3.51709,-9.04873,1.58867,-0.594299,0.319,0.561951,-0.478699,-124.408,50.2417,-68.1167,-10231,-28512
630,63828,0.366211,0.427246,-1.0376,-79.8047,-21.264,95.5316,3.52188,-9.07744,1.60303,-0.59433,0.31897,0.561951,-0.478668,-124.392,50.2,-68.075,-10231,-28512
636,63834,0.427246,0.427246,-0.976563,-79.8047,-21.264,95.5316,3.52666,-9.06309,1.57432,-0.594391,0.318939,0.561951,-0.478638,-124.4,50.2,-68.0083,-10231,-28512
642,63840,0.366211,0.427246,-1.0376,-79.7992,-21.275,95.5261,3.56016,-9.04395,1.57432,-0.594421,0.318909,0.561951,-0.478607,-124.375,50.1917,-67.95,-10231,-28512
648,63846,0.610352,0.305176,-1.34277,-79.7992,-21.2805,95.5206,3.58408,-9.02959,1.61738,-0.594452,0.318878,0.561951,-0.478577,-124.375,50.1917,-67.975,-10231,-28512
654,63852,0.366211,0.427246,-0.793457,-79.7937,-21.286,95.5151,3.60322,-9.00566,1.5791,-0.594513,0.318848,0.561951,-0.478546,-124.375,50.2083,-67.9833,-10231,-28512
660,63858,0.244141,0.244141,-0.549316,-79.7937,-21.286,95.5151,3.5458,-9.02002,1.6126,-0.594543,0.318848,0.56192,-0.478516,-124.383,50.225,-67.9667,-10231,-28512
666,63864,0.12207,-0.0610352,-0.976563,-79.7937,-21.2915,95.5151,3.61758,-9.01045,1.57432,-0.594574,0.318817,0.561951,-0.478485,-124.392,50.2167,-67.95,-10231,-28512
672,63870,-0.183105,0,-0.305176,-79.7937,-21.297,95.5151,3.62715,-9.05352,1.5791,-0.594574,0.318787,0.561951,-0.478485,-124.417,50.2417,-67.8917,-10231,-28512
678,63876,0.0610352,0.183105,-0.671387,-79.7937,-21.297,95.5096,3.64629,-9.02002,1.50732,-0.594574,0.318787,0.561951,-0.478455,-124.433,50.2583,-67.8917,-10231,-28512
684,63882,0,0.366211,0,-79.7937,-21.297,95.5096,3.69893,-9.01523,1.54561,-0.594604,0.318787,0.561951,-0.478455,-124.45,50.2583,-67.9083,-10231,-28512
690,63888,0,0.305176,0.183105,-79.7937,-21.297,95.5096,3.65107,-9.04395,1.55518,-0.594604,0.318817,0.561951,-0.478424,-124.45,50.275,-67.9417,-10231,-28512
696,63894,0,0.366211,0,-79.7937,-21.2915,95.5042,3.53623,-9.06787,1.59824,-0.594604,0.318848,0.56192,-0.478424,-124.442,50.2833,-67.9833,-10231,-28512
702,63900,0.427246,0.305176,0.12207,-79.7937,-21.2915,95.5042,3.55537,-9.07266,1.57432,-0.594604,0.318848,0.56192,-0.478424,-124.442,50.25,-68.0333,-10231,-28512
708,63906,0.12207,0.488281,0.12207,-79.7937,-21.2915,95.4987,3.5458,-9.06787,1.56953,-0.594635,0.318878,0.56189,-0.478424,-124.45,50.2083,-68.0333,-10206,-28515
714,63912,0.366211,1.2207,-0.0610352,-79.7882,-21.2915,95.4932,3.58887,-9.08701,1.52646,-0.594635,0.318878,0.56189,-0.478424,-124.458,50.1833,-68.0333,-10206,-28515
720,63918,0.549316,2.80762,-0.12207,-79.7827,-21.286,95.4767,3.59844,-9.08701,1.44033,-0.594666,0.318909,0.561859,-0.478394,-124.458,50.175,-68,-10206,-28515
726,63924,1.40381,4.21143,-0.183105,-79.7717,-21.286,95.4602,3.63193,-9.01045,1.4499,-0.594849,0.319,0.561676,-0.478333,-124.45,50.175,-68.0083,-10206,-28515
732,63930,1.52588,6.16455,-0.0610352,-79.7388,-21.2805,95.4053,3.90469,-9.03438,1.26328,-0.594971,0.319061,0.561554,-0.478302,-124.425,50.2083,-68.0167,-10206,-28515
738,63936,2.74658,10.5591,0.183105,-79.7058,-21.2695,95.3503,3.98604,-9.13965,1.23457,-0.595123,0.319153,0.561371,-0.478241,-124.433,50.225,-67.975,-10206,-28515
744,63942,3.96729,12.8784,0.183105,-79.6674,-21.2585,95.2844,3.48838,-9.11094,1.4499,-0.595428,0.319305,0.561035,-0.478149,-124.433,50.225,-67.95,-10206,-28515
750,63948,4.08936,10.9253,0.610352,-79.6289,-21.2421,95.224,3.31611,-9.01045,1.77051,-0.595764,0.319489,0.560638,-0.478058,-124.433,50.2167,-67.9333,-10206,-28515
756,63954,2.38037,7.69043,-0.183105,-79.5959,-21.2366,95.1746,3.42617,-8.99131,1.78008,-0.596344,0.319763,0.559967,-0.477966,-124.467,50.225,-67.9083,-10206,-28515
762,63960,2.0752,6.46973,0.0610352,-79.5465,-21.2256,95.1031,3.48359,-9.06309,1.7418,-0.596558,0.319855,0.559723,-0.477905,-124.508,50.225,-67.975,-10206,-28515
768,63966,1.77002,5.85938,-0.0610352,-79.53,-21.2201,95.0702,3.51709,-9.02002,1.71787,-0.596741,0.319946,0.559509,-0.477844,-124.517,50.225,-68,-10206,-28515
774,63972,1.58691,4.94385,-0.244141,-79.5135,-21.2146,95.0427,3.50273,-9.02959,1.72744,-0.596924,0.320038,0.559326,-0.477814,-124.5,50.225,-68.0167,-10206,-28515
780,63978,1.58691,4.27246,-0.366211,-79.4971,-21.2146,95.0208,3.4166,-9.00088,1.76094,-0.597076,0.320099,0.559174,-0.477753,-124.492,50.2333,-68.0333,-10206,-28515
786,63984,1.15967,3.35693,-0.671387,-79.4861,-21.2091,94.9988,3.51709,-9.04395,1.66045,-0.59729,0.32019,0.558929,-0.477692,-124.45,50.2333,-68.075,-10206,-28515
792,63990,1.09863,3.11279,-0.976563,-79.4641,-21.2146,94.9658,3.50752,-9.04395,1.62695,-0.597412,0.320221,0.558838,-0.477631,-124.358,50.2333,-68.1083,-10206,-28515
798,63996,1.28174,2.86865,-0.732422,-79.4531,-21.2146,94.9493,3.59365,-9.10137,1.58867,-0.597504,0.320251,0.558746,-0.4776,-124.317,50.2333,-68.15,-10206,-28515
804,64002,1.28174,2.80762,-0.671387,-79.4421,-21.2146,94.9329,3.63672,-9.00088,1.54561,-0.597626,0.320251,0.558655,-0.47757,-124.3,50.2417,-68.2083,-10206,-28515
810,64008,1.09863,3.2959,-0.366211,-79.4366,-21.2146,94.9164,3.62236,-9.04395,1.56953,-0.597717,0.320282,0.558594,-0.477539,-124.292,50.225,-68.2167,-10206,-28515
816,64014,1.34277,3.41797,-0.427246,-79.4147,-21.2091,94.8779,3.49795,-9.12529,1.61738,-0.5979,0.320374,0.55838,-0.477448,-124.325,50.2167,-68.2417,-10206,-28515
822,64020,1.52588,2.92969,-0.671387,-79.3982,-21.2091,94.8615,3.50752,-9.10615,1.68438,-0.598022,0.320404,0.558258,-0.477417,-124.317,50.1833,-68.325,-10182,-28518
828,64026,1.58691,2.68555,-0.12207,-79.3872,-21.2091,94.8505,3.54102,-9.05352,1.67959,-0.598114,0.320404,0.558167,-0.477386,-124.292,50.1667,-68.4167,-10182,-28518
834,64032,1.58691,2.19727,-0.549316,-79.3762,-21.2091,94.834,3.58408,-9.02959,1.73223,-0.598206,0.320435,0.558075,-0.477386,-124.275,50.1667,-68.475,-10182,-28518
