TimeSinceCollection,Timestamp,AngularVelX,AngularVelY,AngularVelZ,AngleRoll,AnglePitch,AngleYaw,AccX,AccY,AccZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
3336,1110484,-265.015,-55.2979,-297.363,-84.3365,1.88965,-136.428,4.18223,-15.9346,2.4835,-0.285278,0.237701,-0.627838,0.68399,-69.95,79.3167,-64.1083,-7292,-28868
3342,1110490,-270.447,-47.7905,-299.622,-85.7593,0.324097,-136.379,4.55068,-16.839,2.38301,-0.274017,0.250854,-0.632507,0.679535,-71.8167,80.175,-62.9917,-7292,-28868
3348,1110496,-278.503,-30.0903,-300.293,-88.6487,-2.78503,-136.274,4.79473,-18.0735,2.37344,-0.250488,0.276245,-0.641785,0.670044,-75.575,81.775,-60.7,-7292,-28868
3354,1110502,-279.358,-22.0947,-298.889,-90.0934,-4.32312,-136.225,3.81855,-20.5618,2.37822,-0.238373,0.288361,-0.64624,0.665039,-77.625,82.55,-59.3417,-7292,-28868
3360,1110508,-278.503,-16.6626,-296.875,-91.5271,-5.84473,-136.159,3.1917,-21.3609,2.64619,-0.226135,0.30011,-0.650513,0.659943,-79.75,83.2667,-57.8333,-7292,-28868
3366,1110514,-276.917,-12.5732,-294.495,-92.9498,-7.34436,-136.077,2.97158,-21.9352,2.81367,-0.213898,0.311493,-0.654541,0.654724,-82,83.9333,-56.1917,-7292,-28868
3372,1110520,-276.917,-9.33838,-293.762,-94.3671,-8.83301,-135.972,1.98584,-22.4472,2.97158,-0.201569,0.322632,-0.658386,0.649353,-84.3417,84.4833,-54.4333,-7292,-28868
3378,1110526,-270.325,-11.0474,-295.776,-97.1576,-11.7828,-135.626,1.62695,-23.0262,3.42139,-0.177155,0.344513,-0.665009,0.638397,-89.1,85.2167,-50.7083,-7259,-28872
3384,1110532,-270.752,-11.6577,-299.255,-98.5529,-13.266,-135.396,0.703418,-24.055,4.15352,-0.164886,0.355377,-0.667877,0.632721,-91.5083,85.3583,-48.7,-7259,-28872
3390,1110538,-269.836,-13.1226,-304.749,-99.9591,-14.7601,-135.11,-0.0334961,-24.7345,4.4502,-0.152496,0.366272,-0.67041,0.626923,-93.95,85.3,-46.5833,-7259,-28872
3396,1110544,-265.747,-17.0288,-311.035,-101.365,-16.2598,-134.764,0.0526367,-25.5719,5.06748,-0.140167,0.377228,-0.672485,0.621063,-96.3833,85.05,-44.35,-7259,-28872
3402,1110550,-262.085,-16.2964,-316.284,-102.761,-17.7759,-134.374,-0.325391,-26.3949,5.70391,-0.127747,0.388153,-0.674133,0.615173,-98.7917,84.5917,-42.0167,-7259,-28872
3408,1110556,-253.418,-12.207,-319.153,-105.54,-20.7861,-133.489,-1.76094,-27.8448,6.87627,-0.102936,0.409454,-0.676422,0.603394,-103.417,83.2583,-37.3167,-7259,-28872
3414,1110562,-246.704,-5.67627,-316.772,-106.897,-22.2638,-133.033,-2.99072,-28.3138,7.66104,-0.0905151,0.419525,-0.677063,0.597717,-105.658,82.375,-34.925,-7259,-28872
3420,1110568,-238.647,1.70898,-312.012,-108.215,-23.714,-132.583,-4.25879,-28.1606,8.9626,-0.0782166,0.429047,-0.67746,0.592224,-107.9,81.3,-32.5,-7259,-28872
3426,1110574,-230.957,11.2305,-303.528,-109.484,-25.1257,-132.16,-5.2876,-27.3711,11.2786,-0.06604,0.437897,-0.677643,0.587006,-110.125,79.9917,-30.0167,-7259,-28872
3432,1110580,-219.971,29.8462,-272.705,-110.704,-26.4825,-131.781,-5.80918,-26.2657,14.834,-0.0540161,0.445953,-0.677704,0.582062,-112.35,78.4333,-27.5167,-7259,-28872
3438,1110586,-221.008,43.396,-251.892,-113.022,-28.9325,-131.21,-12.0586,-29.0076,15.6379,-0.0308533,0.459045,-0.678467,0.572601,-116.575,74.7417,-22.7333,-7259,-28872
3444,1110592,-208.862,54.6265,-235.84,-114.06,-30.0586,-131.039,-17.3653,-31.9457,15.0589,-0.0197449,0.464142,-0.678925,0.56842,-118.55,72.6167,-20.4917,-7259,-28872
3450,1110598,-178.345,68.1763,-225.891,-114.911,-31.1517,-130.952,-22.8683,-32.1467,15.4226,-0.00912476,0.468445,-0.678772,0.565369,-120.408,70.2667,-18.3667,-7259,-28872
3456,1110604,-135.132,73.8525,-213.745,-115.51,-32.1954,-130.908,-28.7396,-30.0125,16.8103,0.000396729,0.472107,-0.677704,0.56366,-122.175,67.725,-16.3583,-7259,-28872
3462,1110610,-67.1997,72.7539,-167.236,-115.889,-33.1458,-130.924,-34.7163,-26.0408,18.2075,0.00869751,0.475006,-0.676086,0.56308,-123.817,65.0417,-14.5667,-7259,-28872
3468,1110616,-46.936,61.3403,-130.127,-116.147,-34.563,-131.122,-43.6263,-15.5135,23.5765,0.0206299,0.478271,-0.67276,0.563995,-126.725,59.3833,-11.5417,-7259,-28872
3474,1110622,-41.5039,46.7529,-85.3882,-116.147,-34.9255,-131.287,-46.5979,-12.7429,26.4858,0.0240173,0.478424,-0.672089,0.564575,-127.983,56.6417,-10.2667,-7259,-28872
3480,1110628,-47.7295,26.9165,-34.8511,-116.153,-35.0189,-131.495,-48.2009,-13.5468,27.7013,0.0256958,0.477478,-0.672607,0.564636,-129.108,53.8917,-9.13333,-7259,-28872
3486,1110634,-55.542,6.71387,11.2305,-116.175,-34.8486,-131.721,-47.6602,-16.5758,27.5721,0.0257263,0.475616,-0.674347,0.564148,-130.117,51.1667,-8.10833,-7259,-28872
3492,1110640,-26.3672,-29.7852,85.8765,-116.18,-34.4421,-131.946,-44.0187,-20.423,25.0646,0.0239868,0.473053,-0.676819,0.563446,-130.992,48.5,-7.25833,-7259,-28872
3498,1110646,-69.8853,-140.747,223.999,-116.279,-32.4097,-132.166,-5.77568,-91.7745,15.9633,0.0112,0.465271,-0.685822,0.559418,-132.342,43.4667,-5.85833,-7309,-28866
3504,1110652,342.285,54.2603,264.16,-113.879,-31.2067,-133.242,-32.1036,6.704,10.3694,-0.00149536,0.454956,-0.682709,0.571686,-132.883,41.2417,-5.26667,-7309,-28866
3510,1110658,640.198,94.9097,213.623,-110.001,-30.2618,-134.346,-2.41172,48.1291,-26.5624,-0.0176697,0.444733,-0.670715,0.593231,-133.308,39.2167,-4.73333,-7309,-28866
3516,1110664,425.11,-105.164,168.396,-107.836,-29.1577,-134.209,37.9846,-32.1658,34.2569,-0.0343018,0.440857,-0.662842,0.604156,-133.658,37.5333,-4.29167,-7309,-28866
3522,1110670,311.34,140.808,221.985,-106.15,-28.2184,-135.203,3.82334,-0.712988,0.880469,-0.0417786,0.430786,-0.66098,0.612915,-133.925,36.2,-3.91667,-7309,-28866
3528,1110676,189.209,68.6646,229.004,-102.535,-26.0541,-137.153,25.012,-19.0545,7.30215,-0.0588989,0.408844,-0.655975,0.631622,-134.333,34.5583,-3.55833,-7309,-28866
3534,1110682,157.776,145.813,284.607,-101.135,-24.7083,-138.345,4.82344,-17.6524,5.00049,-0.0661011,0.395233,-0.65686,0.638641,-134.458,34.025,-3.5,-7309,-28866
3540,1110688,180.908,156.067,313.843,-99.635,-23.2031,-139.565,3.08643,-13.8817,6.23506,-0.0741882,0.380341,-0.65741,0.646149,-134.575,33.6917,-3.55,-7309,-28866
3546,1110694,198.12,109.68,321.594,-98.2013,-21.6046,-140.488,0.976172,-6.771,8.51758,-0.0840454,0.366425,-0.657257,0.653137,-134.65,33.5417,-3.73333,-7309,-28866
3552,1110700,142.334,141.968,308.105,-95.7239,-18.4406,-142.421,-10.0393,-8.15869,10.9676,-0.0931702,0.351898,-0.65741,0.659698,-134.658,33.575,-3.96667,-7309,-28866
3558,1110706,131.836,100.891,283.264,-94.7571,-16.9849,-143.13,-17.9013,-15.7192,6.00059,-0.108643,0.324982,-0.658783,0.669678,-134.525,34.15,-4.7,-7309,-28866
3564,1110712,124.512,45.2881,256.042,-93.9331,-15.6281,-143.509,-12.8242,-15.5613,2.89502,-0.117218,0.314819,-0.658691,0.673157,-134.358,34.65,-5.15,-7309,-28866
3570,1110718,128.052,16.4795,222.595,-93.1586,-14.425,-143.707,-12.5084,-14.2837,4.45977,-0.125671,0.306427,-0.657837,0.676361,-134.183,35.1667,-5.60833,-7309,-28866
3576,1110724,121.094,21.1182,183.838,-92.4225,-13.4198,-143.899,-8.52715,-8.26396,5.76611,-0.132721,0.299011,-0.656586,0.679535,-133.967,35.7833,-6.09167,-7309,-28866
3582,1110730,95.1538,8.72803,125.305,-91.1646,-11.8378,-144.009,-5.08184,-5.01484,11.0154,-0.139648,0.293365,-0.654785,0.682312,-133.717,36.4667,-6.58333,-7309,-28866
3588,1110736,56.4575,30.7617,89.9048,-90.7581,-11.2939,-144.207,-9.00566,-4.55547,5.09141,-0.148071,0.283417,-0.652771,0.686676,-133.092,37.9667,-7.55,-7309,-28866
3594,1110742,14.6484,10.3149,56.4575,-90.5768,-10.9149,-144.294,-1.58867,-10.3694,1.85186,-0.150299,0.280548,-0.652832,0.687286,-132.758,38.7167,-8.05,-7309,-28866
3600,1110748,-0.305176,1.34277,37.0483,-90.4889,-10.6348,-144.338,3.096,-11.3169,0.325391,-0.151978,0.278625,-0.653076,0.6875,-132.433,39.425,-8.51667,-7309,-28866
3606,1110754,12.3901,18.1274,35.8276,-90.3186,-10.3656,-144.459,0.425879,-8.29268,1.9667,-0.15329,0.276184,-0.653015,0.688232,-132.125,40.0917,-8.94167,-7309,-28866
3612,1110760,10.9863,17.0288,36.6211,-89.967,-9.82178,-144.756,-0.775195,-6.34512,3.38789,-0.154297,0.273315,-0.652924,0.68924,-131.825,40.6917,-9.35,-7317,-28865
3618,1110766,-6.83594,13.7329,33.3862,-89.9066,-9.5636,-144.849,-1.63174,-10.8192,0.382813,-0.156738,0.268829,-0.653351,0.690063,-131.283,41.7667,-10.05,-7317,-28865
3624,1110772,-7.38525,12.2681,28.0762,-89.8517,-9.33838,-144.937,-2.45479,-10.3886,-0.851758,-0.157715,0.266968,-0.653748,0.690186,-131.025,42.2583,-10.3667,-7317,-28865
3630,1110778,1.40381,10.8643,22.2778,-89.7583,-9.14063,-145.014,-1.84229,-10.1302,0.90918,-0.158661,0.265259,-0.653839,0.690552,-130.783,42.7167,-10.6667,-7317,-28865
3636,1110784,10.6201,5.00488,16.4795,-89.621,-8.97583,-145.058,-0.45459,-8.99131,2.0624,-0.159668,0.263855,-0.653534,0.691132,-130.542,43.1583,-10.95,-7317,-28865
3642,1110790,5.5542,4.27246,11.4746,-89.3958,-8.68469,-145.118,-0.674707,-9.42197,0.593359,-0.160736,0.262726,-0.653168,0.69165,-130.308,43.5667,-11.2333,-7317,-28865
3648,1110796,4.57764,6.5918,9.0332,-89.3024,-8.55835,-145.168,-1.10059,-11.1542,-0.607715,-0.162201,0.260406,-0.652802,0.692566,-129.917,44.2667,-11.7167,-7317,-28865
3654,1110802,11.8408,5.49316,6.5918,-89.176,-8.44849,-145.212,-0.555078,-10.3742,0.870898,-0.162903,0.259308,-0.652374,0.693176,-129.733,44.575,-11.9417,-7317,-28865
3660,1110808,17.7612,2.13623,4.3335,-89.0222,-8.34961,-145.239,0.62207,-9.35498,2.21074,-0.163666,0.258392,-0.651733,0.69397,-129.55,44.8333,-12.175,-7317,-28865
3666,1110814,17.7002,1.95313,3.479,-88.8684,-8.25623,-145.267,0.904395,-9.3167,2.52178,-0.164398,0.257477,-0.651093,0.694733,-129.392,45.0833,-12.4,-7317,-28865
3672,1110820,6.28662,5.43213,6.34766,-88.6597,-8.06396,-145.344,0.775195,-9.76172,1.88057,-0.165009,0.256561,-0.650665,0.695313,-129.125,45.5583,-12.7917,-7317,-28865
3678,1110826,4.63867,6.53076,7.62939,-88.5773,-7.9541,-145.388,0.478516,-10.3838,0.842188,-0.166138,0.254608,-0.650269,0.696136,-129.025,45.7917,-12.9667,-7317,-28865
3684,1110832,5.31006,6.28662,8.23975,-88.4894,-7.84973,-145.432,0.397168,-10.202,0.91875,-0.166687,0.253632,-0.650085,0.696533,-128.95,46.0083,-13.125,-7317,-28865
3690,1110838,7.62939,6.04248,8.66699,-88.396,-7.73987,-145.47,0.373242,-10.0297,1.02402,-0.167297,0.252625,-0.649841,0.696991,-128.883,46.1917,-13.2583,-7317,-28865
3696,1110844,7.87354,5.49316,9.21631,-88.3026,-7.63,-145.508,0.507227,-10.0632,1.17236,-0.167908,0.251648,-0.649597,0.697418,-128.825,46.3583,-13.3833,-7317,-28865
3702,1110850,8.17871,5.31006,9.94873,-88.1158,-7.41577,-145.574,0.239258,-9.68994,1.23457,-0.168579,0.250671,-0.649323,0.697845,-128.725,46.625,-13.6667,-7317,-28865
3708,1110856,6.71387,4.88281,9.70459,-88.0334,-7.3114,-145.607,0.0861328,-9.3167,1.57432,-0.1698,0.24881,-0.648895,0.698639,-128.642,46.7667,-13.85,-7317,-28865
3714,1110862,4.63867,3.05176,9.39941,-87.9675,-7.20703,-145.629,0.248828,-9.25928,1.59824,-0.170441,0.247986,-0.648743,0.698914,-128.558,46.9,-14.0083,-7317,-28865
3720,1110868,4.15039,4.02832,8.8501,-87.8961,-7.10815,-145.657,0.205762,-9.00088,1.92363,-0.17099,0.247162,-0.64859,0.699188,-128.475,47.05,-14.1583,-7317,-28865
3726,1110874,2.74658,3.84521,8.8501,-87.8412,-7.01477,-145.679,0.215332,-8.97217,2.04805,-0.171539,0.246368,-0.648499,0.699432,-128.408,47.1917,-14.2833,-7317,-28865
3732,1110880,-2.68555,3.96729,8.30078,-87.7643,-6.8335,-145.728,0.0334961,-9.24014,1.70352,-0.171997,0.245605,-0.648499,0.699585,-128.3,47.4833,-14.4583,-7309,-28866
3738,1110886,-3.41797,3.479,7.62939,-87.7368,-6.74561,-145.75,-0.200977,-9.89092,0.77998,-0.172882,0.244232,-0.648621,0.699738,-128.275,47.6167,-14.525,-7309,-28866
3744,1110892,-2.80762,2.86865,7.26318,-87.7094,-6.66321,-145.772,-0.224902,-10.1062,0.665137,-0.173309,0.243591,-0.648682,0.699799,-128.267,47.7333,-14.5833,-7309,-28866
3750,1110898,-0.854492,2.68555,5.92041,-87.6764,-6.5918,-145.789,-0.46416,-10.1637,0.6125,-0.173706,0.242981,-0.648682,0.699921,-128.258,47.8333,-14.65,-7309,-28866
3756,1110904,1.58691,2.62451,5.24902,-87.6324,-6.52039,-145.805,-0.440234,-10.1015,0.631641,-0.174103,0.242401,-0.64859,0.700104,-128.25,47.9333,-14.6917,-7309,-28866
3762,1110910,5.67627,1.58691,2.19727,-87.5171,-6.40503,-145.833,-0.358887,-10.1302,0.521582,-0.1745,0.241882,-0.648438,0.700348,-128.2,48.1333,-14.8,-7309,-28866
3768,1110916,8.97217,1.15967,1.28174,-87.4402,-6.35559,-145.844,-0.397168,-10.1589,0.655566,-0.175232,0.240967,-0.647858,0.701019,-128.167,48.2167,-14.8667,-7309,-28866
3774,1110922,12.2681,-0.915527,0.183105,-87.3468,-6.31714,-145.844,-0.00478516,-9.88135,1.0623,-0.175659,0.24057,-0.647369,0.701447,-128.133,48.2833,-14.975,-7309,-28866
3780,1110928,14.3433,-0.976563,-0.305176,-87.2479,-6.27869,-145.838,0.177051,-9.68037,1.21064,-0.176117,0.240204,-0.646851,0.701965,-128.083,48.325,-15.0917,-7309,-28866
3786,1110934,14.5264,-1.40381,0,-87.149,-6.24023,-145.838,0.358887,-9.81436,1.25371,-0.176544,0.239868,-0.646332,0.702454,-128.033,48.3667,-15.225,-7309,-28866
3792,1110940,14.0381,-1.28174,1.52588,-86.9568,-6.15784,-145.833,0.124414,-10.0919,1.1293,-0.177002,0.239471,-0.645813,0.702942,-127.958,48.4667,-15.4333,-7309,-28866
3798,1110946,15.3809,-2.01416,2.44141,-86.8579,-6.11389,-145.827,0.258398,-10.3312,1.02881,-0.177979,0.238708,-0.644775,0.703888,-127.942,48.525,-15.5083,-7309,-28866
3804,1110952,16.7236,-3.05176,2.92969,-86.7535,-6.06445,-145.811,0.0813477,-10.0297,1.05752,-0.178558,0.238342,-0.644226,0.704407,-127.933,48.5667,-15.55,-7309,-28866
3810,1110958,18.7378,-2.38037,3.35693,-86.6382,-6.01501,-145.8,0.105273,-9.99619,1.31592,-0.179138,0.237915,-0.643585,0.704956,-127.9,48.6,-15.5917,-7309,-28866
3816,1110964,19.165,-4.57764,4.02832,-86.5283,-5.96558,-145.778,0.0669922,-9.69473,1.28242,-0.17981,0.237579,-0.642944,0.705505,-127.867,48.65,-15.6167,-7309,-28866
3822,1110970,20.4468,-5.18799,4.39453,-86.2866,-5.8667,-145.734,-0.0526367,-9.82871,1.29678,-0.180481,0.237183,-0.642303,0.706055,-127.8,48.7417,-15.7167,-7309,-28866
3828,1110976,21.2402,-6.16455,4.76074,-86.1658,-5.81177,-145.706,-0.277539,-10.2402,0.827832,-0.181885,0.236511,-0.64093,0.707153,-127.758,48.8,-15.7667,-7309,-28866
3834,1110982,23.0713,-7.26318,4.57764,-86.0394,-5.76233,-145.668,-0.258398,-10.4556,0.579004,-0.182678,0.236206,-0.640167,0.707764,-127.725,48.8583,-15.775,-7309,-28866
3840,1110988,26.6724,-8.72803,4.5166,-85.8966,-5.71838,-145.624,-0.0478516,-10.4891,0.655566,-0.183502,0.235931,-0.639282,0.708405,-127.7,48.925,-15.7417,-7309,-28866
3846,1110994,29.9072,-9.46045,4.94385,-85.7373,-5.66895,-145.58,0.0526367,-10.4651,0.870898,-0.184418,0.235657,-0.638306,0.709167,-127.675,48.9833,-15.7667,-7317,-28865
3852,1111000,35.4004,-9.76563,5.85938,-85.3748,-5.56458,-145.475,0.239258,-10.5226,0.90918,-0.185364,0.235352,-0.637238,0.709991,-127.642,49.05,-15.775,-7317,-28865
3858,1111006,37.6587,-9.70459,7.14111,-85.1825,-5.50964,-145.426,0.559863,-10.7522,1.08145,-0.187378,0.234619,-0.634918,0.711761,-127.583,49.1667,-15.8667,-7317,-28865
3864,1111012,40.5884,-10.0098,8.60596,-84.9738,-5.44373,-145.377,0.875684,-10.5943,1.39248,-0.188507,0.234192,-0.633667,0.712738,-127.533,49.225,-15.9417,-7317,-28865
3870,1111018,42.1143,-8.97217,10.7422,-84.7595,-5.37231,-145.327,0.708203,-10.312,1.68916,-0.189667,0.233673,-0.632385,0.713745,-127.5,49.3,-15.9833,-7317,-28865
3876,1111024,42.2974,-7.14111,12.5732,-84.5453,-5.28992,-145.283,0.842188,-10.5082,1.94756,-0.190826,0.233032,-0.631134,0.714722,-127.45,49.3917,-16.025,-7317,-28865
3882,1111030,41.0767,-4.94385,17.0288,-84.3311,-5.20203,-145.245,0.866113,-10.7379,1.70352,-0.192017,0.232361,-0.629913,0.715729,-127.375,49.4917,-16.1083,-7317,-28865
3888,1111036,41.3208,-3.78418,19.5313,-83.9081,-4.98779,-145.184,0.272754,-10.6948,1.58867,-0.194458,0.230682,-0.627625,0.717621,-127.233,49.6917,-16.325,-7317,-28865
3894,1111042,41.1377,-3.84521,21.3623,-83.6993,-4.86694,-145.151,0.540723,-10.7188,1.6748,-0.19577,0.229736,-0.626495,0.718536,-127.142,49.7917,-16.4583,-7317,-28865
3900,1111048,41.3818,-3.66211,23.6816,-83.4906,-4.73511,-145.124,1.54082,-11.9342,2.11982,-0.197113,0.228729,-0.625397,0.719421,-127.075,49.9167,-16.6167,-7317,-28865
3906,1111054,38.4521,-3.60107,27.5879,-83.2928,-4.5813,-145.091,2.24902,-12.7333,2.43564,-0.198578,0.227661,-0.624451,0.720215,-126.975,50.0417,-16.7667,-7317,-28865
3912,1111060,41.0767,2.2583,38.8794,-83.0841,-4.40002,-145.063,1.09102,-12.7094,1.87578,-0.200134,0.226318,-0.623474,0.721039,-126.883,50.2,-16.9333,-7317,-28865
3918,1111066,44.9829,-0.244141,42.8467,-82.6501,-3.97705,-145.025,1.50732,-13.987,1.4834,-0.203644,0.223145,-0.621582,0.722687,-126.65,50.55,-17.2583,-7317,-28865
3924,1111072,48.0347,0.976563,49.0723,-82.4084,-3.72437,-144.998,1.23457,-14.298,1.30156,-0.205658,0.221283,-0.620544,0.723541,-126.525,50.725,-17.4333,-7317,-28865
3930,1111078,53.1006,0.488281,55.1147,-82.1448,-3.44421,-144.965,1.16279,-14.2119,1.25371,-0.207947,0.219269,-0.619415,0.724487,-126.367,50.925,-17.6167,-7317,-28865
3936,1111084,58.4106,1.09863,60.3638,-81.8536,-3.1366,-144.926,1.44033,-14.6856,1.88535,-0.210388,0.217041,-0.618164,0.725525,-126.192,51.125,-17.7833,-7317,-28865
3942,1111090,62.8662,0.854492,65.8569,-81.546,-2.8125,-144.882,2.11504,-15.1402,2.5792,-0.213074,0.21463,-0.616821,0.726593,-126.008,51.3083,-17.9667,-7317,-28865
3948,1111096,67.3218,2.86865,81.604,-80.8868,-2.04346,-144.783,2.49785,-15.4034,2.7084,-0.216003,0.212006,-0.615448,0.727692,-125.65,51.7167,-18.4083,-7317,-28865
3954,1111102,69.2749,5.12695,90.0879,-80.5463,-1.59851,-144.739,1.23457,-15.6905,2.03369,-0.222443,0.205902,-0.612762,0.729736,-125.458,51.9417,-18.65,-7317,-28865
3960,1111108,69.9463,2.62451,97.7783,-80.2002,-1.11511,-144.668,2.91895,-16.2456,3.08164,-0.226074,0.202545,-0.61145,0.730682,-125.25,52.2083,-18.9333,-7325,-28864
3966,1111114,74.2188,4.08936,104.675,-79.8376,-0.609741,-144.597,3.61279,-15.8915,3.89512,-0.229889,0.198975,-0.610046,0.731628,-125.008,52.5167,-19.2333,-7325,-28864
3972,1111120,76.355,9.39941,114.563,-79.4641,-0.0494385,-144.542,3.96689,-15.145,4.68945,-0.233887,0.194946,-0.608704,0.732574,-124.692,52.8333,-19.55,-7325,-28864
3978,1111126,74.2188,18.5547,131.348,-78.7225,1.19751,-144.459,4.81387,-14.8388,5.28281,-0.238037,0.190552,-0.607483,0.733398,-124.35,53.175,-19.9417,-7325,-28864
3984,1111132,74.646,24.9634,140.503,-78.349,1.88416,-144.443,4.52676,-13.6233,5.39766,-0.246552,0.180695,-0.605347,0.734863,-123.617,53.9,-20.75,-7325,-28864
3990,1111138,65.3687,31.8604,150.574,-78.0249,2.62573,-144.443,6.46953,-14.5469,5.80918,-0.250885,0.175171,-0.604706,0.735229,-123.2,54.3083,-21.2083,-7325,-28864
3996,1111144,63.0493,33.6914,159.485,-77.7118,3.40576,-144.443,5.29238,-15.7097,5.32588,-0.255402,0.169403,-0.604218,0.735443,-122.742,54.75,-21.6917,-7325,-28864
4002,1111150,60.1807,46.5088,170.166,-77.4152,4.24622,-144.487,3.3209,-15.9585,3.59844,-0.259857,0.162994,-0.603973,0.735535,-122.233,55.2167,-22.1667,-7325,-28864
4008,1111156,61.7065,46.0205,191.406,-76.8164,6.07544,-144.514,3.56494,-15.7527,2.78018,-0.264679,0.156403,-0.603729,0.735443,-121.108,56.2333,-23.125,-7325,-28864
4014,1111162,62.3779,46.5698,201.904,-76.5088,7.05872,-144.509,1.17236,-15.8149,2.15811,-0.275177,0.142242,-0.603302,0.734833,-120.533,56.7333,-23.5917,-7325,-28864
4020,1111168,59.5093,50.9033,213.623,-76.2177,8.10791,-144.503,0.736914,-17.016,1.09102,-0.280762,0.134613,-0.603241,0.734192,-119.925,57.25,-24.1167,-7325,-28864
4026,1111174,56.8848,40.3442,224.609,-75.9265,9.19556,-144.432,2.40215,-18.0448,-0.177051,-0.286926,0.127075,-0.60318,0.733185,-119.275,57.7917,-24.6917,-7325,-28864
4032,1111180,57.4341,38.208,237.732,-75.6354,10.3381,-144.327,2.65576,-20.4996,-0.861328,-0.293518,0.119263,-0.603088,0.731964,-118.567,58.3583,-25.275,-7325,-28864
4038,1111186,67.8101,39.1846,266.968,-74.9817,12.8156,-144.053,1.66523,-23.3468,-1.66523,-0.307922,0.102356,-0.602631,0.729004,-116.908,59.55,-26.525,-7325,-28864
4044,1111192,78.6743,31.189,282.166,-74.5587,14.1559,-143.833,2.9668,-26.639,-4.12002,-0.31601,0.0933533,-0.601807,0.727417,-116.025,60.125,-27.125,-7325,-28864
4050,1111198,93.9331,21.9116,302.429,-74.0424,15.5731,-143.525,3.56016,-28.577,-4.24443,-0.324982,0.0839233,-0.600433,0.725739,-115.075,60.7167,-27.75,-7325,-28864
4056,1111204,109.009,22.644,321.777,-73.4326,17.0728,-143.185,4.52197,-30.8403,-5.02441,-0.334503,0.073761,-0.598541,0.72406,-114.033,61.325,-28.4,-7325,-28864
4062,1111210,132.202,17.0288,342.712,-72.6855,18.6603,-142.756,7.07725,-31.5868,-4.5124,-0.344818,0.0628967,-0.595825,0.722504,-112.925,61.9417,-29.125,-7325,-28864
4068,1111216,178.467,11.8408,389.16,-70.708,22.1045,-141.658,9.2832,-30.6585,-3.78027,-0.367615,0.0387573,-0.587708,0.719604,-110.433,63.1917,-30.7833,-7325,-28864
4074,1111222,195.923,18.0054,414.063,-69.527,23.9886,-141.01,7.4457,-30.869,-2.66533,-0.379822,0.025177,-0.582733,0.717926,-109.15,63.8,-31.6583,-7325,-28864
4080,1111228,212.341,17.8223,434.448,-68.2141,25.9442,-140.273,6.32119,-30.6968,-1.84707,-0.392487,0.0108337,-0.577057,0.716034,-107.758,64.4,-32.5667,-7317,-28865
4086,1111234,223.999,16.6626,453.857,-66.7749,27.9657,-139.427,5.30674,-29.9072,-1.20107,-0.405609,-0.00411987,-0.570801,0.713837,-106.258,65.0167,-33.5917,-7317,-28865
4092,1111240,235.168,8.54492,481.201,-65.2094,30.0146,-138.461,4.34492,-30.7063,0.397168,-0.418976,-0.0194092,-0.563965,0.711273,-104.617,65.6,-34.7083,-7317,-28865
4098,1111246,239.136,-2.74658,491.211,-61.6937,34.14,-136.049,4.39277,-29.8689,-0.693848,-0.446686,-0.050293,-0.548859,0.704681,-100.983,66.6083,-37.1417,-7317,-28865
4104,1111252,252.747,-14.7095,496.521,-59.6063,36.1285,-134.451,5.92402,-28.9789,1.53125,-0.461426,-0.065155,-0.539825,0.700958,-98.9667,66.9917,-38.4417,-7317,-28865
4110,1111258,258.667,-21.3623,496.338,-57.3486,38.0402,-132.693,6.2542,-31.4959,1.46904,-0.475983,-0.079895,-0.530243,0.696991,-97.0083,67.3083,-39.7083,-7317,-28865
4116,1111264,251.77,-22.3999,487.244,-55.0195,39.8529,-130.831,8.49365,-34.6302,0.200977,-0.490021,-0.0941772,-0.52063,0.692688,-94.9583,67.5583,-41.05,-7317,-28865
4122,1111270,262.085,-3.60107,439.941,-52.5861,41.5283,-128.897,7.49356,-33.4195,-0.47373,-0.503204,-0.108093,-0.510773,0.688538,-92.8333,67.725,-42.4583,-7317,-28865
4128,1111276,268.005,2.38037,401.917,-47.7081,44.4507,-125.31,6.16328,-20.5188,-6.53652,-0.52475,-0.135284,-0.491425,0.681702,-88.3917,67.75,-45.3583,-7317,-28865
4134,1111282,257.202,6.28662,368.53,-45.3516,45.6537,-123.629,7.07246,-14.0349,-9.86221,-0.533478,-0.147705,-0.482269,0.678894,-86.1333,67.5917,-46.9,-7317,-28865
4140,1111288,224.121,-8.78906,327.209,-43.1818,46.6205,-122.009,13.207,-5.49336,-14.7144,-0.54126,-0.15799,-0.473938,0.67627,-83.9917,67.4,-48.4167,-7317,-28865
4146,1111294,206.299,-23.9868,273.987,-41.2042,47.3071,-120.542,17.1691,8.37881,-29.1177,-0.547729,-0.16626,-0.466125,0.6745,-81.8417,67.075,-49.9667,-7317,-28865
4152,1111300,257.446,-51.9409,167.603,-39.5013,47.6862,-119.366,11.6279,18.2075,-38.4152,-0.552399,-0.172424,-0.458832,0.674133,-79.75,66.65,-51.5417,-7317,-28865
4158,1111306,182.983,-73.3643,49.0723,-36.568,47.6312,-117.988,-1.225,32.4338,10.513,-0.55603,-0.180756,-0.443481,0.67923,-75.7667,65.5917,-54.6917,-7317,-28865
