TimeSinceCollection,Timestamp,PlantarValue
1088,64160,161;320;317;132;188;429;480;99;306;299;273;35;221;324;38;42;149;230;25;57;250;120;184;145;165;321;349;357;433;393;24;281;305;342;591;515;14;4;4;242;104;137;79;149;166
1104,64176,127;279;283;111;160;350;425;90;266;257;220;27;186;274;33;34;136;209;22;47;229;117;176;146;159;306;348;355;450;400;25;287;322;358;621;539;16;6;4;262;116;138;80;151;167
1120,64192,91;235;246;101;124;281;371;76;230;211;169;28;161;244;30;28;128;187;19;41;215;103;161;143;156;302;339;351;461;414;22;294;334;386;638;561;16;5;4;268;125;140;79;148;164
1136,64208,87;199;226;85;104;231;330;68;197;180;131;27;149;202;25;25;109;170;18;40;195;90;144;129;155;299;336;357;471;415;24;295;344;412;658;579;17;5;5;273;121;138;77;146;160
1152,64224,78;162;207;74;82;186;294;57;169;170;110;27;135;186;25;20;91;142;13;33;178;74;120;111;151;296;331;358;474;424;23;298;352;422;677;594;21;4;5;274;124;134;72;140;152
1168,64240,64;153;178;68;82;162;256;58;134;153;98;26;127;172;22;16;74;121;8;29;160;66;105;91;132;283;300;348;469;427;21;293;350;422;698;601;20;4;4;274;131;127;63;129;145
1184,64256,55;141;152;56;66;142;204;53;106;122;85;25;110;154;19;13;65;95;8;20;135;56;95;100;105;256;262;321;460;414;15;277;345;425;699;602;23;5;5;282;139;117;58;119;134
1200,64272,40;122;120;48;52;110;155;53;87;98;68;22;103;132;14;10;60;77;10;14;105;52;69;96;81;228;232;297;432;410;11;267;341;421;693;608;24;4;4;282;138;114;53;110;120
1216,64288,37;105;102;30;38;83;136;52;75;80;48;22;93;120;18;8;58;66;10;10;88;44;51;90;70;202;212;288;415;398;9;263;353;436;713;608;24;4;4;301;133;109;55;111;120
1232,64304,37;99;99;27;35;78;128;47;73;75;45;22;93;109;17;8;52;63;8;6;62;45;39;83;77;186;200;275;415;412;11;269;393;478;726;588;27;6;5;351;159;108;60;117;129
1248,64320,30;87;97;19;33;72;122;51;64;69;40;24;90;103;13;8;49;62;3;5;47;39;25;70;67;171;178;256;383;389;10;297;414;477;754;620;30;6;6;402;194;107;59;119;131
1264,64336,28;76;82;18;31;64;107;48;57;65;33;21;77;95;19;8;45;62;3;7;35;42;19;61;70;145;131;229;355;382;10;302;428;474;764;625;28;15;7;456;228;99;56;111;132
1280,64352,20;72;74;16;24;60;92;45;45;54;28;22;69;78;24;8;41;51;3;6;29;45;9;49;68;110;99;195;332;366;9;275;397;470;750;609;32;17;6;466;218;89;47;99;111
1296,64368,17;68;59;14;23;49;82;43;31;50;25;24;65;72;24;5;35;41;3;6;33;52;3;50;75;87;77;148;298;346;7;243;356;436;729;600;37;23;14;465;190;75;37;78;80
1312,64384,10;59;53;10;20;45;69;42;22;38;20;26;62;72;25;8;32;41;3;6;24;61;3;40;78;73;62;95;257;300;10;166;284;387;683;576;37;25;29;483;183;72;29;62;74
1328,64400,8;55;42;9;19;44;59;42;12;38;12;26;54;73;24;8;27;33;3;5;23;62;3;20;74;54;45;77;244;257;10;136;209;346;616;520;32;27;34;492;178;61;24;58;67
