Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1190149,307,248,302,232,301,468,592,657,754,596,808,466,771,778,422,560,516,351,319,1048,1206,944,497,228,975,1660,1653,1411,1478,1103,994,1528,1604,1539,1882,1257,480,505,703,945,580,496,234,439,632,
1190165,260,185,265,171,220,368,511,563,699,529,743,419,732,730,384,557,514,342,302,1084,1242,970,522,253,1002,1723,1708,1484,1533,1164,1048,1589,1683,1621,1955,1309,523,575,781,1020,698,514,257,481,689,
1190181,211,128,223,120,164,277,434,480,597,464,671,389,706,677,346,557,509,322,286,1115,1273,990,534,280,1024,1784,1766,1546,1584,1223,1116,1651,1757,1712,2020,1375,559,653,849,1105,812,538,286,505,742,
1190197,162,78,179,89,132,196,373,409,517,402,596,355,668,619,295,555,498,306,267,1141,1303,1007,558,305,1050,1843,1832,1608,1637,1272,1169,1724,1863,1809,2110,1475,609,718,926,1214,931,552,306,548,812,
1190213,107,41,140,42,106,128,301,301,431,324,520,308,626,545,250,522,476,270,248,1160,1322,1014,562,327,1079,1902,1898,1670,1691,1311,1253,1807,1958,1906,2191,1552,673,821,1031,1333,1101,559,335,587,883,
1190229,66,14,104,26,79,76,223,188,361,243,428,263,569,486,191,473,436,228,235,1178,1320,1003,566,336,1107,1960,1955,1709,1741,1313,1355,1892,2047,2012,2276,1525,747,958,1174,1456,1257,588,354,605,952,
1190245,41,4,61,16,66,34,174,111,277,172,281,223,517,422,150,434,391,184,196,1192,1294,992,551,327,1130,2004,1994,1731,1774,1295,1442,1969,2130,2114,2363,1626,842,1077,1315,1590,1401,625,390,683,1061,
1190261,36,4,43,14,47,8,103,33,182,101,140,178,435,332,122,397,338,167,170,1155,1249,943,501,284,1149,2047,1996,1745,1786,1247,1545,2064,2206,2205,2452,1749,953,1202,1473,1730,1591,664,422,781,1180,
1190277,30,3,29,12,30,6,56,45,130,64,88,153,371,255,104,361,298,139,138,1072,1207,884,403,233,1172,2083,2010,1769,1797,1196,1608,2124,2271,2282,2528,1884,1044,1317,1614,1882,1749,729,478,941,1383,
1190293,25,3,24,12,19,4,30,70,104,49,76,120,306,201,92,271,226,65,90,945,1089,736,268,151,1174,2099,2010,1754,1790,1125,1593,2177,2340,2350,2585,1950,1160,1418,1728,2033,1889,797,582,1083,1582,
1190309,19,2,20,26,10,3,15,109,93,37,39,77,244,146,87,176,164,44,85,763,909,509,157,92,1493,2096,1965,1696,1750,1038,1619,2224,2397,2403,2636,1947,1253,1515,1819,2155,2038,871,695,1243,1802,
1190325,20,3,20,31,6,4,12,123,82,24,7,36,185,120,74,125,117,16,68,589,655,281,140,76,2056,2043,1870,1568,1674,933,1538,2246,2431,2431,2669,2016,1311,1596,1882,2235,2137,964,833,1398,2004,
1190341,21,3,20,32,6,4,8,136,87,24,7,22,146,106,65,63,58,6,46,457,505,150,104,37,1985,1940,1723,1329,1537,796,1540,2257,2441,2438,2684,2008,1348,1645,1926,2291,2222,1003,930,1531,2186,
1190357,18,4,25,30,6,3,8,147,95,32,8,16,129,99,64,16,8,3,10,352,402,70,56,31,1828,1797,1581,1093,1322,690,1398,2223,2413,2417,2673,2027,1356,1683,1931,2324,2300,1046,1007,1662,2358,
1190373,20,2,25,31,6,4,11,133,102,31,7,14,118,90,56,11,3,16,22,255,273,56,45,22,1631,1629,1470,928,1124,567,1218,2131,2353,2342,2614,1984,1336,1644,1911,2309,2329,1044,1069,1787,2487,
1190389,20,3,28,30,4,4,11,120,95,36,17,12,99,64,53,9,4,33,29,182,196,36,41,23,1411,1469,1337,762,949,496,1059,1940,2212,2188,2474,1869,1277,1546,1843,2273,2308,1027,1094,1892,2583,
1190405,22,3,29,30,3,4,9,114,109,37,39,10,79,46,46,9,3,27,24,138,129,21,24,50,1210,1324,1231,641,792,452,832,1647,1898,1873,2213,1622,1125,1300,1642,2178,2147,1014,1131,1988,2666,
1190421,28,3,30,33,2,4,9,119,145,44,92,9,58,28,41,8,3,18,4,106,89,17,7,45,1102,1282,1194,593,730,417,603,1343,1560,1557,1832,727,922,890,1380,1993,1766,970,1123,2034,2722,
1190437,26,0,33,36,2,4,9,124,159,48,98,9,49,22,42,8,4,16,4,64,69,20,12,37,1027,1222,1182,547,741,373,412,1054,1166,1251,1459,1036,740,572,941,1459,1261,941,1089,2025,2640,
1190453,29,4,33,35,3,4,8,132,165,54,85,9,46,15,44,8,4,13,4,37,49,20,11,4,949,1097,1122,493,667,331,226,749,929,712,957,768,560,252,396,804,514,922,880,1803,2324,
1190469,32,6,37,35,3,3,3,136,169,58,64,9,45,13,36,8,3,7,13,16,28,20,13,4,802,912,895,380,515,230,98,518,679,397,582,548,384,125,130,510,259,674,580,1229,1483,
1190485,30,7,37,33,3,4,4,130,163,52,54,8,45,11,36,8,3,8,13,7,10,17,4,4,652,614,597,207,343,147,37,366,423,202,394,413,233,77,104,424,70,341,323,738,760,
1190501,24,5,33,33,3,3,4,120,154,46,40,6,45,10,37,7,3,7,23,6,2,18,4,4,499,313,336,125,261,120,31,238,157,120,235,230,104,14,41,248,0,51,58,318,254,
1190517,18,1,24,31,0,4,4,123,111,29,16,11,55,33,42,9,3,4,25,7,1,10,5,4,195,130,164,54,147,59,16,137,9,91,105,70,53,5,32,123,0,1,6,80,6,
1190533,14,0,20,25,0,4,25,154,145,41,27,10,74,63,37,8,2,9,20,7,1,15,5,4,140,39,72,27,53,24,11,44,12,98,38,22,24,4,31,4,0,3,4,4,0,
1190549,19,0,23,27,1,3,36,177,174,57,41,10,67,66,33,8,1,10,20,7,1,14,5,4,122,20,48,20,49,19,14,33,3,66,33,29,9,3,20,4,0,2,7,3,0,
1190565,19,0,22,29,0,3,29,159,154,53,37,10,51,60,30,8,3,11,13,8,1,14,4,4,93,4,27,22,49,20,14,28,3,54,20,30,8,3,16,4,0,3,6,3,0,
1190581,14,0,21,28,0,4,24,145,140,45,33,10,43,64,30,8,3,11,10,7,0,13,4,4,87,4,23,22,54,22,15,24,3,55,24,41,4,4,8,4,1,0,6,3,1,
1190597,16,0,21,30,0,3,23,149,143,47,33,11,41,62,32,8,3,11,9,8,1,12,5,4,78,1,17,29,49,25,15,24,4,54,29,40,4,4,10,7,0,2,5,4,3,
1190613,20,0,23,31,0,3,29,153,149,53,36,11,39,57,29,8,2,10,9,10,1,12,4,4,69,0,14,28,42,17,14,23,3,54,29,36,4,3,4,10,0,3,3,6,0,
1190629,20,0,25,29,0,4,33,162,166,54,40,11,37,54,29,8,3,10,9,8,1,12,4,4,58,0,10,23,34,16,15,21,4,48,22,26,4,3,4,11,0,2,3,6,0,
1190645,27,0,27,30,0,4,37,174,185,62,43,9,35,58,29,8,2,8,9,6,1,10,4,4,61,1,9,21,29,17,12,20,2,47,20,20,4,3,4,14,0,3,3,6,0,
