Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1457333,43,4,83,20,71,55,244,94,316,238,431,168,539,470,168,339,353,157,135,899,1057,711,274,132,1016,1791,1754,1384,1400,858,1260,1772,1912,1800,2151,1480,590,762,1000,1332,984,534,249,454,841,
1457349,28,11,54,12,55,35,178,40,249,165,300,153,499,418,145,330,350,142,107,932,1098,733,283,147,1062,1877,1824,1442,1462,868,1376,1872,2028,1942,2249,1575,682,932,1177,1507,1189,561,308,525,944,
1457365,27,3,41,12,41,8,124,59,181,111,219,141,453,373,136,310,336,118,88,943,1127,725,276,160,1098,1947,1859,1513,1521,864,1505,1976,2125,2074,2342,1630,774,1074,1346,1676,1388,597,369,626,1069,
1457381,29,3,28,12,19,6,93,98,129,82,162,124,394,303,121,269,323,117,41,928,1135,695,217,154,1138,2004,1910,1577,1593,858,1613,2076,2217,2171,2437,1686,901,1242,1517,1836,1617,656,419,719,1245,
1457397,18,4,27,24,8,5,49,136,120,71,131,96,333,223,105,232,276,98,28,859,1065,618,152,139,1188,2043,1938,1591,1610,833,1712,2162,2305,2271,2522,1737,1044,1392,1658,1994,1814,735,498,893,1478,
1457413,18,9,28,30,7,4,29,171,100,54,88,73,290,181,103,193,207,72,16,772,951,468,124,101,1203,2056,1937,1574,1527,786,1460,2239,2380,2350,2591,1807,1184,1524,1783,2147,2024,866,637,1069,1745,
1457429,20,10,28,29,3,4,16,178,95,38,53,53,236,146,91,143,143,39,12,637,745,317,119,72,2111,2039,1902,1511,1462,732,1774,2300,2441,2412,2658,1884,1295,1638,1882,2264,2193,995,791,1269,2037,
1457445,21,10,29,29,4,1,8,170,86,30,21,44,176,120,70,92,103,9,29,527,588,195,78,47,2009,1954,1787,1281,1334,626,1719,2336,2489,2454,2709,1954,1380,1756,1936,2359,2346,1114,933,1467,2309,
1457461,22,9,29,28,4,4,5,157,86,37,19,33,150,107,70,38,42,5,25,397,482,125,42,33,1987,1869,1642,1039,1149,509,1586,2332,2493,2459,2720,1890,1421,1809,1960,2409,2474,1208,1055,1634,2508,
1457477,22,9,30,32,4,3,3,132,99,33,15,20,142,97,64,9,4,13,12,274,332,67,37,19,1844,1761,1548,917,947,402,1492,2288,2446,2414,2701,1891,1441,1823,1971,2430,2528,1255,1142,1765,2612,
1457493,29,10,33,37,5,4,4,120,113,39,26,14,125,70,47,8,4,32,13,196,213,40,40,21,1624,1635,1430,734,829,270,1297,2201,2364,2277,2610,1872,1437,1778,1958,2408,2433,1292,1211,1898,2725,
1457509,36,10,38,39,4,4,5,115,130,41,39,13,103,45,54,9,4,32,19,133,136,25,33,33,1399,1521,1303,611,761,277,1085,1997,2183,2052,2409,1662,1355,1616,1856,2339,2313,1288,1230,1968,2745,
1457525,41,8,40,42,4,4,8,111,140,44,87,10,87,49,47,8,3,20,24,84,86,21,18,66,1235,1397,1232,561,743,305,814,1654,1869,1720,2017,1285,1140,1324,1608,2164,2081,1231,1228,2034,2786,
1457541,45,8,42,41,3,3,7,116,151,51,96,9,80,39,40,9,4,23,26,49,62,24,25,29,1132,1270,1210,558,746,330,541,1269,1496,1295,1506,1085,855,831,1218,1803,1491,1052,1177,2024,2719,
1457557,44,8,44,38,3,4,8,126,157,56,95,10,83,42,41,8,4,17,27,21,52,21,15,6,1031,1136,1173,536,724,335,292,913,1094,922,1061,842,622,368,588,1004,678,1011,988,1750,2338,
1457573,45,8,45,34,2,3,9,128,157,57,82,11,73,37,41,8,3,9,27,16,35,22,15,4,891,966,1019,429,653,275,152,631,695,460,692,584,412,178,175,614,342,699,615,1228,1377,
1457589,44,9,46,31,3,4,7,128,153,54,70,9,68,29,34,7,4,14,22,6,2,20,8,4,725,745,684,207,373,142,49,427,364,241,470,391,223,100,135,481,107,276,264,689,662,
1457605,30,9,38,32,3,3,7,128,128,41,43,10,70,32,40,8,3,6,19,7,2,21,8,4,310,368,356,130,251,100,24,289,123,121,260,203,84,22,58,278,0,20,30,274,178,
1457621,17,0,28,26,0,2,8,126,97,24,7,12,90,64,42,8,3,8,26,6,2,11,5,4,207,153,120,36,93,37,12,96,29,92,74,33,58,4,23,77,0,3,3,70,1,
1457637,18,0,28,24,2,4,29,181,152,45,29,12,98,101,33,8,4,13,20,7,2,16,4,4,160,81,81,27,35,17,13,49,10,91,38,14,20,3,27,4,0,2,5,4,0,
1457653,20,1,29,29,4,3,36,183,156,52,35,11,90,96,26,8,3,14,17,8,3,15,4,4,141,26,54,24,33,16,12,37,3,71,28,12,10,3,16,4,0,2,5,3,0,
1457669,19,0,30,30,0,3,20,152,120,43,32,11,57,83,26,6,3,11,16,8,1,15,4,4,116,22,33,26,41,12,13,32,3,59,19,29,11,3,17,4,1,2,5,3,0,
1457685,18,1,29,29,0,3,17,140,107,39,27,11,49,81,20,8,3,12,16,8,2,16,4,8,93,1,13,27,49,13,14,29,3,54,20,30,5,3,14,6,1,2,5,4,0,
