Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
469761,45,0,41,29,1,16,61,151,206,64,30,10,6,48,21,8,2,8,16,7,1,4,4,4,16,0,6,24,37,27,8,20,2,58,4,21,4,5,4,20,1,5,3,5,1,
469777,47,0,48,34,4,19,65,158,215,70,37,9,4,47,20,8,2,8,16,7,1,4,3,4,22,0,4,29,43,26,8,20,2,58,4,13,4,6,4,24,0,5,3,4,8,
469793,46,0,49,33,4,18,68,163,219,73,38,9,4,48,19,8,1,7,16,7,2,3,4,4,25,1,4,32,43,25,10,16,2,55,12,8,4,5,4,23,0,5,2,5,7,
469809,47,0,49,27,4,17,66,164,219,72,41,12,3,50,20,8,1,7,15,6,1,3,3,4,33,1,3,30,45,30,9,16,2,55,18,6,4,4,4,19,0,5,3,4,9,
469825,48,0,51,27,10,18,66,167,221,73,41,9,2,53,16,8,1,7,15,6,1,3,3,3,32,1,6,30,44,30,11,15,2,53,7,8,4,5,4,16,0,7,2,5,10,
469841,45,0,51,29,16,18,64,164,223,77,41,11,3,53,21,8,1,3,15,7,1,4,6,4,20,0,8,29,41,31,9,11,3,51,4,5,4,4,4,16,0,5,3,5,11,
469857,45,0,51,29,20,19,60,165,229,82,41,9,4,53,23,8,2,4,15,7,1,3,4,4,16,0,8,29,42,29,8,5,3,52,16,6,4,0,4,25,1,5,3,4,16,
469873,45,1,51,29,17,18,62,167,232,83,42,10,7,56,24,9,2,4,15,6,1,4,4,4,26,2,7,26,39,30,10,16,2,48,4,4,4,3,4,35,12,2,3,4,28,
469889,44,0,42,29,2,15,58,167,232,82,42,15,8,58,20,8,2,3,16,7,1,4,4,4,35,4,8,24,37,28,6,16,2,49,8,6,4,3,4,45,32,2,3,8,49,
469905,39,0,35,29,6,14,56,169,229,82,40,8,8,60,20,8,2,3,16,7,1,5,4,4,36,5,10,22,41,26,11,16,2,52,10,8,4,3,4,58,49,1,3,27,59,
469921,36,0,33,28,1,12,48,174,228,78,33,10,11,64,20,8,2,3,14,7,1,4,4,4,39,6,9,24,41,23,11,16,3,53,8,9,5,3,4,62,49,1,4,38,64,
469937,29,0,28,25,0,8,33,176,209,70,29,11,12,65,17,8,3,4,12,8,1,2,4,4,43,12,9,27,38,23,12,16,2,50,8,7,4,3,4,63,53,2,3,39,63,
469953,21,0,28,26,1,3,29,180,203,65,25,11,10,70,14,8,2,4,11,7,2,6,4,4,64,25,16,27,39,23,12,17,3,45,8,4,5,3,4,53,45,1,0,30,56,
469969,22,0,27,27,0,3,26,178,211,68,27,9,27,74,12,8,3,3,11,10,2,4,4,4,87,35,25,28,41,29,11,16,2,45,10,0,7,4,4,40,20,4,3,7,39,
469985,54,1,53,41,45,25,66,187,275,92,40,11,52,71,9,8,3,3,9,9,9,4,4,4,107,53,43,29,45,31,12,20,2,43,10,0,6,4,4,29,0,4,3,6,15,
470001,713,597,565,171,232,206,435,236,440,248,206,15,87,62,20,9,3,3,20,13,3,6,4,4,147,66,52,15,39,29,12,29,3,38,9,0,8,3,4,16,0,3,2,6,0,
470017,1937,1767,1445,1371,1529,1676,1582,1269,1328,1206,1151,178,381,273,154,64,4,16,25,120,139,40,12,3,319,286,184,34,40,18,96,83,8,27,9,0,9,3,3,24,0,3,2,4,0,
470033,1981,1841,1615,1607,1832,1972,2014,1604,1753,1773,1769,729,1037,1102,686,379,292,190,367,492,615,233,186,144,591,903,829,175,174,0,331,480,224,151,93,98,61,22,5,137,9,55,10,11,55,
470049,1597,1586,1411,1474,1720,1890,1936,1600,1745,1787,1838,924,1202,1264,920,723,671,679,657,1125,1278,1027,682,532,907,1509,1526,1245,1304,891,870,1088,1112,1041,1284,778,251,175,223,480,270,266,91,235,398,
470065,1285,1293,1128,1277,1538,1722,1739,1531,1685,1721,1781,967,1243,1289,983,953,961,920,827,1425,1596,1425,1084,896,1140,1885,1849,1695,1771,1484,1463,1587,1672,1665,1901,1270,563,514,780,1125,1049,464,215,426,783,
470081,1094,1103,955,1198,1405,1592,1588,1515,1641,1666,1724,1034,1261,1304,1024,1077,1063,1006,934,1627,1806,1629,1310,1115,1293,2127,2109,1946,2015,1726,1786,1940,2043,2038,2229,1615,873,899,1227,1641,1507,623,385,669,1150,
