Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
1815225,-3.49316,-17.1069,-1.51211,-70.7959,68.4943,-120.125,-165.955,-142.761,29.0527,0.613617,0.16571,0.64447,-0.424896,-13074,32016,5095,-2868,-29402
1815231,-3.68457,-20.6958,-0.0143555,-70.0049,68.2471,-118.29,-181.58,-148.438,28.7476,0.618713,0.1586,0.643829,-0.421173,4591,11024,-6426,-2868,-29402
1815237,-3.34482,-23.4808,1.56953,-69.2853,67.9944,-116.477,-190.613,-149.658,29.8462,0.623993,0.15094,0.64328,-0.417053,19951,-7665,-18202,-2868,-29402
1815243,-3.096,-26.5815,2.65098,-68.5767,67.7252,-114.686,-189.636,-151.062,29.9072,0.629242,0.143066,0.642822,-0.412598,32495,-23537,-30490,-2868,-29402
1815249,-0.574219,-30.5676,4.03867,-66.9672,67.1045,-111.275,-136.353,-150.94,20.6299,0.639435,0.127655,0.641266,-0.404297,-22033,28175,23014,-2868,-29402
1815255,1.18193,-29.8402,3.91904,-66.0333,66.7145,-109.803,-84.6558,-144.714,7.8125,0.643982,0.121002,0.639709,-0.401611,-6673,7439,-3867,-2868,-29402
1815261,2.79453,-27.8065,3.66543,-65.0171,66.2421,-108.583,-21.8506,-136.047,-11.7188,0.647797,0.11557,0.637421,-0.400726,-785,-242,-16411,-2868,-29402
1815267,4.17266,-25.1938,2.68926,-63.9679,65.6763,-107.661,38.208,-126.404,-35.9497,0.650635,0.111481,0.634399,-0.402069,4080,-6898,-28699,-2868,-29402
1815273,5.50293,-21.6241,3.07207,-62.9352,65.0061,-107.062,96.2524,-113.892,-62.439,0.652435,0.108612,0.630707,-0.405731,7664,-12274,24805,-2868,-29402
1815279,6.78057,-14.633,3.53145,-61.3257,63.4351,-106.913,158.264,-80.6274,-111.877,0.652588,0.105804,0.62204,-0.419373,9200,-17138,11749,-2868,-29402
1815285,7.4792,-11.8576,2.93809,-60.8203,62.5616,-107.309,170.776,-62.8052,-133.362,0.651031,0.105011,0.617767,-0.428192,7920,-24818,-21020,-2868,-29402
1815291,7.98164,-8.96738,2.21553,-60.5786,61.6663,-107.996,169.312,-41.9922,-151.062,0.648468,0.104309,0.6138,-0.437866,4848,-27634,25316,-2868,-29402
1815297,7.81416,-5.60342,0.904395,-60.6061,60.7489,-108.924,157.654,-22.0337,-166.87,0.644928,0.103455,0.610474,-0.447815,1264,-29938,7140,-2868,-29402
1815303,7.63232,-2.68926,-0.636426,-60.8972,59.8041,-110.028,133.911,-6.7749,-180.847,0.640503,0.102234,0.607941,-0.457794,-2577,-30962,-12061,-2868,-29402
1815309,7.15859,0.636426,-4.18223,-62.276,57.8046,-112.687,75.0122,21.9116,-211.914,0.629669,0.0973511,0.605652,-0.476562,-7441,-29938,-30493,-2868,-29402
1815315,6.04365,1.01924,-5.83311,-63.2977,56.7279,-114.148,43.5181,30.5176,-225.952,0.62326,0.0934448,0.606049,-0.485199,-19729,-23538,3299,-2868,-29402
1815321,5.37852,1.26807,-6.82842,-64.4843,55.5963,-115.615,9.09424,34.8511,-237.427,0.616364,0.088501,0.607361,-0.493256,-27665,-17650,-11550,-2868,-29402
1815327,3.70371,0.334961,-7.59883,-65.7861,54.3823,-117.054,-20.6909,34.9731,-252.441,0.609131,0.0823669,0.609497,-0.50058,28911,-10226,-24350,-2868,-29402
1815333,2.28252,0.0861328,-7.98643,-67.132,53.0804,-118.394,-47.9736,27.2217,-266.235,0.601562,0.0750732,0.612305,-0.507385,19695,-2290,28898,-2868,-29402
1815339,1.20107,-1.3877,-7.54141,-69.8895,50.1691,-120.729,-97.7783,10.1318,-296.753,0.586151,0.0565796,0.618988,-0.519592,495,20495,7394,-2868,-29402
1815345,0.459375,-2.94766,-7.2543,-71.2463,48.5541,-121.69,-117.004,-4.82178,-313.11,0.578156,0.0455322,0.622742,-0.525116,-10258,-30449,-543,-2868,-29402
1815351,0.239258,-4.89043,-6.79492,-72.5098,46.8402,-122.481,-127.747,-21.7896,-327.82,0.570099,0.0332336,0.626465,-0.530396,-22034,-13041,-6431,-2868,-29402
1815357,0.349316,-6.81406,-5.67998,-73.7018,45.0439,-123.146,-133.911,-32.1655,-339.294,0.562042,0.0198669,0.629913,-0.535553,29166,7440,-8735,-2868,-29402
1815363,0.129199,-8.7042,-4.65117,-74.8004,43.1927,-123.673,-136.719,-44.0063,-347.839,0.553864,0.00582886,0.633087,-0.540619,14830,28432,-10015,-2851,-29404
1815369,-0.0669922,-11.0585,-2.85195,-76.7065,39.397,-124.426,-128.662,-59.1431,-356.384,0.537415,-0.0235596,0.638214,-0.550629,-21523,13073,-9247,-2851,-29404
1815375,-0.220117,-10.8145,-2.00498,-77.536,37.4579,-124.662,-126.526,-66.2231,-360.291,0.529175,-0.0384827,0.640045,-0.555634,21997,-24303,-6943,-2843,-29405
1815381,0.593359,-10.6039,-1.2585,-78.3215,35.5078,-124.843,-125.916,-68.7256,-363.831,0.520935,-0.0535889,0.641418,-0.560547,-2068,5394,-2591,-2843,-29405
1815387,0.933105,-10.2211,-0.655566,-79.0906,33.5413,-124.991,-128.296,-69.0308,-367.798,0.512512,-0.0687866,0.642517,-0.565369,-28436,-29422,3810,-2843,-29405
1815393,2.18203,-10.245,-0.196191,-79.8596,31.5637,-125.123,-131.714,-66.6504,-371.521,0.503876,-0.0841064,0.643433,-0.570007,8172,2579,13026,-2843,-29405
1815399,4.11523,-10.9867,0.708203,-81.4746,27.5757,-125.42,-141.052,-49.0723,-378.54,0.485535,-0.114838,0.645081,-0.578644,13547,532,31970,-2843,-29405
1815405,4.71816,-11.6279,0.91875,-82.3315,25.5762,-125.623,-145.996,-35.4004,-380.737,0.475586,-0.130066,0.646027,-0.582642,-19990,-32236,-22558,-2843,-29405
1815411,4.57461,-12.4127,0.942676,-83.2214,23.5767,-125.854,-152.405,-23.0713,-382.69,0.465027,-0.14505,0.647095,-0.586395,9706,1045,-10270,-2843,-29405
1815417,4.83779,-13.8195,1.08623,-84.1388,21.5881,-126.107,-157.227,-10.5591,-382.812,0.453888,-0.159821,0.648346,-0.589905,-27927,-30443,2531,-2843,-29405
1815423,4.30664,-14.901,1.1293,-85.0671,19.6051,-126.414,-158.875,6.5918,-382.69,0.442261,-0.174286,0.649689,-0.59314,-2328,3606,16867,-2843,-29405
1815429,1.82314,-16.8485,1.81357,-86.9458,15.672,-127.112,-162.048,32.8369,-380.432,0.417267,-0.201782,0.65274,-0.599152,24552,-30186,32227,-2843,-29405
1815435,-0.14834,-17.4754,1.89014,-87.8687,13.7219,-127.485,-162.659,44.0674,-378.784,0.404114,-0.214874,0.654297,-0.601898,4839,32279,3044,-2843,-29405
1815441,-2.6749,-18.0879,1.97627,-88.775,11.7883,-127.853,-162.903,51.6968,-377.014,0.390625,-0.227539,0.655853,-0.604492,24550,-3049,25316,-2843,-29405
1815447,-5.40244,-18.6095,2.4835,-89.6539,9.86023,-128.205,-160.767,56.3965,-376.953,0.376923,-0.239838,0.657257,-0.606873,-24091,26136,-16412,-2843,-29405
1815453,-8.23525,-18.375,3.36396,-90.4944,7.92664,-128.551,-156.799,63.0493,-380.127,0.363098,-0.251862,0.658447,-0.609131,-8988,-11752,8933,-2843,-29405
1815459,-13.8291,-17.0208,5.24932,-92.0819,3.94409,-129.122,-152.588,62.2559,-400.024,0.334778,-0.275391,0.659882,-0.613617,7652,13337,-32539,-2843,-29405
1815465,-16.0207,-16.748,6.30205,-92.8125,1.88416,-129.331,-147.766,60.5469,-412.476,0.320343,-0.287384,0.659912,-0.615784,-30238,-7399,18662,-2843,-29405
1815471,-18.3606,-16.6811,7.49356,-93.4991,-0.20874,-129.507,-139.954,61.2793,-422.729,0.305725,-0.299561,0.659363,-0.617981,-19487,12826,-19738,-2843,-29405
1815477,-20.9829,-17.1069,8.68506,-94.1089,-2.31812,-129.666,-127.625,63.7207,-428.101,0.290955,-0.311768,0.658234,-0.62027,-10784,31258,8679,-2843,-29405
1815483,-24.2225,-17.3271,9.72822,-94.6307,-4.40552,-129.814,-112.793,66.2842,-426.758,0.276215,-0.3237,0.656494,-0.622772,-4641,-17894,-29465,-2843,-29405
1815489,-31.5964,-17.3127,10.8479,-95.3943,-8.3551,-130.139,-79.7729,71.7163,-399.963,0.247498,-0.345703,0.651367,-0.628357,6878,7707,23016,-2843,-29405
1815495,-35.9413,-16.9538,10.4604,-95.636,-10.1404,-130.331,-63.7207,73.9746,-375.244,0.234009,-0.355347,0.648224,-0.631378,11485,16667,-18456,-2843,-29405
1815501,-40.803,-16.0303,9.4124,-95.8063,-11.7609,-130.529,-50.5981,72.3877,-345.581,0.221436,-0.363861,0.644928,-0.63446,14300,22555,5609,-2843,-29405
1815507,-45.2341,-14.9345,7.94336,-95.9106,-13.1891,-130.704,-38.5742,64.0869,-310.669,0.20993,-0.371216,0.641602,-0.637451,16091,25115,28649,-2843,-29405
1815513,-48.6603,-13.0778,6.57959,-95.9656,-14.4031,-130.842,-28.1372,51.6968,-271.362,0.19989,-0.377563,0.638397,-0.640198,17370,25371,-15895,-2843,-29405
1815519,-63.6378,-29.4048,14.1976,-96.048,-15.8862,-131.017,1.77002,20.874,-140.015,0.184357,-0.387146,0.633636,-0.643829,18393,23579,2282,-2843,-29405
1815525,-55.46,-11.092,4.99092,-95.8282,-16.0181,-130.82,45.6543,-36.5601,-68.4814,0.18103,-0.389313,0.631714,-0.645355,29399,16155,-31510,-2843,-29405
1815531,-48.2152,1.55518,5.83789,-95.5536,-15.8917,-130.677,53.1006,-31.4941,-18.3105,0.182098,-0.390686,0.629364,-0.646515,-26666,10523,-18454,-2843,-29405
1815537,-49.3732,5.9001,7.7041,-95.3174,-15.5566,-130.638,38.9404,-16.9678,25.0244,0.184601,-0.390442,0.627747,-0.647552,-13099,4379,-5910,-2843,-29405
1815543,-47.6889,3.88076,8.22568,-95.1965,-14.9634,-130.567,16.6626,-27.771,74.0967,0.187714,-0.388611,0.62735,-0.648102,4309,-998,6123,-2843,-29405
