Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1935413,23,8,7,19,7,3,14,11,74,17,6,15,186,131,84,85,53,23,66,449,489,216,87,66,1950,2023,1886,1525,1585,916,1491,2207,2386,2477,2667,2068,1500,1685,2131,2361,2520,1164,1168,1702,2277,
1935429,24,9,8,20,5,3,8,35,53,16,5,13,153,109,78,9,7,16,42,117,246,82,49,24,1500,1615,1399,817,1087,510,1045,1936,2142,2257,2461,1936,1330,1450,1968,2211,2427,1082,1118,1736,2359,
1935445,35,9,7,29,4,3,5,66,61,24,6,12,126,76,40,11,8,11,25,39,135,8,33,49,1110,1220,1044,547,737,282,678,1430,1598,1818,2021,1198,1122,1133,1653,1930,2248,957,1030,1691,2358,
1935461,38,9,7,30,3,3,3,71,71,23,45,9,103,51,58,8,4,14,14,8,109,7,49,13,861,1007,916,385,573,296,302,863,960,1215,1493,983,730,666,1223,1397,1720,795,890,1566,2247,
1935477,37,10,6,33,1,3,4,88,92,24,38,9,95,41,54,9,3,12,11,8,72,5,48,6,714,823,801,334,539,270,90,515,634,771,1040,704,481,239,445,617,892,696,691,1151,1918,
1935493,40,9,6,34,3,2,3,91,93,31,32,9,86,39,54,9,3,17,16,7,49,9,27,4,590,630,641,225,421,182,18,287,566,406,611,509,271,92,144,328,320,372,347,948,936,
1935509,34,10,6,33,3,2,4,93,87,31,23,10,78,40,56,9,3,16,19,7,15,8,15,4,450,350,456,132,238,87,15,190,376,230,393,397,110,38,71,237,136,64,95,495,367,
1935525,26,4,6,18,3,2,3,86,69,26,15,11,82,55,55,8,3,10,27,7,2,8,12,4,190,201,330,69,177,21,14,99,107,116,228,104,60,16,54,149,1,6,17,209,91,
1935541,16,0,5,18,0,3,7,77,51,22,8,12,102,72,56,8,3,13,33,6,1,12,6,4,131,119,247,33,106,10,12,36,4,76,128,103,30,3,34,103,0,2,4,52,5,
1935557,23,0,4,21,1,4,5,66,44,12,6,16,114,84,43,11,3,8,30,7,1,12,4,4,95,35,151,28,70,0,11,15,4,93,54,29,4,3,20,10,0,2,6,4,1,
