Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1234613,20,1,20,29,0,4,24,172,157,55,33,10,20,75,19,8,3,8,11,7,1,6,4,4,83,15,37,29,36,22,8,24,4,52,20,11,6,3,4,49,0,1,3,5,2,
1234629,19,0,19,30,0,3,20,177,145,48,29,12,21,76,17,8,3,8,10,7,1,6,4,4,85,16,40,32,39,21,13,22,4,51,18,12,6,4,4,51,0,3,2,5,0,
1234645,19,0,19,29,0,3,16,179,141,42,25,11,18,78,16,8,2,8,10,7,1,6,4,4,74,14,38,29,38,21,11,22,3,53,6,12,5,4,6,51,0,2,2,5,0,
1234661,18,0,18,30,0,4,12,178,130,33,23,10,13,78,16,8,3,7,10,7,0,6,4,4,73,9,35,31,34,20,13,20,3,56,13,12,5,4,4,52,0,2,2,4,0,
1234677,17,0,16,29,0,3,12,174,124,29,20,11,13,82,16,8,3,8,17,8,1,6,4,3,74,6,34,28,34,17,12,18,3,47,26,13,4,4,4,52,1,2,2,5,1,
1234693,17,0,16,27,0,4,8,175,128,32,20,11,15,86,16,8,3,8,12,6,1,6,4,4,92,17,33,33,37,18,12,20,3,48,32,12,5,3,4,53,0,2,3,5,0,
1234709,16,0,16,27,0,4,8,172,129,33,16,12,22,92,16,8,3,8,12,8,1,5,5,4,234,29,40,30,39,15,13,22,3,50,34,12,4,4,4,53,0,2,2,4,0,
1234725,16,0,16,29,0,4,8,174,133,35,14,11,25,99,18,8,3,8,10,10,1,5,4,4,274,45,48,37,42,13,14,21,3,41,29,15,6,4,4,53,1,2,3,5,0,
1234741,16,0,17,28,0,4,11,176,140,41,10,11,25,99,19,8,3,8,12,8,1,6,4,4,277,49,53,37,51,17,14,20,4,40,24,20,4,4,4,48,0,3,2,4,1,
1234757,27,0,23,24,0,8,32,175,196,64,25,10,24,98,17,9,3,8,12,7,1,7,4,4,248,44,42,28,41,22,13,17,3,42,23,8,6,3,4,40,0,2,3,5,0,
1234773,293,166,236,49,145,82,178,225,389,161,174,11,49,110,29,8,3,9,29,6,1,4,4,4,222,37,30,20,39,26,15,14,3,35,9,4,7,2,4,40,0,2,2,6,1,
1234789,1151,1168,991,395,567,706,906,322,606,494,617,13,87,95,49,8,3,9,33,7,0,5,4,4,176,21,15,12,32,19,19,8,3,35,14,4,5,3,4,40,0,1,2,5,0,
1234805,1509,1530,1275,741,919,1144,1218,403,755,671,820,13,104,74,67,8,3,4,42,6,1,3,5,4,182,19,12,12,19,15,23,20,6,35,16,1,6,4,4,36,0,2,3,6,0,
1234821,1892,1817,1596,1099,1344,1517,1486,754,1027,888,1111,27,176,134,95,9,3,4,54,6,3,2,5,4,240,31,34,18,19,13,19,27,4,33,16,2,8,3,4,37,0,2,3,4,0,
1234837,2112,1928,1782,1434,1749,1824,1803,1175,1378,1168,1343,145,443,393,183,16,4,4,58,8,1,3,4,2,301,53,59,16,17,5,20,46,7,33,17,4,9,0,4,35,0,2,2,5,0,
1234853,2037,1841,1724,1611,1880,1957,1981,1322,1568,1427,1392,339,642,592,294,49,11,17,172,45,40,6,8,4,312,182,82,31,11,0,24,101,8,31,19,0,10,3,3,40,0,4,4,5,0,
1234869,1969,1766,1671,1755,1952,2047,2128,1490,1714,1620,1606,476,808,775,451,148,107,41,241,170,241,95,26,30,433,481,365,39,86,0,163,334,83,71,16,48,27,8,4,74,1,51,11,4,1,
1234885,1887,1693,1631,1784,1973,2088,2181,1533,1746,1695,1689,545,869,842,527,248,197,147,294,327,410,226,141,55,499,726,625,75,198,1,277,473,203,160,210,245,45,13,4,181,0,78,14,4,0,
1234901,1870,1660,1607,1807,1960,2047,2180,1598,1814,1732,1793,629,954,951,634,331,299,290,339,496,609,407,165,177,568,922,809,230,485,58,383,584,325,286,493,431,63,33,28,225,23,111,22,24,1,
1234917,1883,1668,1615,1826,1985,2068,2178,1641,1837,1727,1807,701,1040,1045,719,404,377,348,350,613,741,510,231,156,625,1048,950,360,615,129,445,688,464,377,630,499,98,42,53,281,28,134,29,49,1,
1234933,1894,1676,1620,1834,2006,2082,2191,1663,1863,1744,1822,771,1095,1106,758,470,453,405,373,708,840,619,270,143,672,1121,1045,472,721,194,497,751,576,472,743,559,114,51,77,305,33,148,42,62,10,
1234949,1873,1660,1600,1816,1996,2077,2182,1661,1873,1757,1834,812,1128,1125,780,524,507,449,385,790,920,700,319,148,713,1194,1115,597,819,302,556,839,679,555,878,641,132,76,120,339,49,161,55,87,37,
1234965,1816,1610,1546,1756,1951,2037,2131,1620,1857,1735,1801,821,1131,1115,784,563,529,461,396,841,974,753,344,156,748,1247,1197,716,895,432,618,898,762,631,1012,704,149,89,168,369,67,186,58,114,76,
1234981,1718,1549,1470,1672,1878,1961,2051,1569,1821,1691,1755,788,1107,1098,764,562,530,458,386,856,999,768,352,156,766,1275,1233,783,930,506,645,941,825,695,1084,756,160,99,206,393,74,199,63,146,109,
1234997,1608,1472,1369,1564,1786,1883,1948,1499,1759,1633,1687,739,1082,1075,726,539,517,439,377,843,993,763,339,137,768,1276,1237,804,942,534,657,957,845,716,1125,787,174,105,219,409,76,213,66,162,124,
1235013,1478,1373,1245,1442,1686,1786,1826,1407,1666,1554,1597,691,1040,1038,684,513,489,407,362,820,968,730,302,119,762,1266,1229,804,944,541,660,970,851,729,1136,801,182,108,228,416,84,230,70,169,141,
1235029,1336,1262,1106,1291,1551,1672,1708,1326,1585,1448,1501,642,1004,1000,644,488,459,377,350,797,945,700,278,98,766,1258,1222,808,947,547,664,982,866,740,1149,820,188,115,239,422,87,245,82,171,155,
1235045,1156,1122,943,1111,1393,1546,1566,1235,1484,1327,1397,599,958,963,599,476,439,360,328,782,928,679,260,90,761,1254,1222,828,957,556,671,1002,894,770,1181,836,196,116,259,428,90,261,87,178,181,
1235061,951,961,795,941,1172,1355,1382,1134,1343,1160,1264,559,909,929,567,467,427,344,323,778,933,675,254,95,764,1258,1243,872,985,596,681,1031,929,828,1245,865,206,130,274,451,98,285,106,195,215,
1235077,780,800,700,785,924,1153,1268,1039,1212,1063,1169,530,880,891,545,462,422,339,317,782,950,691,257,99,769,1272,1281,932,1032,671,692,1061,987,899,1315,910,219,146,300,485,111,308,114,217,248,
1235093,642,655,606,686,783,1015,1161,957,1081,945,1083,500,854,860,519,454,416,325,314,792,970,700,265,105,777,1294,1328,994,1090,738,685,1101,1047,977,1396,962,231,164,334,506,137,345,125,243,292,
1235109,533,552,518,545,634,887,1036,874,972,825,1025,464,830,831,500,461,424,319,307,820,996,712,278,116,794,1345,1371,1068,1148,821,709,1169,1144,1066,1488,1014,256,201,367,546,160,385,144,270,355,
1235125,451,447,435,441,509,764,932,791,902,775,979,433,812,801,473,468,434,313,307,854,1040,746,305,132,819,1406,1444,1177,1222,899,767,1243,1248,1161,1612,1083,294,237,436,622,210,414,178,294,422,
1235141,385,345,360,331,394,637,829,714,812,699,926,400,783,763,448,473,454,304,300,895,1083,776,327,156,865,1483,1520,1270,1333,998,842,1330,1368,1271,1725,1159,353,318,530,717,311,451,203,315,501,
1235157,324,257,306,232,324,520,716,620,737,644,871,373,755,728,423,477,464,304,295,955,1133,808,370,176,902,1571,1590,1359,1410,1089,895,1417,1484,1413,1844,1267,431,423,633,843,438,489,232,335,587,
1235173,269,193,271,169,253,406,613,526,656,565,820,337,733,695,388,492,468,299,289,1002,1172,855,428,214,942,1642,1654,1442,1497,1183,967,1502,1589,1543,1955,1375,479,511,721,976,606,521,255,371,666,
1235189,218,135,238,115,188,295,528,444,566,491,750,321,699,650,348,501,476,295,278,1057,1202,899,466,252,982,1720,1726,1528,1564,1221,1038,1591,1699,1664,2050,1396,547,608,823,1094,781,539,283,412,740,
1235205,143,70,178,70,148,186,413,330,460,406,642,288,660,592,294,487,464,271,258,1103,1225,925,488,273,1013,1797,1787,1595,1624,1245,1118,1677,1819,1790,2148,1507,612,727,939,1222,932,563,317,455,784,
1235221,103,26,135,34,116,107,315,209,391,310,542,249,597,530,242,464,441,227,230,1123,1239,924,491,275,1042,1867,1853,1648,1664,1264,1217,1774,1935,1894,2233,1612,675,833,1045,1373,1073,596,337,499,854,
1235237,51,8,89,18,77,61,226,132,326,214,410,213,526,463,181,423,401,190,211,1115,1225,907,491,282,1075,1927,1922,1677,1716,1270,1322,1862,2027,2008,2330,1711,750,978,1200,1514,1252,623,368,559,939,
1235253,42,4,46,16,61,23,154,54,229,136,256,171,463,377,133,377,348,167,178,1076,1195,883,464,270,1102,1980,1964,1699,1755,1243,1425,1956,2124,2123,2412,1794,859,1123,1357,1670,1447,652,390,642,1089,
1235269,33,3,38,12,40,6,93,34,151,73,132,138,389,302,109,327,301,146,137,1021,1186,849,408,245,1123,2020,1968,1724,1774,1203,1488,2048,2208,2215,2506,1878,978,1251,1507,1796,1628,701,433,721,1209,
1235285,29,3,25,12,29,5,49,72,119,64,106,110,330,232,98,248,238,83,97,916,1111,762,294,190,1141,2051,1991,1753,1797,1152,1570,2122,2280,2289,2581,1968,1087,1363,1658,1952,1801,779,491,882,1401,
1235301,20,3,20,29,14,5,32,129,100,53,79,78,267,169,91,182,192,57,87,771,953,581,189,116,1167,2064,1979,1718,1775,1093,1584,2176,2351,2357,2640,1965,1215,1471,1790,2104,1978,861,605,1016,1621,
1235317,22,3,20,33,5,4,14,147,92,35,43,41,212,136,86,136,152,22,73,623,742,360,145,79,1148,2035,1913,1619,1708,1001,1201,2216,2399,2409,2694,2055,1317,1599,1884,2226,2130,971,743,1203,1869,
1235333,22,4,20,31,8,4,6,151,91,26,8,27,170,116,79,78,91,8,54,472,544,203,125,52,1972,1966,1800,1459,1632,887,1524,2238,2423,2429,2716,2043,1360,1644,1923,2275,2233,1036,833,1333,2066,
1235349,20,2,20,34,8,4,8,144,92,25,7,18,143,107,70,20,25,4,41,345,431,99,81,33,1842,1849,1620,1146,1457,738,1421,2236,2409,2417,2717,2112,1394,1670,1942,2309,2334,1075,947,1434,2246,
1235365,20,3,22,33,5,3,9,136,90,29,7,13,129,96,68,9,4,4,27,235,323,32,45,34,1717,1691,1480,942,1225,650,1298,2186,2363,2371,2679,2061,1403,1676,1927,2304,2383,1112,1015,1558,2375,
1235381,22,3,27,33,3,4,11,126,93,31,8,12,114,95,53,11,4,20,25,174,225,52,53,21,1522,1528,1356,782,1045,493,1117,2042,2267,2214,2519,2001,1373,1612,1888,2274,2384,1137,1063,1641,2444,
1235397,20,2,29,30,2,3,10,119,109,36,19,11,89,58,45,8,3,29,27,122,124,25,36,33,1293,1354,1236,648,881,447,919,1791,2031,1995,2338,1709,1266,1481,1712,2186,2314,1148,1091,1724,2557,
1235413,29,2,31,29,2,3,11,113,145,42,80,10,67,34,49,8,4,29,20,88,83,20,19,53,1132,1252,1169,570,786,446,665,1455,1713,1716,2078,1521,1035,1174,1541,2011,2084,1127,1095,1810,2619,
1235429,30,3,32,34,1,3,8,120,163,49,98,9,52,24,45,8,3,16,6,51,51,19,10,33,1022,1190,1149,517,779,420,459,1159,1372,1398,1750,1155,831,841,1185,1662,1714,1029,1082,1828,2628,
1235445,33,3,34,37,1,4,8,128,170,58,92,10,52,13,41,8,3,14,6,24,37,20,19,23,940,1087,1091,485,736,406,268,844,1007,1094,1421,958,667,460,672,991,999,951,927,1714,2497,
