Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1370613,32,0,35,35,2,4,37,186,194,65,45,11,20,64,23,8,3,9,8,7,1,10,0,4,24,1,11,22,33,19,13,4,3,58,22,10,5,4,4,27,1,3,2,5,1,
1370629,32,0,36,35,2,4,36,192,193,66,45,9,19,64,23,7,3,10,9,6,1,8,4,4,24,1,4,23,30,18,9,1,2,59,21,16,4,3,4,27,0,2,2,5,1,
1370645,33,1,35,37,2,3,36,191,187,66,46,9,18,66,25,8,3,10,9,7,4,9,4,4,27,1,4,22,31,22,9,4,2,56,21,15,4,3,4,24,0,2,3,5,0,
1370661,33,0,36,38,8,4,37,194,185,65,45,9,17,66,25,8,3,10,8,6,1,8,4,4,41,1,6,24,30,22,10,8,2,54,18,13,4,3,4,20,2,2,3,6,0,
1370677,32,0,36,37,0,4,33,194,178,62,41,10,23,70,24,8,3,10,9,8,1,8,4,4,62,1,11,21,34,24,14,7,3,53,6,13,4,4,4,32,0,2,2,6,0,
1370693,25,0,36,39,1,4,29,192,165,61,41,10,25,77,21,8,2,9,10,7,2,7,4,4,73,7,23,16,40,27,13,23,3,54,5,14,4,4,4,33,0,2,2,6,0,
1370709,22,0,34,35,0,4,28,195,157,58,38,8,27,80,21,7,3,10,10,7,1,7,4,4,86,17,34,24,37,23,12,24,4,49,6,13,8,4,4,33,1,1,3,6,0,
1370725,20,0,33,33,0,3,27,196,152,58,35,10,29,83,22,8,2,11,10,7,1,9,4,5,91,21,41,29,39,20,13,23,4,49,16,9,5,4,4,38,0,2,2,4,0,
1370741,15,0,32,29,0,4,20,196,140,51,29,10,29,87,23,8,2,14,9,7,1,8,4,4,97,29,49,30,38,18,12,27,3,47,20,8,7,4,4,41,0,3,3,4,0,
1370757,16,0,29,32,0,4,15,197,120,41,25,11,27,89,23,8,3,10,9,7,1,10,4,4,98,32,46,31,46,15,11,21,3,47,14,11,5,4,4,41,0,2,2,4,0,
1370773,17,0,29,32,1,4,14,198,114,37,22,11,21,93,24,8,3,11,10,8,2,11,4,4,97,27,40,31,54,17,12,21,3,41,8,12,6,4,4,40,1,2,2,5,0,
1370789,16,0,25,34,0,4,13,194,109,33,20,12,23,99,23,10,3,11,11,7,0,11,4,4,99,42,43,32,64,16,12,20,4,39,20,12,6,4,4,40,1,2,3,5,0,
1370805,16,0,22,34,0,4,13,196,106,29,16,13,23,101,23,8,3,12,12,8,1,11,4,4,98,41,39,32,67,16,12,20,3,45,25,11,5,4,4,45,0,2,2,5,0,
1370821,17,0,22,30,0,4,11,184,113,32,16,12,25,103,24,8,2,11,10,7,1,9,4,2,128,42,44,28,54,19,12,20,3,39,30,8,4,4,4,41,1,3,2,5,0,
1370837,17,0,25,28,0,4,11,186,129,43,13,13,33,109,21,11,3,12,11,8,1,9,4,4,146,58,58,29,61,22,12,21,3,33,25,11,6,4,4,44,2,2,2,5,0,
1370853,20,0,25,27,0,4,16,187,145,48,13,14,33,107,21,8,2,11,12,7,1,11,4,4,144,43,55,31,69,20,12,20,3,45,28,10,6,4,4,44,1,2,3,5,0,
1370869,35,0,32,32,1,12,28,195,223,78,34,12,40,99,16,8,3,11,6,8,1,8,4,4,132,41,38,30,39,23,12,18,4,39,25,0,6,4,4,35,0,2,2,5,0,
1370885,709,530,529,194,286,241,427,297,524,304,262,35,109,119,28,10,3,8,10,7,1,4,9,4,124,36,32,18,42,29,13,8,3,38,16,1,5,4,4,38,0,2,2,4,0,
1370901,1539,1528,1286,749,865,1073,1109,500,751,638,750,28,155,115,74,8,3,8,28,7,1,8,4,4,117,29,8,17,21,28,16,10,3,38,13,0,5,2,4,36,0,2,2,4,0,
1370917,1915,1845,1670,1101,1213,1425,1410,760,896,758,960,29,187,145,112,10,3,6,58,7,3,6,5,4,252,41,26,24,16,17,16,24,4,34,16,1,8,3,4,33,1,3,3,7,0,
1370933,2266,2054,1989,1599,1824,1912,1949,1220,1352,1170,1318,136,417,371,187,17,4,4,53,9,3,4,6,4,302,66,52,17,11,12,16,33,4,33,16,4,8,3,4,34,0,2,3,4,1,
1370949,2251,1973,1975,1878,2072,2110,2242,1499,1721,1575,1521,385,755,684,354,54,16,24,133,56,33,9,6,4,283,153,83,31,6,0,60,78,8,37,17,0,8,3,3,20,0,2,3,4,0,
1370965,2100,1784,1811,1981,2156,2205,2309,1656,1874,1783,1764,626,961,869,527,221,146,62,244,232,285,96,29,18,452,520,341,42,49,0,211,334,80,60,13,14,26,7,4,49,1,30,4,4,0,
1370981,1961,1656,1666,1929,2120,2179,2287,1654,1873,1788,1794,660,994,940,598,314,242,169,302,438,497,269,155,68,528,808,666,82,126,0,328,496,211,132,103,154,54,20,4,176,5,71,14,4,0,
1370997,1882,1592,1582,1901,2065,2135,2259,1687,1878,1785,1844,741,1088,1066,652,407,364,338,357,613,728,461,184,203,627,1041,909,236,460,27,443,650,358,262,436,361,90,26,32,246,13,99,24,16,0,
1371013,1906,1610,1594,1930,2097,2169,2286,1711,1873,1802,1857,819,1139,1128,729,487,450,402,373,755,871,616,271,175,689,1134,1038,368,641,96,517,748,497,374,609,476,118,41,60,320,29,120,33,46,0,
1371029,1934,1632,1616,1956,2122,2197,2316,1731,1899,1836,1888,853,1168,1122,753,523,485,434,383,816,920,695,310,165,725,1189,1094,451,721,136,571,808,585,449,696,530,138,59,87,355,39,127,33,54,8,
