Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1499093,227,50,162,49,125,78,143,210,352,155,115,19,107,99,13,8,3,9,9,8,1,4,4,4,136,32,25,20,24,3,17,25,3,33,20,5,6,4,3,42,1,2,2,4,0,
1499109,1488,1414,1228,667,753,986,1121,442,687,610,689,27,136,113,53,8,3,8,16,7,1,8,4,4,106,29,16,8,35,13,17,15,3,32,19,4,6,3,4,46,0,2,2,6,0,
1499125,2111,1965,1850,1169,1266,1505,1507,774,882,740,945,32,175,140,93,9,3,14,53,7,4,16,9,4,133,33,8,21,22,20,16,25,3,30,7,4,8,3,4,45,0,2,3,4,0,
1499141,2415,2197,2239,1711,1981,2081,2148,1192,1365,1268,1328,88,364,277,177,14,4,11,61,19,6,14,5,4,182,58,15,18,12,13,19,34,4,25,8,4,9,3,4,45,1,3,2,5,0,
1499157,2445,2125,2243,2038,2244,2269,2409,1569,1791,1651,1610,351,730,663,351,42,5,12,64,29,5,4,6,3,397,72,56,27,4,0,42,44,6,26,20,0,7,3,3,38,2,2,2,5,0,
1499173,2272,1862,1991,2127,2305,2342,2474,1738,1963,1894,1833,634,949,859,503,179,84,46,194,154,128,28,16,4,409,294,94,27,3,0,166,127,16,41,20,0,11,4,3,37,0,20,3,4,0,
1499189,2064,1686,1802,2100,2282,2338,2464,1782,1983,1956,1936,700,1033,945,595,310,195,100,261,389,397,123,61,46,519,718,448,60,42,0,310,359,95,70,8,0,45,11,4,72,0,61,9,4,0,
1499205,1921,1555,1653,2034,2186,2271,2400,1819,1998,1987,1982,785,1116,1123,658,420,349,293,322,638,721,377,123,207,638,1026,816,111,273,0,469,544,255,150,113,135,87,22,6,203,6,99,22,4,0,
1499221,1899,1544,1638,2027,2191,2276,2408,1836,1989,1979,1961,867,1193,1196,772,501,450,401,385,783,892,591,257,213,712,1144,1027,296,590,25,568,704,447,310,418,358,120,41,38,317,15,134,29,39,0,
1499237,1915,1563,1654,2039,2213,2292,2442,1852,2010,2002,1983,889,1209,1204,833,541,501,460,412,866,974,713,325,193,758,1217,1120,441,762,120,625,787,607,440,634,499,145,58,82,401,42,151,33,62,26,
1499253,1890,1545,1621,2007,2199,2280,2426,1828,2005,2003,1984,891,1216,1207,837,560,518,468,421,912,1028,774,373,182,795,1282,1214,594,893,199,664,867,703,545,791,594,165,88,135,447,50,162,35,78,52,
1499269,1795,1465,1517,1923,2138,2221,2350,1772,1970,1965,1948,862,1193,1192,808,553,512,454,402,942,1065,804,390,189,816,1320,1272,723,962,276,704,932,787,621,945,668,182,103,182,484,61,169,38,98,71,
1499285,1622,1354,1380,1791,2035,2118,2238,1674,1886,1878,1858,804,1148,1154,770,539,505,430,377,930,1065,801,385,175,822,1333,1289,790,1003,329,733,976,840,678,1037,750,191,114,207,497,92,174,42,116,101,
1499301,1400,1222,1199,1603,1873,1974,2069,1557,1778,1748,1720,716,1067,1095,704,511,471,386,364,883,1027,762,331,144,809,1317,1262,791,991,348,746,999,861,704,1084,791,200,116,224,510,99,178,37,130,120,
1499317,1179,1072,1012,1391,1679,1832,1896,1418,1635,1596,1570,631,987,1014,634,470,408,353,346,815,961,692,276,116,787,1270,1225,756,962,341,740,996,857,700,1102,803,210,123,240,527,101,194,34,143,131,
1499333,946,920,862,1133,1447,1633,1688,1285,1484,1409,1397,571,915,928,569,441,364,315,323,752,897,596,229,97,766,1218,1176,712,932,314,714,986,848,693,1102,815,215,125,255,531,100,202,37,152,138,
1499349,740,751,718,877,1133,1341,1484,1145,1272,1227,1281,507,853,846,517,407,331,271,298,704,881,518,196,86,750,1166,1160,703,920,308,713,994,847,705,1124,832,220,133,265,552,103,218,41,167,149,
1499365,547,586,598,666,847,1063,1313,984,1064,1037,1187,440,785,772,468,376,307,236,275,659,867,480,176,79,742,1150,1169,720,929,327,726,1020,886,753,1177,858,237,153,276,561,112,248,47,182,190,
1499381,396,436,491,518,647,894,1177,829,931,888,1100,368,744,716,415,345,291,212,257,626,852,462,165,80,742,1167,1199,782,964,352,742,1055,949,840,1261,901,253,192,318,600,128,297,58,206,229,
1499397,335,335,406,385,476,737,1032,717,842,801,1052,322,721,684,377,316,275,197,255,622,833,458,162,81,749,1196,1242,855,1012,430,767,1095,1026,928,1365,961,270,224,340,663,165,347,71,229,279,
1499413,280,270,347,298,389,606,920,631,764,718,994,287,692,655,344,309,269,175,251,646,836,476,157,85,769,1241,1301,929,1073,480,798,1158,1115,1019,1451,1015,302,257,378,698,192,402,90,261,348,
1499429,235,222,304,223,321,509,805,555,694,646,943,257,669,630,323,319,267,168,244,700,854,493,172,88,798,1305,1363,1026,1135,544,820,1241,1222,1114,1563,1070,336,306,428,768,233,442,109,277,409,
1499445,198,165,276,169,249,435,706,477,621,579,899,239,658,617,301,333,285,174,248,754,899,538,215,102,845,1400,1455,1129,1201,638,871,1325,1337,1222,1673,1156,381,401,479,865,281,476,133,310,478,
1499461,173,124,252,117,196,366,618,412,563,518,868,241,654,613,280,354,316,184,248,837,970,624,257,126,894,1508,1552,1264,1312,766,956,1413,1449,1357,1804,1256,429,494,568,985,366,510,164,329,559,
1499477,124,78,211,75,155,286,532,290,518,452,804,229,636,599,264,370,367,210,244,910,1037,708,315,162,951,1625,1654,1391,1438,910,1048,1521,1588,1526,1955,1377,490,615,688,1120,584,563,210,386,694,
1499493,69,33,161,35,120,199,405,203,436,380,694,211,591,562,246,379,398,222,233,973,1098,775,385,209,1005,1754,1762,1513,1548,1022,1181,1655,1780,1718,2130,1530,564,791,858,1342,936,594,255,469,808,
1499509,38,12,120,19,79,114,286,107,356,288,572,186,553,507,210,384,390,213,207,1016,1132,825,451,253,1048,1856,1865,1610,1626,1085,1317,1800,1952,1898,2282,1661,691,1026,1102,1596,1248,630,319,552,945,
