Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
414913,77,0,49,41,55,29,69,206,260,108,51,12,3,53,20,8,1,8,13,7,1,5,4,4,34,1,13,29,41,27,10,31,4,53,3,0,7,3,4,4,0,5,3,4,0,
414929,78,1,49,38,57,29,70,203,261,109,52,9,4,56,19,8,6,7,13,7,3,0,3,4,33,0,14,27,43,25,11,18,2,53,4,0,5,2,4,4,0,2,3,4,0,
414945,77,0,51,41,56,30,70,202,264,112,53,10,2,58,18,9,1,8,12,7,1,6,4,4,23,1,12,25,45,25,9,20,3,55,4,0,6,3,4,1,0,3,4,4,0,
414961,74,0,51,41,56,30,66,199,268,113,53,10,3,58,17,8,1,7,12,8,1,6,4,4,12,0,10,24,52,19,8,18,3,53,12,1,4,3,4,4,0,4,4,4,33,
414977,72,0,46,39,57,28,66,197,269,111,53,9,3,57,17,9,2,7,12,6,1,4,3,4,7,2,4,20,45,14,5,17,2,53,9,1,5,1,4,3,20,2,3,29,74,
414993,64,1,42,37,51,21,64,194,265,111,53,10,2,59,19,8,2,8,11,6,1,5,5,4,10,1,7,23,42,13,6,16,3,51,4,5,4,3,4,17,51,2,3,44,122,
415009,66,0,42,35,52,21,66,195,272,109,53,9,3,62,20,9,2,7,12,7,1,7,3,4,29,5,8,24,39,12,12,16,2,48,4,5,6,3,4,31,74,2,3,49,163,
415025,53,0,35,33,40,16,48,196,265,102,52,9,3,64,12,9,1,7,10,8,1,8,3,4,42,7,8,24,35,16,12,17,4,48,12,5,5,3,4,53,103,2,9,58,195,
415041,45,0,32,34,12,15,41,189,262,103,49,9,8,65,9,8,3,8,8,8,1,6,4,4,53,11,11,25,38,19,13,16,3,49,9,7,4,4,3,60,111,2,11,54,191,
415057,44,0,24,33,2,13,41,190,259,98,46,9,9,66,9,9,3,7,9,8,1,5,4,4,65,22,22,29,40,18,12,17,2,48,4,4,6,3,4,53,107,2,11,49,167,
415073,41,0,23,33,3,12,41,194,260,96,43,8,12,67,6,8,2,6,10,8,2,5,4,4,74,29,31,29,42,18,10,17,10,49,4,0,3,3,4,37,90,1,10,38,140,
415089,42,0,23,32,5,12,38,195,261,101,41,7,12,68,6,8,2,6,9,8,2,8,4,4,85,34,41,28,44,21,12,18,3,49,4,0,5,4,4,20,40,2,7,12,83,
415105,62,0,39,39,43,21,53,194,287,111,51,11,14,66,8,8,2,6,12,8,1,5,4,4,93,41,51,24,48,21,12,14,3,51,4,0,6,3,4,9,0,3,3,6,48,
415121,279,153,204,61,119,77,152,182,345,178,91,9,20,53,16,8,4,7,13,8,4,3,8,4,120,48,49,18,37,19,13,27,2,49,8,0,7,3,4,3,0,2,3,4,1,
415137,1306,1229,1007,1078,1159,1362,1285,1129,1203,1099,1082,152,340,261,143,107,9,19,273,150,150,100,41,46,452,555,451,28,66,0,317,384,78,62,26,20,60,6,4,49,11,66,15,44,105,
415153,1371,1318,1099,1207,1393,1635,1634,1313,1471,1511,1583,542,923,1023,646,342,335,306,383,492,656,376,206,220,562,925,928,445,730,324,493,726,610,504,769,555,103,53,29,196,167,149,71,181,223,
