Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
272226,-1.50254,-9.79043,1.51211,-85.6714,-5.02075,-143.635,4.02832,-4.21143,11.1084,0.200256,-0.242432,0.635315,-0.705261,27596,-6889,30443,-3598,-29314
272232,-0.569434,-9.22578,1.48818,-85.6329,-4.81201,-143.52,-0.0610352,-3.17383,7.93457,0.201294,-0.242096,0.635254,-0.705139,-29748,-3049,-31253,-3598,-29314
272238,-0.47373,-9.88135,1.34463,-85.6329,-4.72412,-143.465,-1.46484,-3.11279,6.71387,0.20224,-0.241791,0.635284,-0.704956,-22580,536,-28949,-3598,-29314
272244,-0.531152,-9.84307,1.17236,-85.6219,-4.63074,-143.41,0,-3.54004,6.83594,0.203094,-0.241516,0.635345,-0.704712,-15412,4120,-26645,-3598,-29314
272250,-0.976172,-9.72344,1.60781,-85.611,-4.54285,-143.355,-0.12207,-3.17383,6.53076,0.203979,-0.241272,0.635376,-0.704529,-9012,7704,-24085,-3598,-29314
272256,-1.1293,-9.81914,1.59346,-85.6219,-4.46045,-143.3,-4.02832,-3.2959,6.04248,0.204803,-0.241028,0.635376,-0.704346,3789,13592,-18709,-3598,-29314
272262,-1.24414,-10.1397,0.799121,-85.6219,-4.29016,-143.212,-1.64795,-0.12207,6.34766,0.20639,-0.240631,0.635651,-0.703796,10445,15640,-15125,-3607,-29313
272268,-1.07187,-10.0823,0.77041,-85.611,-4.21326,-143.152,0.549316,-5.18799,6.28662,0.207092,-0.240326,0.635742,-0.703613,16845,17688,-11285,-3607,-29313
272274,-0.47373,-9.94834,0.985742,-85.5945,-4.13086,-143.097,1.52588,-3.23486,6.95801,0.207977,-0.240204,0.635712,-0.70343,23245,19736,-7445,-3607,-29313
272280,-0.75127,-9.99619,1.04316,-85.578,-4.04297,-143.064,1.70898,1.2207,7.20215,0.208832,-0.23996,0.635681,-0.703278,29901,21528,-3861,-3607,-29313
272286,-1.28242,-10.1828,0.488086,-85.5505,-3.96057,-143.02,3.60107,0.0610352,7.38525,0.209534,-0.239624,0.635681,-0.703186,-23859,26136,5868,-3607,-29313
272292,-0.827832,-9.81436,0.77998,-85.4517,-3.80127,-142.932,9.70459,-0.12207,6.71387,0.211182,-0.238983,0.635437,-0.703125,-18227,28184,10732,-3607,-29313
272298,-1.34463,-9.81436,0.827832,-85.3912,-3.71887,-142.899,10.376,1.70898,7.14111,0.212006,-0.238647,0.635193,-0.703247,-12595,30232,16364,-3607,-29313
272304,-1.42598,-10.135,0.775195,-85.3308,-3.63647,-142.861,10.7422,-0.0610352,7.50732,0.212769,-0.23822,0.634949,-0.703369,-6451,32280,20972,-3607,-29313
272310,-0.856543,-10.0297,1.0623,-85.2594,-3.56506,-142.811,13.4277,-1.83105,6.46973,0.213593,-0.237823,0.634674,-0.703491,-1075,-31208,24812,-3607,-29313
272316,-0.75127,-9.46504,0.693848,-85.1935,-3.49365,-142.773,11.9629,0,6.10352,0.214447,-0.237518,0.634277,-0.703674,10702,-28136,-32532,-3607,-29313
272322,-0.263184,-9.55117,1.45947,-85.0507,-3.35083,-142.69,14.2822,0.549316,6.5918,0.216034,-0.236908,0.633606,-0.70401,16334,-26856,-29972,-3607,-29313
272328,-0.693848,-9.29277,1.70352,-84.9847,-3.27942,-142.663,12.2681,1.83105,6.95801,0.216827,-0.236511,0.633209,-0.704254,22222,-25832,-27412,-3607,-29313
272334,-0.904395,-9.45068,1.804,-84.9243,-3.20251,-142.63,10.498,1.34277,7.93457,0.21756,-0.236115,0.632904,-0.704437,27086,-24808,-25364,-3607,-29313
272340,-1.02402,-9.48418,1.65088,-84.8639,-3.12561,-142.603,11.2915,3.2959,7.75146,0.218323,-0.235718,0.63266,-0.704559,31182,-23784,-22036,-3607,-29313
272346,-1.12451,-9.37412,1.62217,-84.8035,-3.04871,-142.575,10.8032,1.83105,7.87354,0.219025,-0.23526,0.632385,-0.704742,-26418,-22760,-13844,-3607,-29313
272352,-0.330176,-10.0249,1.72744,-84.6936,-2.90588,-142.504,8.66699,1.89209,7.44629,0.220551,-0.234558,0.631836,-0.704987,-21554,-21992,-11796,-3607,-29313
272358,-0.765625,-9.92441,1.41162,-84.6387,-2.82898,-142.471,10.376,1.64795,8.48389,0.221222,-0.234192,0.631653,-0.705078,-16946,-21480,-11028,-3607,-29313
272364,-0.995313,-10.0201,1.08623,-84.5837,-2.75208,-142.438,9.94873,1.83105,8.72803,0.221985,-0.233795,0.631378,-0.7052,-11314,-21224,-9748,-3607,-29313
272370,-1.24414,-10.1302,1.26328,-84.5178,-2.67517,-142.399,11.6577,0.183105,8.97217,0.222717,-0.233368,0.631165,-0.705322,-6450,-20712,-8724,-3598,-29314
272376,-1.32549,-10.2546,0.92832,-84.4519,-2.59827,-142.361,12.3901,-0.427246,9.52148,0.224335,-0.232635,0.630524,-0.705597,2511,-18408,-6932,-3598,-29314
272382,-1.00488,-9.64688,1.75137,-84.2816,-2.44995,-142.245,16.8457,-4.27246,9.82666,0.22525,-0.23233,0.630066,-0.705811,6863,-17384,-6164,-3598,-29314
272388,-0.837402,-9.77129,1.77051,-84.2047,-2.36755,-142.18,15.3198,-4.63867,10.6201,0.226257,-0.232025,0.629578,-0.706055,11215,-16104,-5140,-3598,-29314
272394,-0.846973,-10.3359,1.36377,-84.1223,-2.28516,-142.114,15.4419,-5.37109,10.7422,0.227264,-0.23172,0.62915,-0.706207,16335,-15592,-3604,-3598,-29314
272400,-0.698633,-10.202,1.33984,-84.0289,-2.20825,-142.037,18.2495,-6.40869,11.0474,0.228271,-0.231445,0.628693,-0.70636,21455,-14824,-1812,-3598,-29314
272406,-0.684277,-9.64209,1.4834,-83.9355,-2.12036,-141.965,18.8599,-5.98145,11.7798,0.22937,-0.231171,0.628143,-0.706604,32463,-13288,2541,-3598,-29314
272412,-0.626855,-9.81436,2.0002,-83.7543,-1.95557,-141.817,16.4185,-6.83594,12.5122,0.231567,-0.230591,0.627045,-0.707031,-28209,-12520,4333,-3598,-29314
272418,-0.775195,-9.90049,1.67959,-83.6664,-1.86768,-141.746,17.5781,-5.49316,13.7329,0.232697,-0.230316,0.626556,-0.707184,-23601,-11240,4589,-3598,-29314
272424,-0.684277,-9.82393,1.6748,-83.573,-1.77429,-141.669,17.7002,-6.53076,14.2822,0.233795,-0.22995,0.626068,-0.707367,-19761,-9704,4845,-3598,-29314
272430,-0.808691,-10.135,1.90928,-83.4796,-1.67542,-141.592,18.1274,-6.65283,15.3198,0.234955,-0.229614,0.625549,-0.70755,-15409,-8424,5869,-3598,-29314
272436,-0.980957,-10.5034,1.86621,-83.3917,-1.57654,-141.531,17.2729,-4.08936,15.8691,0.236145,-0.229248,0.625031,-0.707733,-5681,-6376,8173,-3598,-29314
272442,-1.10059,-10.2402,1.22979,-83.183,-1.3678,-141.394,20.6909,-4.94385,16.9678,0.238464,-0.228302,0.624054,-0.70813,-561,-5608,9709,-3598,-29314
272448,-1.1915,-10.8958,1.84707,-83.0731,-1.25793,-141.323,21.4844,-5.24902,17.8223,0.239685,-0.227814,0.623505,-0.708374,4816,-4328,11757,-3598,-29314
272454,-1.03359,-10.9867,1.38291,-82.9413,-1.14258,-141.257,25.6958,-4.3335,19.4702,0.240936,-0.227295,0.622925,-0.708618,10448,-2792,14061,-3598,-29314
272460,-0.842188,-10.3599,1.34463,-82.793,-1.02722,-141.185,29.9072,-4.63867,19.2871,0.242249,-0.226685,0.622253,-0.708984,15824,-1000,17133,-3598,-29314
272466,-0.894824,-10.1876,1.28242,-82.6447,-0.906372,-141.114,30.0293,-5.43213,20.5688,0.243591,-0.226013,0.621429,-0.709442,26832,2841,22509,-3598,-29314
272472,-0.660352,-10.4795,0.765625,-82.3151,-0.670166,-140.955,33.5693,-5.92041,20.2637,0.24649,-0.224731,0.61972,-0.710327,32208,4889,22765,-3598,-29314
