Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
225313,42,0,19,37,1,9,57,169,271,99,51,9,4,33,32,9,2,3,12,3,1,2,4,4,129,35,73,4,75,28,12,36,3,82,12,0,7,2,19,6,0,2,19,4,0,
225329,39,0,20,38,1,6,62,178,275,100,58,9,4,33,27,8,1,4,13,8,3,3,4,4,99,19,61,4,77,30,12,30,2,62,4,0,6,3,8,4,0,2,15,3,0,
225345,30,0,12,33,0,3,39,158,253,89,45,9,4,33,22,9,2,4,10,8,1,1,7,4,78,17,30,16,80,32,12,33,3,53,4,2,7,2,4,4,0,1,3,4,0,
225361,26,1,12,32,0,3,39,156,236,78,40,10,3,33,21,9,1,3,12,7,4,2,4,4,78,8,21,4,80,35,14,32,3,51,4,4,6,2,4,4,0,1,3,4,0,
225377,31,0,12,35,0,3,41,168,251,91,45,10,3,35,20,9,1,3,13,9,0,2,4,6,77,3,17,4,78,34,13,30,2,53,4,3,7,2,4,4,0,2,3,4,0,
225393,47,0,20,40,1,4,53,170,272,105,53,10,4,34,22,8,1,3,13,7,1,1,4,4,66,3,17,15,74,31,11,31,3,55,4,0,7,2,4,4,0,3,3,4,0,
225409,55,0,28,41,3,9,63,174,287,106,57,10,3,35,20,10,1,3,14,7,1,2,4,4,53,2,17,31,70,30,11,29,2,51,4,0,6,2,4,3,0,2,3,4,0,
225425,57,0,32,41,0,9,66,177,290,107,59,9,4,34,20,9,1,4,14,7,1,3,4,4,49,1,17,33,74,31,10,28,3,53,4,0,6,2,4,4,0,3,3,4,0,
225441,55,0,33,42,28,9,65,179,294,108,60,7,3,34,18,9,1,6,14,6,1,2,5,4,45,1,16,30,72,28,11,25,3,49,4,0,5,2,4,4,0,2,4,4,0,
225457,57,2,36,41,29,10,67,179,296,110,62,9,2,33,19,8,1,7,14,7,1,3,3,4,46,2,16,17,64,29,10,24,3,51,4,0,4,0,4,4,0,2,3,5,0,
225473,58,0,36,42,30,11,68,178,300,112,67,8,3,34,17,9,2,6,13,6,0,4,4,4,51,1,16,20,58,30,9,24,3,50,4,0,6,3,4,4,0,2,2,4,0,
225489,59,0,35,45,14,9,66,179,299,113,66,11,3,39,16,8,2,7,13,6,1,3,5,4,53,0,16,23,49,33,14,23,2,48,4,0,5,3,3,4,0,2,3,4,0,
225505,58,0,33,44,2,8,66,181,299,108,67,9,3,34,18,8,1,7,12,7,1,3,4,4,51,0,17,25,40,33,11,20,3,51,4,0,5,2,3,4,0,2,3,4,0,
225521,53,0,29,45,1,6,60,182,294,112,67,10,3,35,20,9,4,7,12,7,0,3,3,4,53,1,17,26,39,33,12,23,4,53,4,0,4,2,1,4,0,2,1,4,0,
225537,47,0,21,42,1,3,51,181,290,111,66,9,3,35,17,8,2,7,12,7,1,4,3,4,54,1,19,27,42,34,13,19,2,53,4,0,4,2,4,4,0,2,3,4,0,
225553,46,0,14,42,0,3,47,181,285,110,63,9,3,38,19,10,1,7,12,8,1,3,4,4,56,0,23,26,42,32,12,25,2,53,4,0,6,3,4,4,0,2,3,4,0,
225569,41,0,14,41,0,4,45,180,279,107,64,9,3,40,19,11,1,5,12,12,0,3,4,4,62,1,32,30,33,32,12,27,2,51,4,0,4,2,4,4,0,2,3,4,0,
225585,33,0,20,36,0,4,39,179,270,103,62,9,4,42,17,9,1,4,10,7,0,2,4,4,70,3,33,35,19,32,14,27,3,49,4,0,6,3,4,4,0,2,4,4,0,
225601,28,0,10,33,1,3,38,178,251,93,53,9,3,47,19,8,1,4,8,7,0,3,4,4,78,4,35,40,29,35,13,28,4,48,4,0,6,3,4,4,0,2,3,4,0,
225617,23,0,12,31,0,3,36,175,238,82,43,9,3,49,19,8,1,4,8,8,1,2,7,4,80,6,35,40,38,33,12,29,3,49,4,0,6,2,5,4,0,2,3,4,0,
225633,19,1,11,32,0,3,33,174,221,79,40,10,3,51,17,8,1,4,8,8,1,3,4,4,80,7,38,40,43,30,12,33,3,53,4,1,6,3,4,4,0,0,3,4,0,
225649,17,0,10,29,0,4,33,172,215,81,36,11,3,53,17,8,2,4,8,8,1,3,4,4,79,8,39,41,46,32,13,33,3,53,4,0,7,2,4,4,0,2,3,4,0,
225665,19,0,10,29,0,4,34,173,218,84,33,9,3,53,16,8,1,4,8,7,0,2,4,4,80,8,38,36,47,33,11,30,2,55,4,0,7,2,3,4,0,1,4,4,0,
225681,15,0,9,29,0,4,33,174,214,84,33,9,3,55,17,8,1,4,8,8,1,4,4,4,91,12,35,30,45,33,11,32,3,56,4,0,6,3,5,4,1,3,3,4,0,
