Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1815205,63,1,26,37,30,22,37,111,187,55,25,10,68,85,12,9,4,8,16,8,1,4,4,4,132,24,25,25,12,0,20,19,2,21,22,0,8,4,4,53,0,3,3,13,0,
1815221,191,43,172,49,100,65,135,124,259,99,55,11,77,72,17,8,3,6,16,8,1,3,4,4,124,17,24,15,14,0,23,23,3,18,18,0,8,3,4,34,0,1,3,5,0,
1815237,1001,833,799,678,692,964,964,504,690,551,626,25,128,89,70,12,3,6,44,7,1,4,4,3,113,35,20,25,16,0,16,41,3,8,8,0,14,4,3,31,0,2,1,4,0,
1815253,1093,940,988,1192,1326,1520,1490,1247,1401,1290,1396,382,794,775,454,190,189,145,322,303,431,174,72,93,481,715,714,162,458,44,386,572,348,273,504,327,78,33,29,223,34,77,25,24,3,
1815269,1276,1114,1167,1303,1487,1674,1764,1406,1596,1532,1643,713,1128,1131,766,435,481,479,453,667,812,572,333,279,647,1112,1198,804,999,384,593,884,829,771,1157,687,155,97,178,428,132,173,90,147,172,
1815285,1102,979,1036,1283,1446,1634,1619,1439,1622,1556,1653,883,1210,1170,839,671,670,660,605,1073,1246,996,656,564,916,1532,1579,1271,1368,971,1169,1347,1393,1305,1702,1051,405,399,587,849,521,323,202,287,409,
1815301,1015,907,948,1242,1406,1582,1571,1452,1629,1560,1649,1007,1303,1246,938,871,880,827,738,1339,1459,1281,968,845,1094,1798,1828,1631,1701,1298,1546,1661,1758,1687,2039,1322,664,779,1011,1294,1065,508,342,457,706,
1815317,939,839,859,1200,1355,1520,1501,1468,1631,1552,1642,1093,1368,1297,992,1012,1003,895,799,1529,1659,1467,1132,1026,1232,2006,2027,1852,1910,1486,1824,1920,2023,1975,2250,1585,939,1109,1375,1680,1449,666,510,691,1048,
1815333,717,646,639,1007,1160,1347,1311,1371,1522,1419,1516,1097,1365,1285,971,1086,1071,935,815,1637,1797,1575,1216,1081,1309,2148,2147,1972,2028,1567,2014,2103,2188,2147,2388,1679,1163,1355,1618,1913,1705,798,655,972,1289,
1815349,444,399,453,724,761,1007,924,1177,1264,1122,1251,1021,1279,1202,880,1111,1100,932,798,1692,1862,1629,1248,1097,1371,2240,2227,2051,2111,1617,2130,2226,2305,2266,2479,1794,1354,1554,1791,2097,1912,905,800,1167,1484,
