Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1633653,49,14,115,24,90,90,300,125,339,271,460,177,531,464,174,315,306,107,116,762,940,551,174,68,945,1600,1610,1319,1308,626,1132,1571,1647,1565,1937,1314,489,618,834,1127,609,448,173,357,670,
1633669,33,12,63,13,53,59,233,51,282,217,350,161,508,436,164,311,331,103,88,814,983,603,195,77,995,1732,1716,1377,1392,710,1255,1706,1822,1749,2095,1428,576,767,1003,1310,939,507,227,401,747,
1633685,26,12,51,12,34,28,173,40,200,149,230,133,460,386,145,298,341,115,70,848,1027,642,206,86,1046,1854,1811,1455,1490,775,1388,1848,1983,1947,2248,1592,702,988,1224,1544,1264,563,298,486,856,
1633701,24,12,41,9,20,7,122,51,140,94,167,120,417,338,127,277,327,119,35,864,1061,665,195,97,1097,1947,1885,1545,1558,806,1555,1988,2114,2106,2383,1645,816,1182,1444,1769,1546,621,387,612,1035,
1633717,25,18,38,12,10,5,70,94,110,61,103,105,376,261,119,241,301,103,23,841,1039,629,165,101,1142,2019,1942,1597,1607,827,1669,2107,2233,2218,2500,1702,996,1367,1632,1945,1805,688,475,775,1268,
1633733,21,19,38,19,4,4,30,123,99,54,73,83,319,196,104,200,249,80,14,728,944,512,134,84,1198,2063,1966,1600,1579,816,1760,2211,2338,2327,2599,1784,1154,1542,1783,2127,2047,784,601,993,1591,
1633749,22,16,37,27,3,4,14,145,86,32,33,59,262,157,96,153,176,33,15,596,777,335,124,68,1213,2079,1940,1564,1509,782,1765,2309,2427,2419,2690,1839,1318,1686,1916,2300,2273,946,790,1253,1915,
1633765,24,16,37,29,4,4,6,151,80,28,16,46,210,140,87,88,107,23,52,489,650,241,91,66,2092,2014,1863,1395,1434,679,1761,2357,2488,2464,2753,1884,1420,1818,2019,2419,2445,1091,927,1441,2217,
1633781,27,12,39,29,4,4,0,145,83,32,16,38,179,124,80,31,38,5,22,387,565,161,53,33,1971,1923,1697,1058,1207,494,1666,2360,2493,2480,2783,1843,1481,1887,2083,2498,2547,1193,1082,1608,2462,
1633797,34,13,35,33,4,4,3,131,98,35,13,20,154,90,71,9,4,29,28,265,366,157,39,30,1832,1787,1574,857,917,327,1498,2305,2443,2430,2763,1881,1500,1907,2118,2521,2559,1285,1210,1775,2639,
1633813,38,16,32,34,4,4,4,111,113,41,28,16,141,76,52,8,4,38,12,180,223,66,33,17,1585,1643,1432,702,749,196,1269,2189,2318,2243,2592,1811,1470,1843,2092,2460,2546,1319,1245,1866,2769,
1633829,45,19,32,38,3,3,3,110,127,42,37,12,116,78,54,8,4,29,21,100,128,22,29,45,1356,1505,1318,584,732,203,1029,1950,2079,1969,2282,1522,1381,1659,1944,2340,2443,1328,1284,1978,2864,
1633845,51,19,30,39,3,3,4,116,138,48,70,10,103,54,53,8,4,26,35,58,87,24,16,51,1177,1378,1269,560,762,257,712,1512,1768,1605,1924,1382,1132,1317,1748,2057,2182,1254,1270,2035,2864,
1633861,52,20,31,37,3,3,3,138,149,51,89,13,102,65,51,9,4,20,37,37,79,32,7,7,1073,1266,1252,546,867,393,405,1095,1335,1244,1513,1090,806,751,1156,1618,1490,1042,1167,1993,2761,
1633877,51,19,33,38,4,4,8,145,160,58,79,12,103,71,35,9,3,12,29,23,67,25,5,6,946,1144,1189,472,816,445,202,696,895,810,1066,794,546,286,435,904,592,968,920,1541,2266,
1633893,48,19,33,34,3,3,8,145,144,55,63,12,95,65,30,9,11,8,30,23,29,27,4,5,796,903,919,313,654,266,76,461,609,393,538,550,352,196,158,591,261,551,467,999,1011,
1633909,48,20,32,32,3,3,8,135,124,52,49,12,89,55,32,8,8,13,24,7,4,20,4,4,649,569,570,152,293,129,24,294,181,203,373,288,148,75,88,385,2,79,103,485,420,
1633925,20,1,41,31,3,4,9,132,79,34,12,14,95,74,37,8,3,12,24,7,2,16,10,4,274,278,236,84,132,58,11,165,41,95,124,72,64,4,46,164,1,2,6,120,1,
1633941,21,0,37,26,4,3,22,165,132,49,29,16,114,130,41,8,3,19,25,7,1,18,5,4,176,145,130,29,33,4,12,65,18,100,41,10,39,4,37,4,0,3,4,2,0,
1633957,26,1,45,31,3,4,37,172,150,58,35,13,103,128,37,8,2,17,20,7,1,20,4,4,156,87,93,27,29,2,12,55,12,85,28,13,11,3,20,4,0,2,5,4,0,
1633973,21,0,42,33,4,3,21,151,116,45,26,10,73,109,23,8,3,15,19,7,2,18,0,4,122,31,58,25,29,0,12,37,3,69,13,27,12,4,16,4,0,2,5,4,0,
1633989,19,1,41,33,6,3,20,142,113,48,25,11,58,98,17,8,3,12,20,7,1,16,4,4,94,16,37,28,48,1,14,28,3,61,11,27,6,3,13,9,1,2,4,4,0,
1634005,26,0,43,33,2,4,23,149,134,55,28,10,40,95,19,5,3,12,20,8,1,15,4,4,77,2,33,28,40,0,12,26,3,66,11,25,5,3,11,9,1,2,5,5,1,
1634021,33,0,43,34,4,4,31,158,153,66,32,10,33,93,20,8,3,12,19,7,1,13,4,6,67,0,33,27,33,0,13,25,4,66,11,20,5,3,4,18,1,1,3,6,0,
1634037,30,0,42,36,5,3,37,165,161,70,36,10,29,93,22,8,3,12,17,6,1,12,4,6,49,0,29,24,28,2,11,24,3,65,14,12,4,2,4,16,0,2,2,5,0,
1634053,32,0,42,35,8,4,37,169,161,74,37,9,23,91,18,8,3,12,19,7,1,12,4,4,45,1,25,23,24,10,12,8,3,66,17,13,4,3,4,20,0,1,3,6,1,
1634069,31,0,43,36,8,3,38,172,162,77,39,9,20,90,20,8,3,11,20,7,1,12,4,4,45,1,21,22,21,10,13,2,3,62,20,12,4,3,4,23,1,2,2,6,0,
1634085,31,0,41,31,6,3,41,176,165,77,39,10,20,93,20,7,3,11,19,8,1,12,4,4,49,1,20,22,13,1,18,0,4,62,20,11,4,3,4,25,0,2,3,6,0,
