Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
1587657,-3.71328,-15.035,2.45957,-81.7712,16.4905,-126.508,2.31934,18.3716,134.705,0.420502,-0.194641,0.627258,-0.625885,-31785,-11494,1260,-2926,-29395
1587663,-3.58408,-16.1021,2.23945,-81.6998,17.8748,-126.37,5.12695,18.3716,142.639,0.424011,-0.190735,0.628479,-0.623505,-1065,-11238,2796,-2926,-29395
1587669,-3.43574,-14.3555,2.31602,-81.6119,18.6163,-126.293,13.0615,18.9209,150.085,0.427734,-0.186554,0.629639,-0.621002,14040,-11238,3308,-2926,-29395
1587675,-3.67979,-12.7524,4.23486,-81.535,19.4128,-126.211,11.7188,18.6768,160.645,0.431671,-0.182007,0.630676,-0.618591,30680,-10982,4076,-2926,-29395
1587681,-3.15342,-13.097,4.60811,-81.524,20.2313,-126.167,-0.366211,27.5879,164.246,0.435852,-0.177216,0.631775,-0.615936,-17960,-10726,5612,-2926,-29395
1587687,-1.76572,-13.1735,4.97656,-81.579,21.9562,-126.101,-12.5732,37.5366,174.194,0.44397,-0.167267,0.634949,-0.609619,473,-10982,6892,-2926,-29395
1587693,-2.20596,-14.3698,5.67998,-81.6174,22.879,-126.085,-7.87354,36.7432,185.364,0.447723,-0.162079,0.637024,-0.606079,-24615,-11494,7404,-2926,-29395
1587699,-2.88066,-16.4035,4.23965,-81.7548,23.8348,-126.123,-24.5361,47.4243,192.871,0.451782,-0.156555,0.638977,-0.602478,-4391,-11750,6124,-2926,-29395
1587705,-4.0626,-18.3702,4.78994,-81.8536,24.8785,-126.14,-18.4937,44.9829,211.182,0.455597,-0.150848,0.641571,-0.598267,16858,-12774,4076,-2926,-29395
1587711,-3.51709,-19.6287,2.81367,-81.9745,25.9662,-126.151,-23.6816,44.3726,220.703,0.45993,-0.144562,0.644043,-0.593842,-26406,-13798,2284,-2926,-29395
1587717,-2.02891,-18.5568,0.626855,-82.1063,28.3832,-126.161,-12.085,53.1616,254.272,0.469482,-0.131134,0.648865,-0.584137,-2854,-15334,492,-2926,-29395
1587723,-5.13447,-21.2222,0.00957031,-82.1667,29.7015,-126.178,-8.8501,49.5605,269.531,0.474518,-0.123383,0.651428,-0.578918,-18213,-19430,-1813,-2926,-29395
1587729,-3.68457,-21.9352,-1.01924,-82.1448,31.0803,-126.068,-4.57764,29.6631,285.95,0.479919,-0.115204,0.653839,-0.573395,7132,-21222,-2837,-2926,-29395
1587735,-2.99072,-24.878,-0.29668,-82.0514,32.547,-125.903,3.17383,23.0103,305.115,0.486237,-0.106964,0.655731,-0.567474,-31012,-23270,-4117,-2926,-29395
1587741,-3.07686,-26.8064,-1.08145,-81.947,34.1016,-125.771,9.58252,31.4941,323.364,0.493103,-0.0982056,0.657288,-0.561279,-2084,-25830,-4629,-2926,-29395
1587747,-5.80918,-32.118,-0.880469,-81.5735,37.5293,-125.376,22.0947,15.8691,371.033,0.507294,-0.0782166,0.660431,-0.547943,-4387,-32742,-5653,-2926,-29395
