Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
311233,73,0,55,42,37,19,77,188,322,113,66,9,8,61,6,8,3,4,10,12,1,2,4,4,130,22,33,40,46,22,11,28,4,54,4,0,7,2,4,4,0,2,3,4,0,
311249,856,852,681,236,348,401,606,277,549,339,358,9,13,41,26,7,2,3,6,12,1,2,3,4,121,19,4,22,48,25,16,20,3,51,4,0,6,2,4,4,0,1,3,4,0,
311265,1775,1778,1444,779,905,1185,1210,409,769,650,802,12,45,35,64,7,2,5,19,8,1,3,4,4,91,12,4,25,33,20,24,18,3,46,4,0,7,2,3,3,0,2,3,4,0,
311281,2279,2222,1943,1205,1524,1734,1732,713,1043,961,1091,21,106,82,115,10,3,7,49,14,4,0,4,5,157,34,12,34,39,12,15,27,4,51,4,0,8,3,3,4,1,3,3,4,0,
311297,2485,2373,2179,1706,2043,2159,2271,1190,1513,1437,1487,91,344,291,174,19,4,4,31,41,11,3,4,6,227,82,49,29,29,9,33,47,6,45,4,0,8,3,4,3,2,3,2,4,0,
311313,2439,2287,2113,1963,2201,2264,2396,1487,1811,1703,1629,330,604,604,293,49,10,23,126,95,69,15,7,4,302,206,110,28,23,0,100,108,10,59,8,0,5,4,3,4,0,2,2,4,0,
311329,2305,2132,1960,1979,2248,2315,2470,1601,1908,1862,1756,494,752,804,465,198,113,52,261,265,317,98,24,13,442,514,257,41,33,0,186,288,78,67,4,0,16,1,4,4,0,11,12,4,2,
311345,2154,2001,1811,1966,2187,2259,2400,1606,1905,1828,1762,568,820,870,521,321,200,128,298,479,522,225,175,82,543,811,580,67,82,0,325,465,192,114,37,75,47,9,4,32,25,29,15,38,33,
311361,2076,1919,1707,1965,2168,2249,2395,1625,1912,1855,1815,663,907,986,607,427,349,284,349,684,783,529,232,203,640,1040,820,174,373,48,441,617,355,280,352,309,92,24,7,107,56,48,19,87,61,
311377,2075,1915,1716,1981,2179,2270,2424,1656,1955,1901,1891,721,976,1077,684,501,434,370,384,810,920,660,327,161,703,1140,983,354,596,234,501,713,497,408,612,446,125,53,44,174,84,59,20,117,81,
311393,2078,1919,1739,1981,2190,2283,2452,1668,1975,1932,1931,732,1003,1118,722,523,479,407,403,870,1009,752,410,207,732,1193,1067,514,753,442,534,767,572,501,796,588,142,63,84,223,140,64,26,156,130,
311409,2025,1872,1688,1921,2150,2248,2416,1629,1956,1920,1925,712,994,1118,729,524,486,431,418,898,1032,793,480,228,746,1229,1114,642,888,610,538,795,621,568,965,684,154,75,128,298,217,67,30,183,180,
311425,1880,1756,1549,1779,2039,2143,2296,1549,1890,1846,1870,667,958,1094,715,516,483,427,413,905,1046,795,508,261,760,1266,1166,760,1002,757,564,833,685,630,1103,791,169,101,176,393,303,72,31,217,271,
311441,1666,1596,1359,1581,1869,2009,2133,1426,1777,1739,1764,596,887,1036,687,493,458,405,384,893,1034,780,523,287,770,1290,1214,849,1090,869,593,871,750,722,1227,877,182,117,213,494,385,75,31,248,328,
311457,1392,1395,1133,1318,1635,1815,1901,1273,1622,1539,1620,509,802,968,630,448,400,356,364,849,1000,750,497,290,762,1285,1210,877,1122,920,613,878,780,763,1291,931,194,132,235,555,466,80,35,263,368,
311473,1156,1185,935,1054,1328,1559,1571,1119,1444,1242,1400,422,704,867,564,393,341,297,322,793,944,685,433,261,748,1249,1187,881,1130,970,622,877,795,782,1355,991,203,137,257,620,515,83,36,266,385,
311489,870,953,758,783,959,1202,1303,937,1216,999,1202,331,624,768,482,342,292,255,296,725,876,615,389,223,725,1193,1159,878,1155,1015,619,877,804,802,1401,1048,215,148,273,700,585,84,35,273,401,
311505,614,696,584,560,688,915,1045,791,1002,818,1030,250,548,688,412,298,258,223,273,673,816,563,339,189,705,1161,1144,902,1180,1050,626,882,834,858,1455,1096,221,153,292,771,623,88,37,282,439,
311521,415,495,452,389,427,648,841,653,854,650,903,174,492,617,357,262,226,190,258,628,788,539,323,169,696,1157,1155,954,1220,1090,631,903,886,929,1531,1154,230,171,328,848,670,96,44,305,492,
311537,339,377,377,227,277,419,689,490,711,537,781,121,440,559,305,223,193,158,246,584,758,519,295,157,694,1157,1180,1011,1266,1144,616,949,957,996,1615,1217,239,194,374,916,723,106,45,326,551,
311553,261,305,306,147,183,277,564,349,580,440,681,90,410,512,266,182,169,128,239,558,742,520,274,156,696,1157,1199,1054,1306,1177,623,980,1036,1061,1683,1263,261,219,421,988,793,121,52,355,626,
