Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
576993,1722,1666,1523,1512,1817,1963,2073,1594,1753,1783,1806,861,1171,1221,860,634,585,583,577,924,1068,749,476,347,812,1329,1326,892,974,439,671,921,820,680,836,564,121,70,99,264,78,182,56,125,126,
577009,1330,1310,1169,1291,1576,1754,1815,1509,1662,1699,1720,912,1199,1239,906,806,781,757,704,1250,1394,1130,766,594,1048,1709,1655,1432,1478,1140,1226,1388,1451,1352,1574,969,354,267,446,650,370,365,207,320,385,
577025,1065,1058,943,1154,1385,1587,1601,1471,1608,1629,1658,995,1267,1280,949,994,1019,925,837,1485,1670,1463,1078,859,1226,2003,1963,1773,1787,1474,1706,1797,1889,1818,1977,1337,655,579,855,1189,1034,549,412,530,749,
577041,879,866,803,1006,1201,1433,1444,1434,1558,1575,1610,1069,1339,1334,1013,1174,1181,1074,958,1718,1901,1695,1346,1106,1341,2210,2169,1994,2013,1683,1960,2056,2135,2114,2225,1586,930,856,1189,1637,1496,795,682,885,1160,
577057,526,531,547,644,730,1002,1044,1239,1291,1261,1384,1037,1301,1278,962,1247,1252,1102,970,1821,2006,1791,1435,1182,2419,2394,2346,2163,2172,1819,2123,2231,2319,2290,2421,1745,1181,1212,1553,1933,1810,936,809,1187,1511,
577073,232,257,291,250,270,487,561,796,825,818,895,803,1075,1048,725,1173,1210,1011,844,1785,1997,1749,1380,1109,2429,2450,2402,2215,2242,1845,2211,2335,2443,2433,2553,1873,1388,1495,1838,2157,2048,1078,985,1439,1803,
577089,61,40,107,32,78,90,216,358,410,369,419,472,694,673,323,894,920,658,441,1612,1837,1541,1125,873,2499,2453,2401,2185,2242,1728,2222,2394,2520,2532,2654,1869,1511,1689,2015,2307,2270,1146,1141,1639,2104,
577105,34,4,43,14,44,12,87,103,201,120,124,213,432,353,147,487,435,242,211,1113,1303,1043,512,359,2419,2360,2255,2018,2097,1421,2088,2415,2557,2593,2735,2140,1583,1789,2114,2405,2429,1204,1262,1835,2346,
577121,19,3,24,12,29,5,48,8,92,35,32,39,207,132,96,159,117,34,75,562,604,347,118,107,2118,2122,1977,1641,1803,1127,1762,2335,2513,2558,2734,2175,1612,1806,2148,2453,2544,1271,1361,1996,2543,
577137,17,3,19,10,19,4,30,8,89,23,6,6,139,95,80,8,16,16,54,175,290,73,41,45,1604,1747,1546,1065,1363,835,1214,2130,2343,2400,2614,2052,1532,1661,2062,2407,2547,1235,1344,2089,2640,
577153,20,2,21,24,8,4,18,70,99,37,7,11,92,53,59,9,7,12,41,95,177,8,28,38,1093,1303,1204,754,1001,617,844,1720,1931,1996,2207,1718,1359,1364,1822,2249,2327,1126,1255,2100,2660,
577169,20,3,25,32,4,4,9,78,106,41,11,9,54,25,62,8,3,8,8,41,135,7,10,53,837,1067,1038,588,782,522,428,1123,1382,1359,1662,1154,978,833,1444,1945,1841,981,1173,2040,2638,
