Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
33990,-0.550293,-9.68994,1.48818,-81.4801,2.28516,-135.066,-0.0610352,0.183105,0,0.301514,-0.235382,0.608734,-0.694977,975,12057,-25618,-3706,-29301
33996,-0.574219,-9.68994,1.46426,-81.4856,2.29065,-135.071,-0.305176,0.12207,0,0.301483,-0.235352,0.608765,-0.694977,1487,11801,-26898,-3706,-29301
34002,-0.583789,-9.72344,1.43076,-81.4856,2.29065,-135.071,-0.244141,0.12207,0.0610352,0.301483,-0.235321,0.608795,-0.694977,1743,12057,-27666,-3706,-29301
34008,-0.579004,-9.73301,1.41162,-81.4856,2.29614,-135.077,-0.305176,0.183105,0,0.301483,-0.235291,0.608795,-0.694977,1743,12057,-27666,-3706,-29301
34014,-0.540723,-9.74736,1.39727,-81.4911,2.29614,-135.077,0.0610352,-0.12207,-0.305176,0.301453,-0.235229,0.608856,-0.694977,3023,12569,-27666,-3706,-29301
34020,-0.516797,-9.75693,1.3877,-81.4856,2.29614,-135.082,0.12207,0.0610352,-0.305176,0.301422,-0.235199,0.608856,-0.694977,3279,12313,-27666,-3698,-29302
34026,-0.521582,-9.78086,1.3877,-81.4856,2.29614,-135.088,0.183105,-0.0610352,-0.305176,0.301422,-0.235199,0.608856,-0.694977,4047,12569,-27666,-3698,-29302
34032,-0.497656,-9.72822,1.33984,-81.4856,2.30164,-135.088,0.244141,-0.0610352,0.0610352,0.301422,-0.235168,0.608856,-0.695007,4303,12825,-27922,-3698,-29302
34038,-0.526367,-9.6708,1.41162,-81.4856,2.30164,-135.093,0.305176,-0.244141,-0.12207,0.301422,-0.235138,0.608856,-0.695007,4559,13593,-28690,-3698,-29302
34044,-0.550293,-9.76172,1.43076,-81.4856,2.30713,-135.099,0.0610352,-0.0610352,-0.244141,0.301392,-0.235077,0.608887,-0.695007,3535,15897,-30482,-3698,-29302
34050,-0.569434,-9.72822,1.42598,-81.4856,2.30713,-135.099,0.0610352,-0.305176,-0.12207,0.301392,-0.235077,0.608887,-0.695007,3023,15897,-30482,-3698,-29302
34056,-0.535937,-9.74258,1.41162,-81.4856,2.30713,-135.099,0.0610352,-0.427246,0.0610352,0.301392,-0.235046,0.608887,-0.695007,3535,14873,-30226,-3698,-29302
34062,-0.502441,-9.77607,1.40684,-81.4856,2.31262,-135.099,-0.0610352,-0.183105,0,0.301392,-0.235046,0.608887,-0.695007,3535,13593,-28434,-3698,-29302
34068,-0.459375,-9.8335,1.3877,-81.4856,2.31262,-135.104,0.183105,-0.12207,0.183105,0.301392,-0.235016,0.608917,-0.695007,4815,10777,-24082,-3698,-29302
34074,-0.483301,-9.86221,1.36377,-81.4856,2.32361,-135.11,0.671387,0.305176,0.671387,0.301422,-0.234955,0.608948,-0.695007,5071,10009,-22034,-3698,-29302
34080,-0.531152,-9.78086,1.39727,-81.4801,2.3291,-135.11,1.09863,0,0.671387,0.301422,-0.234894,0.608948,-0.695007,5583,9241,-19986,-3698,-29302
34086,-0.47373,-9.72344,1.45469,-81.4746,2.33459,-135.115,0.976562,-0.0610352,0.854492,0.301453,-0.234833,0.608917,-0.695038,5839,9241,-19986,-3698,-29302
34092,-0.478516,-9.72344,1.46426,-81.4691,2.34009,-135.115,0.671387,0,0.854492,0.301483,-0.234772,0.608917,-0.695038,5839,8729,-20498,-3698,-29302
34098,-0.521582,-9.73301,1.45947,-81.4691,2.34558,-135.115,0.732422,0.0610352,0.732422,0.301514,-0.234711,0.608917,-0.695068,4559,8729,-23570,-3698,-29302
34104,-0.564648,-9.72822,1.50254,-81.4636,2.35657,-135.121,0.732422,-0.183105,0.366211,0.301544,-0.234589,0.608917,-0.695068,3791,8729,-25106,-3698,-29302
34110,-0.545508,-9.68037,1.42119,-81.4581,2.36206,-135.121,0.671387,0.0610352,0.610352,0.301575,-0.234558,0.608917,-0.695099,2511,9241,-26898,-3698,-29302
34116,-0.555078,-9.68994,1.47861,-81.4581,2.36755,-135.126,0.671387,-0.0610352,0.12207,0.301575,-0.234497,0.608917,-0.695099,1487,9497,-26642,-3698,-29302
34122,-0.502441,-9.70908,1.50254,-81.4526,2.36755,-135.126,0.671387,0.0610352,0.366211,0.301605,-0.234467,0.608917,-0.695099,-50,9753,-26386,-3698,-29302
34128,-0.531152,-9.6708,1.48818,-81.4526,2.37305,-135.132,0.244141,0.12207,0.244141,0.301605,-0.234436,0.608917,-0.695129,-818,8473,-24850,-3698,-29302
