Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1543733,33,0,45,36,0,3,41,187,161,72,45,11,16,91,20,7,3,10,17,8,1,10,4,4,51,0,20,20,20,11,10,1,3,65,20,12,3,4,4,36,0,1,3,5,0,
1543749,34,0,45,39,0,4,40,187,162,77,45,10,18,91,20,8,2,11,18,7,2,8,4,1,52,1,9,20,13,16,15,2,3,62,5,13,4,3,4,38,1,2,3,5,0,
1543765,33,0,44,40,0,3,35,187,160,73,45,11,19,93,19,8,3,10,16,7,1,8,4,4,56,1,17,19,12,13,15,4,3,59,5,14,4,4,4,60,1,3,4,12,1,
1543781,32,0,38,33,1,4,33,189,155,71,42,10,20,95,19,8,2,11,17,7,1,8,4,4,74,2,22,19,11,3,18,14,3,58,20,14,4,4,4,88,0,3,3,39,35,
1543797,29,0,37,31,0,3,28,190,151,66,41,10,23,102,21,8,3,10,18,6,1,10,3,4,78,14,25,20,11,4,11,19,3,55,12,14,4,4,4,101,0,3,3,65,66,
1543813,25,0,34,29,0,3,26,193,143,64,37,10,27,107,19,7,2,11,17,7,1,12,6,4,86,16,28,22,11,8,13,19,3,46,12,11,5,4,4,112,1,3,3,82,97,
1543829,18,0,34,28,0,4,18,189,116,55,25,11,29,109,17,9,3,11,17,8,1,13,4,4,91,18,34,24,14,2,14,19,3,52,29,11,4,5,4,114,1,3,3,85,105,
1543845,19,0,31,30,0,4,16,189,111,46,23,11,27,111,17,8,3,11,19,8,1,14,4,4,91,18,34,24,16,2,16,16,3,58,38,12,4,6,4,117,1,3,3,78,86,
1543861,17,0,30,30,0,3,15,192,109,41,22,12,38,109,18,8,3,11,18,8,1,15,5,4,93,19,32,25,16,2,14,12,3,57,36,12,4,5,4,112,0,4,4,58,64,
1543877,17,0,29,29,0,4,12,188,102,37,23,12,49,103,17,8,3,11,17,7,1,16,5,4,94,18,29,24,16,2,13,9,4,57,29,12,4,4,4,109,0,3,3,49,54,
1543893,15,0,29,29,1,4,12,188,93,29,20,12,54,105,14,8,3,10,17,7,1,14,4,4,97,18,33,25,17,0,17,15,3,54,30,10,4,4,4,94,0,2,3,37,33,
1543909,16,0,29,29,1,3,12,174,90,30,17,12,61,107,12,8,3,11,12,8,1,16,4,4,123,29,38,26,19,3,13,21,3,48,29,9,6,4,4,78,1,1,3,8,1,
1543925,20,0,29,27,0,3,12,174,101,36,14,15,71,117,12,8,3,14,8,8,1,14,4,4,147,67,51,31,25,0,13,28,3,46,27,8,7,4,4,66,1,2,2,5,0,
1543941,20,0,30,26,1,3,12,173,108,40,14,13,71,110,9,8,3,11,13,7,0,11,4,4,146,74,68,33,29,1,12,23,3,46,26,7,4,4,4,64,0,2,2,4,1,
1543957,72,0,61,33,45,29,64,173,248,86,45,13,78,96,8,9,3,11,16,6,1,9,4,5,135,55,47,27,26,11,12,21,3,45,24,4,6,4,4,45,0,2,2,5,0,
1543973,1387,1281,1088,660,720,940,1073,414,694,580,677,29,149,117,43,8,3,10,21,7,1,8,4,4,104,35,24,16,29,16,15,14,3,34,20,4,6,3,4,44,0,2,3,5,0,
1543989,2172,2025,1917,1268,1401,1624,1601,835,994,883,1073,39,219,154,99,10,3,11,61,12,4,14,4,4,135,45,9,17,25,27,14,25,4,37,8,4,8,2,4,46,1,1,2,4,0,
1544005,2465,2207,2288,1760,2048,2151,2236,1238,1452,1383,1436,102,410,324,188,17,4,11,70,22,4,12,5,6,220,74,24,20,20,19,30,44,6,31,6,4,11,3,4,52,1,2,2,7,1,
1544021,2499,2106,2290,2063,2310,2360,2513,1637,1864,1795,1773,420,809,733,402,49,14,14,82,32,7,4,4,4,461,131,82,38,4,0,85,78,10,30,23,4,8,3,3,43,1,2,2,3,0,
1544037,2288,1803,2006,2193,2379,2416,2603,1823,2021,2031,2003,712,1037,924,588,256,163,69,259,246,286,97,37,22,472,544,250,45,16,0,264,306,56,55,20,0,20,8,4,58,0,4,2,4,0,
1544053,2078,1641,1806,2122,2340,2385,2541,1836,2016,2041,2017,782,1100,1048,626,352,279,175,301,501,549,232,124,91,564,866,623,77,53,0,400,486,162,98,7,15,67,15,5,152,1,14,4,13,0,
1544069,1941,1526,1637,2069,2291,2349,2484,1834,2000,2027,1976,858,1171,1168,700,482,406,352,374,725,816,503,187,229,686,1099,917,209,369,2,563,654,338,206,174,162,109,33,29,261,8,33,9,39,2,
1544085,1908,1510,1610,2065,2298,2356,2478,1859,2027,2060,2015,888,1173,1140,743,558,480,419,387,837,920,649,278,209,762,1192,1044,362,626,45,660,752,534,360,431,345,143,62,83,370,16,40,20,74,29,
1544101,1919,1523,1613,2067,2303,2358,2479,1875,2050,2081,2031,887,1181,1152,770,551,493,440,384,868,957,711,335,194,792,1253,1126,475,756,124,698,833,650,479,574,439,175,93,147,419,41,49,21,87,40,
