Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
1875093,23,0,4,23,1,3,6,89,66,13,12,14,79,90,30,9,4,16,16,6,2,8,4,4,81,1,58,28,45,0,16,23,4,53,30,25,6,3,4,36,0,2,2,5,0,
1875109,23,0,5,25,1,3,6,99,72,19,13,12,77,91,32,12,2,17,19,7,1,5,4,5,78,0,52,24,38,0,15,15,3,51,24,20,4,3,3,34,0,2,2,5,0,
1875125,24,0,7,25,1,3,10,106,88,23,12,9,67,90,29,9,3,14,16,7,1,4,4,4,59,0,37,19,32,0,14,2,4,51,20,17,4,3,4,38,0,2,3,5,0,
1875141,28,0,9,24,2,3,19,119,112,32,13,11,49,87,33,8,2,9,16,6,1,4,4,4,25,1,27,18,24,0,14,6,3,53,10,16,4,4,4,38,1,7,2,5,0,
1875157,33,0,10,31,0,5,23,127,128,34,11,10,34,88,25,9,3,8,17,6,1,4,4,4,21,1,21,18,20,0,10,12,3,56,8,15,4,4,4,43,0,3,2,5,0,
1875173,30,0,12,33,1,9,28,126,136,38,17,10,26,85,19,9,2,8,19,7,1,4,5,4,37,1,24,22,20,0,14,10,3,52,21,4,3,4,4,49,1,2,3,4,0,
1875189,30,0,12,31,1,15,34,128,151,42,23,10,25,87,19,9,3,8,17,6,1,3,5,4,41,1,21,25,20,0,14,9,3,51,16,3,4,4,4,51,1,2,2,4,0,
1875205,31,0,12,35,4,20,41,132,169,52,31,10,24,87,20,9,3,8,18,7,1,4,9,4,48,1,20,25,12,0,17,4,3,37,12,1,4,4,4,48,0,4,3,6,5,
1875221,35,0,12,29,4,22,45,135,174,55,33,10,16,88,20,9,4,7,18,7,1,3,4,4,51,2,21,23,10,0,17,2,4,29,11,4,4,4,8,56,0,3,2,4,0,
1875237,33,0,13,33,3,19,46,137,176,55,34,10,20,86,19,10,3,8,17,7,2,3,4,3,46,1,22,22,9,0,15,9,3,31,20,4,4,4,4,54,0,3,3,4,2,
1875253,33,0,13,33,2,17,43,138,175,58,34,9,35,87,21,9,2,8,16,7,1,4,6,3,41,1,25,20,9,0,15,9,3,36,23,4,4,4,4,55,1,3,2,5,0,
1875269,34,0,14,32,1,16,42,139,177,56,30,10,41,87,20,9,4,8,16,6,3,3,4,4,28,3,21,17,10,0,12,8,3,34,21,3,4,5,4,58,0,3,3,4,0,
1875285,32,0,14,33,2,16,41,138,180,58,27,10,44,89,20,10,3,8,16,6,2,4,4,4,24,3,21,17,12,0,12,14,3,27,26,3,5,5,8,62,0,4,3,21,0,
1875301,33,0,14,33,1,16,38,137,183,60,32,10,48,90,20,9,4,8,16,6,2,4,4,4,24,0,21,17,10,0,13,16,4,28,20,1,5,6,4,71,0,4,3,69,28,
1875317,33,0,14,28,0,13,34,137,181,59,30,10,64,96,20,10,3,8,16,6,1,4,6,4,33,2,20,20,8,0,13,20,3,27,20,0,6,5,4,74,0,4,3,91,81,
1875333,33,0,13,31,0,12,35,132,181,61,27,9,62,98,23,10,3,7,16,6,1,3,4,4,42,2,20,17,8,0,16,21,4,19,16,0,6,4,4,87,0,3,3,106,111,
1875349,33,0,12,29,1,11,30,136,181,60,24,11,66,98,22,10,3,8,17,6,1,4,6,4,48,3,20,17,7,0,16,22,3,12,16,0,7,4,3,86,0,2,3,107,136,
1875365,28,0,9,22,0,3,24,131,148,41,18,10,67,97,19,14,3,8,16,7,1,4,4,4,48,1,23,17,5,0,16,20,3,13,19,0,7,4,4,90,0,3,3,94,143,
1875381,20,0,9,20,0,3,16,122,128,35,16,12,70,96,15,9,3,7,16,6,1,3,5,4,47,1,23,16,6,0,18,22,4,15,15,0,8,5,4,93,0,4,2,72,117,
1875397,20,0,9,22,1,4,15,124,134,37,16,11,73,99,15,9,3,12,15,7,1,4,4,4,53,2,28,16,4,0,17,22,4,13,16,0,9,5,4,87,0,4,3,50,60,
1875413,21,0,9,21,0,3,18,124,145,42,16,15,77,107,16,9,3,1,11,7,0,4,4,4,66,6,24,15,10,2,18,26,3,13,20,0,9,4,3,70,0,3,2,20,0,
1875429,110,0,66,37,53,43,70,127,249,66,43,12,91,100,14,9,3,8,14,7,1,3,4,4,144,17,26,16,10,1,17,27,3,9,19,0,9,3,4,45,0,2,3,1,0,
1875445,1057,762,782,538,526,684,776,288,484,291,339,18,95,64,33,9,3,8,22,7,1,3,4,4,180,22,16,12,16,10,16,22,3,8,10,0,10,3,3,35,0,1,2,4,0,
1875461,1532,1296,1260,1482,1542,1692,1623,1442,1487,1381,1360,494,795,635,301,273,100,59,280,375,327,142,70,117,538,779,654,95,58,0,401,457,137,110,121,65,91,26,6,189,9,64,20,31,21,
1875477,1695,1448,1484,1637,1840,1980,2077,1632,1802,1803,1865,877,1274,1234,902,549,572,553,532,787,910,625,384,330,722,1251,1297,768,982,265,643,907,843,695,992,579,141,98,168,397,111,113,47,98,118,
1875493,1413,1250,1270,1541,1750,1902,1975,1610,1790,1804,1899,1011,1346,1309,1015,771,788,752,715,1181,1343,1101,779,681,988,1679,1695,1423,1520,1007,1177,1410,1458,1372,1725,1027,397,385,599,835,495,296,162,182,316,
1875509,1233,1083,1066,1446,1656,1807,1854,1623,1776,1793,1877,1109,1423,1380,1100,961,994,921,835,1466,1605,1446,1123,982,1189,1953,1960,1764,1831,1442,1650,1795,1877,1807,2104,1359,717,837,1058,1297,1152,485,315,304,569,
1875525,1076,949,917,1339,1551,1694,1716,1626,1749,1756,1834,1206,1488,1428,1143,1105,1123,1035,949,1665,1841,1663,1343,1188,1330,2191,2165,1993,2059,1655,1979,2081,2152,2106,2339,1626,1075,1239,1459,1730,1607,675,518,585,963,
1875541,759,671,672,1058,1261,1450,1413,1492,1600,1576,1648,1190,1467,1401,1110,1197,1205,1089,947,1771,1969,1779,1438,1289,1421,2328,2302,2125,2197,1776,2141,2249,2317,2278,2500,1766,1337,1496,1713,2000,1902,825,704,944,1300,
