TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,495288,0.655566,-9.60859,2.0624,-78.0139,-3.88367,171.953,0.427246,-0.12207,-0.0610352,-0.0757446,0.0178223,0.629333,-0.773163,-113.5,63.0583,-62.6083,-10396,-28492
6,495294,0.674707,-9.61816,2.04805,-78.0084,-3.88367,171.953,0.183105,0.12207,-0.0610352,-0.0757446,0.0178223,0.629303,-0.773193,-113.492,63.0167,-62.6083,-10396,-28492
12,495300,0.660352,-9.61816,2.04326,-78.0084,-3.88367,171.953,0.305176,0.0610352,-0.12207,-0.0757446,0.0178223,0.629303,-0.773193,-113.483,63.0167,-62.5333,-10396,-28492
18,495306,0.674707,-9.61338,2.02412,-78.0084,-3.88367,171.953,0.183105,0,-0.12207,-0.0757446,0.0178223,0.629303,-0.773193,-113.467,63.0167,-62.5167,-10396,-28492
24,495312,0.674707,-9.61816,2.06719,-78.0084,-3.88367,171.953,0,0.183105,0,-0.0757446,0.0178223,0.629303,-0.773193,-113.475,63.025,-62.55,-10396,-28492
30,495318,0.636426,-9.60859,2.03369,-78.0084,-3.88367,171.953,-0.305176,0,0.244141,-0.0757751,0.0178528,0.629303,-0.773193,-113.5,63.0667,-62.575,-10396,-28492
36,495324,0.660352,-9.59902,2.04805,-78.0084,-3.88367,171.953,0.0610352,-0.12207,0,-0.0757446,0.0178528,0.629303,-0.773193,-113.517,63.1,-62.6,-10396,-28492
42,495330,0.669922,-9.58467,2.0624,-78.0139,-3.87817,171.953,-0.305176,-0.12207,0.366211,-0.0757446,0.0178528,0.629333,-0.773163,-113.508,63.1083,-62.6167,-10396,-28492
48,495336,0.636426,-9.61338,2.03369,-78.0139,-3.87817,171.953,-0.366211,-0.549316,0.12207,-0.0757446,0.0178528,0.629333,-0.773163,-113.5,63.125,-62.6167,-10396,-28492
54,495342,0.674707,-9.61816,2.04326,-78.0139,-3.87817,171.953,-0.488281,-0.305176,-0.0610352,-0.0757141,0.0178528,0.629333,-0.773163,-113.475,63.1667,-62.6167,-10396,-28492
60,495348,0.617285,-9.62773,2.02891,-78.0194,-3.87817,171.953,-0.488281,-0.183105,-0.0610352,-0.0757141,0.0178528,0.629364,-0.773132,-113.467,63.1667,-62.55,-10396,-28492
66,495354,0.703418,-9.61338,1.95234,-78.0194,-3.87817,171.958,-0.488281,-0.976563,-0.0610352,-0.0757141,0.0178223,0.629395,-0.773132,-113.475,63.1667,-62.525,-10396,-28492
72,495360,0.679492,-9.60859,1.90928,-78.0249,-3.88367,171.958,-0.488281,0.12207,0,-0.0756836,0.0178223,0.629425,-0.773102,-113.483,63.2,-62.5,-10396,-28492
78,495366,0.674707,-9.65645,2.0002,-78.0304,-3.87817,171.964,-0.488281,-0.0610352,-0.427246,-0.0756531,0.0177917,0.629456,-0.773071,-113.492,63.1917,-62.5333,-10396,-28492
84,495372,0.598145,-9.61338,1.97627,-78.0359,-3.88367,171.964,-0.244141,-0.12207,-0.366211,-0.0756836,0.0177917,0.629456,-0.773071,-113.5,63.1667,-62.5833,-10396,-28492
90,495378,0.660352,-9.63252,2.03848,-78.0359,-3.88367,171.964,-0.12207,0.0610352,0,-0.0756836,0.0177917,0.629486,-0.773041,-113.5,63.1667,-62.5833,-10396,-28492
96,495384,0.679492,-9.62295,1.99063,-78.0359,-3.88367,171.964,-0.12207,0.12207,-0.427246,-0.0756836,0.0177917,0.629486,-0.773041,-113.492,63.175,-62.575,-10396,-28492
102,495390,0.674707,-9.63252,2.0002,-78.0359,-3.88367,171.958,-0.244141,0.12207,0,-0.0757141,0.0177917,0.629486,-0.773041,-113.467,63.1333,-62.5833,-10396,-28492
108,495396,0.645996,-9.61338,2.05762,-78.0414,-3.88916,171.958,0.0610352,0,-0.12207,-0.0757446,0.0177917,0.629517,-0.77301,-113.467,63.1417,-62.5583,-10396,-28492
114,495402,0.684277,-9.59424,1.99541,-78.0414,-3.88916,171.958,-0.305176,0.0610352,-0.0610352,-0.0757446,0.0177917,0.629517,-0.77301,-113.458,63.1667,-62.525,-10396,-28492
120,495408,0.655566,-9.64209,1.99541,-78.0414,-3.88916,171.958,-0.305176,0.244141,0.0610352,-0.0757446,0.0177917,0.629517,-0.77301,-113.45,63.1583,-62.4833,-10396,-28492
126,495414,0.626855,-9.58467,2.03848,-78.0414,-3.88916,171.958,-0.12207,0,0.0610352,-0.0757446,0.0178223,0.629517,-0.77301,-113.458,63.1417,-62.4583,-10396,-28492
132,495420,0.617285,-9.60381,2.0624,-78.0469,-3.88916,171.953,-0.427246,-0.0610352,-0.12207,-0.0757446,0.0178223,0.629547,-0.77298,-113.433,63.1667,-62.35,-10396,-28492
138,495426,0.655566,-9.64209,1.99063,-78.0469,-3.88916,171.953,-0.488281,-0.12207,0,-0.0757446,0.0178223,0.629578,-0.77298,-113.425,63.1583,-62.3,-10396,-28492
144,495432,0.669922,-9.61338,1.98584,-78.0524,-3.88916,171.953,-0.549316,0,-0.0610352,-0.0757446,0.0178223,0.629578,-0.772949,-113.433,63.1417,-62.275,-10396,-28492
150,495438,0.684277,-9.65645,2.02891,-78.0524,-3.88916,171.953,-0.427246,-0.12207,0,-0.0757446,0.0178223,0.629608,-0.772949,-113.433,63.15,-62.2417,-10396,-28492
156,495444,0.636426,-9.61338,1.97148,-78.0579,-3.88916,171.953,-0.183105,-0.244141,-0.183105,-0.0757446,0.0178223,0.629639,-0.772919,-113.458,63.175,-62.2417,-10396,-28492
162,495450,0.641211,-9.57988,2.0624,-78.0579,-3.88916,171.958,-0.305176,-0.244141,-0.244141,-0.0757446,0.0177917,0.629639,-0.772919,-113.508,63.1583,-62.325,-10396,-28492
168,495456,0.607715,-9.57031,2.05283,-78.0634,-3.88916,171.958,-0.488281,-0.366211,-0.305176,-0.0757446,0.0177917,0.629669,-0.772888,-113.517,63.1667,-62.3667,-10396,-28492
174,495462,0.665137,-9.55596,2.06719,-78.0634,-3.88916,171.958,-0.488281,-0.488281,-0.12207,-0.0757446,0.0177917,0.629669,-0.772888,-113.542,63.2,-62.3833,-10396,-28492
180,495468,0.645996,-9.60859,2.04326,-78.0688,-3.88916,171.964,-0.610352,-0.244141,0,-0.0757141,0.0177612,0.6297,-0.772858,-113.525,63.1833,-62.3833,-10396,-28492
186,495474,0.645996,-9.62773,2.00977,-78.0743,-3.89465,171.964,-0.671387,-0.427246,-0.244141,-0.0757141,0.0177612,0.62973,-0.772858,-113.517,63.1833,-62.375,-10396,-28492
192,495480,0.665137,-9.64688,1.99541,-78.0798,-3.89465,171.969,-0.671387,-0.610352,-0.244141,-0.0756836,0.0177307,0.629761,-0.772827,-113.492,63.2583,-62.35,-10396,-28492
198,495486,0.641211,-9.60859,2.0002,-78.0798,-3.89465,171.969,-0.671387,-0.488281,0,-0.0756836,0.0177002,0.629791,-0.772797,-113.467,63.275,-62.3583,-10396,-28492
204,495492,0.655566,-9.60381,2.02891,-78.0853,-3.89465,171.969,-1.09863,-0.610352,0,-0.0756836,0.0177002,0.629822,-0.772766,-113.442,63.275,-62.3833,-10396,-28492
210,495498,0.631641,-9.62773,2.00498,-78.0908,-3.89465,171.974,-1.0376,-0.671387,0.0610352,-0.0756531,0.0176697,0.629852,-0.772736,-113.442,63.2833,-62.3583,-10396,-28492
216,495504,0.650781,-9.64688,2.01455,-78.1018,-3.89465,171.98,-1.15967,-0.610352,0,-0.0756226,0.0176697,0.629883,-0.772705,-113.433,63.2917,-62.3583,-10396,-28492
222,495510,0.684277,-9.65166,1.98584,-78.1073,-3.90015,171.98,-0.915527,-0.732422,0.366211,-0.0756226,0.0176086,0.629974,-0.772644,-113.433,63.2167,-62.3,-10396,-28492
228,495516,0.674707,-9.66602,1.97627,-78.1128,-3.90015,171.985,-0.732422,-0.915527,-0.0610352,-0.075592,0.0176086,0.630005,-0.772644,-113.442,63.2,-62.25,-10396,-28492
234,495522,0.660352,-9.63731,1.97627,-78.1183,-3.90015,171.991,-1.0376,-1.0376,0,-0.0755615,0.0175781,0.630035,-0.772614,-113.45,63.2083,-62.2,-10396,-28492
240,495528,0.626855,-9.65166,1.98584,-78.1238,-3.90015,171.996,-0.854492,-1.2207,0,-0.075531,0.0175476,0.630066,-0.772583,-113.442,63.1917,-62.2,-10396,-28492
246,495534,0.645996,-9.62773,1.9667,-78.1293,-3.90015,172.007,-0.915527,-1.2207,0.183105,-0.0755005,0.0175171,0.630096,-0.772552,-113.433,63.1667,-62.2167,-10396,-28492
252,495540,0.641211,-9.62773,2.01455,-78.1348,-3.90015,172.013,-0.915527,-1.28174,-0.0610352,-0.0754395,0.0174561,0.630188,-0.772522,-113.4,63.1583,-62.2917,-10396,-28492
258,495546,0.655566,-9.60381,2.00498,-78.1403,-3.90564,172.018,-1.09863,-1.52588,0,-0.0754089,0.0174255,0.630219,-0.772491,-113.417,63.125,-62.3167,-10396,-28492
264,495552,0.655566,-9.61816,2.01455,-78.1458,-3.90564,172.024,-0.793457,-1.40381,-0.0610352,-0.0753479,0.0173645,0.630249,-0.772461,-113.417,63.0833,-62.35,-10396,-28492
270,495558,0.645996,-9.61816,1.99541,-78.1512,-3.90564,172.035,-1.15967,-1.77002,0.12207,-0.0753174,0.017334,0.63028,-0.77243,-113.433,63.075,-62.35,-10396,-28492
276,495564,0.636426,-9.59424,2.0002,-78.1622,-3.91113,172.051,-1.0376,-1.83105,-0.305176,-0.0752563,0.0172729,0.630341,-0.7724,-113.442,63.025,-62.275,-10396,-28492
282,495570,0.631641,-9.60859,2.03848,-78.1732,-3.91113,172.057,-1.40381,-2.0752,-0.366211,-0.0751648,0.0171509,0.630432,-0.772339,-113.45,63.025,-62.275,-10396,-28492
288,495576,0.631641,-9.58945,2.04326,-78.1787,-3.91663,172.068,-1.64795,-2.19727,-0.244141,-0.0751343,0.0170898,0.630493,-0.772308,-113.467,63.0583,-62.2667,-10396,-28492
294,495582,0.650781,-9.61338,2.02412,-78.1897,-3.92212,172.079,-1.64795,-2.0752,-0.0610352,-0.0750732,0.0169983,0.630554,-0.772247,-113.483,63.0917,-62.2667,-10396,-28492
300,495588,0.665137,-9.64209,2.01934,-78.1952,-3.92212,172.09,-1.83105,-2.56348,-0.183105,-0.0750122,0.0169373,0.630615,-0.772217,-113.492,63.125,-62.275,-10396,-28492
306,495594,0.655566,-9.61816,1.98105,-78.2172,-3.92761,172.112,-2.01416,-2.0752,-0.244141,-0.0749512,0.0168762,0.630676,-0.772156,-113.517,63.1,-62.25,-10396,-28492
312,495600,0.684277,-9.64688,1.95234,-78.2281,-3.92761,172.123,-2.19727,-2.2583,-0.183105,-0.0748291,0.0167236,0.630829,-0.772064,-113.533,63.0833,-62.225,-10396,-28492
318,495606,0.669922,-9.63731,1.97148,-78.2391,-3.93311,172.134,-2.13623,-2.38037,-0.183105,-0.0747681,0.0166626,0.63092,-0.772003,-113.55,63.05,-62.2167,-10396,-28492
324,495612,0.684277,-9.62295,1.97627,-78.2556,-3.9386,172.145,-2.13623,-2.50244,0.12207,-0.074707,0.016571,0.630981,-0.771942,-113.567,63.0167,-62.2083,-10396,-28492
330,495618,0.693848,-9.64209,1.94756,-78.2666,-3.9386,172.156,-2.13623,-2.44141,0,-0.074646,0.01651,0.631073,-0.771881,-113.558,63.0083,-62.2167,-10396,-28492
336,495624,0.712988,-9.65645,1.94756,-78.2886,-3.94409,172.178,-2.13623,-2.62451,-0.0610352,-0.0745544,0.016449,0.631165,-0.77182,-113.525,62.9833,-62.125,-10396,-28492
342,495630,0.703418,-9.64688,1.90928,-78.2996,-3.94409,172.194,-2.01416,-2.2583,0,-0.0744324,0.0162659,0.631317,-0.771698,-113.5,62.95,-62.0833,-10396,-28492
348,495636,0.684277,-9.64209,1.95713,-78.3105,-3.94958,172.205,-1.95313,-2.2583,-0.183105,-0.0743713,0.0162048,0.631378,-0.771667,-113.5,62.9583,-62.025,-10396,-28492
354,495642,0.679492,-9.63252,1.99063,-78.3215,-3.94958,172.216,-1.95313,-2.19727,-0.12207,-0.0743103,0.0161438,0.63147,-0.771606,-113.492,62.9833,-62,-10396,-28492
360,495648,0.679492,-9.61338,1.99541,-78.3325,-3.95508,172.222,-1.89209,-2.13623,-0.0610352,-0.0742493,0.0160522,0.631531,-0.771545,-113.483,62.9833,-61.9667,-10396,-28492
366,495654,0.636426,-9.62773,1.95234,-78.349,-3.96057,172.244,-1.95313,-2.2583,-0.0610352,-0.0741882,0.0159912,0.631592,-0.771515,-113.492,62.9917,-61.9417,-10396,-28492
372,495660,0.684277,-9.65166,1.93799,-78.36,-3.96057,172.255,-1.64795,-2.0752,0.0610352,-0.0740662,0.0158691,0.631744,-0.771393,-113.5,63.0083,-61.925,-10396,-28492
378,495666,0.665137,-9.66123,1.91885,-78.371,-3.96057,172.266,-1.58691,-2.0752,0.244141,-0.0740051,0.0158081,0.631805,-0.771362,-113.533,63.0167,-61.925,-10396,-28492
384,495672,0.703418,-9.64209,1.92842,-78.3765,-3.96057,172.277,-1.40381,-2.0752,0.0610352,-0.0739441,0.0157471,0.631866,-0.771301,-113.558,63.0167,-61.9667,-10396,-28492
390,495678,0.679492,-9.65166,1.9332,-78.3875,-3.96606,172.288,-1.15967,-1.77002,-0.0610352,-0.0738831,0.015686,0.631927,-0.771271,-113.575,63.0333,-62,-10396,-28492
396,495684,0.693848,-9.65166,1.89971,-78.3984,-3.96606,172.304,-1.15967,-1.77002,0.427246,-0.0738525,0.015625,0.631958,-0.77124,-113.633,63.1333,-62.0833,-10396,-28492
402,495690,0.655566,-9.64688,1.96191,-78.4039,-3.96606,172.31,-0.671387,-1.64795,0.183105,-0.0737305,0.0155334,0.63205,-0.771179,-113.633,63.15,-62.1417,-10396,-28492
408,495696,0.684277,-9.62773,1.9667,-78.4094,-3.96606,172.321,-0.671387,-1.52588,0,-0.0736694,0.0155029,0.63208,-0.771179,-113.625,63.2,-62.175,-10396,-28492
414,495702,0.669922,-9.62773,1.95713,-78.4149,-3.97156,172.326,-0.793457,-1.58691,0.366211,-0.0736389,0.0154419,0.632111,-0.771149,-113.608,63.2417,-62.1667,-10396,-28492
420,495708,0.693848,-9.65645,1.94277,-78.4149,-3.97156,172.337,-0.671387,-1.34277,0.244141,-0.0735779,0.0154114,0.632141,-0.771149,-113.592,63.2583,-62.1833,-10396,-28492
426,495714,0.655566,-9.63731,1.95234,-78.4259,-3.97156,172.348,-0.610352,-1.34277,-0.183105,-0.0735474,0.0153809,0.632172,-0.771118,-113.6,63.2667,-62.1917,-10396,-28492
432,495720,0.684277,-9.61816,1.93799,-78.4259,-3.97156,172.354,-0.427246,-1.0376,-0.183105,-0.0734558,0.0152893,0.632202,-0.771088,-113.625,63.3,-62.175,-10396,-28492
438,495726,0.727344,-9.6708,1.85186,-78.4314,-3.97156,172.359,-0.183105,-0.610352,-0.366211,-0.0734558,0.0152588,0.632233,-0.771088,-113.633,63.3,-62.125,-10396,-28492
444,495732,0.765625,-9.74258,1.80879,-78.4314,-3.97705,172.359,0.427246,0.244141,-0.366211,-0.0734558,0.0152283,0.632233,-0.771057,-113.633,63.2833,-62.0833,-10396,-28492
450,495738,0.712988,-9.7665,1.77529,-78.4314,-3.97705,172.359,1.46484,1.58691,-0.366211,-0.0734558,0.0152283,0.632233,-0.771088,-113.617,63.2917,-62,-10396,-28492
456,495744,0.674707,-9.73779,1.83271,-78.4094,-3.97705,172.337,2.2583,2.0752,-0.793457,-0.0735168,0.0152588,0.632172,-0.771118,-113.608,63.3083,-61.9,-10396,-28492
462,495750,0.727344,-9.65645,1.89971,-78.3984,-3.97705,172.326,2.50244,2.68555,-1.0376,-0.0736694,0.0153809,0.632019,-0.77124,-113.592,63.3,-61.9333,-10396,-28492
468,495756,0.693848,-9.6708,1.97148,-78.3875,-3.98254,172.315,3.17383,3.35693,-0.488281,-0.0737915,0.0154114,0.631927,-0.771271,-113.583,63.3083,-61.925,-10396,-28492
474,495762,0.650781,-9.57031,1.98584,-78.371,-3.97705,172.299,3.17383,3.35693,-0.976563,-0.0739136,0.0155029,0.631805,-0.771362,-113.567,63.325,-61.9167,-10396,-28492
480,495768,0.665137,-9.58467,1.95234,-78.3545,-3.98254,172.277,2.31934,2.56348,-0.488281,-0.0740356,0.0155945,0.631714,-0.771454,-113.558,63.325,-61.9,-10396,-28492
486,495774,0.655566,-9.60381,1.99541,-78.327,-3.98254,172.255,2.62451,2.31934,-0.915527,-0.0742188,0.0157166,0.631531,-0.771545,-113.55,63.3167,-61.8333,-10396,-28492
492,495780,0.650781,-9.54639,2.0624,-78.3215,-3.98804,172.244,1.58691,1.46484,-0.610352,-0.0743103,0.0157471,0.63147,-0.771606,-113.558,63.325,-61.8,-10396,-28492
498,495786,0.645996,-9.57988,2.0624,-78.3105,-3.98804,172.233,1.15967,1.09863,-0.671387,-0.0743713,0.0157776,0.631409,-0.771637,-113.567,63.3,-61.775,-10396,-28492
504,495792,0.669922,-9.61816,2.00977,-78.3051,-3.98804,172.227,0.976563,0.793457,-0.366211,-0.0744324,0.0157776,0.631378,-0.771667,-113.592,63.275,-61.7917,-10396,-28492
510,495798,0.665137,-9.61338,1.98584,-78.2996,-3.98804,172.222,0.854492,0.305176,-0.488281,-0.0744629,0.0158081,0.631348,-0.771698,-113.617,63.2583,-61.775,-10396,-28492
516,495804,0.712988,-9.64688,1.90449,-78.2941,-3.99353,172.216,0.854492,0.976563,-0.610352,-0.0745239,0.0158081,0.631287,-0.771729,-113.633,63.2667,-61.7583,-10396,-28492
522,495810,0.669922,-9.63252,1.95713,-78.2886,-3.99353,172.211,1.52588,1.64795,-0.854492,-0.074585,0.0158386,0.631256,-0.771759,-113.658,63.2417,-61.7667,-10396,-28492
528,495816,0.641211,-9.61338,1.93799,-78.2776,-3.99902,172.2,1.70898,1.58691,-0.366211,-0.0746765,0.0158691,0.631195,-0.77179,-113.692,63.2667,-61.7667,-10396,-28492
534,495822,0.693848,-9.63252,1.91406,-78.2721,-3.99902,172.189,1.77002,1.70898,-0.732422,-0.0747375,0.0159302,0.631134,-0.77182,-113.708,63.275,-61.7583,-10396,-28492
540,495828,0.679492,-9.64209,1.96191,-78.2611,-3.99902,172.183,1.89209,1.64795,-0.427246,-0.0747986,0.0159607,0.631073,-0.771881,-113.725,63.2583,-61.7917,-10396,-28492
546,495834,0.617285,-9.61338,2.02891,-78.2446,-3.99902,172.161,1.89209,1.58691,-0.793457,-0.0749207,0.0160217,0.630951,-0.771942,-113.708,63.225,-61.8333,-10396,-28492
552,495840,0.641211,-9.61338,1.98105,-78.2391,-4.00452,172.156,1.52588,0.915527,-0.671387,-0.0749817,0.0160217,0.63092,-0.772003,-113.692,63.25,-61.825,-10396,-28492
558,495846,0.636426,-9.58467,2.02412,-78.2281,-4.00452,172.15,1.40381,0.976563,-0.305176,-0.0750427,0.0160522,0.630859,-0.772034,-113.683,63.2583,-61.8083,-10396,-28492
564,495852,0.698633,-9.60381,2.00498,-78.2227,-4.00452,172.145,1.09863,0.915527,-0.610352,-0.0750732,0.0160522,0.630829,-0.772064,-113.675,63.2417,-61.8,-10396,-28492
570,495858,0.684277,-9.6708,1.99541,-78.2172,-4.01001,172.139,1.0376,0.915527,-0.549316,-0.0751343,0.0160828,0.630768,-0.772095,-113.675,63.2417,-61.7583,-10396,-28492
576,495864,0.708203,-9.64209,1.98105,-78.2117,-4.01001,172.134,1.0376,0.793457,-0.549316,-0.0751953,0.0161133,0.630707,-0.772125,-113.675,63.25,-61.675,-10396,-28492
582,495870,0.689063,-9.58945,1.99541,-78.2062,-4.0155,172.128,1.0376,0.671387,-0.244141,-0.0752563,0.0161133,0.630676,-0.772156,-113.7,63.2333,-61.6583,-10396,-28492
588,495876,0.703418,-9.59424,1.99541,-78.2007,-4.0155,172.123,0.793457,0.488281,-0.244141,-0.0752869,0.0161438,0.630646,-0.772156,-113.725,63.2333,-61.625,-10396,-28492
594,495882,0.698633,-9.65166,2.0002,-78.1952,-4.0155,172.123,0.854492,0.854492,-0.488281,-0.0752869,0.0161438,0.630615,-0.772186,-113.742,63.2333,-61.6417,-10396,-28492
600,495888,0.679492,-9.61816,2.01455,-78.1897,-4.0155,172.117,0.427246,0.12207,-0.244141,-0.0753479,0.0161438,0.630585,-0.772217,-113.733,63.1917,-61.6833,-10396,-28492
606,495894,0.736914,-9.61816,2.00977,-78.1897,-4.0155,172.112,0.366211,0.0610352,-0.12207,-0.0753479,0.0161438,0.630585,-0.772217,-113.7,63.1,-61.8167,-10396,-28492
612,495900,0.712988,-9.61816,1.9667,-78.1897,-4.0155,172.112,-0.12207,0.0610352,-0.183105,-0.0753784,0.0161438,0.630585,-0.772217,-113.7,63.0833,-61.8833,-10396,-28492
618,495906,0.693848,-9.63731,1.97148,-78.1897,-4.0155,172.112,-0.183105,0,0.244141,-0.0753784,0.0161438,0.630585,-0.772217,-113.717,63.075,-61.9333,-10396,-28492
624,495912,0.669922,-9.63731,1.98105,-78.1897,-4.0155,172.112,0,0.0610352,0.12207,-0.0753784,0.0161743,0.630585,-0.772217,-113.725,63.0583,-62,-10396,-28492
630,495918,0.636426,-9.59424,1.99063,-78.1952,-4.0155,172.112,0.12207,0,0.0610352,-0.0753784,0.0161743,0.630615,-0.772186,-113.733,63.0667,-62.0417,-10396,-28492
636,495924,0.665137,-9.61816,2.00498,-78.1952,-4.0155,172.112,0,-0.366211,-0.366211,-0.0753784,0.0161438,0.630615,-0.772186,-113.75,63.0833,-62.0583,-10396,-28492
642,495930,0.669922,-9.60381,2.00498,-78.1952,-4.021,172.112,0.0610352,0.0610352,-0.305176,-0.0753784,0.0161438,0.630615,-0.772186,-113.733,63.05,-62.075,-10396,-28492
648,495936,0.655566,-9.62773,1.97627,-78.1952,-4.021,172.112,0.183105,-0.0610352,-0.183105,-0.0753784,0.0161438,0.630615,-0.772186,-113.733,63.0333,-62.0833,-10396,-28492
654,495942,0.679492,-9.63252,1.98584,-78.1952,-4.021,172.112,0.0610352,0,0,-0.0753784,0.0161438,0.630615,-0.772186,-113.708,63.0417,-62.1,-10396,-28492
660,495948,0.684277,-9.61338,2.02412,-78.1952,-4.021,172.112,0.183105,-0.0610352,-0.488281,-0.0753784,0.0161438,0.630615,-0.772186,-113.692,63.0417,-62.1,-10396,-28492
666,495954,0.650781,-9.71865,1.89971,-78.1952,-4.02649,172.112,0,0.0610352,-0.366211,-0.0754089,0.0161133,0.630615,-0.772186,-113.683,63.0333,-62.1333,-10396,-28492
672,495960,0.62207,-9.58467,2.01455,-78.1897,-4.02649,172.106,1.34277,0.488281,-0.610352,-0.07547,0.0161133,0.630585,-0.772217,-113.708,63.05,-62.1417,-10396,-28492
678,495966,0.736914,-9.57988,2.00498,-78.1842,-4.02649,172.106,0.610352,0.305176,-0.549316,-0.0755005,0.0161133,0.630554,-0.772247,-113.725,63.05,-62.175,-10396,-28492
684,495972,0.703418,-9.66602,1.91885,-78.1842,-4.03198,172.101,0.549316,0.732422,-0.427246,-0.075531,0.0161133,0.630524,-0.772247,-113.733,63.025,-62.2,-10396,-28492
690,495978,0.689063,-9.6708,1.91406,-78.1787,-4.03198,172.095,1.0376,0.549316,-0.549316,-0.0755615,0.0161438,0.630524,-0.772247,-113.733,63.0333,-62.225,-10396,-28492
696,495984,0.693848,-9.56553,2.04326,-78.1677,-4.03198,172.09,0.976563,0.244141,-0.244141,-0.075592,0.0161438,0.630463,-0.772308,-113.75,63.0583,-62.15,-10396,-28492
702,495990,0.669922,-9.55117,2.07197,-78.1677,-4.03198,172.09,0.427246,0.305176,-0.244141,-0.0756226,0.0161438,0.630432,-0.772308,-113.742,63.0333,-62.1083,-10396,-28492
708,495996,0.712988,-9.5751,1.99063,-78.1677,-4.03748,172.09,0.244141,0.305176,0,-0.0756531,0.0161743,0.630432,-0.772308,-113.742,63.0333,-62.0167,-10396,-28492
714,496002,0.76084,-9.61816,1.94756,-78.1677,-4.03748,172.084,0.183105,0.244141,-0.12207,-0.0756531,0.0161743,0.630432,-0.772308,-113.742,63.075,-61.9667,-10396,-28492
720,496008,0.717773,-9.69951,1.91885,-78.1622,-4.03748,172.079,0.671387,0.915527,-0.366211,-0.0756531,0.0161743,0.630402,-0.772339,-113.742,63.0917,-61.9167,-10396,-28492
726,496014,0.617285,-9.59902,1.99063,-78.1567,-4.03748,172.068,1.34277,2.19727,-0.427246,-0.0757751,0.0162659,0.630371,-0.772369,-113.742,63.0667,-61.8583,-10396,-28492
732,496020,0.641211,-9.64688,1.90928,-78.1512,-4.03748,172.057,1.40381,2.19727,-1.0376,-0.0758667,0.0163269,0.63031,-0.7724,-113.75,63.0583,-61.7833,-10396,-28492
738,496026,0.689063,-9.61816,1.90928,-78.1403,-4.03748,172.046,2.31934,2.74658,-0.854492,-0.0759583,0.0163574,0.630249,-0.77243,-113.758,63.0417,-61.725,-10396,-28492
744,496032,0.6125,-9.62773,1.91406,-78.1293,-4.03748,172.029,2.56348,3.54004,-1.34277,-0.0760498,0.0164185,0.630188,-0.772461,-113.775,63.0083,-61.7,-10396,-28492
750,496038,0.588574,-9.59424,1.94277,-78.1018,-4.04297,171.991,2.99072,3.479,-1.34277,-0.0762024,0.01651,0.630096,-0.772522,-113.8,63.0167,-61.6917,-10396,-28492
756,496044,0.488086,-9.51289,2.12939,-78.0853,-4.04846,171.969,2.68555,3.41797,-2.13623,-0.0765076,0.0166626,0.629883,-0.772675,-113.817,63.05,-61.7667,-10396,-28492
