Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
330006,0,-1.08623,10.0632,-6.2677,-0.0933838,146.876,-1.34277,-4.82178,-6.34766,0.284332,-0.0149536,-0.0525208,0.957123,27.175,-34.75,-47.2417,-549,-29681
330012,0.124414,-1.15801,10.1158,-6.27869,-0.12085,146.849,-2.0752,-4.76074,-5.49316,0.284882,-0.0145874,-0.0527954,0.95694,27.0833,-34.75,-47.25,-557,-29680
330018,0.162695,-1.225,10.1685,-6.28967,-0.142822,146.827,-1.83105,-3.17383,-3.35693,0.285065,-0.0144348,-0.052948,0.956879,27.0417,-34.7417,-47.2417,-557,-29680
330024,0.205762,-1.23457,10.1732,-6.30066,-0.159302,146.805,-1.15967,-1.89209,-3.2959,0.285217,-0.0143433,-0.0530701,0.956818,27.025,-34.75,-47.2583,-557,-29680
330030,0.244043,-1.21064,10.1732,-6.30615,-0.170288,146.788,-0.305176,-0.12207,-3.72314,0.28537,-0.0142517,-0.0531311,0.956787,27.0167,-34.7417,-47.2833,-557,-29680
330036,0.244043,-1.1915,10.1493,-6.30615,-0.170288,146.739,0.427246,1.52588,-4.5166,0.285553,-0.0142517,-0.0531616,0.956726,27.025,-34.7583,-47.275,-557,-29680
330042,0.14834,-1.18672,10.1302,-6.30066,-0.153809,146.706,0.793457,3.2959,-5.49316,0.286041,-0.0144043,-0.0530396,0.956573,27.0333,-34.8167,-47.225,-557,-29680
330048,0.114844,-1.21064,10.1493,-6.29517,-0.137329,146.673,1.34277,5.06592,-5.00488,0.286316,-0.0145569,-0.0529785,0.956512,27.025,-34.8583,-47.1917,-557,-29680
330054,0.110059,-1.17715,10.1637,-6.28967,-0.115356,146.646,1.70898,6.10352,-3.72314,0.28656,-0.01474,-0.0528564,0.956421,27.0167,-34.8833,-47.15,-557,-29680
330060,0.143555,-1.16279,10.1254,-6.27869,-0.0878906,146.618,1.83105,7.14111,-2.38037,0.286774,-0.0149536,-0.0527039,0.95639,27,-34.9,-47.1083,-557,-29680
330066,0.0957031,-1.15322,10.1302,-6.26221,-0.0164795,146.585,2.2583,7.93457,-1.77002,0.286896,-0.0152283,-0.0525513,0.956329,26.975,-34.9167,-47.0833,-557,-29680
330072,-0.0765625,-1.12451,10.111,-6.25122,0.0164795,146.574,2.38037,8.48389,-1.0376,0.287109,-0.0158386,-0.0521851,0.956299,26.9167,-34.9417,-47.1083,-557,-29680
330078,-0.13877,-1.10059,10.1062,-6.24023,0.0604248,146.563,2.56348,7.56836,-0.183105,0.28717,-0.0161438,-0.0519714,0.956268,26.8917,-34.9667,-47.1333,-557,-29680
330084,-0.244043,-1.0623,10.0632,-6.22375,0.0933838,146.558,2.19727,5.7373,-0.0610352,0.287201,-0.0164185,-0.0517578,0.956268,26.8667,-34.9833,-47.1667,-557,-29680
330090,-0.29668,-1.02881,10.0488,-6.21826,0.12085,146.552,1.58691,2.80762,-0.244141,0.287231,-0.0166321,-0.0516052,0.956268,26.8417,-34.9917,-47.2,-557,-29680
330096,-0.181836,-1.03838,10.0488,-6.20728,0.137329,146.547,0.793457,0.671387,0,0.287262,-0.0167236,-0.0515137,0.956268,26.825,-34.9917,-47.225,-557,-29680
330102,0.062207,-1.10059,10.1397,-6.20178,0.137329,146.541,0.610352,0.12207,0,0.287292,-0.0167236,-0.0514526,0.956268,27.2,-35,-47.1833,-557,-29680
330108,0.0239258,-1.08623,10.1397,-6.19629,0.142822,146.541,0.915527,1.28174,0,0.287323,-0.0167542,-0.0514221,0.956268,27.1417,-35.0167,-47.1417,-557,-29680
330114,0,-1.01445,10.0967,-6.19629,0.148315,146.536,0.610352,1.15967,-0.0610352,0.287354,-0.0167847,-0.0513916,0.956238,27.0833,-35.0333,-47.0917,-557,-29680
330120,-0.0143555,-1.0001,10.0919,-6.1908,0.148315,146.536,0,1.09863,-0.12207,0.287354,-0.0168152,-0.0513306,0.956238,27.0333,-35.0333,-47.0583,-557,-29680
330126,-0.0669922,-1.11016,10.0919,-6.1908,0.159302,146.53,-0.0610352,0.793457,-0.183105,0.287384,-0.0168762,-0.0513306,0.956238,27,-35.025,-47.05,-557,-29680
330132,0.0765625,-1.00488,10.0871,-6.1908,0.153809,146.519,0.0610352,-1.28174,-0.610352,0.287476,-0.0168457,-0.0513306,0.956207,27.7,-35.0083,-47.1083,-557,-29680
330138,0.0765625,-1.23936,10.2977,-6.20178,0.148315,146.519,-0.244141,-0.244141,0,0.287506,-0.0168152,-0.0514221,0.956207,27.9917,-35.0167,-47.1333,-557,-29680
330144,0.090918,-1.07187,10.1493,-6.20178,0.142822,146.514,0.793457,0.793457,0.0610352,0.287537,-0.0167847,-0.0514221,0.956177,28.25,-35.0167,-47.1417,-557,-29680
330150,-0.0143555,-0.985742,10.001,-6.19629,0.148315,146.508,0,1.34277,-0.0610352,0.287598,-0.0168152,-0.0513916,0.956177,28.4917,-35.025,-47.1333,-557,-29680
330156,-0.090918,-1.07666,10.1062,-6.20178,0.153809,146.492,-0.732422,0.366211,0,0.287659,-0.0168762,-0.0513611,0.956146,28.7083,-35.0167,-47.125,-557,-29680
330162,-0.0287109,-1.07187,10.1062,-6.20178,0.148315,146.486,0,-0.793457,0,0.287781,-0.0168457,-0.0514221,0.956116,29.1,-35,-47.1167,-557,-29680
330168,0.0669922,-1.02881,10.0488,-6.20178,0.142822,146.481,-0.183105,-0.366211,0.0610352,0.287842,-0.0168152,-0.0514221,0.956085,29.2583,-34.9833,-47.1167,-557,-29680
