Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Label,
1932376,228,207,161,483,443,541,435,637,772,566,443,295,854,867,292,146,348,395,232,236,493,219,94,54,361,919,821,469,621,278,582,802,675,460,1099,744,277,281,254,505,505,152,152,63,251,Default,
1932392,231,207,161,485,444,543,435,639,772,567,443,294,854,867,292,146,348,394,232,236,493,219,93,53,363,920,821,470,621,278,583,803,675,461,1099,744,277,282,256,505,508,152,152,63,251,Default,
1932408,232,210,161,486,447,543,436,642,772,567,445,295,855,868,293,145,349,394,232,238,493,221,94,53,363,919,820,469,621,277,583,803,674,460,1100,746,278,286,255,504,507,151,152,63,251,Default,
1932424,232,212,163,489,453,547,439,646,775,571,446,297,855,869,293,147,348,395,233,238,493,221,93,53,363,918,821,470,620,276,584,802,673,460,1097,743,277,280,254,499,503,150,152,64,250,Default,
1932440,235,214,165,491,456,550,440,647,777,573,449,307,857,870,294,146,349,397,233,240,497,221,94,53,363,919,820,470,621,276,584,801,673,460,1098,745,277,281,255,500,502,151,153,63,251,Default,
1932456,237,215,164,493,458,550,439,648,775,574,449,298,858,870,294,147,349,398,235,244,505,222,95,53,364,924,822,472,623,280,584,805,677,460,1101,746,279,282,255,502,501,152,153,63,252,Default,
1932472,236,213,165,493,457,549,440,650,777,574,447,301,859,871,295,150,352,400,236,248,510,223,95,52,365,930,825,476,627,281,585,809,679,464,1103,748,282,286,259,504,509,153,153,64,252,Default,
1932488,234,209,162,491,447,544,436,646,775,570,445,301,858,870,294,151,353,402,235,250,515,225,97,54,368,936,831,482,634,288,588,816,690,472,1111,751,286,300,265,515,514,155,154,64,254,Default,
1932504,228,200,160,484,439,537,433,640,770,563,441,301,853,870,294,152,355,402,235,252,519,228,96,54,368,943,837,488,642,293,590,825,702,478,1119,754,291,310,268,524,524,157,155,63,261,Default,
1932520,222,190,159,480,428,529,430,631,766,559,439,300,854,866,294,152,356,401,236,257,522,228,97,53,374,953,845,494,653,302,596,836,713,489,1129,761,298,324,277,534,536,159,156,66,258,Default,
1932536,215,179,156,476,419,517,423,622,760,552,435,297,852,864,293,153,356,401,236,261,526,230,97,54,378,961,851,498,659,306,598,845,724,493,1138,763,302,335,284,542,547,161,157,69,260,Default,
1932552,210,173,154,470,406,507,418,613,753,548,431,295,851,862,292,155,356,400,235,265,529,235,99,54,381,967,856,502,664,309,603,855,740,499,1148,768,306,345,290,551,558,164,161,70,263,Default,
1932568,203,165,152,464,395,493,413,599,748,541,428,294,849,860,291,158,356,399,236,267,532,237,99,54,385,977,865,508,673,310,606,864,754,505,1157,774,313,356,295,559,571,169,161,71,264,Default,
1932584,195,162,148,455,378,476,406,588,742,532,425,292,846,857,290,157,357,400,236,271,536,240,99,55,389,984,874,513,683,314,611,873,775,514,1169,773,322,364,302,571,583,173,164,74,267,Default,
1932600,186,152,138,439,352,445,394,569,729,518,418,290,845,848,288,159,359,398,235,281,544,245,101,56,401,999,886,522,696,326,621,888,799,523,1180,800,335,377,312,584,598,176,166,78,270,Default,
1932616,178,141,129,417,325,417,381,547,715,498,406,284,836,840,282,159,358,393,233,290,551,245,103,57,408,1011,897,526,704,335,627,907,822,534,1198,814,345,391,323,612,617,180,167,82,274,Default,
