Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure,Label
212193,1.20107,-9.6708,0.569434,-86.4075,-7.10266,24.0106,0,0,0,-0.720398,0.658905,0.186279,-0.109833,55.8,99.2583,-43.425,-7681,-28821,Default
212199,1.17715,-9.67559,0.550293,-86.4075,-7.10266,24.0106,0,0,0,-0.720398,0.658905,0.186279,-0.109833,55.7833,99.2583,-43.425,-7681,-28821,Default
212205,1.1915,-9.66602,0.579004,-86.4075,-7.10266,24.0051,0,0,0,-0.720398,0.658936,0.186279,-0.109833,55.7583,99.2583,-43.4,-7681,-28821,Default
212211,1.20107,-9.66123,0.593359,-86.4075,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186279,-0.109802,55.7417,99.2667,-43.3833,-7681,-28821,Default
212217,1.20107,-9.68037,0.598145,-86.4075,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186279,-0.109802,55.7333,99.2667,-43.3583,-7681,-28821,Default
212223,1.20586,-9.66123,0.598145,-86.4075,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186279,-0.109802,55.75,99.25,-43.325,-7681,-28821,Default
212229,1.18193,-9.69951,0.574219,-86.4075,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186249,-0.109802,55.7583,99.225,-43.3083,-7681,-28821,Default
212235,1.19629,-9.68516,0.593359,-86.4075,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186249,-0.109802,55.7583,99.1917,-43.2667,-7681,-28821,Default
212241,1.1915,-9.66602,0.583789,-86.4075,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186249,-0.109802,55.7583,99.15,-43.2083,-7681,-28821,Default
212247,1.18672,-9.66123,0.588574,-86.413,-7.10266,24.0051,0,0,0,-0.720367,0.658936,0.186249,-0.109802,55.7667,99.1333,-43.15,-7681,-28821,Default
212253,1.21064,-9.66123,0.583789,-86.413,-7.10266,24.0051,0,0,0,-0.720367,0.658966,0.186249,-0.109802,55.7667,99.1167,-43.1,-7681,-28821,Default
212259,1.19629,-9.65645,0.579004,-86.413,-7.10266,24.0051,0,0,0,-0.720367,0.658966,0.186249,-0.109772,55.7667,99.1167,-43.1,-7681,-28821,Default
212265,1.17236,-9.68037,0.598145,-86.413,-7.10266,23.9996,0,0,0,-0.720367,0.658966,0.186249,-0.109772,55.775,99.1167,-43.125,-7681,-28821,Default
212271,1.22021,-9.67559,0.583789,-86.413,-7.10266,23.9996,0,0,0,-0.720367,0.658966,0.186249,-0.109772,55.775,99.1167,-43.1833,-7681,-28821,Default
212277,1.1915,-9.6708,0.579004,-86.413,-7.09717,23.9996,0,0,0,-0.720367,0.658966,0.186249,-0.109772,55.7833,99.1167,-43.2333,-7681,-28821,Default
212283,1.23936,-9.65645,0.574219,-86.413,-7.09717,23.9996,0,0,0,-0.720337,0.658966,0.186218,-0.109772,55.7917,99.1333,-43.3167,-7681,-28821,Default
212289,1.20586,-9.68037,0.583789,-86.413,-7.09717,23.9996,0,0,0,-0.720337,0.658966,0.186218,-0.109772,55.8,99.1417,-43.3083,-7681,-28821,Default
212295,1.21543,-9.66123,0.574219,-86.413,-7.09717,23.9996,0,0,0,-0.720337,0.658997,0.186218,-0.109772,55.8083,99.125,-43.2833,-7681,-28821,Default
212301,1.19629,-9.68037,0.607715,-86.413,-7.09717,23.9996,0,0,0,-0.720337,0.658997,0.186218,-0.109772,55.825,99.1083,-43.2667,-7681,-28821,Default
212307,1.20586,-9.66602,0.583789,-86.413,-7.09717,23.9996,0,0,0,-0.720337,0.658997,0.186218,-0.109772,55.8417,99.0917,-43.2333,-7681,-28821,Default
212313,1.20586,-9.64209,0.588574,-86.4185,-7.09717,23.9996,0,0,0,-0.720337,0.658997,0.186218,-0.109741,55.8417,99.0667,-43.2333,-7681,-28821,Default
212319,1.19629,-9.67559,0.574219,-86.4185,-7.09717,23.9996,0,0,0,-0.720337,0.658997,0.186218,-0.109741,55.8417,99.0667,-43.2417,-7681,-28821,Default
212325,1.19629,-9.6708,0.559863,-86.4185,-7.09717,23.9996,0,0,0,-0.720337,0.658997,0.186218,-0.109741,55.825,99.0667,-43.2333,-7681,-28821,Default
212331,1.225,-9.68037,0.559863,-86.4185,-7.09717,23.9941,0,0,0,-0.720337,0.658997,0.186218,-0.109741,55.8083,99.0667,-43.2417,-7681,-28821,Default
212337,1.18193,-9.6708,0.574219,-86.4185,-7.09717,23.9941,0,0,0,-0.720337,0.658997,0.186218,-0.109741,55.8,99.0833,-43.2333,-7681,-28821,Default
