Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Label,
2804853,6,0,2,7,0,1,2,1127,1153,978,939,562,989,995,460,273,389,421,244,297,549,270,121,21,344,803,698,752,584,410,415,623,533,541,905,585,216,190,243,342,460,6,4,4,0,Default,
2804869,7,0,3,8,0,2,3,1127,1154,979,939,562,990,996,459,273,388,422,244,295,547,269,118,21,342,800,698,751,583,409,416,621,533,538,903,584,214,187,242,341,460,5,3,4,0,Default,
2804885,6,0,4,7,0,2,3,1130,1156,982,941,563,990,997,460,270,386,421,245,293,545,269,122,21,341,799,697,750,582,408,415,618,530,536,903,584,206,185,240,339,458,6,3,4,0,Default,
2804901,6,0,3,7,0,2,3,1131,1158,982,941,562,991,995,460,270,385,421,245,290,536,268,120,21,339,795,696,749,580,410,412,615,524,532,898,584,199,180,237,338,456,6,3,4,1,Default,
2804917,6,0,2,6,0,2,2,1133,1160,984,941,561,991,997,460,269,385,421,244,286,532,268,119,20,335,787,695,745,574,408,410,611,521,526,893,582,190,174,233,336,452,6,3,4,0,Default,
2804933,6,0,2,7,0,3,3,1135,1164,986,942,562,992,997,460,268,385,420,244,281,529,267,119,20,333,783,692,742,572,403,408,608,514,522,890,579,175,162,228,330,448,6,4,4,0,Default,
2804949,6,0,3,6,0,2,3,1136,1168,988,943,562,994,998,460,267,383,419,243,279,526,266,117,20,328,777,688,741,568,400,405,604,509,515,884,577,173,157,223,323,443,6,4,4,0,Default,
2804965,7,0,2,7,0,2,3,1140,1172,991,945,563,996,998,459,265,381,419,243,272,519,264,111,16,329,772,686,734,559,395,403,596,502,511,878,574,165,149,219,314,437,3,3,4,1,Default,
2804981,6,0,2,7,0,2,2,1142,1175,996,947,563,997,998,460,265,376,418,241,266,514,262,111,16,327,764,680,725,559,394,399,590,497,505,870,567,164,146,214,307,427,6,4,3,0,Default,
2804997,6,0,2,6,0,3,2,1146,1180,999,949,563,999,998,460,262,376,419,240,260,501,261,108,14,324,754,676,721,554,389,397,584,489,498,864,547,161,138,208,303,417,6,4,4,2,Default,
2805013,6,0,3,7,0,1,3,1148,1185,1006,952,563,1002,1001,460,261,377,418,240,249,490,257,103,9,319,744,669,713,547,385,391,578,480,490,854,543,155,132,199,295,406,5,3,4,0,Default,
2805029,6,0,2,7,0,2,4,1154,1193,1011,955,563,1003,1002,460,258,375,418,239,238,484,253,98,10,314,734,664,706,539,377,385,572,469,476,845,539,146,127,190,290,397,5,3,4,1,Default,
2805045,6,0,2,7,0,2,2,1161,1197,1015,960,564,1005,1003,460,256,373,418,238,232,478,252,98,10,308,726,656,703,538,374,380,568,460,470,837,537,145,119,185,288,394,6,3,4,0,Default,
2805061,6,1,2,7,0,2,3,1164,1201,1019,961,565,1006,1003,459,252,374,418,236,226,472,252,98,9,303,718,657,703,542,376,374,560,456,465,834,533,140,116,178,289,393,6,4,4,1,Default,
