TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
167,46593,-3.81377,-8.8334,2.17246,-78.0139,23.335,-166.965,-1.2207,-0.305176,0.366211,-0.212799,-0.0861816,-0.630249,0.741608,1287,4183,60782,3978,-30224
168,46594,0.540723,-9.36934,2.89502,-75.0421,-2.54333,-46.3678,-1.28174,0.183105,0.549316,-0.723511,0.56665,-0.223541,0.324615,63308,5938,157,3602,-30179
173,46599,-3.81377,-8.81426,2.18203,-78.0139,23.335,-166.965,-1.15967,-0.12207,0.244141,-0.21283,-0.0861816,-0.630249,0.741608,1286,4182,60779,3978,-30224
174,46600,0.459375,-9.35498,2.82803,-75.0476,-2.54333,-46.3678,-1.77002,0.12207,0.305176,-0.723511,0.56665,-0.223541,0.324585,63308,5939,162,3602,-30179
179,46605,-3.8042,-8.85254,2.14375,-78.0139,23.335,-166.965,-1.2207,0,0.305176,-0.212799,-0.0861816,-0.630249,0.741608,1284,4182,60773,3978,-30224
180,46606,0.492871,-9.40762,2.85195,-75.0531,-2.54333,-46.3623,-2.31934,-0.366211,0.305176,-0.72348,0.566681,-0.223541,0.324585,63308,5939,168,3602,-30179
185,46611,-3.79941,-8.84775,2.13896,-78.0139,23.335,-166.965,-1.40381,-0.0610352,0.366211,-0.21283,-0.0861816,-0.630249,0.741577,1283,4183,60772,3978,-30224
186,46612,0.569434,-9.39805,2.94287,-75.0641,-2.54333,-46.3568,-2.56348,-0.671387,0.305176,-0.72348,0.566742,-0.223511,0.324524,63307,5939,170,3602,-30179
191,46617,-3.79463,-8.81426,2.17246,-78.0139,23.335,-166.965,-1.09863,-0.0610352,0.427246,-0.21283,-0.0861816,-0.630249,0.741577,1283,4185,60774,3978,-30224
192,46618,0.641211,-9.55117,2.79453,-75.0806,-2.54333,-46.3513,-2.74658,0.610352,0.610352,-0.723419,0.566864,-0.223511,0.324432,63304,5943,173,3602,-30179
197,46623,-0.947461,-9.65645,1.72266,-81.5295,5.80078,-161.439,-1.34277,0.488281,0.549316,-0.154602,0.0673218,-0.64975,0.74115,64733,3929,61013,3978,-30224
198,46624,0.588574,-9.56553,2.77061,-75.0861,-2.53784,-46.3513,-2.31934,1.0376,0.732422,-0.723389,0.566895,-0.223541,0.324402,63304,5946,174,3602,-30179
203,46629,-0.937891,-9.6708,1.68916,-81.5295,5.80078,-161.439,-1.40381,0.183105,0.427246,-0.154602,0.0673218,-0.64975,0.74115,64733,3947,61015,3978,-30224
204,46630,0.535937,-9.56553,2.74189,-75.0916,-2.53784,-46.3513,-2.01416,0.976563,0.915527,-0.723358,0.566925,-0.223572,0.324402,63302,5948,175,3602,-30179
209,46635,-0.913965,-9.73779,1.68438,-81.535,5.80078,-161.439,-1.2207,0.183105,0.366211,-0.154572,0.0672913,-0.64975,0.741119,64732,3962,61015,3978,-30224
210,46636,0.583789,-9.60381,2.68926,-75.0916,-2.53235,-46.3568,-1.83105,1.0376,0.854492,-0.723328,0.566956,-0.223633,0.324371,63303,5950,174,3602,-30179
215,46641,-0.890039,-9.68516,1.71309,-81.5295,5.80078,-161.444,-0.854492,0.183105,0.305176,-0.154572,0.0672913,-0.64978,0.741119,64730,3936,61017,3978,-30224
216,46642,0.607715,-9.65645,2.71797,-75.0916,-2.53235,-46.3568,-1.28174,1.52588,0.671387,-0.723328,0.566956,-0.223663,0.324371,63304,5951,173,3602,-30179
221,46647,-0.90918,-9.66602,1.72266,-81.5295,5.80078,-161.444,-0.671387,0.12207,0.183105,-0.154541,0.0672607,-0.64975,0.74115,64729,3913,61018,3978,-30224
222,46648,0.521582,-9.65166,2.66533,-75.0861,-2.52136,-46.3733,0.0610352,1.95313,0.671387,-0.723328,0.566925,-0.223755,0.324402,63306,5950,170,3602,-30179
227,46653,-0.894824,-9.58945,1.76094,-81.5295,5.80078,-161.45,-1.09863,0.305176,0.183105,-0.154541,0.0672607,-0.64975,0.74115,64725,3877,61021,3978,-30224
228,46654,0.512012,-9.57031,2.73232,-75.0806,-2.52136,-46.3788,0.488281,2.0752,0.732422,-0.723328,0.566864,-0.223785,0.324432,63305,5948,169,3602,-30179
233,46659,-0.880469,-9.64209,1.75615,-81.5295,5.80078,-161.45,-1.15967,0.0610352,0.244141,-0.15451,0.0672607,-0.64975,0.74115,64725,3861,61023,3978,-30224
234,46660,0.521582,-9.52725,2.77061,-75.0696,-2.51587,-46.3898,0.793457,2.31934,0.427246,-0.723358,0.566803,-0.223846,0.324493,63305,5948,169,3602,-30179
239,46665,-0.856543,-9.63252,1.75137,-81.5295,5.80078,-161.45,-1.09863,0.12207,0.244141,-0.15451,0.0672302,-0.64975,0.74115,64726,3843,61020,3978,-30224
240,46666,0.521582,-9.46504,2.82324,-75.0586,-2.51587,-46.4008,0.671387,2.44141,0.427246,-0.723389,0.566711,-0.223877,0.324554,63304,5948,170,3602,-30179
245,46671,-0.880469,-9.61338,1.71787,-81.5295,5.80078,-161.455,-1.2207,0.305176,0.305176,-0.15448,0.0672302,-0.64975,0.74115,64727,3870,61020,3978,-30224
246,46672,0.483301,-9.46982,2.81367,-75.0531,-2.51038,-46.4063,0.488281,2.13623,0.244141,-0.723389,0.56662,-0.223907,0.324615,63304,5948,170,3602,-30179
251,46677,-0.885254,-9.61816,1.77051,-81.5295,5.80078,-161.455,-1.15967,0.12207,0.366211,-0.154449,0.0671997,-0.64978,0.74115,64728,3892,61021,3978,-30224
252,46678,0.44502,-9.46025,2.81367,-75.0421,-2.51038,-46.4227,0.0610352,1.83105,0,-0.723419,0.566498,-0.223969,0.324738,63302,5945,172,3602,-30179
257,46683,-0.875684,-9.61816,1.7418,-81.535,5.80078,-161.461,-1.28174,0.366211,0.610352,-0.154449,0.0671997,-0.64978,0.74115,64729,3933,61023,3978,-30224
258,46684,0.44502,-9.39326,2.85674,-75.0366,-2.51038,-46.4282,-0.12207,1.28174,-0.183105,-0.723419,0.566467,-0.223999,0.324799,63299,5945,172,3602,-30179
263,46689,-0.875684,-9.64688,1.72744,-81.535,5.80078,-161.461,-1.2207,0.305176,0.732422,-0.154419,0.0671692,-0.64978,0.74115,64730,3908,61025,3978,-30224
