Timestamp,AccX,AccY,AccZ,AngularVelX,AngularVelY,AngularVelZ
23951,1.70732,-0.37781,9.89479,-0.28,-0.77,-0.63
23957,1.9847,-0.329986,9.78957,0.35,-1.05,0.21
23963,1.76471,-0.234338,9.6461,0.28,-1.75,0.56
23969,1.84601,-0.511717,9.47394,0.35,-1.61,1.96
23975,1.88905,-0.530846,9.57915,0,-2.31,0.07
23981,1.6021,-0.487805,9.50263,0.98,-3.92,0.91
23987,1.82209,-0.47824,9.73697,-0.98,0.07,3.78
23993,1.67384,-0.573888,9.77044,-0.28,-1.89,4.27
23999,1.73601,-0.530846,9.59349,-1.12,-2.59,-0.21
24005,1.64036,-0.37781,9.4835,0.28,-2.03,1.75
24011,1.90818,-0.167384,9.73697,0.84,-2.45,-0.07
24017,1.66906,-0.344333,9.61741,0.7,-1.89,2.17
24023,1.97991,-0.71736,9.77044,-0.7,-3.01,0.28
24029,1.94644,-0.626494,9.62697,0,-5.25,-3.29
24035,2.07556,-0.253467,9.69871,0.98,-1.75,-1.82
24041,2.08513,-0.420851,9.55045,0.7,-2.24,2.73
24047,1.92731,-0.511717,9.60306,0.49,-1.96,2.31
24053,1.79818,-0.602582,9.74653,0.21,-1.26,1.75
24059,1.84601,-0.602582,9.64132,-1.12,-1.61,-1.68
24065,1.69775,-0.353898,9.47394,1.47,-6.51,-1.68
24071,1.83644,-0.37781,9.74653,0.28,-2.8,4.62
24077,1.7121,-0.344333,9.54567,0.7,-1.61,4.27
24083,1.956,-0.483022,9.41176,-0.77,-0.84,1.89
24089,1.80296,-0.325203,9.56958,-1.05,-1.54,-0.98
24095,2.11382,-0.549976,9.39263,1.05,-1.54,1.82
24101,2.02296,-0.306074,9.70827,1.19,-2.87,-0.84
24107,1.5208,-0.301291,9.6748,0.35,-1.19,2.1
24113,1.90818,-0.425634,9.9187,-0.14,-0.98,0.56
24119,1.80775,-0.588235,9.6461,-0.14,-1.75,0.28
24125,1.83644,-0.602582,9.67001,-0.14,-1.19,2.1
24131,1.85079,-0.559541,9.6461,-0.14,-1.89,1.89
24137,1.73601,-0.344333,9.68914,0.14,-2.66,1.96
24143,1.70253,-0.621712,9.59828,0.42,-1.19,2.52
24149,1.7121,-0.545194,9.93783,1.05,-7.42,-4.13
24155,2.00383,-0.435198,9.54089,0.07,-3.29,1.19
24161,2.15208,-0.387374,9.6748,1.47,-2.17,3.29
24167,1.76471,-0.645624,9.57915,-0.98,-3.01,1.05
24173,1.91774,-0.37781,9.36394,-0.77,-3.29,1.05
24179,1.65471,-0.588235,9.4835,-0.77,-1.82,0.84
24185,1.88427,-0.33955,9.8087,0.35,-2.31,2.03
24191,2.09947,-0.688666,9.44524,0.28,-2.38,1.68
24197,1.53037,-0.650406,9.83261,0.14,-2.24,-0.42
24203,1.87948,-0.473458,9.66045,0.63,-2.73,-3.22
24209,1.85079,-0.430416,9.85174,0.49,-3.36,-0.98
24215,1.78862,-0.473458,9.7561,0.07,-3.36,0.84
24221,1.71688,-0.253467,9.84218,-0.07,-2.1,2.1
24227,1.64515,-0.640842,9.44046,-0.28,-2.17,3.08
24233,1.88905,-0.425634,9.87087,-0.63,-2.45,0.91
24239,1.956,-0.554758,9.79436,-0.35,-1.96,1.19
24245,1.70253,-0.569106,9.68914,1.19,-0.07,0.98
24251,1.76471,-0.569106,9.5648,1.4,-3.36,-1.12
24257,1.83166,-0.650406,9.65567,0.98,-2.1,0.14
24263,1.83166,-0.564323,9.79914,-0.56,0.35,0.77
24269,2.23338,-0.234338,9.54089,0.21,-0.35,1.75
24275,1.62123,-0.387374,9.58871,0.28,-1.19,3.71
24281,1.78862,-0.526064,9.77523,0,-3.43,2.45
24287,2.05165,-0.282162,9.5648,-0.07,-2.31,1.61
24293,1.86992,-0.406504,9.74175,-0.07,-1.68,0.56
24299,1.63558,-0.573888,9.43568,0.28,-0.7,0.42
24305,1.86514,-0.282162,9.62697,0.77,-2.73,-1.26
24311,1.69297,-0.37781,9.63654,0.14,-3.08,-0.63
24317,1.71688,-0.21999,9.69871,-0.07,-3.71,0.21
24323,2.1473,-0.396939,9.58871,-0.28,-1.96,3.36
24329,1.86514,-0.191296,9.63175,0.91,-5.74,1.68
24335,1.70732,-0.444763,9.51219,-1.12,-1.47,4.34
24341,1.76949,-0.35868,9.63175,-0.7,-1.68,-0.49
24347,1.7934,-0.425634,9.79914,-0.77,-2.31,-0.77
24353,2.05643,-0.248685,9.67001,0.21,-1.4,-0.42
24359,1.80775,-0.248685,9.7561,0.98,-2.17,0.98
24365,1.63558,-0.310856,9.68914,-0.49,-5.53,-0.42
24371,1.57341,-0.444763,9.51698,-0.77,-0.77,4.9
24377,1.75036,-0.301291,9.55523,-0.49,-3.43,0.77
24383,1.5495,-0.502152,9.55045,0.77,-3.99,-0.21
24389,1.66906,-0.406504,9.72262,-0.84,-0.56,1.12
24395,1.74558,-0.492587,9.48828,0.63,0.14,1.68
24401,2.01339,-0.463893,9.58393,0.56,-1.19,-0.56
24407,1.78862,-0.105213,9.39742,0.07,-1.47,0.35
24413,1.86035,-0.272597,9.49785,-0.07,-1.33,0.21
24419,2.08513,-0.411286,9.7561,0.56,-3.5,-0.21
24425,1.67862,-0.61693,9.51698,0.07,-3.85,2.73
24431,1.81253,-0.406504,9.82305,-0.42,-1.19,4.06
24437,2.02774,-0.473458,9.7561,-0.56,-1.33,1.33
24443,1.98948,-0.401722,9.61741,0,-1.75,-0.42
24449,1.77905,-0.353898,9.57915,0.7,-1.61,0.28
24455,1.61645,-0.406504,9.69392,0.63,-2.03,-0.49
24461,1.67384,-0.425634,9.87087,0,-1.4,2.52
24467,1.83166,-0.430416,9.71305,-0.77,-1.75,1.89
24473,2.02296,-0.49737,9.58871,-0.63,-1.4,1.47
24479,1.956,-0.430416,9.62697,0,-0.7,3.36
24485,1.75514,-0.416069,9.80392,-0.28,-1.33,2.8
24491,1.84122,-0.454328,9.62697,1.05,-3.01,1.33
24497,1.7934,-0.483022,9.62219,0.63,-2.52,0.63
24503,1.82688,-0.679101,9.85653,0.7,-4.69,-2.31
24509,1.90818,-0.310856,9.65088,0.7,-2.38,1.68
24515,1.99426,-0.502152,9.79914,0.91,-1.68,1.96
24521,1.78862,-0.248685,9.65567,0.07,-3.57,2.66
24527,1.72645,-0.310856,9.51698,-0.98,-3.85,0.7
24533,1.59254,-0.549976,9.67958,-1.26,-1.33,1.4
24539,1.81253,-0.392157,9.63175,-0.21,-1.47,1.96
24545,1.7934,-0.349115,9.59349,1.47,2.45,4.41
24551,1.89861,-0.506934,9.57437,0.07,-2.73,-2.31
24557,2.00383,-0.353898,9.47394,-0.7,-2.03,-0.07
24563,1.9034,-0.47824,9.6461,-0.35,-2.03,-0.84
24569,2.07556,-0.511717,9.59828,1.05,-1.89,3.57
24575,1.82209,-0.401722,9.64132,-0.35,-1.68,3.08
24581,2.09947,-0.57867,9.4835,0.07,-3.01,1.89
24587,1.87948,-0.296509,9.67958,-0.28,-1.96,0.77
24593,1.68819,-0.396939,9.4548,-1.05,-1.12,1.12
24599,1.77905,-0.229555,9.71305,0.14,-4.62,-0.21
24605,1.76471,-0.612147,9.49306,0.35,-2.87,1.54
24611,1.65471,-0.516499,9.50263,-0.28,-3.22,1.26
24617,2.07078,-0.277379,9.58871,0.35,-1.47,0.7
24623,1.76949,-0.425634,9.61741,-0.28,-1.19,1.96
24629,1.75992,-0.506934,9.90913,-0.49,-1.47,2.1
24635,1.79818,-0.267814,9.5648,-0.77,-2.66,0.49
24641,1.82688,-0.487805,9.69871,-0.56,-2.8,-0.28
24647,1.93687,-0.61693,9.67001,-0.07,-2.03,0.7
24653,1.85557,-0.554758,9.49785,0.84,-2.94,1.82
24659,1.96078,-0.449546,9.89479,-0.42,-1.19,0.35
24665,1.97513,-0.435198,9.75131,0.35,-2.1,1.61
24671,1.97513,-0.33955,9.37829,-0.35,-3.08,0.91
24677,1.82688,-0.325203,9.36394,-0.42,-2.66,1.89
24683,2.02774,-0.49737,9.78001,-0.42,-1.4,2.59
24689,1.75992,-0.659971,9.83261,0,-5.88,-2.03
24695,1.97991,-0.411286,9.74175,1.54,-6.3,-1.12
24701,1.81253,-0.516499,9.79436,0.91,-2.17,-0.63
24707,1.7934,-0.492587,9.45002,0.7,-2.03,1.19
24713,1.87948,-0.301291,9.62219,-0.35,-2.03,0.21
24719,1.63558,-0.430416,9.69392,0.21,-2.24,1.05
24725,2.00383,-0.13869,9.62697,-0.14,-2.31,0.49
24731,1.83166,-0.693448,9.50741,1.54,-4.13,1.19
24737,1.97991,-0.301291,9.76566,-0.42,-3.85,-1.47
24743,1.72645,-0.37781,9.66523,-0.42,-2.66,1.68
24749,2.0373,-0.564323,9.69392,-1.19,-1.47,0.84
24755,1.85557,-0.564323,9.4835,0.14,-1.26,3.36
24761,2.05643,-0.344333,9.81827,0.42,-2.66,0.77
24767,1.9034,-0.267814,9.68436,-0.14,-2.24,0.98
24773,1.7121,-0.650406,9.68436,0.14,-2.38,-1.33
24779,1.76949,-0.444763,9.74653,0.35,-1.75,1.19
24785,1.74079,-0.363462,9.6461,-0.28,-2.52,0.98
24791,1.80296,-0.454328,9.65088,-0.28,-2.8,1.26
24797,1.77427,-0.329986,9.55523,-0.28,-3.57,-1.05
24803,1.81731,-0.449546,9.74653,-0.14,-1.05,1.47
24809,1.6021,-0.306074,9.45002,0.21,-0.98,1.47
24815,1.6308,-0.712578,9.6748,0.14,-0.77,2.38
24821,1.7934,-0.320421,9.66045,-0.35,-1.68,0.98
24827,1.78384,-0.483022,9.87566,-0.56,-1.82,1.33
24833,1.96557,-0.483022,9.45959,0.07,-1.75,0.84
24839,1.7934,-0.444763,9.81827,0.35,-0.98,2.31
24845,1.85079,-0.301291,9.56958,-0.21,-1.33,1.54
24851,1.69297,-0.248685,9.53132,-0.14,-3.01,0.14
24857,1.75992,-0.320421,9.48828,-0.42,-0.77,2.94
24863,1.70732,-0.25825,9.61741,-0.98,-1.19,0.07
24869,1.97513,-0.215208,9.46915,-0.91,-2.66,2.52
24875,1.74079,-0.607365,9.63654,-0.98,-1.96,0.35
24881,1.60689,-0.401722,9.72262,0.63,-2.17,2.52
24887,1.79818,-0.363462,9.7274,0.28,-0.35,-0.42
24893,1.66428,-0.210426,9.46437,0.91,-3.92,0.28
24899,1.98948,-0.473458,9.67001,-0.07,-3.71,0
24905,1.84122,-0.569106,9.72262,0.07,-2.1,1.82
24911,1.95122,-0.425634,9.86609,0.35,-1.75,-0.49
24917,1.97991,-0.439981,9.46437,1.26,-1.33,2.45
24923,1.87948,-0.310856,9.71784,-0.63,-0.42,1.68
24929,1.70253,-0.21999,9.66523,-0.7,-2.1,-0.07
24935,1.90818,-0.253467,9.50263,-0.21,-2.24,0.35
24941,1.85557,-0.583453,9.49306,0.28,-2.66,1.68
24947,1.6834,-0.5978,9.51698,0.21,-3.29,1.05
24953,1.74558,-0.631277,9.63654,-0.07,-1.33,1.82
24959,1.62123,-0.483022,9.71784,-0.49,-4.62,-0.98
24965,1.7934,-0.286944,9.48828,-0.49,-3.15,-0.7
24971,1.6308,-0.569106,9.69871,-1.19,-1.26,0.7
24977,1.93687,-0.420851,9.63175,0,-1.82,0.14
24983,2.07078,-0.664754,9.82305,0.56,-1.96,0.56
24989,1.64515,-0.382592,9.76088,0.07,-2.17,1.26
24995,1.77427,-0.454328,9.71305,0.49,-3.08,1.4
25001,1.58776,-0.344333,9.58871,0.14,-2.66,2.17
25007,1.78384,-0.655189,9.57437,-0.77,-0.07,4.2
25013,1.90818,-0.425634,9.41655,0.49,-2.8,4.41
25019,1.86514,-0.401722,9.67001,-1.47,-2.17,0
25025,1.71688,-0.282162,9.63175,0.28,-1.68,2.31
25031,1.8747,-0.439981,9.6461,0.98,-1.82,2.73
25037,1.99426,-0.593018,9.83261,0.56,-1.82,1.96
25043,1.76949,-0.487805,9.68436,-0.49,-3.15,-0.28
25049,1.86035,-0.334768,9.57915,0.56,-5.18,-2.52
25055,1.94644,-0.277379,9.40698,0.49,-2.59,-1.05
25061,1.75036,-0.425634,9.52176,1.12,-2.52,2.52
25067,1.94644,-0.502152,9.73697,-0.35,-2.31,-0.07
25073,1.76471,-0.37781,9.73218,-0.35,-3.01,-1.96
25079,1.75514,-0.416069,9.74175,-0.49,-1.4,0.21
25085,1.76471,-0.61693,9.78001,1.82,-6.44,-0.77
25091,1.76949,-0.545194,9.67001,0.21,-2.59,2.38
25097,1.98948,-0.61693,9.54567,1.05,-1.61,2.94
25103,1.70253,-0.172166,9.62219,-0.42,-1.89,0.91
25109,1.85557,-0.363462,9.82783,-0.91,-1.12,0.91
25115,1.64036,-0.310856,9.59828,0.14,-1.54,2.66
25121,1.80775,-0.535629,9.64132,0.77,-2.87,-0.35
25127,1.77427,-0.626494,9.77044,-0.14,-1.4,2.1
25133,1.65949,-0.454328,9.59828,0.56,-2.66,-1.4
25139,1.94165,-0.373027,9.69871,0.7,-2.87,0.56
25145,2.00861,-0.645624,9.36872,0.21,-0.91,1.47
25151,1.61645,-0.655189,9.47872,0.35,-2.17,1.26
25157,1.92731,-0.420851,9.46437,-0.35,-2.24,1.82
25163,2.10904,-0.588235,9.6461,-0.14,-1.96,1.89
25169,1.83644,-0.401722,9.59349,0.42,-2.8,-0.7
25175,1.83166,-0.693448,9.61262,0.14,-3.08,2.94
25181,1.86035,-0.282162,9.49306,0.77,-1.68,2.38
25187,1.92731,-0.387374,9.54567,-0.42,-3.43,0
25193,1.86514,-0.492587,9.34959,-0.21,-3.22,0
25199,2.04687,-0.334768,9.44046,-0.07,-3.08,1.47
25205,1.69297,-0.406504,9.66523,-0.07,-1.4,1.4
25211,1.76949,-0.506934,9.77044,1.26,-2.24,0.28
25217,1.83644,-0.420851,9.80392,0,-1.68,-0.7
25223,2.08991,-0.420851,9.46437,-1.05,-2.38,-1.26
25229,1.70732,-0.621712,9.57437,1.05,-0.49,3.01
25235,1.7934,-0.420851,9.52176,0.14,-0.42,2.31
25241,1.57341,-0.416069,9.5648,0.63,-3.22,1.19
25247,1.95122,-0.373027,9.70827,-0.7,-3.01,-0.49
25253,1.94165,-0.473458,9.61262,1.05,-3.85,-1.12
25259,1.84601,-0.373027,9.73218,0.63,-5.25,2.38
25265,1.96078,-0.435198,9.76088,0.84,-1.12,2.94
25271,1.8747,-0.420851,9.82305,-0.63,-0.28,2.66
25277,1.62602,-0.37781,9.63175,-0.98,-1.82,-1.89
25283,2.08513,-0.420851,9.39742,-1.33,-1.89,1.12
25289,1.74558,-0.463893,9.71305,-0.21,-1.12,1.75
25295,1.69297,-0.210426,9.5648,0.7,-1.54,3.08
25301,1.76471,-0.530846,9.80392,0.07,-1.47,1.75
25307,2.05165,-0.454328,9.62219,0.35,-4.34,0.63
25313,1.99426,-0.669536,9.38307,0,-1.26,3.43
25319,1.88905,-0.655189,9.82305,-0.49,-1.47,1.19
25325,2.06121,-0.45911,9.60784,-0.28,-2.24,0
25331,1.78862,-0.157819,9.55523,-0.21,-2.8,-0.91
25337,1.76471,-0.310856,9.56958,0.14,-2.45,0.42
25343,1.85557,-0.272597,9.55045,-0.14,-2.8,0.35
25349,2.06121,-0.401722,9.53132,0.21,-2.87,0.28
25355,1.70732,-0.707795,9.70349,-0.49,-1.26,1.75
25361,1.80775,-0.755619,9.57437,0.42,-1.82,1.05
25367,1.68819,-0.396939,9.54089,0.14,-2.1,0.84
25373,1.56863,-0.492587,9.69871,0,-1.4,1.54
25379,1.95122,-0.487805,9.76566,0.14,0.7,0.35
25385,1.85079,-0.243902,9.51219,-0.56,-0.91,4.34
25391,1.85079,-0.47824,9.66045,0.98,-4.34,0.77
25397,1.62123,-0.425634,9.70349,-0.49,-3.92,1.12
25403,1.78862,-0.45911,9.61262,-0.21,-3.01,0.21
25409,1.95122,-0.334768,9.60784,-0.21,-2.94,0.77
25415,1.74079,-0.420851,9.64132,-1.19,0.21,1.82
25421,1.72166,-0.492587,9.58871,-0.21,-2.24,0.98
25427,1.6834,-0.301291,9.6748,0.84,-3.5,1.26
25433,1.67862,-0.329986,9.58393,0.56,-2.31,0.07
25439,2.0373,-0.420851,9.55523,0,-0.98,1.61
25445,2.02296,-0.33955,9.65567,-0.56,-0.98,1.68
25451,1.9847,-0.49737,9.82783,-0.14,-3.5,0.14
25457,1.86992,-0.33955,9.42611,0.21,-2.94,0.07
25463,1.88427,-0.483022,9.69392,-0.07,-2.52,1.26
25469,1.86514,-0.47824,9.69871,-0.21,-1.89,0.35
25475,1.98948,-0.602582,9.81349,-0.21,-1.89,0.98
25481,1.89861,-0.444763,9.69871,0.21,-2.38,-0.35
25487,1.76949,-0.296509,9.77044,-0.14,0.56,1.96
25493,1.66906,-0.463893,9.59349,-1.19,-2.17,0.49
25499,1.83644,-0.47824,9.63175,0.14,-1.05,2.66
25505,1.83644,-0.573888,9.4835,0.14,-1.4,2.59
25511,1.73601,-0.449546,9.77044,-0.21,-1.82,1.19
25517,1.69775,-0.506934,9.45959,0.21,-2.31,0.07
25523,1.84601,-0.277379,9.87087,0.56,-6.16,-2.17
25529,1.68819,-0.282162,9.64132,0.35,-2.66,2.87
25535,1.83644,-0.631277,9.42133,0.91,-2.03,3.08
25541,1.84122,-0.511717,9.41655,-0.56,-2.73,0.7
25547,1.82688,-0.286944,9.62219,-0.63,-2.94,-0.77
25553,1.9034,-0.401722,9.66523,0.63,-3.85,0.7
25559,1.69297,-0.382592,9.52654,-0.07,-0.63,2.73
25565,1.97991,-0.669536,9.50741,-0.35,3.5,2.38
25571,1.64036,-0.664754,9.57915,-0.07,-2.73,-2.59
25577,1.75036,-0.57867,9.55045,-0.77,-2.8,0.42
25583,1.97513,-0.640842,9.52176,-0.14,-2.24,0
25589,1.86992,-0.21999,9.45002,0.63,-1.96,3.43
25595,1.71688,-0.47824,9.74653,-0.56,-1.26,1.82
25601,1.65471,-0.593018,9.54567,0.42,-2.52,0.21
25607,1.88905,-0.511717,9.42611,-0.14,-1.68,-0.14
25613,1.96557,-0.425634,9.56002,-0.42,-1.12,1.82
25619,2.03252,-0.224773,9.59828,-0.07,-0.77,3.57
25625,1.86035,-0.416069,9.49306,0.21,-2.31,3.01
25631,1.82688,-0.373027,9.65567,-0.49,-2.94,0.21
25637,1.98948,-0.449546,9.61262,-0.21,-0.49,0.77
25643,1.7934,-0.645624,9.44046,0.14,-0.35,0.98
25649,1.67862,-0.37781,9.61262,0.7,0.84,1.82
25655,1.84122,-0.349115,9.57437,-0.77,-1.4,1.4
25661,1.78384,-0.444763,9.7274,0.63,-4.2,-0.28
25667,1.97035,-0.545194,9.71784,-0.35,-3.08,-0.07
25673,1.90818,-0.387374,9.69392,0.84,-4.9,0.63
25679,1.66428,-0.593018,9.84696,0.21,-4.83,1.96
25685,2.0373,-0.344333,9.45959,0.84,-0.91,0.84
25691,1.80296,-0.545194,9.56958,0.14,-1.05,0.91
