Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
18466,12,16,12,16,18,12,19,16,16,12,13,8,16,12,16,8,15,13,17,15,19,12,16,14,13,16,14,20,19,19,20,20,14,18,13,16,17,16,14,15,12,14,14,11,12,
18482,16,24,15,12,16,15,16,12,15,12,16,15,16,12,18,14,3,12,12,13,18,16,14,14,11,12,15,14,12,14,16,18,20,23,20,20,17,17,19,16,16,13,16,16,14,
18498,37,29,26,19,31,29,28,29,30,20,29,25,29,25,29,25,29,25,27,21,27,25,29,24,24,34,23,33,25,26,108,22,17,19,18,18,18,17,14,17,15,16,21,21,20,
18514,12,16,15,13,16,20,16,13,20,16,17,18,24,19,20,16,19,16,16,19,20,15,16,16,19,17,12,14,15,14,12,16,14,14,13,13,15,12,16,15,14,13,15,15,14,
18530,14,20,13,14,17,16,16,14,15,13,18,14,14,16,16,11,17,14,19,18,21,19,29,21,17,19,16,17,16,14,10,16,15,17,18,15,20,22,27,24,22,25,21,24,16,
18546,15,13,14,18,19,19,17,16,16,20,16,11,16,20,16,12,20,13,15,12,14,9,15,15,12,17,18,22,19,20,16,19,15,17,13,16,17,12,16,12,11,12,16,14,13,
18562,17,17,14,17,17,14,20,14,18,15,17,8,16,14,17,13,16,15,17,13,16,9,23,15,16,16,17,16,20,18,12,16,13,16,17,18,20,16,21,19,17,16,23,16,14,
18578,14,20,20,20,25,20,21,12,20,18,19,14,16,16,16,12,9,12,16,12,13,15,15,12,12,16,13,15,13,14,16,20,14,17,15,12,17,13,18,20,22,21,21,16,16,
18594,15,18,14,14,14,12,15,16,16,16,19,19,21,22,22,16,16,15,18,16,16,15,15,16,14,16,16,16,16,12,9,16,14,16,15,12,16,11,16,16,16,15,16,16,14,
18610,16,16,13,13,15,13,15,12,10,14,17,12,13,13,16,12,16,16,16,19,23,8,20,20,14,19,11,16,16,14,13,15,16,17,16,13,13,15,13,14,18,14,8,16,11,
