Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
13186,53,66,68,70,72,59,53,55,49,44,44,41,51,228,42,39,40,40,41,41,46,62,72,80,81,85,66,62,53,46,44,45,43,41,42,39,39,41,40,41,42,46,53,63,66,
13202,41,45,29,37,41,40,45,47,57,62,66,61,62,236,52,42,42,31,40,37,40,41,41,38,40,38,38,42,36,35,33,38,37,36,40,41,38,40,33,38,35,41,43,41,44,
13218,93,86,96,91,71,62,58,49,51,42,48,42,52,232,49,46,58,66,67,64,64,56,127,45,45,49,43,31,41,38,38,41,51,45,44,53,70,70,82,81,73,61,54,51,46,
13234,40,42,44,38,42,40,41,37,40,35,38,37,48,228,38,36,40,35,37,37,42,39,41,45,43,58,56,62,62,53,53,49,43,45,43,39,42,39,40,38,37,38,37,37,37,
13250,48,52,46,51,47,43,45,39,39,39,41,45,56,255,76,78,81,87,64,54,51,47,48,43,41,42,41,41,40,40,39,44,45,67,58,51,48,45,45,41,40,39,39,41,35,
13266,58,68,69,46,55,45,51,41,45,40,44,41,45,228,41,37,42,35,36,36,41,37,39,40,35,38,37,41,40,37,35,40,36,38,39,35,39,35,40,45,53,62,66,57,46,
13282,41,44,40,41,41,40,45,45,55,62,67,66,65,240,51,39,48,42,41,42,40,33,39,38,34,38,42,41,38,36,36,38,36,39,38,36,39,35,38,38,36,35,40,35,36,
13298,40,41,41,38,42,38,49,40,40,43,42,36,48,228,41,41,49,59,63,64,58,53,48,45,42,44,41,38,40,37,40,40,38,40,41,37,40,35,40,38,37,36,37,38,37,
13314,41,44,42,38,43,40,43,37,38,38,43,35,47,229,40,39,39,40,38,37,35,35,43,45,45,54,62,68,62,53,44,32,45,44,46,41,42,40,40,41,40,40,40,39,36,
13330,45,45,49,38,44,39,46,36,41,41,39,37,51,227,39,36,36,41,37,36,37,27,38,37,38,37,30,38,38,37,38,42,42,54,59,60,67,56,47,51,43,44,45,44,39,
13346,59,69,70,72,74,58,57,45,49,41,45,38,39,226,42,38,39,44,47,41,48,58,72,77,82,82,66,59,53,45,43,44,40,40,39,37,43,45,49,57,61,60,73,71,70,
13362,37,43,45,37,40,37,46,44,58,61,67,54,62,234,47,43,43,41,45,37,39,37,41,40,35,38,37,38,37,37,37,40,37,40,38,40,41,37,39,38,33,35,37,39,33,
13378,38,38,39,37,41,37,39,32,41,39,31,37,48,227,45,45,66,62,65,62,65,55,49,46,45,41,42,43,39,37,41,45,41,41,45,49,67,73,81,89,85,91,88,88,84,
13394,41,47,46,42,65,75,83,85,87,66,62,49,61,233,45,42,45,42,43,39,42,38,42,42,46,56,62,70,68,69,53,53,56,38,41,38,41,41,43,39,36,39,42,36,36,
13410,48,45,45,39,42,41,41,40,41,38,38,37,37,225,37,38,37,37,39,35,40,38,38,37,36,41,29,38,37,36,37,41,45,51,58,59,65,58,67,46,45,38,45,40,38,
13426,59,65,69,61,58,48,75,44,43,38,44,39,51,227,41,36,41,37,41,38,40,25,40,16,37,38,38,40,40,38,35,37,36,39,39,38,40,37,37,38,45,49,57,62,66,
13442,41,42,39,51,42,42,46,43,59,62,66,55,57,235,45,42,44,40,40,36,38,33,40,37,39,38,40,41,38,37,35,37,40,39,37,37,40,38,41,37,34,37,41,44,47,
13458,79,72,60,51,52,48,49,44,49,42,40,40,49,221,43,45,51,58,64,62,70,65,58,51,45,43,45,45,39,39,39,41,40,41,41,41,40,51,70,78,82,87,135,66,55,
13474,41,49,39,41,41,36,41,37,40,37,40,37,46,227,40,38,35,39,36,37,38,37,40,39,45,57,62,67,61,52,48,46,45,40,40,37,44,41,39,37,37,33,41,40,39,
13490,47,45,44,41,45,29,40,39,40,37,40,33,51,224,38,37,39,41,40,37,39,38,41,35,37,41,38,41,45,35,37,42,45,64,55,49,51,41,47,41,38,39,39,39,36,
13506,64,69,69,58,55,47,47,41,47,40,42,35,49,225,37,37,38,40,41,37,39,38,38,38,36,38,37,37,34,36,35,37,37,41,37,34,39,38,44,48,57,61,110,53,48,
13522,49,51,48,45,45,45,49,51,60,64,70,66,74,238,51,43,47,43,41,38,43,39,40,43,44,43,40,49,62,68,80,85,69,61,53,49,49,45,42,41,40,41,46,40,33,
13538,41,42,42,38,45,39,41,41,41,41,38,37,52,223,44,36,55,59,63,62,57,47,46,48,41,41,40,43,37,36,39,38,38,40,41,35,40,38,41,38,14,38,41,38,38,
13554,41,46,41,47,68,74,82,83,87,85,87,84,97,265,90,85,91,87,92,83,90,86,93,88,85,91,89,91,92,91,87,91,84,88,90,89,91,88,91,90,90,87,92,93,89,
