Timestamp,AccX,AccY,AccZ,AngularVelX,AngularVelY,AngularVelZ
66749,1.64515,-0.588235,9.89479,-1.75,-3.85,4.06
66755,1.34864,-0.612147,9.42133,0.42,-4.27,2.73
66761,1.41559,-0.774749,9.75131,0.42,-3.92,-0.98
66767,1.22908,-0.549976,9.53611,0.98,-0.56,-0.21
66773,1.59254,-0.516499,9.73218,0.63,-0.77,-2.66
66779,1.45863,-0.473458,9.49306,0.7,-2.17,-1.61
66785,1.43472,-0.640842,9.56002,0.42,-2.31,-0.07
66791,1.41081,-0.61693,9.67958,0.49,-2.66,0.91
66797,1.38211,-0.473458,9.58871,-0.28,-2.59,1.61
66803,1.48733,-0.454328,9.76566,-1.05,-1.61,3.5
66809,1.40124,-0.549976,9.59349,-0.42,-2.24,3.36
66815,1.45863,-0.530846,9.68436,-0.28,-0.7,4.76
66821,1.64036,-0.549976,9.7561,0.77,-0.63,2.1
66827,1.6308,-0.549976,9.5648,-0.14,-0.56,-0.49
66833,1.66906,-0.435198,9.51698,0.35,-0.7,0.28
66839,1.55428,-0.329986,9.58393,0.84,-2.24,2.24
66845,1.57341,-0.487805,9.74175,0.98,-1.54,1.47
66851,1.44428,-0.71736,9.71305,-0.35,-2.38,2.38
66857,1.46341,-0.573888,9.51698,-0.21,-3.15,1.61
66863,1.44907,-0.693448,9.61741,-0.7,-2.1,1.47
66869,1.74079,-0.521282,9.52654,0.21,-2.73,-0.56
66875,1.42516,-0.401722,9.74653,0.91,-2.17,0.7
66881,1.69775,-0.468675,9.65567,0.63,-1.54,1.61
66887,1.67862,-0.416069,9.74175,0.21,-2.52,0.98
66893,1.30081,-0.549976,9.70827,-0.35,-3.15,1.96
66899,1.61645,-0.535629,9.79436,-0.07,-2.87,1.26
66905,1.3869,-0.588235,9.92826,0,-3.01,2.45
66911,1.64515,-0.49737,9.53132,-0.7,-2.66,2.87
66917,1.56863,-0.45911,9.61741,-0.84,-1.61,1.05
66923,1.25777,-0.425634,9.8374,-0.7,-3.01,0
66929,1.16691,-0.521282,9.82305,0.14,-3.08,-0.07
66935,1.47776,-0.473458,9.44524,0.63,-2.94,0.77
66941,1.3869,-0.310856,9.71784,0.35,-2.87,0.49
66947,1.53037,-0.650406,9.89957,0.07,-1.68,2.03
66953,1.26734,-0.416069,9.73697,-0.07,-1.4,2.1
66959,1.42994,-0.707795,9.64132,-0.14,-1.33,1.89
66965,1.59254,-0.549976,9.68914,0.14,-1.54,1.4
66971,1.65471,-0.483022,9.63175,-0.7,-0.21,2.87
66977,1.59732,-0.521282,9.6748,-0.35,-0.42,0.21
66983,1.21951,-0.549976,9.44524,0.84,-3.29,0.28
66989,1.19082,-0.329986,9.58871,-0.42,-2.73,0.7
66995,1.46341,-0.382592,9.51698,1.19,-3.71,2.66
67001,1.52559,-0.545194,9.7274,-0.35,-3.22,2.31
67007,1.42516,-0.569106,9.85653,0.7,-2.59,0.7
67013,1.67862,-0.439981,9.68914,-0.42,-1.82,-0.07
67019,1.40603,-0.373027,9.86131,0.63,-2.1,1.4
67025,1.28168,-0.406504,9.99522,0.21,-2.52,0.84
67031,1.42994,-0.454328,9.65088,0.21,-0.49,2.45
67037,1.31516,-0.693448,9.66523,-0.35,-1.47,1.19
67043,1.62123,-0.282162,9.65567,0.77,-4.76,-1.61
67049,1.59254,-0.420851,9.63654,0.42,-2.1,-0.77
67055,1.35342,-0.473458,9.69392,1.05,-2.17,2.38
67061,1.21951,-0.664754,9.65567,0,-0.91,1.61
67067,1.5208,-0.631277,9.78479,0.42,-3.01,2.1
67073,1.44428,-0.315638,9.71784,-0.42,-2.1,1.54
67079,1.70253,-0.516499,9.68436,-0.56,-3.43,-0.28
67085,1.44428,-0.535629,9.71305,0.77,-3.43,0.63
67091,1.35342,-0.564323,9.67958,0.14,-0.7,1.68
67097,1.39646,-0.502152,9.86609,0.42,-1.12,2.03
67103,1.38211,-0.373027,9.7274,0.21,0.84,2.38
67109,1.48254,-0.502152,9.83261,-0.28,-1.68,0
67115,1.64036,-0.45911,9.73697,-0.84,-1.89,0.63
67121,1.3056,-0.502152,9.51698,0.49,-0.98,1.68
67127,1.38211,-0.636059,9.84696,0.21,-1.05,2.52
67133,1.62602,-0.396939,9.7561,0.77,-3.15,1.96
67139,1.25777,-0.492587,9.76566,-0.14,-3.08,0
67145,1.41559,-0.411286,9.54089,-0.14,-1.89,0.56
67151,1.45863,-0.492587,9.40698,-0.7,-2.24,-0.84
67157,1.45385,-0.229555,9.6461,1.12,-3.29,0.63
67163,1.6021,-0.526064,9.69392,-0.07,-1.89,2.52
67169,1.34864,-0.506934,9.65088,-0.56,-2.31,0.63
67175,1.1956,-0.535629,9.44524,-0.07,-1.89,0.28
67181,1.4395,-0.607365,9.71305,0.14,-1.82,1.82
67187,1.45385,-0.602582,9.45002,0.42,-1.75,2.52
67193,1.42516,-0.71736,9.66523,1.05,-3.08,2.03
67199,1.1956,-0.540411,9.62697,0.28,-3.08,-0.21
67205,1.36777,-0.573888,9.78001,-0.49,-1.47,0.63
67211,1.35342,-0.435198,9.84696,0.56,-2.03,0.91
67217,1.55428,-0.439981,9.45959,-0.14,-1.33,2.38
67223,1.39168,-0.439981,9.83261,-0.35,-1.89,0.98
67229,1.43472,-0.659971,9.43089,0.35,-1.96,1.12
67235,1.61645,-0.760402,9.81349,1.19,-4.62,0.77
67241,1.18125,-0.291726,9.62219,1.19,-1.61,1.26
67247,1.39646,-0.526064,9.71784,0.14,-2.38,2.03
67253,1.26734,-0.320421,9.53132,-0.77,-2.17,1.4
67259,1.23864,-0.387374,9.6461,0.28,-2.45,-0.49
67265,1.50646,-0.741272,9.67001,0.42,-2.59,0.7
67271,1.2769,-0.645624,9.58871,0,-2.45,1.61
67277,1.49211,-0.468675,9.69871,0.91,-1.61,3.92
67283,1.48733,-0.511717,9.70827,-0.98,-1.61,1.33
67289,1.34385,-0.473458,9.65567,-0.28,-2.31,0.21
67295,1.4395,-0.554758,9.7274,0.7,-2.73,1.89
67301,1.42994,-0.554758,9.65088,0.56,-0.84,2.94
67307,1.42994,-0.301291,9.73218,-0.49,-0.07,2.31
67313,1.61167,-0.731707,9.46437,-0.21,-0.91,0.84
67319,1.45863,-0.344333,9.86131,0.91,-3.64,1.12
67325,1.3056,-0.406504,9.92826,0.7,-3.08,1.82
67331,1.13343,-0.420851,9.68914,-0.49,-0.91,2.8
67337,1.75992,-0.588235,9.45959,-0.49,-1.68,0
67343,1.38211,-0.334768,9.84696,-0.91,-2.1,0.07
67349,1.49211,-0.449546,9.6461,-0.07,-1.96,-0.14
67355,1.43472,-0.521282,9.7274,0.77,-2.24,1.89
67361,1.37255,-0.535629,9.77523,0.77,-4.9,-1.12
67367,1.3056,-0.291726,9.7561,0.84,-1.12,1.54
67373,1.36298,-0.5978,9.8374,-0.35,-2.31,-0.35
67379,1.40603,-0.664754,9.97609,0.28,-1.82,2.17
67385,1.25777,-0.315638,9.66523,0.49,-1.75,1.05
67391,1.44907,-0.310856,9.61741,0.35,-1.05,1.82
67397,1.69775,-0.272597,9.77044,-0.14,-0.98,1.54
67403,1.36298,-0.468675,9.79914,0.28,-1.47,1.26
67409,1.5495,-0.468675,9.61741,0,-1.61,1.19
67415,1.66906,-0.47824,9.50263,-0.07,-0.7,3.5
67421,1.3582,-0.425634,9.89479,-0.91,-1.26,2.31
67427,1.2769,-0.454328,9.70349,-0.84,-2.45,0.21
67433,1.40603,-0.506934,9.56002,-0.07,-1.47,1.96
67439,1.37733,-0.545194,9.61741,0.07,-1.82,1.75
67445,1.44907,-0.664754,9.79436,0.14,-2.24,1.89
67451,1.23864,-0.502152,9.58393,-0.14,-1.54,1.12
67457,1.49689,-0.502152,9.80392,-0.07,-1.54,1.96
67463,1.48254,-0.516499,9.86609,0.14,-2.38,0
67469,1.44907,-0.655189,9.89,0.35,-2.31,0.77
67475,1.12865,-0.45911,9.74175,0.21,-2.73,0.35
67481,1.20516,-0.516499,9.82305,0,-2.59,0.49
67487,1.40124,-0.573888,9.49785,0.28,-1.82,1.19
67493,1.6308,-0.612147,9.54567,0,-1.96,1.75
67499,1.44907,-0.47824,9.71784,0.35,-4.48,0.63
67505,1.4682,-0.659971,9.84696,-0.35,-1.12,5.25
67511,1.46341,-0.49737,9.66045,1.47,-2.24,2.38
67517,1.22908,-0.789096,9.85174,-0.84,-2.31,1.05
67523,1.53037,-0.726925,9.84218,-0.7,-3.43,-1.4
67529,1.29125,-0.688666,9.82305,1.19,-1.75,3.57
67535,1.20995,-0.554758,9.50741,0.49,-1.12,2.24
67541,1.41081,-0.411286,9.5648,-0.07,-0.98,1.19
67547,1.53037,-0.325203,9.69392,0,-1.96,2.38
67553,1.59254,-0.521282,9.73218,-0.14,-3.01,-0.07
67559,1.37255,-0.549976,9.67001,0.77,-1.26,3.29
67565,1.28647,-0.334768,9.48828,-0.35,-1.4,3.64
67571,1.34864,-0.325203,9.46437,0.91,-1.96,3.01
67577,1.48254,-0.554758,9.52654,-1.05,0.56,2.03
67583,1.25299,-0.353898,9.89479,-0.07,-0.14,0.56
67589,1.42037,-0.664754,9.87087,0.84,-0.91,3.15
67595,1.3869,-0.353898,9.57915,0.63,-2.24,1.61
67601,1.3056,-0.49737,9.62219,0.42,-3.29,-0.35
67607,1.33907,-0.636059,9.65567,-0.07,-4.27,0.42
67613,1.45863,-0.310856,9.63175,-0.28,-1.54,0.56
67619,1.61645,-0.516499,9.76088,0.35,-1.82,1.19
67625,1.43472,-0.554758,9.80392,-0.14,-2.1,0.42
67631,1.61645,-0.631277,9.71305,0.14,-1.05,1.89
67637,1.45385,-0.439981,9.65088,-0.21,-1.4,1.05
67643,1.32951,-0.454328,9.90435,0.98,-5.25,-0.49
67649,1.32951,-0.483022,9.54089,0.77,-1.19,3.15
67655,1.5208,-0.669536,9.73218,0.56,-1.54,3.36
67661,1.40124,-0.487805,9.66045,-0.77,-3.29,-0.21
67667,1.5495,-0.468675,9.69392,-0.35,-0.7,1.89
67673,1.57819,-0.659971,9.8374,-0.35,-2.24,0.42
67679,1.4395,-0.439981,9.71305,0.07,-1.82,1.12
67685,1.18604,-0.349115,9.48828,0,-2.03,0.07
67691,1.26255,-0.540411,9.6748,-0.28,-1.68,1.82
67697,1.1956,-0.439981,9.53132,-0.14,-2.8,1.33
67703,1.65949,-0.243902,9.71305,0.28,-2.8,1.26
67709,1.38211,-0.396939,9.69392,-0.28,-2.87,1.47
67715,1.37255,-0.435198,9.57915,0.42,-1.12,2.03
67721,1.58776,-0.196078,9.90913,-0.21,-0.84,1.61
67727,1.48733,-0.526064,9.54089,0,-3.71,-1.75
67733,1.40603,-0.593018,9.43089,0.98,-1.89,0.77
67739,1.37733,-0.755619,9.49785,-0.14,-0.49,1.47
67745,1.4395,-0.530846,9.60306,0.7,-3.29,1.68
67751,1.3582,-0.363462,9.62219,-0.28,-2.66,0.63
67757,1.4682,-0.61693,9.64132,0.14,-1.89,1.47
67763,1.42994,-0.291726,9.82305,-0.49,-2.1,0.56
67769,1.13343,-0.325203,9.74653,0.77,-2.59,0.56
67775,1.34385,-0.329986,9.64132,-0.28,-1.61,0.28
67781,1.4395,-0.47824,9.64132,-0.7,-2.66,0.07
67787,1.61167,-0.368245,9.56002,0.35,-0.21,2.59
67793,1.4682,-0.396939,9.64132,0.35,-1.26,1.68
67799,1.64993,-0.674318,9.78479,-0.07,-0.98,1.68
67805,1.40124,-0.363462,9.77523,0.42,-1.82,0.35
67811,1.39168,-0.73649,9.86609,0.49,-1.96,0.91
67817,1.57341,-0.57867,9.47394,-0.42,-1.68,3.01
67823,1.58297,-0.659971,9.8374,0.42,-1.47,3.57
67829,1.42516,-0.47824,9.63175,-0.63,-3.22,-0.7
67835,1.58776,-0.344333,9.62697,0.28,-3.15,0.91
67841,1.20038,-0.564323,9.58393,0.07,-1.89,1.26
67847,1.35342,-0.363462,9.89,0.42,-1.61,3.22
67853,1.61167,-0.535629,9.75131,-0.42,-1.33,2.31
67859,1.69297,-0.530846,9.68914,-0.28,-1.4,-0.14
67865,1.40124,-0.387374,9.65567,-0.77,-3.08,-0.7
67871,1.74079,-0.506934,9.68914,0.49,-0.84,2.8
67877,1.49689,-0.57867,9.75131,0.56,-1.61,1.12
67883,1.37255,-0.35868,9.85174,-0.28,-2.38,1.12
67889,1.67862,-0.61693,9.68436,-0.07,-2.66,-0.56
67895,1.41559,-0.263032,9.5648,0.7,-2.38,0.91
67901,1.26734,-0.463893,9.68914,-0.63,-5.39,-1.75
67907,1.15256,-0.683883,9.68914,0.84,-0.14,3.85
67913,1.39646,-0.573888,9.5648,-1.33,-0.21,0
67919,1.42516,-0.473458,9.52176,-0.21,-1.12,0.7
67925,1.22429,-0.430416,9.55045,-0.77,-2.24,0.14
67931,1.64515,-0.334768,9.5648,0.42,-1.61,2.73
67937,1.66906,-0.473458,9.60306,-0.14,-1.4,2.03
67943,1.27212,-0.669536,9.9187,-0.14,-1.54,0.98
67949,1.37733,-0.325203,9.7274,-0.35,-2.52,-0.42
67955,1.33907,-0.564323,9.5648,0.63,-2.45,0.7
67961,1.64993,-0.301291,9.77523,0.21,-2.73,1.33
67967,1.42516,-0.483022,9.59828,0.21,-2.38,2.24
67973,1.58297,-0.444763,9.69871,-0.07,-2.03,0.84
67979,1.50646,-0.483022,9.71784,0.28,-1.96,0.56
67985,1.50167,-0.612147,9.63175,-0.91,0.56,2.1
67991,1.62602,-0.210426,9.61262,0.14,0.14,0.28
67997,1.44907,-0.530846,9.51219,1.19,-0.56,2.73
68003,1.42037,-0.61693,9.70827,-0.14,-0.84,1.68
68009,1.47776,-0.47824,9.70827,-0.28,-1.33,1.05
68015,1.33907,-0.722142,9.89957,-0.42,-2.31,0.07
68021,1.45385,-0.363462,9.70827,0.07,-2.17,0.91
68027,1.50167,-0.45911,9.68436,0.07,-2.24,1.12
68033,1.64515,-0.664754,9.88522,0.28,-2.8,3.29
68039,1.15256,-0.731707,9.4835,-1.26,-1.4,2.87
68045,1.60689,-0.549976,9.75131,0.42,-3.15,0.21
68051,1.44907,-0.516499,9.74175,0.28,-4.76,-0.35
68057,1.21951,-0.344333,9.61262,0,-1.75,1.61
68063,1.49211,-0.808226,9.86609,-0.7,-2.87,0.07
68069,1.53993,-0.707795,9.70827,0.91,-4.48,0.07
68075,1.58297,-0.655189,9.82305,0.35,-1.61,0.21
68081,3.05117,1.14299,6.46102,13.93,-6.44,-35.28
68087,-0.382592,0.37781,12.9173,14.91,-0.14,19.25
68093,0.793878,-2.10426,11.6165,-7.42,8.61,66.92
68099,0.712578,-2.30033,9.39742,-13.65,7.56,3.71
68105,1.25299,-0.879962,7.85748,-7.49,0.28,-25.34
68111,1.17647,-0.210426,10.9756,11.2,-11.62,-24.85
68117,1.64993,0.636059,9.0483,8.82,-21.35,-15.4
68123,2.28599,-0.181731,9.72262,7.84,-14.84,14.21
68129,1.63558,-0.688666,9.24916,3.29,0.63,34.72
68135,0.822573,-1.34864,9.39742,-6.79,13.72,8.47
68141,1.22908,-1.0043,10.1626,-8.75,14.07,-21.35
68147,1.3056,-0.282162,10.1483,-2.31,4.9,-19.95
68153,1.55906,-0.0621712,9.86609,1.82,-8.82,-10.22
68159,1.65949,-0.0143472,9.63654,3.22,-14.98,8.26
68165,1.47776,-0.549976,9.95217,3.36,-14.42,24.5
68171,1.51124,-0.746054,9.12004,1.33,-8.12,21.21
68177,1.42037,-0.813008,9.4548,-1.82,1.61,5.04
68183,1.10473,-0.655189,9.8374,-4.06,8.26,-15.54
68189,1.72166,-0.521282,9.57915,-0.35,4.9,-20.93
68195,1.30081,-0.25825,9.74175,4.2,2.87,-10.92
68201,1.40124,-0.368245,9.94261,4.83,-1.96,5.04
68207,1.36298,-0.502152,10.0622,2.03,-6.72,10.01
68213,1.27212,-0.315638,9.60784,-1.96,-8.47,12.74
68219,1.63558,-0.439981,9.50263,-5.46,-6.16,6.51
68225,1.25777,-0.769966,9.4548,-4.2,-1.33,3.29
68231,1.51124,-0.688666,9.69392,0.07,1.96,-0.28
68237,1.56863,-0.650406,9.66523,4.06,2.87,-5.39
68243,1.52559,-0.502152,9.62697,5.32,2.1,-7.35
68249,1.39168,-0.334768,9.8374,1.89,0.28,-4.34
68255,1.57819,-0.344333,10.043,-0.98,-4.2,1.82
68261,1.38211,-0.37781,9.36872,-3.5,-4.69,10.01
68267,1.51124,-0.765184,9.60306,-2.8,-3.08,11.06
68273,1.32951,-0.554758,9.65088,-1.47,-2.24,4.48
68279,1.31516,-0.688666,9.6461,1.19,-1.19,-1.82
68285,1.42516,-0.549976,9.65088,2.31,-0.7,-5.46
68291,1.53515,-0.382592,9.72262,1.54,1.26,-2.87
68297,1.3582,-0.215208,9.85174,0.91,-0.28,0.77
68303,1.23386,-0.530846,9.71784,0.28,-3.22,4.06
68309,1.33907,-0.655189,9.57437,-1.4,-3.71,2.94
68315,1.42516,-0.784314,9.88522,-0.84,-2.66,3.15
68321,1.22429,-0.33955,9.59349,-0.77,-3.01,1.96
68327,1.42037,-0.693448,9.69871,0.07,-2.03,3.01
68333,1.26734,-0.483022,9.88522,0.42,-1.54,1.05
68339,1.1143,-0.301291,9.64132,0.98,-1.89,1.12
68345,1.64515,-0.382592,9.65567,0.35,-1.68,-0.21
68351,1.44428,-0.286944,9.73697,0.42,-2.1,-1.05
68357,1.54472,-0.650406,9.79914,0.14,-3.08,0.49
68363,1.39646,-0.439981,9.78957,-0.21,-2.38,1.82
68369,1.55428,-0.626494,9.64132,1.19,-2.8,2.94
68375,1.49689,-0.33955,9.54089,-0.42,-2.03,-0.21
68381,1.37255,-0.535629,9.72262,0,-2.31,0.77
68387,1.31994,-0.344333,9.86609,0.56,-2.38,1.4
68393,1.57341,-0.655189,9.59828,0.28,-1.19,1.89
68399,1.53037,-0.540411,9.56002,-0.63,-1.19,0.91
68405,1.22908,-0.71736,9.74653,-0.28,-0.98,-0.14
68411,1.29603,-0.631277,9.73218,-0.21,-1.19,1.54
68417,1.5208,-0.454328,9.50263,0.77,-1.19,4.48
68423,1.6834,-0.473458,9.70349,-0.63,-1.26,2.52
68429,1.64993,-0.291726,9.84696,0.63,-2.59,0.56
68435,1.43472,-0.506934,9.61741,-0.14,-2.1,-1.05
68441,1.45385,-0.516499,9.64132,1.47,-3.57,-1.75
68447,1.58297,-0.396939,9.66523,-0.14,-2.8,-1.96
68453,1.44907,-0.502152,9.87566,0.35,-0.77,2.31
68459,1.53515,-0.396939,9.72262,0.14,-1.75,1.89
68465,1.20995,-0.454328,9.69392,0.35,-5.6,0.07
68471,1.24821,-0.511717,9.4548,0.14,-2.94,2.03
68477,1.26734,-0.540411,9.59828,-0.07,-1.89,1.89
68483,1.37255,-0.530846,9.41655,-0.14,-1.61,1.12
68489,1.46341,-0.315638,9.73218,0.07,-2.52,0.21
68495,1.36777,-0.545194,9.74175,-0.21,-2.59,0.7
68501,1.42516,-0.516499,9.70349,-0.07,-2.31,2.03
68507,1.76949,-0.554758,9.61741,0.14,-2.73,2.03
68513,1.37733,-0.492587,9.87087,0.28,-2.59,2.03
68519,1.31994,-0.511717,9.70349,0.21,-2.8,-0.28
68525,1.55428,-0.47824,9.76088,0.35,-3.15,0
68531,1.41559,-0.746054,9.86131,0,-0.35,0.56
68537,1.40124,-0.420851,9.92826,-0.49,-0.14,4.13
68543,1.22908,-0.349115,9.51698,-0.35,-4.83,-0.7
68549,1.57819,-0.492587,9.50741,0.42,-4.97,0.56
68555,1.28647,-0.521282,9.77044,-0.07,-2.24,1.96
68561,1.65471,-0.291726,9.67958,0.91,-2.87,1.12
68567,1.40124,-0.655189,9.5648,-0.49,-2.73,1.4
68573,1.36298,-0.483022,9.66523,0.28,-0.35,1.54
68579,1.39646,-0.5978,9.88044,-0.35,-1.33,-0.35
68585,1.42516,-0.526064,9.7274,0.77,-2.38,0.14
68591,1.51124,-0.267814,9.50263,-0.28,-1.26,1.82
68597,1.22908,-0.655189,9.83261,0.42,-2.8,1.26
68603,1.60689,-0.588235,9.89,-0.28,-0.98,3.08
68609,1.43472,-0.430416,9.55045,-1.05,-1.75,-0.35
68615,1.44907,-0.674318,9.85653,-0.91,-2.45,-0.07
68621,1.50167,-0.669536,9.73697,0,-2.03,1.33
68627,1.47776,-0.473458,9.71305,0.42,-1.68,2.73
68633,1.59732,-0.61693,9.68914,-0.63,-2.03,0.35
68639,1.31994,-0.602582,9.57437,-0.63,0.21,2.59
68645,1.35342,-0.425634,9.59349,-0.63,0,1.33
68651,1.49689,-0.516499,9.81349,1.19,-3.08,0.63
68657,1.71688,-0.659971,9.54567,0.63,-2.1,1.54
68663,1.70253,-0.516499,9.81827,0.84,-1.75,2.52
68669,1.70253,-0.549976,9.69392,-0.77,-2.1,0.63
68675,1.2769,-0.444763,9.50741,0.07,-1.75,0.77
68681,1.51124,-0.549976,9.73218,0.28,-1.96,0.91
68687,1.4395,-0.473458,9.60306,-0.42,-1.54,1.61
68693,1.49689,-0.463893,9.63654,-0.21,-1.75,0.21
68699,1.26255,-0.473458,9.59349,-0.77,-3.57,0.07
68705,1.5208,-0.277379,9.8374,-0.07,-3.57,0.91
68711,1.36777,-0.593018,9.81349,0.49,-2.94,1.19
68717,1.45863,-0.425634,9.49785,-0.14,-1.33,2.1
68723,1.40124,-0.540411,9.78957,-0.28,0.28,2.1
68729,1.71688,-0.492587,9.59828,-0.56,-1.61,0.14
68735,1.65471,-0.502152,9.60784,0.07,-2.31,3.15
68741,1.62123,-0.401722,9.60784,0.35,0.28,2.94
68747,1.4395,-0.731707,9.87566,0.14,-0.28,2.59
68753,1.18604,-0.607365,9.91392,-0.77,-0.63,0.77
68759,1.56863,-0.545194,9.66523,-0.07,-2.87,-0.35
68765,1.61645,-0.57867,9.45959,0.21,-2.66,0.21
68771,1.3582,-0.49737,9.57437,0.42,-1.68,4.06
68777,1.62123,-0.454328,9.8374,-1.05,-3.57,-0.84
68783,1.50646,-0.435198,9.49306,-1.05,-1.96,1.05
68789,1.6021,-0.344333,9.82783,-0.7,-2.73,0.49
68795,1.60689,-0.506934,9.61741,0.91,-3.15,1.4
68801,1.25777,-0.435198,9.85653,0.35,-1.12,2.8
68807,1.64515,-0.593018,9.82305,-0.14,-1.05,2.38
68813,1.11908,-0.506934,9.66523,0.56,-4.62,-2.24
68819,1.53515,-0.368245,9.70827,1.12,-3.15,1.19
68825,1.47776,-0.645624,9.49306,0.35,-1.47,2.66
68831,1.50167,-0.277379,9.57915,-0.14,-1.96,0.84
68837,1.29603,-0.688666,9.8374,0.07,-1.12,-0.56
68843,1.44428,-0.559541,9.60306,1.12,-1.47,2.31
68849,1.46341,-0.492587,9.83261,0.63,-1.75,0.42
68855,1.54472,-0.406504,9.84218,0.42,-2.52,0.84
68861,1.34864,-0.569106,9.5648,0.84,-2.87,-0.07
68867,1.3869,-0.344333,9.47394,0.14,-2.31,1.61
68873,1.47298,-0.602582,9.79914,-0.49,-1.61,1.47
68879,1.18125,-0.559541,9.87087,0.14,-1.4,1.54
68885,1.21473,-0.439981,9.82783,-0.07,-2.03,0.84
68891,1.55906,-0.784314,9.71305,0.21,-1.75,1.4
68897,1.6834,-0.286944,9.60784,0.28,-2.31,0.21
68903,1.36298,-0.521282,9.71784,-0.21,-4.69,0.28
68909,1.59254,-0.492587,9.52654,0.21,-1.75,2.17
68915,1.57819,-0.688666,9.6748,-0.84,-0.35,2.87
68921,1.4395,-0.521282,9.81349,-0.35,-1.96,1.19
68927,1.47298,-0.306074,9.63654,-0.42,-1.12,2.1
68933,1.39646,-0.473458,9.81827,-0.07,-1.68,1.68
68939,1.30081,-0.353898,9.54089,-0.07,-0.28,2.59
68945,1.36777,-0.583453,9.5648,0,-2.73,2.1
68951,1.43472,-0.621712,9.6461,-0.28,-2.52,2.1
68957,1.59732,-0.215208,9.6748,-0.35,-2.31,1.61
68963,1.34385,-0.621712,9.65567,0.21,-1.82,2.1
68969,1.40124,-0.636059,9.87087,0.35,-3.22,0.63
68975,1.48254,-0.650406,9.56958,0,-1.26,1.89
68981,1.39168,-0.396939,9.70827,-0.42,-2.24,-0.21
68987,1.6308,-0.444763,9.50741,-0.7,-0.91,0
68993,1.22908,-0.645624,9.70827,0.91,-2.24,0.63
68999,1.45863,-0.463893,9.95696,0.56,-2.66,1.89
69005,1.42994,-0.373027,9.69871,-0.35,-2.38,0.42
69011,1.8747,0.272597,7.43663,3.85,-3.71,-12.95
69017,-0.554758,0.334768,10.7795,8.19,-1.33,1.12
69023,1.50167,-1.66428,11.9799,-5.18,6.23,30.66
69029,1.33907,-1.48733,8.89048,-7.28,6.51,16.52
69035,1.18604,-0.650406,9.05787,-5.11,1.05,-11.62
69041,1.39168,-0.215208,9.63654,3.85,-7.98,-19.39
69047,2.74988,0.267814,9.1296,2.38,-15.47,-4.06
69053,1.6021,0.200861,9.65088,3.57,-11.34,17.22
