Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
16706,28,32,25,17,26,25,27,23,25,25,25,25,26,22,27,20,27,23,24,24,26,23,27,25,23,27,24,28,24,20,23,26,28,30,33,37,42,33,33,28,25,26,27,27,25,
16722,52,53,51,51,52,49,51,49,52,49,52,49,53,40,54,49,51,49,53,51,51,50,51,51,49,52,51,51,51,48,38,34,29,33,20,21,26,25,27,25,27,32,37,37,37,
16738,25,28,23,22,25,23,28,24,29,27,35,33,41,40,35,30,30,26,26,24,25,28,26,24,26,25,19,26,25,23,22,24,22,25,25,23,26,22,25,21,22,23,26,25,23,
16754,25,29,25,24,29,22,24,25,26,24,25,24,28,24,26,25,29,26,33,31,40,39,41,40,33,31,28,29,28,26,24,28,25,27,28,24,26,24,29,33,41,47,54,53,51,
16770,23,29,25,24,29,23,28,25,27,25,29,25,28,27,29,27,28,25,23,23,26,25,22,28,28,29,34,39,40,41,34,34,32,30,32,25,28,25,29,28,25,23,27,26,25,
16786,26,30,27,23,28,25,28,23,27,22,27,20,27,22,24,21,25,27,25,23,25,25,25,24,22,27,25,26,27,23,22,26,24,38,41,46,37,31,29,26,25,25,28,26,25,
16802,27,32,33,38,41,33,33,27,26,27,29,24,25,24,25,22,25,23,25,21,25,24,25,23,25,51,22,25,24,22,21,26,20,24,22,23,24,27,25,26,21,23,29,31,33,
16818,22,29,25,22,27,21,26,25,29,29,47,37,41,32,30,24,29,20,25,25,26,26,26,25,22,25,25,25,25,21,23,23,25,24,26,22,24,23,26,23,23,23,23,25,20,
16834,49,55,43,36,35,30,30,26,29,24,28,23,29,24,27,25,28,26,41,37,40,41,42,41,30,31,28,30,53,26,25,27,25,24,29,30,36,43,45,53,52,42,38,33,29,
16850,25,28,27,25,29,25,27,25,30,24,21,24,29,25,29,24,27,28,32,25,29,25,27,28,25,29,30,38,41,44,38,36,29,29,32,28,29,26,29,26,24,25,24,28,25,
16866,29,29,27,25,27,24,25,24,25,25,28,20,25,22,24,24,25,25,26,24,25,23,25,25,23,25,23,24,24,24,23,25,25,28,28,31,38,38,42,33,27,26,28,27,25,
16882,29,38,37,37,39,33,31,27,27,24,28,24,26,24,4,22,25,24,25,23,27,23,25,24,22,26,16,25,23,24,29,27,21,26,18,22,29,27,33,37,36,38,33,30,25,
16898,33,31,25,20,28,22,27,27,29,29,32,39,41,40,39,25,29,29,25,22,28,22,27,25,22,26,23,29,28,30,38,48,48,55,49,49,51,37,51,51,50,51,52,51,51,
16914,25,19,25,25,27,24,29,19,25,25,6,23,25,25,26,24,28,28,33,33,41,37,36,29,27,30,22,28,18,26,23,27,26,27,27,25,27,24,27,26,23,24,4,25,23,
16930,27,38,26,29,29,26,30,26,22,27,29,25,29,25,29,26,28,26,27,26,34,27,26,28,27,24,29,39,38,38,34,34,33,31,28,27,27,24,27,25,24,27,29,23,25,
16946,27,30,25,25,27,25,31,25,25,22,25,23,27,21,27,24,25,26,25,23,25,23,27,25,24,24,22,24,24,22,23,27,28,33,36,37,37,32,22,28,26,21,29,26,21,
16962,29,35,38,38,41,34,31,28,28,25,27,22,25,25,26,22,25,22,24,21,52,25,25,25,24,22,24,25,25,24,22,26,20,25,25,22,27,18,25,26,24,22,28,29,35,
16978,25,27,24,22,25,24,27,26,28,27,33,36,38,35,34,29,29,26,28,23,26,22,26,27,25,28,23,25,25,23,24,26,24,26,27,20,25,24,25,29,30,24,25,26,24,
16994,53,57,54,53,54,52,54,49,53,56,53,51,55,52,53,51,56,49,54,45,53,51,53,56,52,54,49,54,51,51,51,55,53,56,55,53,61,51,54,42,33,32,31,29,25,
17010,28,29,25,25,29,23,29,22,27,26,27,25,26,22,26,24,27,26,28,25,28,24,27,27,27,32,32,38,41,41,37,34,31,31,30,27,29,26,29,27,25,25,27,28,26,
17026,28,29,27,24,26,24,28,24,26,21,19,24,25,25,25,22,25,22,25,23,26,25,25,24,23,25,22,26,26,25,22,25,24,38,41,40,42,33,33,28,26,25,29,27,25,
17042,38,37,38,38,42,41,37,32,29,27,27,24,27,23,25,25,8,22,28,25,29,33,37,45,43,52,38,35,30,28,26,24,26,8,25,23,25,24,27,27,27,33,75,38,39,
17058,23,26,24,21,27,24,26,25,29,31,36,38,40,32,29,34,28,25,25,22,24,26,23,25,22,24,24,24,26,22,20,25,24,24,24,24,26,24,25,25,24,4,26,24,19,
17074,52,56,52,53,53,51,52,52,53,51,52,51,53,51,52,49,54,51,52,51,54,51,55,49,51,51,30,53,51,51,49,53,52,48,53,51,51,49,53,53,51,51,37,52,49,
17090,26,29,29,26,28,24,28,25,27,28,25,20,26,25,28,25,28,25,29,26,29,24,27,29,26,30,30,40,41,40,35,35,31,30,30,25,28,29,29,28,29,25,29,28,25,
