Timestamp,AccX,AccY,AccZ,AngularVelX,AngularVelY,AngularVelZ
19419,-0.181731,0.69823,9.92348,-2.52,-0.07,1.75
19425,0.0382592,0.784314,9.96174,-4.48,-2.52,0.98
19431,0.095648,0.626494,9.49785,-4.13,-1.33,0.7
19437,0.105213,0.545194,9.61741,-5.18,-1.33,-0.35
19443,0.272597,0.310856,9.90435,-4.62,-0.35,1.89
19449,0.129125,0.463893,9.87566,-4.06,1.05,4.48
19455,-0.0143472,0.731707,9.61262,-2.17,-1.61,14.28
19461,-0.105213,0.344333,9.78957,-3.99,-0.07,9.59
19467,-0.0191296,0.722142,9.95217,-3.08,-0.56,7.07
19473,0.0430416,0.353898,9.87087,-1.82,-0.63,4.34
19479,0.205643,0.712578,9.61741,-0.63,0,3.43
19485,-0.234338,0.396939,9.98565,-0.77,-1.61,0.7
19491,0.272597,0.588235,9.85174,0.14,-2.38,0.35
19497,-0.095648,0.0573888,9.70349,1.19,-1.26,0.21
19503,0.153037,0.535629,9.70827,1.82,-1.26,-0.35
19509,0.172166,0.468675,9.86609,-0.21,-0.84,1.12
19515,0.272597,0.516499,10.0239,-0.49,-0.49,-0.7
19521,0.0191296,0.521282,9.69392,0.28,-0.7,0.56
19527,-0.0382592,0.487805,9.6461,-0.77,-0.77,-0.56
19533,-0.248685,0.277379,9.77523,0.63,-1.54,0.49
19539,0.49737,0.526064,9.67001,2.1,-4.2,1.89
19545,0.0191296,0.373027,9.83261,1.19,-2.59,1.54
19551,0.291726,0.392157,9.92826,1.4,-3.01,0.7
19557,0.0860832,0.511717,9.63654,0,-1.47,0.77
19563,0.0621712,0.45911,9.70349,-0.84,-1.05,0.42
19569,-0.0334768,0.430416,9.96652,-0.7,-1.05,-0.42
19575,-0.13869,-0.272597,10.0622,-0.56,-1.75,0.98
19581,-0.0334768,0.387374,9.73218,0.35,-2.38,1.47
19587,0.33955,0.454328,9.57915,0.07,-1.33,-0.63
19593,0.105213,0.554758,10.0861,-0.7,-2.1,0.28
19599,0.224773,0.468675,9.75131,2.59,-1.47,0.91
19605,-0.153037,0.416069,9.68914,3.57,-0.91,2.1
19611,0.25825,0.583453,9.88044,2.1,-2.8,1.12
19617,0,0.47824,9.65567,2.03,-2.87,-0.14
19623,0.0526064,0.454328,9.81827,1.96,-2.87,0.91
19629,0.0047824,0.511717,9.70349,1.54,-3.15,0.21
19635,0.13869,0.540411,9.64132,0.28,-3.01,1.05
19641,0.148254,0.593018,9.77044,-0.21,-1.96,-1.47
19647,0.224773,0.688666,9.82783,-0.28,-1.19,-1.61
19653,-0.0143472,0.655189,9.92826,-1.19,-1.61,-1.47
19659,-0.181731,0.45911,9.84218,0.07,-3.15,-0.35
19665,0.291726,0.554758,9.62219,2.45,0.07,0.7
19671,-0.0573888,0.401722,9.88522,0.84,-0.28,-0.98
19677,-0.13869,0.693448,9.85653,0.56,0.28,-0.77
19683,-0.109995,0.468675,9.84696,0.77,0.42,0.28
19689,0,0.396939,9.56958,1.89,1.12,0.7
19695,-0.023912,0.502152,9.97609,2.24,0.91,2.59
19701,0.167384,0.492587,9.82305,1.4,1.75,0.63
19707,0.0334768,0.57867,9.95217,2.45,0.28,-0.56
19713,-0.172166,0.545194,9.90913,1.82,0.21,2.87
19719,-0.0334768,0.416069,9.6461,1.26,0.91,2.24
19725,-0.162602,0.707795,9.53132,-1.33,0.21,1.26
19731,0.0573888,0.612147,9.78957,-1.75,0.14,-0.56
19737,0.0334768,0.463893,10.0335,-0.21,-1.12,-0.28
19743,0.0334768,0.272597,9.79914,1.47,-1.54,0.84
19749,0.234338,0.664754,9.9187,2.45,-1.26,1.33
19755,0.157819,0.301291,9.76088,2.31,-1.75,-0.07
19761,0.162602,0.473458,9.83261,3.5,-1.54,1.68
19767,-0.162602,0.559541,9.84218,3.43,-0.91,-0.07
19773,-0.143472,0.420851,9.84218,3.64,-2.24,-1.54
19779,0.248685,0.659971,9.62697,1.54,-2.59,-1.61
19785,-0.0860832,0.71736,9.60784,1.82,-1.19,-0.28
19791,-0.176949,0.784314,9.67001,0.84,-1.12,-0.77
19797,0.21999,0.5978,9.96174,-2.31,0.42,-0.56
19803,0.0430416,0.435198,9.69392,-2.66,1.33,0.77
19809,0.114778,0.502152,9.7561,-2.31,1.05,1.26
19815,-0.10043,0.655189,9.54567,-1.61,1.26,2.31
19821,-0.0095648,0.296509,9.94739,0.14,-0.42,1.12
19827,0.0430416,0.564323,10,2.8,-0.91,1.4
19833,0.196078,0.23912,9.83261,3.64,-0.77,0.77
19839,0.0191296,0.373027,9.78957,6.72,-0.49,0.63
19845,-0.205643,0.588235,9.88522,4.48,-2.24,1.12
19851,0.148254,0.559541,9.85653,4.27,-3.15,1.19
19857,-0.023912,0.683883,9.71305,1.82,-3.29,-0.42
19863,0.071736,0.349115,9.69392,0.07,-3.78,0.63
19869,-0.133907,1.12865,9.57437,-5.95,-6.02,-1.4
19875,-0.10043,0.71736,9.51219,-10.71,-6.79,0.28
19881,-0.808226,0.966045,9.53611,-12.11,-3.99,1.47
19887,0.143472,0.707795,9.2109,-12.53,-1.47,1.75
19893,-0.167384,0.5978,9.85653,-15.82,-0.7,-0.49
19899,0.071736,0.186514,9.96652,-6.44,-3.01,1.19
19905,0.143472,0.296509,9.71305,-3.57,-1.68,0.14
19911,0.229555,0.0143472,9.92826,0.49,-0.07,1.12
19917,0.248685,0.583453,10.0526,1.4,-0.49,-0.07
19923,-0.306074,0.626494,9.91392,3.71,-1.61,-1.05
19929,0.153037,0.530846,9.7274,6.65,-1.05,-0.56
19935,0.253467,0.463893,9.7274,9.31,-0.42,1.33
19941,-0.0095648,0.229555,9.95217,8.89,2.17,1.75
19947,0.301291,0.124342,9.98087,9.87,0.84,0.77
19953,0.382592,0.506934,9.69392,3.57,-1.05,0.77
19959,0.282162,0.0526064,9.71784,5.25,-0.77,0.98
19965,0.105213,0.444763,9.67958,4.13,-2.87,1.05
19971,-0.224773,0.463893,9.74175,2.59,-2.87,-0.14
19977,-0.0047824,0.463893,9.78479,2.1,-1.33,-1.4
19983,0.23912,0.334768,9.7561,1.54,-0.63,0.63
19989,0.172166,0.502152,9.60784,3.57,0,0.63
19995,-0.296509,0.588235,9.83261,3.57,-0.63,0.98
20001,-0.11956,0.454328,9.21568,-5.95,-0.84,-0.21
20007,-1.68819,1.32472,10.2774,-0.77,1.47,1.19
20013,-0.5978,0.607365,10.1626,4.13,-0.49,1.12
20019,0.540411,0.569106,9.27307,4.9,0.91,-0.28
20025,-0.124342,0.674318,9.75131,5.81,0.91,-0.07
20031,-0.612147,1.1143,9.95217,8.12,-0.28,-1.75
20037,0.133907,0.167384,9.9187,9.17,0.84,-1.33
20043,0.253467,-0.200861,9.56958,12.11,2.31,-1.96
20049,-0.095648,0.454328,9.79436,6.65,-0.28,-2.1
20055,0.0908656,0.329986,9.91392,6.3,0.84,-5.32
20061,-0.11956,0.703013,9.66045,7.42,-2.24,-6.23
20067,-0.301291,0.549976,9.69392,6.65,-3.15,-0.42
20073,0.0813008,0.473458,9.93783,6.72,-2.45,0.42
20079,-0.0765184,0.545194,9.96652,4.2,-1.89,0.14
20085,-0.109995,0.444763,9.74175,3.57,-0.56,-0.49
20091,-0.0573888,0.612147,9.87566,2.52,-2.03,0.42
20097,-0.234338,0.85605,9.91392,0.98,-2.24,-0.56
20103,0.047824,0.526064,9.65088,-0.07,-1.96,-0.28
20109,-0.0095648,0.487805,9.70349,-1.33,-0.98,0.07
20115,-0.0143472,0.320421,10.0478,-9.8,-1.26,0.56
20121,0.0191296,0.57867,9.88044,-4.27,-1.4,0.49
20127,-0.0813008,0.248685,9.80392,-2.03,0.63,0.28
20133,-0.37781,0.492587,9.98565,-0.49,0.7,2.1
20139,-0.0621712,0.636059,9.92348,0.42,0.7,0.28
20145,-0.0047824,0.420851,9.79914,1.75,-0.21,1.05
20151,-0.0526064,0.789096,9.61262,2.24,-0.77,0.84
20157,-0.25825,0.793878,9.89,2.52,-1.75,0.56
20163,0.095648,-0.0813008,9.74175,0.98,-1.75,1.4
20169,-0.47824,-1.31994,9.97609,0.42,-1.96,-0.42
20175,-0.329986,1.16212,10.0956,-2.94,-5.6,1.19
20181,0.167384,0.683883,9.62697,-5.32,-5.18,0.49
20187,-0.0095648,0.363462,9.78479,-6.16,-4.62,0.7
20193,-0.167384,0.583453,9.71784,-4.97,-2.45,0.14
20199,0.0860832,0.406504,9.82783,0.56,-0.98,0.21
20205,-0.0573888,0.49737,9.89,2.45,0.21,-0.42
20211,-0.411286,0.803443,9.89,3.08,-0.56,0.84
20217,-0.114778,0.468675,9.87566,3.78,-0.14,-0.14
20223,-0.11956,0.454328,9.78957,2.24,-0.21,0.21
20229,-0.21999,0.439981,9.75131,0.49,0.49,-1.05
20235,-0.109995,0.588235,9.68436,0.21,-0.49,0.63
20241,-0.13869,0.263032,10.0574,-2.59,-0.63,0.35
20247,0.286944,0.526064,9.78001,-4.41,0.07,1.54
20253,-0.148254,0.636059,9.89957,-4.62,-2.52,-0.14
20259,-0.109995,0.530846,9.79436,-5.95,0.21,0.35
20265,-0.11956,0.473458,9.79436,-3.99,-2.24,-0.42
20271,-0.25825,0.832138,9.90435,-4.27,-3.71,1.19
20277,0.133907,0.545194,9.70349,-7.28,-4.69,1.12
20283,-0.023912,0.5978,9.53132,-9.52,-0.07,-0.49
20289,0.0047824,0.741272,9.59349,-7.84,-0.21,-0.28
20295,0.946915,0.707795,9.74653,-6.51,0.56,2.45
20301,0.621712,0.908656,9.91392,2.31,-0.7,0.91
20307,0.750837,-0.755619,9.35437,17.43,2.66,1.05
20313,1.09995,9.00526,8.74223,17.5,0.77,-2.66
20319,1.3869,1.0856,9.70827,7,4.2,-0.7
20325,-1.01387,7.29794,2.65901,5.25,4.48,3.5
20331,-2.75466,-3.29986,6.74797,-25.41,58.87,-0.91
20337,3.00813,0.999522,1.8747,138.6,-43.12,35.91
20343,-0.406504,3.09421,14.2659,37.31,-20.09,41.72
20349,1.3582,0.760402,10.2296,-37.66,15.75,17.57
20355,0.392157,-0.286944,9.43089,-35.49,27.58,-9.31
20361,-0.411286,0.25825,10.3682,-25.27,28.28,2.31
20367,-0.124342,0.430416,9.65088,-29.12,14.63,3.08
20373,-0.545194,0.0765184,9.81349,-14.07,10.85,4.76
20379,-0.329986,-0.071736,9.89,-2.66,2.31,1.19
20385,-0.349115,0.0765184,10.0717,13.37,-2.03,1.82
20391,-0.306074,0.205643,10.0191,22.82,-2.8,-1.33
20397,-0.334768,0.282162,10.0909,31.78,-4.69,1.4
20403,-0.176949,0.765184,9.94739,31.57,-5.67,-1.96
20409,-0.23912,0.602582,9.87087,29.61,-3.5,-1.19
20415,0.0908656,0.932568,9.93305,20.86,-2.52,-1.61
20421,-0.23912,1.12865,10.153,10.29,2.03,-1.12
20427,0.11956,0.923003,9.74653,6.02,0.21,-2.87
20433,-0.530846,0.49737,9.76566,-6.09,-4.27,-2.45
20439,-0.162602,0.999522,9.78479,-12.53,-8.47,-1.05
20445,-0.162602,0.69823,9.97609,-15.33,-9.59,-0.98
20451,-0.210426,0.803443,9.87087,-13.86,-9.94,-1.89
20457,0.0526064,0.530846,9.62697,-11.41,-8.33,-1.61
20463,-0.114778,0.683883,9.66045,-12.81,-6.3,-1.89
20469,0.215208,0.549976,9.59828,-19.11,-6.16,-0.77
20475,0.248685,0.516499,9.71784,-23.38,-6.58,-0.07
20481,0.0430416,0.71736,9.18221,-32.76,-10.71,-1.33
20487,0.353898,1.14299,8.74701,-40.74,-7,0.35
20493,-0.392157,0.516499,9.55045,-31.85,-10.15,-0.63
20499,1.97035,-0.927786,11.6643,-34.86,-10.08,3.29
20505,-0.153037,0.35868,9.59828,-51.45,-8.12,2.73
20511,0.0669536,-0.879962,9.43568,-51.94,-10.57,3.64
20517,-3.22334,-2.69249,10.8895,-35.98,-6.72,-1.12
20523,-1.64036,-0.989957,8.51745,-16.1,-9.38,-0.42
20529,-1.24821,0.071736,9.94261,10.92,-11.41,-0.07
20535,-1.33429,1.56384,9.4835,20.02,-22.33,6.16
20541,-4.17025,2.98422,10.1865,27.65,-24.78,1.89
20547,0.827355,0.923003,9.1296,15.68,-14.91,-4.34
20553,0.23912,0.712578,10.4543,13.23,-4.06,-5.88
20559,0.0143472,-0.0526064,9.17743,17.57,0.28,-2.52
20565,-0.0430416,0.655189,9.8087,18.41,3.36,-0.7
20571,0.985174,0.832138,9.93305,18.76,4.76,-2.1
20577,-0.564323,-0.0382592,9.78479,13.16,8.4,-3.71
20583,-0.320421,0.951698,8.85701,16.87,2.59,-1.05
20589,-0.315638,-0.674318,10.11,11.55,5.46,-1.89
20595,-1.68819,0.0286944,10.0909,9.87,7.77,-0.42
20601,0.0860832,0.540411,9.8087,11.48,3.92,-1.82
20607,-0.148254,-1.58776,9.69871,7.21,-0.28,-2.03
20613,0.320421,0.349115,9.54567,1.47,-1.75,-0.63
20619,0.903874,1.20995,10.4926,-4.06,-4.06,0.35
20625,0.69823,0.588235,9.47872,-5.32,-0.07,-0.63
20631,2.37207,0,9.74653,-7.21,1.68,-0.07
20637,0.334768,0.248685,9.51698,-9.31,0.91,-1.26
20643,-1.04735,0.176949,9.69392,-9.31,0.21,3.01
20649,-0.35868,-0.0908656,8.87135,6.44,1.12,1.4
20655,0.483022,0.483022,10.2774,14,1.54,0.98
20661,-5.16021,-10.6791,11.3439,-30.03,4.06,6.44
20667,1.20995,4.62458,8.04878,-71.61,23.66,2.1
20673,-0.832138,-6.51841,3.68245,16.24,23.66,19.11
20679,-3.23768,-1.47776,10.8274,103.67,48.65,33.32
20685,1.83166,2.57771,10.0143,-83.93,-93.03,34.16
20691,0.229555,-0.621712,12.1377,-74.48,-5.04,25.76
20697,0.588235,-0.023912,8.95265,-32.13,34.02,0.28
20703,0.0095648,0.10043,9.71305,-9.24,35.77,6.16
20709,-0.645624,-0.105213,9.55045,14.84,27.58,-11.06
20715,-0.659971,0.296509,9.1296,34.44,11.76,-2.17
20721,-0.985174,0.267814,9.99043,38.78,3.78,-9.31
20727,-2.5012,0.569106,10.7604,52.99,1.75,-5.39
20733,-0.148254,1.66906,10.3969,48.37,-2.38,-14
20739,-0.35868,1.74558,9.76088,47.04,-6.58,-8.61
20745,-1.50167,1.68819,11.7456,13.79,-8.96,-8.05
20751,-0.315638,0.793878,9.99522,30.31,-14.35,-10.92
20757,-0.0334768,0.865614,9.09134,36.33,-10.36,-15.96
20763,-0.373027,0.894309,9.99522,12.88,-10.01,-5.53
20769,-0.162602,0.659971,10.3922,-5.18,-8.19,-4.41
20775,-0.310856,0.913438,10.1291,-10.43,-11.13,-0.56
20781,-0.286944,0.879962,9.94739,-11.83,-14.7,-0.98
20787,-0.315638,-0.176949,11.0521,-3.01,-11.06,2.17
20793,-0.114778,0.310856,9.52654,9.87,-12.04,-1.61
20799,-0.124342,0.392157,9.96652,4.9,-11.97,-0.84
20805,0.487805,0.5978,10.1722,-0.84,-11.27,1.05
20811,-0.109995,0.712578,9.56958,-7.91,-10.08,1.33
20817,-0.310856,0.396939,9.66045,-13.02,-11.76,0
20823,0.813008,1.11908,9.43568,-14.98,-12.6,0.56
20829,-2.40076,0.49737,9.9713,-17.5,-11.2,-0.35
20835,-2.66858,0.903874,9.98087,-13.23,-1.61,-1.12
20841,1.42037,1.44428,10.4639,2.45,6.79,-3.15
20847,0.865614,1.94644,10.1339,7.7,-1.82,-2.03
20853,0.712578,2.03252,8.84744,-19.39,-17.99,9.17
20859,0.349115,0.760402,8.93831,-22.05,-9.59,-1.96
20865,-0.511717,0.344333,10.3252,-27.16,-6.37,0.7
20871,-0.205643,0.535629,10.66,-16.45,-4.97,-1.54
20877,-0.306074,0.688666,9.99522,-4.2,-2.94,3.29
20883,-0.320421,0.248685,9.89,-4.97,-1.05,-1.61
20889,-0.272597,0.569106,9.54089,2.24,-3.22,2.38
20895,-0.23912,0.191296,10.3109,-6.09,6.72,-3.85
20901,0.13869,0.387374,10.2582,5.04,10.29,-0.63
20907,-0.545194,0.516499,9.94261,14,7.49,-1.05
20913,0.387374,0.449546,9.48828,24.5,6.23,-0.42
20919,-0.0095648,2.06121,9.72262,28.42,5.11,-5.81
20925,-0.0526064,0.760402,9.76088,13.65,5.95,-13.37
20931,-0.200861,0.793878,9.76088,13.16,2.31,-3.22
20937,5.59063,-8.71832,6.92492,33.18,17.5,7.84
20943,-4.31851,-1.47776,22.1903,113.68,30.24,-7.35
20949,20.7939,11.8556,64.0076,0.7,-147.07,31.92
20955,1.83166,-0.439981,10.8321,-137.83,2.66,51.1
20961,1.16691,0.129125,9.47394,-90.79,20.09,20.65
20967,-1.93687,-0.35868,9.33046,-54.46,43.47,11.27
20973,-0.846485,-0.023912,9.98565,-24.92,29.19,5.25
20979,-0.167384,-0.320421,9.99043,-0.91,24.29,-8.33
20985,-0.229555,-0.196078,10.2152,24.92,19.88,-0.7
20991,-0.73649,0.33955,10.0861,35.77,11.2,-3.29
20997,-0.631277,0.114778,9.99043,41.44,6.3,-1.68
21003,-0.502152,0.674318,10.3348,42.49,0.21,-10.01
21009,-0.301291,0.884744,10.0191,42.42,-3.15,-9.59
21015,-0.263032,0.769966,9.95217,41.79,-8.68,-8.05
21021,-0.0621712,0.803443,10.0478,37.17,-7.49,-5.25
21027,-0.0143472,1.19082,10.2056,31.15,-3.85,-22.33
