Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,
11434,30,33,31,25,32,28,32,24,30,29,33,31,41,48,56,58,62,49,41,38,35,24,32,31,29,29,29,27,30,25,27,27,33,40,44,42,51,52,51,52,49,49,53,45,43,
11450,49,49,48,41,37,31,34,32,29,28,29,27,29,27,28,26,26,29,29,24,29,22,26,30,25,33,26,28,27,36,26,29,25,31,27,25,26,25,29,30,32,41,45,48,46,
11466,30,30,28,27,33,29,33,28,40,42,51,51,52,47,37,34,31,31,32,31,32,26,29,26,25,29,29,26,33,45,52,58,58,62,58,62,63,64,62,62,61,62,66,63,61,
11482,30,29,21,20,30,27,29,29,29,26,27,31,29,28,34,36,41,46,48,37,34,35,31,29,30,30,29,32,29,28,22,26,28,27,28,25,27,27,29,27,24,27,24,29,24,
11498,32,29,25,26,27,30,27,25,29,25,29,25,27,25,29,28,25,27,27,103,29,29,35,36,32,53,45,40,31,32,25,33,27,30,29,25,29,27,27,27,30,26,29,29,28,
11514,34,34,31,29,30,29,29,27,24,27,29,19,27,28,30,33,22,27,29,29,30,26,27,25,26,29,19,30,29,26,27,33,36,45,41,34,35,33,30,32,27,23,31,26,23,
11530,43,51,51,38,37,29,32,26,30,26,31,25,29,25,31,25,30,27,25,25,28,29,28,30,27,27,26,30,28,27,24,33,28,28,26,30,26,29,29,30,22,34,45,45,48,
11546,28,30,28,26,28,22,32,31,41,47,51,3,38,33,33,29,34,32,32,25,28,25,37,25,25,30,28,28,26,27,77,27,25,16,27,25,28,24,29,29,51,26,25,37,25,
11562,28,30,29,23,32,27,29,25,29,25,30,27,33,27,35,36,42,56,49,41,33,24,34,30,24,29,29,30,37,25,26,24,26,31,30,22,25,24,29,29,20,25,29,28,25,
11578,32,33,28,27,31,29,31,19,28,25,27,24,29,25,29,24,29,25,22,25,29,29,32,38,41,46,45,52,41,33,33,27,32,29,29,27,29,26,29,25,32,29,32,44,52,
11594,30,34,29,30,30,27,29,27,29,26,29,29,29,25,32,24,28,29,29,25,29,27,25,29,25,29,25,30,34,25,26,31,33,43,45,46,43,36,33,33,29,20,44,28,28,
11610,45,51,47,40,38,33,31,28,32,29,31,26,29,27,26,26,29,27,30,23,29,25,26,26,27,29,29,29,27,24,28,29,26,29,30,27,36,31,40,46,42,42,33,33,30,
11626,27,32,25,27,29,29,33,39,43,47,46,29,40,34,32,29,29,49,27,26,17,27,25,27,25,29,29,30,27,24,25,31,25,23,29,27,41,29,26,28,21,25,28,27,3,
11642,29,23,26,26,27,24,27,26,29,22,30,24,26,32,32,37,41,48,49,34,37,32,34,30,28,29,29,30,25,27,28,27,27,28,27,24,29,21,29,27,24,26,29,27,30,
11658,29,35,30,38,51,53,59,60,54,37,41,32,36,31,45,28,33,28,28,27,28,29,32,33,37,42,38,48,45,43,37,35,32,32,28,26,32,27,29,32,31,29,40,47,58,
11674,26,33,29,29,30,27,31,23,38,25,29,26,28,25,24,24,30,25,20,23,29,25,29,26,25,31,22,32,26,24,25,33,32,41,45,47,42,35,33,37,29,29,29,29,26,
11690,45,49,49,48,47,37,36,32,40,29,32,27,31,26,28,25,32,29,29,30,43,51,57,61,67,49,41,37,35,32,29,29,29,25,28,32,31,27,30,33,33,38,45,47,47,
11706,29,29,28,26,29,32,33,36,44,45,49,37,41,33,33,29,29,29,29,24,28,24,29,29,25,29,27,36,35,27,25,30,25,32,14,36,30,28,33,29,25,25,33,27,28,
11722,51,48,34,33,34,30,35,29,30,25,29,27,34,29,31,27,42,43,48,42,39,45,35,33,27,32,27,29,32,26,26,27,29,28,28,25,25,25,29,29,26,27,27,30,27,
11738,33,29,26,29,29,29,27,25,23,25,23,29,29,27,27,23,25,27,28,23,30,30,33,39,47,55,41,37,35,37,26,32,30,32,28,25,30,26,28,25,27,25,26,26,26,
11754,46,45,39,33,34,29,31,29,33,31,33,33,46,51,58,56,53,48,42,43,35,24,34,27,27,29,25,27,28,26,29,33,34,49,45,38,36,33,37,30,26,29,29,27,25,
11770,46,49,46,38,38,32,33,29,29,28,29,26,30,27,29,26,28,27,28,24,29,27,29,28,28,29,24,28,28,27,23,28,26,29,30,23,32,27,29,29,32,38,43,49,41,
11786,29,33,31,28,33,34,35,34,43,45,48,38,37,31,33,29,30,32,26,27,30,22,20,29,28,31,25,29,28,22,25,16,25,26,29,26,28,24,24,31,26,28,29,27,49,
11802,29,32,29,29,29,29,33,24,29,27,29,25,30,32,35,36,43,49,42,37,32,29,34,33,26,33,29,30,29,25,23,26,20,30,29,28,28,27,27,25,24,27,29,28,23,
11818,27,30,27,25,31,24,29,27,28,25,28,28,27,25,23,22,30,26,28,24,34,30,33,40,37,45,43,39,34,29,29,32,28,27,30,30,32,27,29,29,22,25,27,29,23,
11834,66,67,64,66,66,66,65,62,66,62,64,64,66,66,67,62,66,65,62,66,55,43,41,38,32,39,29,37,29,26,30,35,37,44,46,45,61,62,40,34,30,30,33,29,29,
11850,44,49,45,37,37,33,33,29,30,29,29,27,30,29,29,25,33,30,29,22,27,30,30,28,27,29,28,27,29,28,23,26,28,31,24,28,35,33,44,43,43,41,37,33,29,
11866,29,29,29,25,32,30,36,37,44,45,49,43,45,29,33,31,29,29,27,25,26,27,21,26,30,32,33,41,54,62,58,72,62,62,62,57,64,62,64,61,65,61,67,64,59,
