Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure
66491,-0.15791,0.397168,9.81914,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-30746,-23571,18116,-9167,-28641
66497,-0.162695,0.416309,9.79521,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-30746,-23571,18628,-9167,-28641
66503,-0.13877,0.392383,9.77129,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-31002,-23571,18372,-9167,-28641
66509,-0.13877,0.411523,9.79043,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-31258,-23315,18372,-9167,-28641
66515,-0.15791,0.382812,9.8,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-31770,-24339,16836,-9167,-28641
66521,-0.177051,0.411523,9.77129,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-31770,-25107,17092,-9167,-28641
66527,-0.15791,0.411523,9.78086,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0212097,0.00750732,-0.0174561,-31514,-25363,17860,-9167,-28641
66533,-0.15791,0.430664,9.78564,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31258,-25363,18628,-9167,-28641
66539,-0.119629,0.397168,9.79521,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31258,-25619,18628,-9167,-28641
66545,-0.162695,0.430664,9.79043,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-32026,-25875,16836,-9167,-28641
66551,-0.14834,0.411523,9.78086,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-32026,-25875,14788,-9167,-28641
66557,-0.153125,0.430664,9.8,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-32026,-25363,13508,-9167,-28641
66563,-0.162695,0.387598,9.78564,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31770,-24851,12740,-9167,-28641
66569,-0.119629,0.411523,9.77607,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31514,-24339,11972,-9167,-28641
66575,-0.15791,0.397168,9.78086,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31258,-23827,10692,-9167,-28641
66581,-0.162695,0.387598,9.8,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-23827,9412,-9167,-28641
66587,-0.15791,0.411523,9.79043,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-23315,8132,-9167,-28641
66593,-0.172266,0.406738,9.79043,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-22803,7876,-9167,-28641
66599,-0.14834,0.411523,9.80957,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-22547,8900,-9167,-28641
66605,-0.15791,0.406738,9.79521,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-21779,10692,-9167,-28641
66611,-0.15791,0.421094,9.77607,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30490,-21267,11716,-9167,-28641
66617,-0.162695,0.411523,9.77607,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30490,-20499,11972,-9167,-28641
66623,-0.16748,0.416309,9.77129,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-19475,11972,-9167,-28641
66629,-0.13877,0.425879,9.77607,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-18451,11716,-9167,-28641
66635,-0.129199,0.416309,9.82393,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-17427,9156,-9167,-28641
66641,-0.15791,0.425879,9.81436,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31258,-17171,8388,-9167,-28641
66647,-0.15791,0.392383,9.8,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31258,-16915,7876,-9167,-28641
66653,-0.153125,0.411523,9.81914,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-16659,8388,-9167,-28641
66659,-0.14834,0.392383,9.78564,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-16915,9156,-9167,-28641
66665,-0.172266,0.397168,9.77607,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-17683,10692,-9167,-28641
66671,-0.14834,0.416309,9.8,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-17939,11460,-9167,-28641
66677,-0.153125,0.406738,9.7665,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31258,-17939,11716,-9167,-28641
66683,-0.153125,0.416309,9.7665,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31514,-17939,11972,-9167,-28641
66689,-0.14834,0.421094,9.77129,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31770,-17939,11972,-9167,-28641
66695,-0.14834,0.416309,9.80479,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-31002,-18451,11460,-9167,-28641
66701,-0.15791,0.425879,9.78086,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30490,-18707,11716,-9167,-28641
66707,-0.162695,0.411523,9.81436,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30234,-19219,12228,-9167,-28641
66713,-0.14834,0.397168,9.75693,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30234,-19731,12996,-9167,-28641
66719,-0.153125,0.416309,9.8,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30234,-19987,13764,-9167,-28641
66725,-0.129199,0.397168,9.79043,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-19731,14532,-9167,-28641
66731,-0.13877,0.430664,9.80479,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-19219,14532,-9167,-28641
66737,-0.14834,0.411523,9.78564,2.78503,0.406494,-1.98303,0,0,0,0.999542,0.0211792,0.00750732,-0.0174561,-30746,-18963,14276,-9167,-28641
