TimeSinceCollection,Timestamp,PlantarValue
0,78793,1902;0;1;12;0;1;2;8;4;1;2;7;0;2;2;8;0;1;2;7;0;2;4;4;6;0;2;2;3;0;6;0;1;2;4;0;0;2;3;4;1;1;2;4;0
16,78809,1900;0;1;12;0;1;2;5;0;2;2;6;0;1;3;8;0;1;3;6;0;1;3;4;7;0;2;2;4;0;6;0;1;2;4;0;0;9;2;4;0;2;2;3;0
32,78825,1906;0;1;10;0;1;2;8;0;1;2;6;0;2;2;7;0;2;2;8;0;2;3;3;6;0;2;2;4;0;6;0;2;2;4;0;0;1;2;4;0;1;2;4;0
48,78841,1905;0;1;14;0;2;2;8;0;0;2;6;0;2;3;8;0;2;3;5;0;2;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;2;4;0;2;2;4;0
64,78857,1900;0;3;12;0;2;2;9;0;2;2;6;0;3;2;8;0;2;3;6;0;2;3;4;7;0;1;2;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
80,78873,1901;0;2;12;0;1;3;8;0;1;2;6;0;2;0;9;0;1;2;7;0;2;2;4;6;0;2;2;4;1;6;0;1;2;4;0;0;2;3;4;0;2;3;4;0
96,78889,1902;0;1;12;0;1;2;9;0;1;3;6;0;2;3;8;0;2;2;6;0;1;2;4;6;0;1;2;4;0;6;0;1;3;4;0;0;2;2;4;0;1;2;4;0
112,78905,1905;0;2;12;0;1;3;8;0;1;2;7;0;2;2;14;0;2;3;6;0;1;2;4;7;0;1;3;4;0;6;1;1;2;3;0;0;1;1;6;0;1;3;4;0
128,78921,1905;0;1;12;0;2;3;8;0;2;3;6;0;2;2;8;0;2;3;6;0;1;2;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;2;3;0
144,78937,1902;0;2;12;0;1;2;8;0;2;2;7;0;2;3;8;1;2;3;6;0;2;3;4;6;0;1;1;4;1;6;0;2;2;4;0;0;1;3;4;0;2;2;4;0
160,78953,1903;0;2;14;0;1;3;8;0;1;2;6;0;2;2;8;0;1;2;6;0;1;3;4;6;0;2;3;4;0;6;0;2;2;4;0;0;1;2;4;0;2;3;4;0
176,78969,1900;0;2;12;0;2;3;8;0;1;3;7;0;1;2;8;0;2;1;6;0;2;2;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;3;4;0;2;1;4;0
192,78985,1904;0;2;11;0;2;2;8;0;1;2;6;0;1;3;8;0;1;2;6;0;1;2;4;6;0;1;2;4;0;6;1;1;3;4;0;0;1;3;4;0;1;2;4;0
208,79001,1903;0;1;12;0;1;3;8;0;2;2;7;0;1;2;8;0;2;2;7;0;1;3;4;6;0;1;2;4;0;6;0;1;3;4;0;0;1;3;4;0;2;2;3;0
224,79017,1902;0;1;12;0;2;2;9;0;1;2;6;0;1;2;8;0;1;3;6;0;2;3;4;6;0;1;3;4;0;6;0;2;3;4;0;0;2;3;4;0;2;2;4;0
240,79033,1902;0;2;12;0;1;3;9;0;1;2;7;0;1;3;8;0;2;3;6;0;2;3;4;6;0;2;3;4;3;6;0;1;2;4;1;0;2;3;4;0;2;2;4;0
256,79049,1900;0;2;13;0;2;2;8;0;2;3;6;0;1;3;8;0;2;2;6;0;1;3;4;6;0;2;3;4;0;6;0;1;2;4;0;0;1;2;4;0;1;2;4;0
