TimeSinceCollection,Timestamp,PlantarValue
448,39160,2385;0;2;11;0;2;2;8;0;2;2;6;0;2;3;8;0;2;3;6;0;2;3;4;4;0;2;2;4;0;6;0;1;2;4;0;0;2;1;4;0;1;3;4;0
464,39176,2377;0;2;13;0;2;2;8;0;2;2;6;0;1;2;8;0;2;3;6;0;2;2;4;6;0;2;2;4;0;6;0;1;2;4;0;1;2;2;4;0;2;3;4;0
480,39192,2381;0;2;15;0;2;3;9;0;2;3;6;0;1;2;9;1;2;2;6;0;2;3;4;7;0;2;2;4;0;6;0;2;3;4;0;0;1;3;4;0;0;3;4;0
496,39208,2378;0;2;12;0;0;2;8;0;1;3;7;0;1;2;8;0;2;2;6;0;1;2;4;6;0;2;2;4;0;6;0;3;3;4;0;0;1;3;4;0;2;2;4;1
512,39224,2386;0;2;11;0;1;2;8;0;3;2;6;0;1;3;8;0;2;3;7;0;0;2;4;6;0;2;2;4;0;4;0;2;2;4;0;0;2;3;4;0;1;2;4;0
528,39240,2387;0;2;12;0;2;3;8;0;1;2;6;0;2;6;8;0;1;2;6;0;2;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;1;3;4;0;1;2;4;0
544,39256,2383;0;2;13;0;2;3;10;0;1;3;6;0;1;2;8;0;1;2;6;0;1;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;2;4;0
560,39272,2379;0;3;11;0;1;3;10;0;1;3;6;0;2;2;8;0;2;1;6;0;2;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;3;4;0;2;2;4;0
576,39288,2383;2;2;11;0;2;3;8;0;1;3;6;0;1;2;8;0;2;3;6;0;1;3;4;6;0;2;4;4;0;6;0;3;2;4;0;0;2;2;4;0;2;0;4;0
592,39304,2383;0;2;13;3;1;2;8;0;1;2;6;3;2;2;8;0;2;7;7;0;1;2;4;7;0;1;3;4;0;6;0;1;2;4;0;0;2;2;4;0;2;2;4;0
608,39320,2384;0;1;11;0;1;3;8;0;2;2;6;0;1;3;9;0;1;2;6;0;2;2;4;6;1;2;2;4;0;6;0;2;3;4;0;0;2;2;11;0;1;3;4;0
624,39336,2384;0;2;12;0;2;3;8;0;2;3;6;0;2;3;8;0;2;2;6;0;1;2;4;6;0;1;2;4;0;7;0;3;3;0;0;0;2;2;4;0;1;1;3;0
640,39352,2387;0;2;15;0;1;2;7;0;1;6;7;0;2;2;8;0;2;2;6;0;1;3;4;6;0;2;2;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
656,39368,2384;0;2;13;1;2;2;8;0;1;2;8;0;2;2;8;0;1;3;6;0;1;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;5;0;2;3;4;2
672,39384,2387;0;2;10;1;2;3;8;2;2;2;6;0;2;2;8;0;1;3;6;0;2;3;4;4;0;3;3;4;0;6;0;2;3;4;0;0;2;3;4;0;1;3;4;0
688,39400,2387;0;2;13;0;1;3;8;0;1;3;6;0;2;2;8;0;2;3;8;0;2;2;4;7;0;1;2;4;0;6;0;3;2;4;0;0;2;2;4;0;2;2;4;0
704,39416,2377;0;2;12;0;2;1;9;0;2;2;6;0;1;2;8;0;2;2;6;0;2;3;4;6;0;2;3;4;1;6;0;1;3;4;0;0;2;2;4;0;2;2;4;0
720,39432,2382;0;2;15;0;2;2;8;0;2;2;6;0;2;2;10;0;1;2;6;0;1;0;4;6;0;2;2;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
736,39448,2387;0;1;14;0;1;2;8;0;1;2;6;2;2;3;8;0;2;3;7;0;2;2;3;6;0;1;2;4;0;6;0;3;2;4;0;0;4;3;4;0;2;2;4;0
752,39464,2387;0;2;12;0;1;3;9;0;2;2;7;0;1;2;8;0;2;3;6;0;2;3;4;6;0;2;2;4;0;6;0;2;3;4;0;0;2;3;4;0;1;3;4;0
768,39480,2383;1;2;16;0;1;2;8;0;1;2;6;0;2;5;5;0;1;2;6;0;1;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;2;4;0;2;2;4;0
784,39496,2382;0;2;12;0;1;2;9;0;2;3;7;0;1;3;8;0;2;2;6;0;2;3;4;7;0;2;3;4;0;6;0;2;3;4;0;0;2;2;4;0;1;2;4;0
800,39512,2377;0;2;12;0;2;3;9;0;2;2;6;0;1;2;9;0;1;3;6;0;2;3;4;6;0;2;2;4;0;1;0;3;2;4;0;0;2;2;4;0;1;3;4;0
816,39528,2387;0;2;12;0;2;3;8;0;3;2;7;0;4;3;8;0;0;2;6;0;1;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
832,39544,2386;0;2;12;0;1;2;8;0;2;1;6;0;2;3;8;0;2;2;6;0;2;2;4;6;0;2;2;1;0;6;0;2;2;4;0;0;2;3;4;0;1;2;4;0
848,39560,2387;0;0;14;0;2;2;9;0;3;3;6;0;2;3;8;0;2;2;6;0;1;4;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;3;4;0;1;2;4;0
864,39576,2388;0;1;12;0;2;3;8;0;1;3;10;0;1;2;11;0;2;2;6;0;2;3;4;6;0;2;2;4;0;7;0;2;3;4;0;0;2;2;4;0;2;2;4;0
880,39592,2385;0;2;13;0;1;2;9;0;1;2;6;0;2;2;8;0;2;2;7;0;1;3;4;6;0;3;2;4;0;7;0;2;2;4;0;0;2;2;4;0;2;3;4;0
896,39608,2384;0;2;12;0;2;7;8;0;1;3;6;0;1;0;8;0;2;2;6;0;2;3;4;6;0;2;2;4;0;7;0;2;0;4;0;0;4;2;4;0;2;2;2;0
912,39624,2387;0;2;9;0;1;2;8;1;2;2;6;0;2;3;9;0;1;3;6;0;1;3;4;6;0;1;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
928,39640,2387;0;1;14;0;2;2;8;0;2;3;6;0;1;1;8;0;2;3;6;0;2;2;4;6;0;2;2;3;0;6;0;2;2;4;0;0;1;2;4;0;1;2;4;0
944,39656,2380;0;1;13;0;2;2;9;0;2;0;6;0;1;2;8;0;1;3;6;0;2;3;4;6;0;3;2;4;0;6;0;2;3;4;0;0;2;2;4;0;1;2;4;0
960,39672,2381;0;2;16;0;2;2;8;0;1;3;6;0;1;3;8;0;2;3;6;0;2;2;4;6;0;1;2;4;0;7;0;2;2;4;0;0;1;2;4;0;2;2;4;0
976,39688,2377;0;1;11;0;2;3;9;0;1;2;7;0;1;3;8;0;2;0;6;0;2;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;3;4;0;1;2;4;0
992,39704,2387;0;2;15;0;1;3;8;0;1;3;6;0;1;3;8;0;2;3;8;0;3;3;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
1008,39720,2377;0;1;12;0;2;2;8;0;1;2;6;0;2;0;8;0;2;3;6;0;2;2;4;6;0;2;2;4;0;6;0;2;3;4;0;0;2;2;4;0;1;2;4;0
1024,39736,2380;0;2;12;0;1;3;9;0;2;2;6;0;4;3;8;0;2;2;6;0;1;3;4;6;0;2;3;4;0;7;0;1;2;4;0;0;2;3;4;0;2;2;4;0
1040,39752,2385;0;2;16;0;1;3;8;0;2;3;6;0;2;3;8;0;1;2;7;0;2;2;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;3;4;0;1;2;4;0
1056,39768,2387;0;2;12;0;2;2;8;0;2;2;13;0;2;3;8;0;2;2;6;0;1;5;4;6;0;1;2;4;0;5;0;2;2;4;0;0;1;2;4;0;1;2;4;0
1072,39784,2383;0;2;12;0;1;3;8;0;1;2;7;1;2;3;8;0;4;2;6;0;2;2;4;6;0;1;2;4;0;6;0;2;2;4;0;0;2;2;4;0;1;2;4;0
1088,39800,2386;0;2;15;0;2;2;8;0;2;3;6;0;2;3;8;0;2;2;6;0;1;2;4;6;2;2;3;4;0;6;0;2;3;4;1;0;1;3;4;0;1;2;4;0
1104,39816,2383;0;1;13;0;1;2;8;0;1;2;6;0;1;3;9;0;2;2;6;0;2;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;2;2;4;0;1;1;5;0
1120,39832,2385;0;1;13;0;2;3;8;0;2;3;6;0;1;2;9;0;2;3;6;3;2;3;4;6;0;1;3;4;0;6;0;1;3;4;0;0;1;3;4;0;1;3;4;0
1136,39848,2382;0;2;12;0;1;3;8;0;1;3;7;0;3;2;8;0;2;2;6;0;1;3;4;6;0;2;6;4;0;7;0;2;3;4;0;0;1;3;4;1;2;2;4;0
1152,39864,2388;0;2;13;0;3;3;8;0;2;2;6;0;2;2;8;0;2;2;6;0;3;2;3;8;0;2;3;4;0;7;0;2;3;4;0;0;1;2;3;0;2;3;4;0
1168,39880,2387;0;1;15;0;1;2;8;0;2;3;6;0;2;4;7;0;1;2;6;0;1;1;4;6;0;2;3;4;0;6;0;1;3;4;0;0;1;3;4;0;2;2;4;0
1184,39896,2378;0;2;13;0;2;2;9;0;2;3;6;0;1;3;8;0;2;3;6;0;2;3;4;6;4;2;2;4;0;6;0;1;2;4;0;0;2;3;4;0;1;3;4;1
1200,39912,2384;0;2;15;0;1;2;8;1;2;3;6;0;1;2;9;0;1;3;6;0;1;3;3;6;0;2;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;2;4;0
1216,39928,2387;0;1;10;0;1;2;8;0;3;2;6;0;1;2;8;0;1;3;6;0;1;3;4;7;0;2;4;4;0;6;0;1;2;4;0;0;2;2;4;0;3;2;4;0
1232,39944,2385;0;1;12;0;2;2;8;0;2;2;6;0;2;3;8;0;2;3;6;0;2;4;4;6;0;2;3;4;0;6;0;2;3;4;0;0;2;2;4;0;2;3;4;0
1248,39960,2382;0;2;15;0;2;3;8;0;1;3;7;0;1;2;9;0;2;3;6;0;2;3;4;6;0;2;4;4;0;6;0;1;2;4;0;0;2;3;4;0;2;2;4;0
1264,39976,2381;0;2;12;0;2;3;8;0;2;3;6;0;1;2;8;0;1;2;6;0;2;3;4;6;0;2;2;4;0;6;0;1;2;4;0;0;1;3;4;0;2;3;4;0
1280,39992,2385;0;2;12;0;2;2;8;0;5;0;7;0;2;2;8;0;2;2;6;0;1;3;4;6;0;2;3;4;0;6;0;2;3;3;0;0;1;2;4;0;2;3;4;0
1296,40008,2387;0;1;9;0;1;3;8;0;2;3;7;0;2;3;8;0;1;3;6;0;1;2;4;6;0;2;3;4;0;7;0;3;3;4;0;0;1;3;4;0;2;3;4;0
1312,40024,2381;0;2;10;0;2;2;8;0;1;3;6;0;1;3;9;0;2;3;6;0;1;3;4;6;0;1;3;4;0;6;0;2;2;4;0;0;2;2;4;0;1;2;4;0
1328,40040,2386;0;2;16;0;2;2;8;0;2;3;7;0;1;3;8;0;2;2;6;0;2;2;4;6;0;1;3;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
1344,40056,2385;0;2;13;0;2;3;8;0;3;3;6;0;1;3;7;0;2;2;6;0;2;2;4;6;0;1;2;4;0;6;0;1;3;4;0;0;2;2;4;0;1;3;5;0
1360,40072,2381;0;2;13;0;2;3;8;0;1;2;6;0;1;2;8;0;2;2;6;0;2;3;4;6;0;2;2;4;0;7;0;2;3;4;0;0;2;2;4;0;1;2;4;0
1376,40088,2377;0;2;13;0;1;2;9;0;1;2;6;0;2;2;8;0;1;3;6;0;1;2;4;6;0;1;3;4;0;6;0;1;2;4;0;0;1;2;4;0;1;3;4;0
1392,40104,2383;0;2;12;0;1;3;8;0;2;3;8;0;1;2;8;0;1;2;6;0;1;3;4;6;0;3;3;4;0;6;0;2;2;4;0;0;1;2;4;0;2;2;4;0
1408,40120,2384;0;2;13;0;1;2;8;0;2;2;6;0;2;2;8;0;1;2;6;0;1;2;4;6;0;2;3;4;2;7;0;2;3;4;0;0;4;2;4;0;2;2;4;0
1424,40136,2378;0;2;12;0;1;2;9;0;1;2;7;0;1;3;8;0;2;2;7;3;3;2;4;6;0;1;2;4;0;5;0;1;3;4;0;0;2;2;4;0;1;3;4;0
1440,40152,2383;0;2;15;0;2;3;8;0;1;4;6;0;2;2;8;0;1;2;7;0;2;3;4;6;0;1;1;4;0;7;0;1;2;4;0;0;1;3;4;0;2;3;4;0
1456,40168,2392;0;2;11;0;0;2;8;0;1;2;6;0;2;3;8;0;2;2;6;0;2;2;4;6;2;2;3;4;0;6;0;2;2;4;0;0;2;3;4;0;1;2;4;0
1472,40184,2386;0;2;12;0;1;3;7;0;1;2;7;0;0;2;8;0;1;2;6;0;1;2;4;6;0;1;3;4;0;6;0;2;2;4;0;0;1;2;4;0;2;3;4;0
1488,40200,2387;0;2;13;0;3;3;8;0;1;2;6;0;2;3;8;0;2;2;6;0;2;3;4;7;0;3;2;4;0;6;0;1;3;4;0;0;1;2;4;0;2;2;4;0
1504,40216,2382;0;1;13;0;2;2;8;0;2;3;6;0;2;2;8;0;1;2;6;0;2;2;4;6;0;2;2;8;0;6;0;2;3;4;0;0;7;2;4;0;1;2;4;0
1520,40232,2387;0;2;13;0;1;2;9;0;1;2;7;0;1;3;7;0;2;3;6;0;1;2;4;6;0;2;2;11;0;4;0;1;2;4;0;0;3;3;4;0;2;4;4;0
1536,40248,2387;0;1;10;0;2;3;8;0;2;3;6;0;2;2;8;0;1;3;7;0;2;2;4;7;0;2;3;4;0;6;0;2;2;4;0;0;1;3;4;0;2;3;4;0
1552,40264,2385;0;2;12;0;1;3;10;0;2;3;6;0;1;2;8;0;1;2;6;4;2;2;4;4;0;2;2;4;0;6;0;2;3;4;0;0;2;3;4;0;2;3;4;0
1568,40280,2384;0;2;14;0;1;3;8;0;2;3;6;0;2;2;8;0;2;3;7;1;2;6;3;6;0;1;3;4;0;6;0;1;3;4;0;0;2;2;4;0;2;2;4;0
1584,40296,2387;0;3;13;0;2;3;8;0;1;3;6;0;2;3;11;0;2;2;6;0;2;2;4;6;0;2;3;4;0;6;0;2;3;4;0;0;0;3;4;0;2;3;4;0
