TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,35514,0,0,-0.12207,-101.519,-88.407,-137.84,9.81436,-0.272754,-0.0430664,0.340759,0.611176,-0.359406,0.61731,-116.408,44.7917,-32.775,-7829,-28803
6,35520,-0.0610352,-0.183105,0.183105,-101.547,-88.407,-137.807,9.80957,-0.277539,-0.0382813,0.340759,0.611176,-0.359406,0.61731,-116.408,44.8,-32.775,-7829,-28803
12,35526,0,0.0610352,0.0610352,-101.591,-88.407,-137.769,9.79521,-0.258398,-0.0717773,0.340729,0.611206,-0.359406,0.617279,-116.392,44.8,-32.7583,-7829,-28803
18,35532,0,-0.0610352,-0.366211,-101.574,-88.407,-137.78,9.80479,-0.287109,-0.0334961,0.340729,0.611206,-0.359406,0.61731,-116.392,44.7917,-32.7,-7829,-28803
24,35538,0.0610352,0,-0.244141,-101.596,-88.407,-137.758,9.78086,-0.244043,-0.0287109,0.340729,0.611206,-0.359375,0.61731,-116.383,44.7583,-32.6167,-7829,-28803
30,35544,0.0610352,-0.0610352,0.183105,-101.602,-88.407,-137.747,9.82393,-0.29668,-0.062207,0.340729,0.611206,-0.359375,0.61731,-116.392,44.7167,-32.5583,-7829,-28803
36,35550,-0.12207,0.12207,-0.12207,-101.585,-88.407,-137.758,9.80957,-0.253613,-0.0382813,0.340698,0.611237,-0.359344,0.61731,-116.4,44.6833,-32.55,-7829,-28803
42,35556,0.0610352,0,0.0610352,-101.585,-88.407,-137.763,9.81914,-0.272754,-0.0717773,0.340698,0.611237,-0.359344,0.61731,-116.4,44.6083,-32.5583,-7829,-28803
48,35562,0.12207,0,0.183105,-101.58,-88.407,-137.763,9.79043,-0.244043,-0.0334961,0.340698,0.611237,-0.359344,0.61734,-116.408,44.6,-32.575,-7829,-28803
54,35568,0.12207,0.0610352,0,-101.574,-88.407,-137.769,9.8335,-0.301465,-0.062207,0.340668,0.611237,-0.359314,0.61734,-116.425,44.5917,-32.5583,-7829,-28803
60,35574,0,0,0.12207,-101.558,-88.407,-137.78,9.81436,-0.248828,-0.0334961,0.340668,0.611237,-0.359314,0.61734,-116.425,44.6083,-32.5417,-7829,-28803
66,35580,0,0,0.0610352,-101.552,-88.407,-137.785,9.81914,-0.267969,-0.0382813,0.340637,0.611237,-0.359314,0.61734,-116.375,44.6583,-32.5,-7829,-28803
72,35586,-0.12207,0,0.183105,-101.58,-88.407,-137.752,9.83828,-0.272754,-0.0717773,0.340637,0.611267,-0.359283,0.617371,-116.35,44.6667,-32.4917,-7821,-28804
78,35592,0.0610352,0.0610352,0.12207,-101.574,-88.407,-137.758,9.80957,-0.244043,-0.0143555,0.340607,0.611267,-0.359283,0.617371,-116.317,44.6667,-32.4833,-7821,-28804
84,35598,0,0.0610352,0,-101.558,-88.407,-137.774,9.8,-0.267969,-0.0430664,0.340607,0.611267,-0.359283,0.617371,-116.325,44.6667,-32.45,-7821,-28804
90,35604,-0.183105,0,-0.183105,-101.547,-88.407,-137.785,9.81914,-0.267969,-0.062207,0.340576,0.611267,-0.359253,0.617371,-116.358,44.6833,-32.4667,-7821,-28804
96,35610,0.12207,0,-0.12207,-101.552,-88.407,-137.774,9.81436,-0.272754,-0.0478516,0.340576,0.611267,-0.359253,0.617371,-116.417,44.6917,-32.4333,-7821,-28804
102,35616,0.12207,0,0.183105,-101.541,-88.407,-137.78,9.79521,-0.267969,-0.0334961,0.340546,0.611298,-0.359222,0.617401,-116.458,44.7,-32.425,-7821,-28804
108,35622,0,0,-0.0610352,-101.53,-88.407,-137.785,9.8,-0.272754,-0.0382813,0.340515,0.611298,-0.359222,0.617401,-116.483,44.7,-32.4083,-7821,-28804
114,35628,0,0.12207,-0.12207,-101.53,-88.407,-137.785,9.83828,-0.277539,-0.0334961,0.340515,0.611298,-0.359192,0.617432,-116.492,44.6917,-32.4,-7821,-28804
120,35634,0,0,0.0610352,-101.508,-88.407,-137.802,9.8,-0.253613,-0.0287109,0.340485,0.611328,-0.359161,0.617432,-116.483,44.675,-32.4083,-7821,-28804
126,35640,0,-0.0610352,-0.183105,-101.514,-88.407,-137.785,9.82393,-0.263184,-0.0526367,0.340485,0.611328,-0.359161,0.617462,-116.492,44.6417,-32.4167,-7821,-28804
132,35646,0,-0.0610352,-0.305176,-101.497,-88.407,-137.802,9.80479,-0.267969,-0.0526367,0.340424,0.611359,-0.3591,0.617462,-116.5,44.625,-32.4,-7821,-28804
138,35652,0.0610352,0,0.305176,-101.514,-88.407,-137.78,9.80957,-0.267969,-0.0287109,0.340424,0.611359,-0.35907,0.617493,-116.492,44.6,-32.375,-7821,-28804
144,35658,0,-0.0610352,0.12207,-101.497,-88.407,-137.791,9.80957,-0.244043,-0.0191406,0.340393,0.611389,-0.35907,0.617493,-116.483,44.575,-32.375,-7821,-28804
150,35664,-0.0610352,0.12207,0.0610352,-101.503,-88.407,-137.785,9.82393,-0.258398,-0.0717773,0.340363,0.611389,-0.359039,0.617523,-116.458,44.575,-32.3917,-7821,-28804
156,35670,-0.0610352,-0.183105,-0.366211,-101.514,-88.407,-137.763,9.82393,-0.277539,-0.0669922,0.340332,0.611389,-0.359009,0.617523,-116.417,44.5917,-32.3917,-7821,-28804
