TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,443141,0,0,0,161.702,85.9845,78.1842,-9.77129,0.234473,-0.626855,-0.514771,-0.492065,-0.539459,0.449158,-30.9583,3.23333,-26.8583,-6978,-28906
6,443147,0,0,0,161.702,85.9845,78.1842,-9.8,0.210547,-0.669922,-0.514771,-0.492065,-0.539459,0.449158,-30.9417,3.24167,-26.8833,-6978,-28906
12,443153,0,0,0,161.702,85.9845,78.1842,-9.79521,0.205762,-0.641211,-0.514771,-0.492065,-0.53949,0.449158,-30.8583,3.2,-26.95,-6978,-28906
18,443159,0,0,0,161.702,85.9845,78.1842,-9.77129,0.215332,-0.665137,-0.514771,-0.492065,-0.53949,0.449158,-30.8333,3.15833,-26.9917,-6978,-28906
24,443165,0,0,0,161.702,85.9845,78.1842,-9.77607,0.210547,-0.645996,-0.514771,-0.492065,-0.53949,0.449158,-30.7917,3.13333,-27,-6978,-28906
30,443171,0,0,0,161.697,85.9845,78.1842,-9.78564,0.220117,-0.636426,-0.514771,-0.492065,-0.53949,0.449158,-30.7917,3.11667,-26.975,-6978,-28906
36,443177,0,0,0,161.697,85.9845,78.1842,-9.79043,0.191406,-0.660352,-0.514771,-0.492035,-0.53949,0.449158,-30.7833,3.08333,-26.9333,-6978,-28906
42,443183,0,0,0,161.697,85.9845,78.1842,-9.78564,0.215332,-0.636426,-0.514771,-0.492035,-0.53949,0.449158,-30.8,3.04167,-26.8417,-6978,-28906
48,443189,0,0,0,161.697,85.9845,78.1842,-9.7665,0.205762,-0.636426,-0.514771,-0.492035,-0.53949,0.449158,-30.7917,3.00833,-26.8167,-6978,-28906
54,443195,0,0,0,161.697,85.9845,78.1842,-9.79043,0.215332,-0.655566,-0.514771,-0.492035,-0.53949,0.449158,-30.775,2.99167,-26.8,-6978,-28906
60,443201,0,0,0,161.697,85.9845,78.1842,-9.80479,0.210547,-0.650781,-0.514771,-0.492035,-0.53949,0.449158,-30.7417,2.975,-26.7833,-6978,-28906
66,443207,0,0,0,161.697,85.9845,78.1842,-9.79521,0.205762,-0.645996,-0.514771,-0.492035,-0.53949,0.449158,-30.7167,2.975,-26.7833,-6978,-28906
72,443213,0,0,0,161.697,85.9845,78.1842,-9.7665,0.210547,-0.641211,-0.514771,-0.492035,-0.53949,0.449158,-30.7167,2.975,-26.825,-6978,-28906
78,443219,0,0,0,161.697,85.9845,78.1842,-9.7665,0.215332,-0.626855,-0.514771,-0.492035,-0.53949,0.449158,-30.7167,2.975,-26.85,-6978,-28906
84,443225,0,0,0,161.697,85.9845,78.1842,-9.78564,0.229688,-0.641211,-0.514771,-0.492035,-0.53949,0.449158,-30.7417,2.96667,-26.875,-6978,-28906
90,443231,0,0,0,161.697,85.9845,78.1842,-9.77607,0.196191,-0.650781,-0.514771,-0.492035,-0.53949,0.449158,-30.7333,2.95833,-26.9,-6978,-28906
96,443237,0,0,0,161.697,85.9845,78.1842,-9.79043,0.229688,-0.631641,-0.514771,-0.492035,-0.53949,0.449158,-30.7333,2.96667,-26.9,-6978,-28906
102,443243,0,0,0,161.697,85.9845,78.1842,-9.79521,0.200977,-0.641211,-0.514771,-0.492035,-0.53949,0.449158,-30.7417,3.00833,-26.925,-6978,-28906
108,443249,0,0,0,161.697,85.9845,78.1842,-9.78086,0.205762,-0.645996,-0.514771,-0.492035,-0.53949,0.449158,-30.7417,3.03333,-26.9167,-6978,-28906
114,443255,0,0,0,161.697,85.9845,78.1842,-9.77129,0.196191,-0.660352,-0.514771,-0.492035,-0.53949,0.449158,-30.7417,3.05,-26.8833,-6978,-28906
120,443261,0,0,0,161.697,85.9845,78.1842,-9.8,0.210547,-0.655566,-0.514771,-0.492035,-0.53949,0.449158,-30.7333,3.05833,-26.825,-6978,-28906
126,443267,0,0,0,161.697,85.9845,78.1842,-9.78086,0.220117,-0.650781,-0.514771,-0.492035,-0.53949,0.449158,-30.725,3.06667,-26.7667,-6978,-28906
132,443273,0,0,0,161.697,85.9845,78.1842,-9.78086,0.220117,-0.660352,-0.514771,-0.492035,-0.53949,0.449158,-30.7083,3.05833,-26.6417,-6978,-28906
138,443279,0,0,0,161.697,85.9845,78.1842,-9.78086,0.210547,-0.665137,-0.514771,-0.492035,-0.53949,0.449158,-30.6917,3.03333,-26.625,-6978,-28906
