TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,78792,0,0,0,82.1503,87.7698,1.6864,-9.80479,0.378027,0.062207,-0.549927,-0.46579,-0.529449,0.447418,-32.1417,6.13333,-29.4,-6936,-28911
6,78798,0,0,0,82.1503,87.7698,1.6864,-9.79521,0.378027,0.0430664,-0.549927,-0.46579,-0.529449,0.447388,-32.15,6.15,-29.4083,-6936,-28911
12,78804,0,0,0,82.1503,87.7698,1.6864,-9.79043,0.378027,0.0669922,-0.549927,-0.46579,-0.529449,0.447388,-32.15,6.15833,-29.4333,-6936,-28911
18,78810,0,0,0,82.1503,87.7698,1.6864,-9.80957,0.382813,0.062207,-0.549927,-0.46579,-0.529449,0.447388,-32.15,6.15833,-29.5083,-6936,-28911
24,78816,0,0,0,82.1503,87.7698,1.6864,-9.81436,0.387598,0.0526367,-0.549957,-0.465759,-0.52948,0.447388,-32.1333,6.14167,-29.5167,-6936,-28911
30,78822,0,0,0,82.1503,87.7698,1.6864,-9.79521,0.368457,0.0526367,-0.549957,-0.465759,-0.52948,0.447388,-32.1333,6.14167,-29.525,-6936,-28911
36,78828,0,0,0,82.1503,87.7698,1.6864,-9.8,0.373242,0.0574219,-0.549957,-0.465759,-0.52948,0.447388,-32.1417,6.15,-29.5417,-6936,-28911
42,78834,0,0,0,82.1448,87.7698,1.6864,-9.8,0.382813,0.0526367,-0.549957,-0.465759,-0.52948,0.447388,-32.1333,6.15833,-29.5417,-6936,-28911
48,78840,0,0,0,82.1448,87.7698,1.69189,-9.79521,0.397168,0.0574219,-0.549957,-0.465759,-0.52948,0.447357,-32.15,6.16667,-29.55,-6936,-28911
54,78846,0,0,0,82.1448,87.7698,1.69189,-9.80479,0.382813,0.0382813,-0.549957,-0.465729,-0.52948,0.447357,-32.15,6.175,-29.5583,-6936,-28911
60,78852,0,0,0,82.1448,87.7698,1.69189,-9.80479,0.382813,0.0574219,-0.549988,-0.465729,-0.52951,0.447357,-32.1667,6.19167,-29.5667,-6936,-28911
66,78858,0,0,0,82.1448,87.7698,1.69189,-9.79043,0.363672,0.062207,-0.549988,-0.465729,-0.52951,0.447357,-32.1583,6.2,-29.575,-6936,-28911
72,78864,0,0,0,82.1448,87.7698,1.69189,-9.8,0.382813,0.0239258,-0.549988,-0.465729,-0.52951,0.447327,-32.175,6.2,-29.55,-6936,-28911
78,78870,0,0,0,82.1448,87.7698,1.69189,-9.79521,0.382813,0.0526367,-0.549988,-0.465729,-0.52951,0.447327,-32.1667,6.21667,-29.4583,-6936,-28911
84,78876,0,0,0,82.1448,87.7698,1.69189,-9.79521,0.363672,0.0478516,-0.549988,-0.465729,-0.52951,0.447327,-32.1833,6.225,-29.4333,-6936,-28911
90,78882,0,0,0,82.1448,87.7698,1.69189,-9.80957,0.363672,0.0765625,-0.549988,-0.465729,-0.52951,0.447327,-32.1833,6.225,-29.4083,-6936,-28911
96,78888,0,0,0,82.1393,87.7643,1.69189,-9.78086,0.354102,0.0526367,-0.549988,-0.465698,-0.52951,0.447327,-32.1833,6.21667,-29.4167,-6936,-28911
102,78894,0,0,0,82.1393,87.7698,1.69189,-9.78564,0.368457,0.0669922,-0.550018,-0.465698,-0.529541,0.447327,-32.175,6.21667,-29.45,-6936,-28911
108,78900,0,0,0,82.1393,87.7643,1.69739,-9.76172,0.406738,0.0765625,-0.550018,-0.465698,-0.529541,0.447296,-32.175,6.2,-29.5417,-6936,-28911
114,78906,0,0,0,82.1393,87.7698,1.69739,-9.79043,0.354102,0.0574219,-0.550018,-0.465668,-0.529541,0.447296,-32.1833,6.18333,-29.55,-6936,-28911
120,78912,0,0,0,82.1338,87.7698,1.69739,-9.8,0.378027,0.0334961,-0.550049,-0.465668,-0.529541,0.447296,-32.2,6.175,-29.5083,-6936,-28911
126,78918,0,0,0,82.1338,87.7643,1.69739,-9.81914,0.358887,0.0526367,-0.550049,-0.465668,-0.529572,0.447266,-32.2167,6.16667,-29.4833,-6936,-28911
132,78924,0,0,0,82.1338,87.7698,1.69739,-9.78564,0.373242,0.0430664,-0.550049,-0.465668,-0.529572,0.447266,-32.2333,6.15833,-29.4583,-6936,-28911
138,78930,0,0,0,82.1338,87.7698,1.69739,-9.79043,0.387598,0.0717773,-0.550049,-0.465637,-0.529572,0.447266,-32.2583,6.13333,-29.425,-6936,-28911
144,78936,0,0,0,82.1283,87.7698,1.69739,-9.78564,0.368457,0.062207,-0.550049,-0.465637,-0.529572,0.447266,-32.25,6.10833,-29.4083,-6936,-28911
150,78942,0,0,0,82.1283,87.7698,1.69739,-9.77129,0.368457,0.0382813,-0.550079,-0.465637,-0.529602,0.447235,-32.2417,6.09167,-29.3917,-6936,-28911
156,78948,0,0,0,82.1283,87.7698,1.69739,-9.79043,0.368457,0.0239258,-0.550079,-0.465607,-0.529602,0.447235,-32.2083,6.08333,-29.4,-6936,-28911
162,78954,0,0,0,82.1283,87.7698,1.69739,-9.78086,0.368457,0.0574219,-0.550079,-0.465607,-0.529602,0.447235,-32.1833,6.1,-29.4,-6936,-28911
168,78960,0,0,0,82.1283,87.7698,1.69739,-9.80479,0.382813,0.0478516,-0.550079,-0.465607,-0.529602,0.447235,-32.1333,6.1,-29.425,-6936,-28911
174,78966,0,0,0,82.1283,87.7698,1.70288,-9.78564,0.392383,0.0382813,-0.550079,-0.465607,-0.529602,0.447205,-32.1333,6.1,-29.425,-6936,-28911
180,78972,0,0,0,82.1283,87.7698,1.70288,-9.80479,0.392383,0.0669922,-0.550079,-0.465607,-0.529602,0.447205,-32.1667,6.09167,-29.45,-6936,-28911
186,78978,0,0,0,82.1228,87.7698,1.70288,-9.79043,0.368457,0.0669922,-0.55011,-0.465607,-0.529633,0.447205,-32.2,6.08333,-29.4417,-6936,-28911
192,78984,0,0,0,82.1228,87.7698,1.70288,-9.80957,0.382813,0.0574219,-0.55011,-0.465576,-0.529633,0.447205,-32.2167,6.075,-29.4167,-6936,-28911
198,78990,0,0,0,82.1228,87.7698,1.70288,-9.80479,0.349316,0.0334961,-0.55011,-0.465576,-0.529633,0.447205,-32.2583,6.06667,-29.3333,-6936,-28911
204,78996,0,0,0,82.1228,87.7698,1.70288,-9.78564,0.339746,0.062207,-0.55011,-0.465576,-0.529633,0.447205,-32.2667,6.06667,-29.35,-6936,-28911
210,79002,0,0,0,82.1228,87.7698,1.70288,-9.79521,0.373242,0.0382813,-0.55011,-0.465576,-0.529633,0.447174,-32.2583,6.075,-29.4167,-6936,-28911
216,79008,0,0,0,82.1228,87.7698,1.70288,-9.81914,0.382813,0.0430664,-0.55011,-0.465576,-0.529633,0.447174,-32.25,6.06667,-29.4417,-6936,-28911
222,79014,0,0,0,82.1228,87.7698,1.70288,-9.82871,0.363672,0.0574219,-0.55011,-0.465576,-0.529633,0.447174,-32.25,6.06667,-29.4833,-6936,-28911
228,79020,0,0,0,82.1228,87.7698,1.70288,-9.81914,0.387598,0.0430664,-0.55014,-0.465546,-0.529663,0.447174,-32.25,6.03333,-29.55,-6936,-28911
234,79026,0,0,0,82.1228,87.7698,1.70288,-9.8,0.363672,0.0430664,-0.55014,-0.465546,-0.529663,0.447174,-32.2583,6.01667,-29.5583,-6936,-28911
240,79032,0,0,0,82.1228,87.7698,1.70837,-9.79043,0.378027,0.0430664,-0.55014,-0.465546,-0.529663,0.447174,-32.2667,6.03333,-29.6083,-6936,-28911
246,79038,0,0,0,82.1228,87.7698,1.70837,-9.77607,0.373242,0.0669922,-0.55014,-0.465546,-0.529663,0.447174,-32.2667,6.04167,-29.625,-6936,-28911
252,79044,0,0,0,82.1228,87.7698,1.70837,-9.81914,0.358887,0.0382813,-0.55014,-0.465546,-0.529663,0.447174,-32.275,6.05,-29.6167,-6945,-28910
258,79050,0,0,0,82.1228,87.7698,1.70837,-9.81436,0.363672,0.0191406,-0.55014,-0.465546,-0.529663,0.447174,-32.25,6.05,-29.5667,-6936,-28911
264,79056,0,0,0,82.1228,87.7698,1.70837,-9.78564,0.382813,0.062207,-0.55014,-0.465546,-0.529663,0.447174,-32.2333,6.04167,-29.525,-6936,-28911
270,79062,0,0,0,82.1228,87.7698,1.70837,-9.78086,0.411523,0.0382813,-0.55014,-0.465546,-0.529663,0.447174,-32.225,6.05833,-29.4667,-6936,-28911
276,79068,0,0,0,82.1228,87.7698,1.70837,-9.81436,0.349316,0.0287109,-0.55014,-0.465546,-0.529663,0.447174,-32.2333,6.06667,-29.3917,-6936,-28911
282,79074,0,0,0,82.1228,87.7698,1.70837,-9.78564,0.368457,0.0478516,-0.55014,-0.465546,-0.529663,0.447174,-32.25,6.08333,-29.3667,-6936,-28911
288,79080,0,0,0,82.1283,87.7698,1.70837,-9.82393,0.368457,0.0334961,-0.55011,-0.465576,-0.529633,0.447174,-32.2667,6.08333,-29.35,-6936,-28911
294,79086,0,0,0,82.1283,87.7698,1.70837,-9.79521,0.387598,0.062207,-0.55011,-0.465576,-0.529633,0.447174,-32.2667,6.08333,-29.4,-6936,-28911
300,79092,0,0,0,82.1283,87.7698,1.70837,-9.78086,0.382813,0.0430664,-0.55011,-0.465576,-0.529633,0.447205,-32.2667,6.08333,-29.4333,-6936,-28911
306,79098,0,0,0,82.1338,87.7698,1.70837,-9.78564,0.354102,0.0430664,-0.55011,-0.465576,-0.529633,0.447205,-32.275,6.05833,-29.4333,-6936,-28911
312,79104,0,0,0,82.1338,87.7698,1.71387,-9.78086,0.392383,0,-0.55011,-0.465576,-0.529633,0.447205,-32.2917,6.06667,-29.4167,-6936,-28911
318,79110,0,0,0,82.1393,87.7698,1.71387,-9.80957,0.363672,0.0478516,-0.550079,-0.465607,-0.529602,0.447235,-32.3,6.08333,-29.3667,-6936,-28911
324,79116,0,0,0,82.1393,87.7698,1.71387,-9.81914,0.382813,0.0334961,-0.550079,-0.465607,-0.529602,0.447235,-32.3,6.1,-29.3417,-6936,-28911
330,79122,0,0,0,82.1448,87.7698,1.71387,-9.8,0.392383,0.0526367,-0.550079,-0.465637,-0.529602,0.447235,-32.2917,6.1,-29.3,-6936,-28911
336,79128,0,0,0,82.1448,87.7698,1.71387,-9.78564,0.378027,0.0574219,-0.550049,-0.465637,-0.529602,0.447235,-32.2833,6.1,-29.2667,-6936,-28911
342,79134,0,0,0,82.1503,87.7698,1.71387,-9.80957,0.397168,0.0574219,-0.550049,-0.465637,-0.529572,0.447266,-32.2833,6.1,-29.2583,-6936,-28911
