41.6470642941584,-27.37823424
41.6436207683168,-27.37399433
41.6404389924753,-27.36976898
41.6376647966337,-27.36553123
41.6350007107921,-27.36126411
41.6332375149505,-27.35695855
41.6314071391089,-27.3524945
41.6300722432673,-27.34797584
41.6293919674257,-27.34345877
41.6291345015842,-27.33893969
41.6294471857426,-27.33448462
41.631084129901,-27.32898066
41.6321916740594,-27.32469269
41.6341584482178,-27.32064698
41.6358709623762,-27.31663814
41.6389484565346,-27.3129698
41.6423848206931,-27.3095577
41.6450481048515,-27.306123
41.6475943090099,-27.30274748
41.6474872031683,-27.29877229
41.6492072773267,-27.29498762
41.6500740014852,-27.29103898
41.6539625256436,-27.28786213
41.656840699802,-27.28360719
41.6586058439604,-27.27913664
41.6621745081188,-27.27517939
41.6622766222772,-27.27076928
41.6655591064356,-27.26724698
41.6662580905941,-27.26348759
41.6694599047525,-27.2604437
41.6717755289109,-27.25832164
41.6736193030693,-27.2564138
41.6736605372277,-27.2542104
41.6761618513861,-27.25251485
41.6754793855446,-27.25036928
41.678354129703,-27.24893681
41.6756128338614,-27.24650311
41.6766133080198,-27.24466167
41.6734233721782,-27.24210651
41.6713257763366,-27.23993229
41.6675170004951,-27.23745019
41.6610637546535,-27.23396776
41.6572642788119,-27.23077854
41.6545564929703,-27.22806219
41.6528355271287,-27.22583457
41.6532280412871,-27.22611769
41.6534954154455,-27.22644725
41.653612879604,-27.22677294
41.6536114037624,-27.22717517
41.6534298479208,-27.22757676
41.6530982420792,-27.2280525
41.6525793462376,-27.22853979
41.651912310396,-27.22905896
41.6510951745545,-27.22957046
41.6501320287129,-27.23010434
41.6489978128713,-27.23061538
41.6476884770297,-27.23111471
41.6461893311881,-27.23157498
41.6444817753465,-27.23201946
41.642575719505,-27.23240992
41.6404351036634,-27.2327295
41.6380724078218,-27.23294107
41.6354628119802,-27.23301326
41.6325283161386,-27.23289133
41.629218040297,-27.23255791
41.6255652644554,-27.23191035
41.6216147886139,-27.23091238
41.6174590527723,-27.22957038
41.6132005269307,-27.22782089
41.6088449010891,-27.22555947
41.6043706552475,-27.22284377
41.5997682594059,-27.21973232
41.5950627735644,-27.21605857
41.5902470677228,-27.212187
41.5851861618812,-27.20757999
41.5800654060396,-27.20222571
41.574820490198,-27.19607469
41.5694563743564,-27.18897219
41.5639805585148,-27.18099378
41.5585473226733,-27.17229033
41.5531699768317,-27.16306555
41.5476945209901,-27.15336048
41.5422743851485,-27.1433209
41.5367971993069,-27.13348001
41.5307288734653,-27.12361061
41.5245583476238,-27.11367079
41.5185330717822,-27.10340926
41.5126502159406,-27.0927851
41.507019020099,-27.08166936
41.5016338442574,-27.06999901
41.4964788984158,-27.05779336
41.4915397825743,-27.04507318
41.4868078167327,-27.03195338
41.4822555008911,-27.0184805
41.4778409750495,-27.00471682
41.4735366792079,-26.99068975
41.4693248533663,-26.9764517
41.4651728975248,-26.96201569
41.4610651116832,-26.94738823
41.4569785458416,-26.93256834
41.45289839,-26.91756181
41.4488001541584,-26.90238274
41.4446720683168,-26.88703127
41.4405239324752,-26.8715219
41.4363637666337,-26.85586554
41.4322098807921,-26.8400579
41.4280711349505,-26.82410826
41.4239516491089,-26.80800265
41.4198498932673,-26.79174151
41.4157573374257,-26.77531905
41.4116613915842,-26.75873521
41.4075459157426,-26.74199841
41.403390859901,-26.72511163
41.3991672640594,-26.70809167
41.3948508682178,-26.69095578
41.3904133523762,-26.67373033
41.3858306565347,-26.65643931
41.3811440006931,-26.63912876
41.3762841048515,-26.62183088
41.3712176490099,-26.60458031
41.3659129431683,-26.58744224
41.3603850973267,-26.5704746
41.3546097514851,-26.55373393
41.3485818356436,-26.53731205
41.342256149802,-26.52116953
41.3356071639604,-26.50538267
41.3286035481188,-26.48994403
