41.4484485488737,-19.88131503
41.4062167177475,-19.15795407
41.4068279266212,-19.14002046
41.407449175495,-19.12201833
41.4081062143687,-19.10393945
41.4088020532425,-19.08576796
41.4095651821162,-19.06749482
41.4103947209899,-19.04908676
41.4112820198637,-19.03048872
41.4122261387374,-19.01165774
41.4131978776112,-18.99255356
41.4141869764849,-18.97315881
41.4151860753587,-18.95346566
41.4161830042324,-18.93346367
41.4171736631062,-18.91314988
41.4181510519799,-18.89254117
41.4191118308536,-18.87163313
41.4200550797274,-18.85042626
41.4209940286011,-18.82892838
41.4219187574749,-18.80715336
41.4228289963486,-18.78511005
41.4237235252224,-18.76280645
41.4245953640961,-18.74023086
41.4254349829698,-18.71736799
41.4262388218436,-18.69423637
41.4270091707173,-18.67086398
41.4277564595911,-18.64729763
41.4284864384648,-18.62361326
41.4291850573386,-18.59988284
41.4298848262123,-18.5761345
41.430587555086,-18.55241214
41.4312635639598,-18.52885215
41.4319089428335,-18.50547018
41.4324703617073,-18.48230057
41.433041130581,-18.45936465
41.4335944994548,-18.43669315
41.4341086783285,-18.41429464
41.4346018872023,-18.3922333
41.435036606076,-18.37057275
41.4353363049497,-18.34941101
41.4356023738235,-18.32889077
41.4359257426972,-18.30915014
41.436386811571,-18.29034471
41.4370963004447,-18.27255746
41.4381332493185,-18.25590081
41.4395223281922,-18.24039895
41.441271547066,-18.22614879
41.4433214359397,-18.21321246
41.4456151948134,-18.201605
41.4480576636872,-18.19137165
41.4505960625609,-18.18246691
41.4532023014347,-18.17483729
41.4558645603084,-18.16840185
41.4585689991822,-18.16307483
41.4613188180559,-18.15876158
41.4641075069296,-18.15537674
41.4644270458034,-18.1526648
41.4667800546771,-18.15075354
41.4682260835509,-18.14749117
41.4683793824246,-18.14275418
41.4680722412984,-18.13793339
41.4675590301721,-18.13308398
41.4665424290459,-18.128215
41.4654725379196,-18.12379879
41.4644669267933,-18.12009012
41.4636728056671,-18.11711707
41.4633887145408,-18.11470716
41.4630740534146,-18.11261336
41.4624931422883,-18.11056049
41.4616507011621,-18.10878974
41.4612177600358,-18.1074831
41.4608852189095,-18.10640918
41.4607221477833,-18.10532963
41.460247366657,-18.10426535
41.4878788355308,-18.1421364
41.5072585944045,-18.14712334
41.5115742232783,-18.14717916
41.508692072152,-18.1460913
41.5088020410257,-18.14608818
41.5020307398995,-18.14562382
41.4960367087732,-18.14528106
41.501258587647,-18.1467776
41.5030936965207,-18.14796965
41.4996941353945,-18.14843253
41.4972176742682,-18.14891434
41.495217023142,-18.149928
41.4936611520157,-18.1502496
41.4916672008894,-18.15066779
41.4902027697632,-18.15089216
41.4867166186369,-18.15080856
41.4850159675107,-18.1510563
41.4853654963844,-18.15140518
41.4883874052582,-18.1516821
41.4876227941319,-18.15138403
41.4858258030056,-18.15167651
41.4839532518794,-18.15147726
41.4831214807531,-18.15127711
41.4818883596269,-18.15116452
41.4778337985006,-18.15077381
41.4728573273744,-18.15038005
41.4669415262481,-18.1499954
41.4601386151218,-18.149636
41.4527656539956,-18.14924242
41.4467058628693,-18.14909274
41.4438715717431,-18.14930798
41.4415184506168,-18.14930658
41.4378679094906,-18.14908785
41.4345387483643,-18.14911547
41.4327802572381,-18.14927241
41.4306222361118,-18.14916944
41.4262791849855,-18.14891672
41.4244608638593,-18.14903224
41.421419582733,-18.14905438
41.4183330916068,-18.14888591
41.4159338804805,-18.14878513
41.4145507893543,-18.14871734
41.415001258228,-18.14876037
41.4147902171017,-18.14891863
41.4145092659755,-18.14919563
41.4125911248492,-18.14935617
41.411510523723,-18.14942008
41.4071129525967,-18.14972163
41.4060740914705,-18.15019775
41.4053376203442,-18.15040738
41.4044471992179,-18.15119244
41.4051895980917,-18.15215408
41.4034369969654,-18.1523803
41.4019114958392,-18.15284309
41.4012968747129,-18.15366567
41.4002457935867,-18.15465849
41.3988144224604,-18.15576591
41.3983517913342,-18.15683424
