TimeSinceCollection,Timestamp,PlantarValue
352,98884,0.936185;0.90686;0.966383;1.14915;0.976648;1.13723;1.00804;1.09066;1.16119;1.07365;0.941157;0.956217;1.15516;1.11955;0.926314;0.936185;1.09638;1.05136;0.91654;0.946153;1.07929;1.07365;1.10213;1.00804;0.971503;1.40594;1.44243;1.42043;1.6549;1.9927;1.40594;2.52455;3.58343;4.54577;10.2344;14.3521;1.04037;0.936185;1.11955;4.34054;2.09424;2.30025;1.43506;1.96313;2.17883
368,98900,0.946153;0.90686;0.946153;1.14915;0.961288;1.07929;0.966383;1.11955;1.07929;1.05136;0.926314;0.966383;1.13131;1.14915;0.921414;0.936185;1.06245;1.04585;0.921414;0.946153;1.04037;1.05689;1.08496;1.00804;0.946153;1.32181;1.19801;1.2359;1.42773;1.72315;1.3424;2.33441;3.43412;4.3005;9.72848;14.1793;1.03492;0.956217;1.13131;4.65162;2.22229;2.22229;1.37737;1.9828;2.07356
384,98916,0.936185;0.90686;0.941157;1.14915;0.936185;1.07365;0.926314;1.11955;1.00804;1.05136;0.91654;0.971503;1.10213;1.12542;0.921414;0.946153;1.02949;1.04585;0.91654;0.941157;1.01337;1.07929;1.03492;0.997477;0.956217;1.18562;1.06804;1.08496;1.3355;1.46473;1.26177;2.03276;3.01931;3.82738;9.40352;13.5059;1.04585;0.966383;1.14915;4.7162;2.23328;2.10464;1.3355;1.96313;2.03276
400,98932,0.941157;0.90686;0.936185;1.14317;0.911689;1.04585;0.921414;1.12542;0.966383;1.02409;0.91654;0.966383;1.07929;1.09066;0.921414;0.941157;1.01872;1.04037;0.911689;0.926314;0.987011;1.07929;1.06245;1.00804;0.936185;1.13723;0.992231;0.987011;1.25526;1.22951;1.25526;1.7671;2.66334;3.22837;7.58083;11.5537;1.01872;0.946153;1.14915;4.54577;2.2554;1.95337;1.37737;1.95337;1.95337
416,98948,0.941157;0.90686;0.936185;1.14915;0.911689;1.00275;0.921414;1.12542;0.90686;1.01337;0.91654;0.971503;1.06804;1.05689;0.926314;0.946153;1.00275;1.02949;0.91654;0.941157;0.987011;1.10213;0.946153;0.941157;0.931237;1.11372;0.961288;0.921414;1.2815;1.02409;1.17335;1.43506;2.07356;2.40413;5.35875;9.24466;1.01337;0.931237;1.13131;3.99201;1.97294;1.86743;1.2815;1.88623;1.8212
432,98964,0.946153;0.90686;0.931237;1.14915;0.90686;0.961288;0.921414;1.14915;0.90686;1.00275;0.91654;0.976648;1.05689;1.04585;0.921414;0.946153;0.987011;1.03492;0.91654;0.951172;0.981816;1.06804;0.911689;0.936185;0.936185;1.09066;0.966383;0.987011;1.30824;0.987011;1.16119;1.30824;1.66329;1.803;4.46265;6.85309;0.992231;0.946153;1.09066;3.19772;1.78497;1.75823;1.21682;1.7671;1.6802
448,98980,0.946153;0.90686;0.921414;1.14317;0.90686;0.936185;0.921414;1.14915;0.90686;0.987011;0.91654;0.981816;1.04585;1.05689;0.926314;0.951172;0.946153;1.03492;0.921414;0.946153;0.921414;1.04585;0.91654;0.926314;0.941157;1.07365;0.971503;0.992231;1.31501;0.911689;1.18562;1.14915;1.31501;1.42043;3.09253;4.54577;0.966383;0.946153;1.04585;2.61209;1.51802;1.55716;1.14915;1.60535;1.52577
464,98996,0.936185;0.90686;0.91654;1.14317;0.90686;0.926314;0.921414;1.16725;0.90686;0.976648;0.91654;0.981816;0.926314;1.05689;0.931237;0.956217;0.926314;1.02949;0.921414;0.946153;0.91654;1.04585;0.91654;0.926314;0.936185;1.01337;0.931237;1.01872;1.25526;0.90686;1.17335;1.17335;1.24232;1.17335;2.18963;3.04841;0.946153;0.951172;0.976648;1.97294;1.20425;1.36328;1.07365;1.41317;1.2815
480,99012,0.946153;0.90686;0.926314;1.13723;0.90686;0.936185;0.921414;1.16725;0.90686;0.951172;0.91654;0.997477;0.966383;1.05136;0.926314;0.961288;0.926314;1.00275;0.921414;0.946153;0.911689;1.04585;0.91654;0.926314;0.941157;0.987011;0.926314;1.03492;1.2359;0.90686;1.18562;1.21052;1.07365;1.10213;1.5651;2.08387;0.941157;0.966383;0.931237;1.42773;1.07365;1.28814;1.04037;1.22951;1.10213
496,99028,0.946153;0.90686;0.936185;1.11372;0.90686;0.951172;0.921414;1.15516;0.90686;0.966383;0.91654;0.987011;0.966383;1.04585;0.926314;0.956217;0.921414;0.987011;0.921414;0.946153;0.911689;0.992231;0.921414;0.926314;0.946153;0.976648;0.936185;1.00804;1.20425;0.90686;1.10791;1.20425;1.00804;0.987011;1.36328;1.6549;0.936185;0.966383;0.91654;1.17335;0.961288;1.15516;0.997477;1.13723;0.976648
