TimeSinceCollection,Timestamp,PlantarValue
352,24964,15.183;29.3924;25.2803;21.9136;36.5342;79.2888;55.8187;45.048;74.8892;61.2408;39.9855;6.55654;37.308;43.6991;22.6744;6.58568;12.1417;10.9449;3.73859;8.44884;12.808;7.28828;5.63189;2.56174;11.6017;15.0015;16.5728;14.4101;16.6385;9.68733;5.70852;13.2877;16.9704;18.0709;38.2278;43.6991;1.2359;1.00275;1.30824;3.6174;3.72105;2.90544;1.81208;2.06329;2.31158
368,24980,15.183;29.2858;25.1864;21.8304;36.2791;79.0525;55.2803;44.8965;74.4371;61.0472;39.9855;6.58568;37.308;43.6991;22.6744;6.61492;12.1417;10.8993;3.7562;8.44884;12.808;7.2564;5.60656;2.51227;11.6017;15.0015;16.6385;14.4683;16.6385;9.68733;5.65734;13.2336;17.0374;18.0709;38.2278;43.6991;1.2359;1.01337;1.29481;3.63449;3.65166;2.90544;1.81208;2.06329;2.30025
384,24996,15.1223;29.0736;24.9995;21.5825;36.2791;78.3467;55.2803;44.7454;74.4371;60.8541;39.848;6.55654;37.1781;43.6991;22.6744;6.61492;12.1417;10.9449;3.73859;8.44884;12.8605;7.22464;5.65734;2.56174;11.6017;15.0015;16.5728;14.4683;16.7706;9.68733;5.70852;13.2336;17.0374;18.1417;38.3608;43.996;1.24232;1.01872;1.30151;3.65166;3.68621;2.90544;1.81208;2.06329;2.30025
400,25012,15.0015;29.0736;24.8138;21.4185;35.7735;77.413;54.9235;44.4444;73.9871;60.4693;39.7108;6.52752;37.308;43.6991;22.5888;6.58568;12.0917;10.8993;3.73859;8.44884;12.8605;7.1615;5.60656;2.57424;11.6499;15.0015;16.6385;14.5268;16.7706;9.68733;5.68288;13.2877;17.1722;18.1417;38.494;43.996;1.2359;1.02409;1.30824;3.68621;3.68621;2.91946;1.8212;2.06329;2.31158
416,25028,14.9415;28.968;24.6292;21.3369;35.7735;77.1809;54.9235;44.2945;73.5392;60.2776;39.5741;6.55654;37.1781;43.5512;22.5888;6.55654;12.0419;10.8993;3.70359;8.37629;12.808;7.1615;5.60656;2.57424;11.6499;15.0618;16.5728;14.4683;16.7044;9.68733;5.70852;13.342;17.3079;18.2127;38.494;43.8473;1.24232;1.01872;1.31501;3.65166;3.68621;2.91946;1.81208;2.07356;2.30025
432,25044,14.9415;28.8627;24.5374;21.4185;35.6481;77.1809;54.7459;44.145;73.3161;59.8956;39.4378;6.58568;37.1781;43.5512;22.3335;6.55654;12.0419;10.8085;3.70359;8.44884;12.808;7.1615;5.60656;2.57424;11.6983;15.1223;16.6385;14.5268;16.6385;9.72848;5.70852;13.3964;17.3079;18.2127;38.494;44.145;1.24878;1.02409;1.30824;3.6689;3.70359;2.93354;1.81208;2.05307;2.30025
448,25060,15.0015;28.7577;24.5374;21.3369;35.5229;76.7184;54.3919;43.996;73.5392;59.8956;39.4378;6.61492;37.0486;43.5512;22.3335;6.55654;11.9923;10.8538;3.70359;8.44884;12.8605;7.13012;5.63189;2.57424;11.6983;15.1223;16.7044;14.6442;16.7706;9.72848;5.73427;13.3964;17.24;18.284;38.6277;44.2945;1.24878;1.02409;1.30824;3.68621;3.68621;2.93354;1.81208;2.07356;2.27772
464,25076,14.9415;28.7577;24.4458;21.3369;35.6481;76.9494;54.7459;44.2945;73.5392;60.2776;39.5741;6.61492;37.0486;43.4038;22.4183;6.49862;11.9923;10.8085;3.7562;8.44884;12.808;7.13012;5.60656;2.5868;11.6499;15.1223;16.7044;14.5854;16.7706;9.72848;5.70852;13.2877;17.3079;18.2127;38.494;44.4444;1.25526;1.02409;1.31501;3.70359;3.77388;2.93354;1.81208;2.06329;2.30025
480,25092,14.9415;28.968;24.7214;21.5003;35.7735;77.1809;55.1017;44.4444;73.5392;60.0864;39.5741;6.58568;37.1781;43.5512;22.6744;6.52752;12.0419;10.8538;3.72105;8.44884;12.808;7.19301;5.68288;2.5868;11.6017;15.0618;16.6385;14.6442;16.8369;9.81124;5.70852;13.2877;17.24;18.2127;38.6277;44.2945;1.25526;1.02409;1.31501;3.70359;3.79164;2.93354;1.83036;2.06329;2.30025
496,25108,15.0618;29.0736;24.9065;21.5825;35.8994;77.6456;55.1017;44.4444;74.2118;60.4693;39.848;6.64428;37.0486;43.5512;22.5888;6.49862;12.0419;10.8538;3.72105;8.44884;12.808;7.19301;5.73427;2.59942;11.6017;15.0618;16.6385;14.6442;16.9035;9.81124;5.70852;13.2877;17.24;18.2127;38.6277;44.2945;1.24878;1.01337;1.32181;3.70359;3.79164;2.91946;1.8212;2.04289;2.31158
