TimeSinceCollection,Timestamp,PlantarValue
448,19780,0.926314;0.91654;0.921414;0.941157;0.911689;0.91654;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.911689;0.911689;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.911689;0.91654;0.926314;0.936185;0.91654;0.91654;0.91654;0.926314;0.90686;4.04829;5.05126;15.305;13.2877;27.2212;35.1497;1.17335;2.17883;2.82261;4.34054;7.48218;2.87759;3.6689;5.05126;12.808
464,19796,0.926314;0.91654;0.91654;0.936185;0.90686;0.921414;0.91654;0.936185;0.90686;0.91654;0.921414;0.941157;0.911689;0.911689;0.91654;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.926314;0.936185;0.90686;0.921414;0.921414;0.926314;0.90686;3.93644;5.12078;15.183;13.1261;26.7246;35.5229;1.18562;2.13615;2.83626;4.3005;7.54782;2.86375;3.65166;5.05126;12.9132
480,19812,0.926314;0.911689;0.921414;0.936185;0.911689;0.91654;0.91654;0.936185;0.90686;0.911689;0.921414;0.936185;0.911689;0.91654;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.911689;0.921414;0.926314;0.936185;0.90686;0.91654;0.921414;0.926314;0.90686;3.99201;5.23856;15.183;13.0726;26.6262;35.2738;1.18562;2.22229;2.80901;4.18239;7.51494;2.75522;3.56656;4.87;12.808
496,19828,0.926314;0.91654;0.91654;0.936185;0.911689;0.91654;0.91654;0.936185;0.911689;0.911689;0.91654;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.911689;0.921414;0.936185;0.90686;0.911689;0.91654;0.926314;0.936185;0.911689;0.911689;0.91654;0.926314;0.90686;3.99201;5.19116;15.183;13.1261;26.3328;35.2738;1.17335;2.20047;2.782;4.24107;7.44955;2.75522;3.48326;4.84775;12.7034
512,19844,0.926314;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.911689;0.911689;0.921414;0.936185;0.911689;0.911689;0.91654;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.921414;0.926314;0.936185;0.90686;0.91654;0.91654;0.91654;0.90686;4.01068;5.23856;15.183;12.9662;26.9223;35.3982;1.18562;2.21135;2.82261;4.3005;7.44955;2.76858;3.51636;4.95989;12.8605
528,19860,0.931237;0.91654;0.921414;0.936185;0.911689;0.91654;0.921414;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.911689;0.91654;0.921414;0.926314;0.911689;0.911689;0.91654;0.926314;0.936185;0.90686;0.911689;0.921414;0.926314;0.90686;4.0672;5.28634;15.305;13.0726;27.1213;36.1522;1.17335;2.2554;2.90544;4.42161;7.51494;2.80901;3.56656;5.05126;12.8605
544,19876,0.926314;0.911689;0.926314;0.941157;0.911689;0.921414;0.921414;0.936185;0.90686;0.91654;0.926314;0.941157;0.90686;0.91654;0.91654;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.926314;0.931237;0.90686;0.911689;0.91654;0.911689;0.90686;4.08619;5.33451;15.4897;13.0193;27.3215;36.4064;1.1918;2.30025;2.94768;4.50404;7.54782;2.84998;3.65166;5.12078;12.808
560,19892,0.931237;0.911689;0.921414;0.936185;0.90686;0.91654;0.921414;0.941157;0.90686;0.91654;0.91654;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.91654;0.926314;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;4.12443;5.33451;15.6138;13.2336;27.7255;37.0486;1.19801;2.30025;2.99047;4.58785;7.58083;2.90544;3.65166;5.14414;13.1261
576,19908,0.926314;0.911689;0.921414;0.936185;0.911689;0.911689;0.921414;0.936185;0.911689;0.926314;0.91654;0.936185;0.90686;0.911689;0.921414;0.941157;0.911689;0.91654;0.91654;0.936185;0.90686;0.91654;0.921414;0.926314;0.936185;0.911689;0.911689;0.921414;0.926314;0.90686;4.16299;5.35875;15.6763;13.1798;28.1346;37.7;1.19801;2.28896;3.00486;4.67306;7.64724;2.90544;3.70359;5.31038;13.2336
592,19924,0.926314;0.936185;0.921414;0.936185;0.911689;0.91654;0.921414;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.911689;0.921414;0.936185;0.90686;0.91654;0.91654;0.926314;0.941157;0.90686;0.91654;0.91654;0.926314;0.90686;4.22143;5.43204;15.8017;13.1798;28.6531;38.494;1.19801;2.28896;2.93354;4.7162;7.84958;2.84998;3.70359;5.2624;13.5059
608,19940,0.936185;0.911689;0.91654;0.936185;0.911689;0.911689;0.921414;0.936185;0.911689;0.911689;0.921414;0.936185;0.90686;0.911689;0.921414;0.936185;0.90686;0.91654;0.91654;0.936185;0.911689;0.91654;0.926314;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;4.24107;5.50623;16.0552;13.5609;29.0736;39.031;1.19801;2.31158;3.03383;4.75969;8.05664;2.89148;3.79164;5.31038;13.5609
624,19956,0.926314;0.91654;0.921414;0.936185;0.911689;0.911689;0.911689;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.91654;0.921414;0.936185;0.90686;0.91654;0.91654;0.926314;0.936185;0.90686;0.91654;0.91654;0.926314;0.90686;4.36068;5.58132;16.6385;14.0651;29.9302;39.5741;1.19801;2.31158;3.04841;4.84775;8.16197;2.89148;3.77388;5.40752;13.2336
640,19972,0.926314;0.91654;0.921414;0.941157;0.911689;0.91654;0.91654;0.936185;0.90686;0.921414;0.91654;0.936185;0.90686;0.911689;0.91654;0.936185;0.90686;0.91654;0.91654;0.936185;0.90686;0.911689;0.921414;0.911689;0.941157;0.90686;0.91654;0.921414;0.926314;0.90686;4.50404;5.73427;17.3079;14.5854;30.8077;41.8087;1.19801;2.36904;3.13722;4.95989;8.3043;2.96188;3.79164;5.40752;12.6514
